[2024/8/20 16:0:18] 物品:强效金创药	怪物:246345E0祖玛雕像8	地图:H204	X:79	Y:24 
[2024/8/20 16:2:22] 物品:强效太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:太阳水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效金创药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:强效魔法药	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:沃玛号角	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:攻击神水	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:重盔甲(男)	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:灵魂战衣(男)	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:偃月	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:破魂	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:降魔	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:斩马刀	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:修罗	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:骷髅头盔	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:道士头盔	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:蓝翡翠项链	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:放大镜	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:竹笛	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:小手镯	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:魔法手镯	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:黑檀手镯	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:道士手镯	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:死神手套	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:金手镯	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:黑色水晶戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:蛇眼戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:珍珠戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:金戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:骷髅戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:魅力戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:道德戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:珊瑚戒指	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:22] 物品:圣言术	怪物:2C4D51F0沃玛教主	地图:T119	X:29	Y:34 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:太阳水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效金创药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:强效魔法药	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:HP强化药水	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:沃玛号角	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:偃月	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:破魂	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:降魔	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:斩马刀	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:修罗	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:骷髅头盔	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:道士头盔	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:蓝翡翠项链	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:放大镜	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:竹笛	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:小手镯	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:魔法手镯	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:黑檀手镯	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:道士手镯	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:死神手套	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:金手镯	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:黑色水晶戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:蛇眼戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:珍珠戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:金戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:骷髅戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:魅力戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:道德戒指	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:2:56] 物品:半月弯刀	怪物:2C723840沃玛教主	地图:T119	X:34	Y:28 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:太阳水	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效金创药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:强效魔法药	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:沃玛号角	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:灵魂战衣(男)	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:偃月	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:破魂	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:降魔	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:斩马刀	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:修罗	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:凝霜	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:骷髅头盔	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:道士头盔	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:蓝翡翠项链	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:放大镜	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:竹笛	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:小手镯	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:魔法手镯	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:黑檀手镯	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:道士手镯	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:死神手套	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:金手镯	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:黑色水晶戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:蛇眼戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:珍珠戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:金戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:骷髅戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:魅力戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:道德戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:珊瑚戒指	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:3:51] 物品:野蛮冲撞	怪物:2C4D0F60沃玛教主	地图:T119	X:16	Y:32 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:太阳水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效金创药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:强效魔法药	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:HP强化药水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:MP强化药水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:攻击神水	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:夏普儿手镯	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:重盔甲(男)	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
[2024/8/20 16:4:30] 物品:偃月	怪物:2C4D6820沃玛教主	地图:T119	X:10	Y:38 
