[2024/8/17 11:0:10] 物品:金创药(中量)	怪物:309A1A60僵尸2	地图:D401	X:126	Y:145 
[2024/8/17 11:3:35] 物品:强效金创药	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:魔法药(中量)	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:魔法药(中量)	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:强效魔法药	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:强效魔法药	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:强效魔法药	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:攻击神水	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:斩马刀	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:蓝翡翠项链	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:竹笛	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:降妖除魔戒指	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:35] 物品:召唤骷髅	怪物:290989F0沃玛卫士8	地图:H204	X:88	Y:48 
[2024/8/17 11:3:38] 物品:蓝翡翠项链	怪物:29BC86E0巨型蠕虫	地图:D601	X:55	Y:106 
[2024/8/17 11:3:38] 物品:蛇眼戒指	怪物:29BC86E0巨型蠕虫	地图:D601	X:55	Y:106 
[2024/8/17 11:3:43] 物品:生铁戒指	怪物:1CBDB300黑色恶蛆	地图:E602	X:76	Y:66 
[2024/8/17 11:3:48] 物品:放大镜	怪物:284EBD60祖玛卫士8	地图:H204	X:74	Y:34 
[2024/8/17 11:3:55] 物品:太阳水	怪物:1C91EB70黑野猪8	地图:H002	X:175	Y:269 
[2024/8/17 11:4:6] 物品:魔法药(中量)	怪物:1CA2CE30骷髅战将	地图:D002	X:309	Y:197 
[2024/8/17 11:4:8] 物品:金创药(小量)	怪物:27F97570僵尸3	地图:D401	X:52	Y:162 
[2024/8/17 11:4:9] 物品:偃月	怪物:18A1BD60祖玛弓箭手8	地图:H204	X:85	Y:45 
[2024/8/17 11:4:17] 物品:精神力药水	怪物:31A96DB0僵尸3	地图:D401	X:31	Y:159 
[2024/8/17 11:4:18] 物品:金创药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:金创药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:金创药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:金创药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:魔法药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:魔法药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:魔法药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:18] 物品:魔法药(中量)	怪物:29B2EEA0掷斧骷髅0	地图:D002	X:309	Y:193 
[2024/8/17 11:4:26] 物品:金创药(小量)	怪物:22807D20僵尸3	地图:D401	X:52	Y:164 
[2024/8/17 11:4:29] 物品:竹笛	怪物:30EE5550祖玛卫士8	地图:H204	X:36	Y:37 
[2024/8/17 11:4:32] 物品:牛角戒指	怪物:18741910骷髅战士	地图:D002	X:309	Y:191 
[2024/8/17 11:4:46] 物品:金创药(小量)	怪物:27F97570僵尸3	地图:D401	X:52	Y:162 
[2024/8/17 11:4:46] 物品:黄色水晶项链	怪物:05439EC0掷斧骷髅	地图:D002	X:316	Y:190 
[2024/8/17 11:4:48] 物品:黑色水晶项链	怪物:1EECADE0跳跳蜂	地图:D601	X:22	Y:54 
[2024/8/17 11:4:52] 物品:轻型盔甲(女)	怪物:1822E1D0骷髅战将	地图:D003	X:139	Y:59 
[2024/8/17 11:4:53] 物品:海魂	怪物:1EED8BC0跳跳蜂	地图:D601	X:22	Y:55 
[2024/8/17 11:4:54] 物品:金创药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:金创药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:金创药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:金创药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:魔法药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:魔法药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:魔法药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:4:54] 物品:魔法药(中量)	怪物:196C4AC0掷斧骷髅0	地图:D003	X:87	Y:163 
[2024/8/17 11:5:1] 物品:生铁戒指	怪物:18DD9830黑野猪8	地图:H002	X:220	Y:177 
[2024/8/17 11:5:4] 物品:重盔甲(女)	怪物:2B54B710黑野猪8	地图:H002	X:171	Y:235 
[2024/8/17 11:5:5] 物品:金创药(小量)	怪物:27F97570僵尸3	地图:D401	X:52	Y:162 
[2024/8/17 11:5:6] 物品:海魂	怪物:1CDEA1D0钳虫	地图:E602	X:88	Y:78 
[2024/8/17 11:5:10] 物品:太阳水	怪物:2859E380黑野猪8	地图:H002	X:201	Y:17 
[2024/8/17 11:5:14] 物品:强效太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:太阳水	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:金创药(中量)	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:金创药(中量)	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效金创药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效金创药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效金创药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:魔法药(中量)	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:魔法药(中量)	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效魔法药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效魔法药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:强效魔法药	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:躲避手链	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:破魂	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:野蛮冲撞	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:火墙	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:召唤骷髅	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:14] 物品:攻杀剑术	怪物:27F78ED0沃玛卫士8	地图:H204	X:37	Y:38 
[2024/8/17 11:5:17] 物品:金创药(小量)	怪物:289BFAF0骷髅战士	地图:D002	X:321	Y:200 
[2024/8/17 11:5:22] 物品:攻击力药水	怪物:30B6DFB0骷髅战士	地图:D002	X:320	Y:200 
[2024/8/17 11:5:28] 物品:魔法药(小量)	怪物:0DA451A0山洞蝙蝠	地图:D002	X:319	Y:200 
[2024/8/17 11:5:45] 物品:金创药(小量)	怪物:236C9100骷髅战士	地图:D002	X:327	Y:209 
[2024/8/17 11:5:54] 物品:金创药(小量)	怪物:286264A0僵尸3	地图:D401	X:22	Y:153 
[2024/8/17 11:5:55] 物品:魔法药(中量)	怪物:1F1922B0骷髅战将	地图:D002	X:326	Y:207 
[2024/8/17 11:5:55] 物品:六角戒指	怪物:1F1922B0骷髅战将	地图:D002	X:326	Y:207 
[2024/8/17 11:5:57] 物品:金创药(小量)	怪物:0DAB6670僵尸3	地图:D401	X:153	Y:93 
[2024/8/17 11:6:0] 物品:金创药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:金创药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:金创药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:金创药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:魔法药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:魔法药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:魔法药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:0] 物品:魔法药(小量)	怪物:18560970骷髅0	地图:D003	X:171	Y:141 
[2024/8/17 11:6:3] 物品:海魂	怪物:189FBF10骷髅	地图:D002	X:327	Y:209 
[2024/8/17 11:6:11] 物品:金创药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:金创药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:金创药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:金创药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:魔法药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:魔法药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:魔法药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:11] 物品:魔法药(中量)	怪物:0DA10680骷髅战将0	地图:D002	X:327	Y:208 
[2024/8/17 11:6:31] 物品:金创药(小量)	怪物:1CDFAC10山洞蝙蝠	地图:D002	X:332	Y:203 
[2024/8/17 11:6:34] 物品:金创药(小量)	怪物:1CF441A0僵尸5	地图:E603	X:20	Y:23 
[2024/8/17 11:6:34] 物品:魔法药(小量)	怪物:1CF441A0僵尸5	地图:E603	X:20	Y:23 
[2024/8/17 11:6:47] 物品:琥珀项链	怪物:1EFDA4A0蜈蚣	地图:D601	X:36	Y:29 
[2024/8/17 11:6:52] 物品:偃月	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:太阳水	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:太阳水	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:太阳水	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:太阳水	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:金创药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:金创药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:金创药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:金创药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:魔法药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:魔法药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:魔法药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:魔法药(中量)	怪物:1D0ADF80蜈蚣0	地图:E603	X:16	Y:21 
[2024/8/17 11:6:52] 物品:金创药(小量)	怪物:1EF3C640山洞蝙蝠	地图:D003	X:256	Y:132 
[2024/8/17 11:6:52] 物品:金创药(小量)	怪物:192970B0僵尸3	地图:D401	X:129	Y:140 
[2024/8/17 11:7:3] 物品:太阳水	怪物:1EFA2EA0蜈蚣	地图:D601	X:34	Y:29 
[2024/8/17 11:7:3] 物品:金创药(中量)	怪物:18CB8050骷髅战将	地图:D002	X:328	Y:214 
[2024/8/17 11:7:9] 物品:竹笛	怪物:2858AE60黑野猪8	地图:H002	X:177	Y:52 
[2024/8/17 11:7:12] 物品:轻型盔甲(女)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:金创药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:金创药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:金创药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:金创药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:魔法药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:魔法药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:魔法药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:12] 物品:魔法药(中量)	怪物:1835ACB0骷髅战士0	地图:D003	X:246	Y:108 
[2024/8/17 11:7:20] 物品:太阳水	怪物:2FAEA520跳跳蜂	地图:D601	X:36	Y:30 
[2024/8/17 11:7:26] 物品:金创药(小量)	怪物:1C08F900山洞蝙蝠	地图:D002	X:324	Y:225 
[2024/8/17 11:7:35] 物品:银手镯	怪物:2A9FDE30骷髅战士	地图:D002	X:323	Y:225 
[2024/8/17 11:7:36] 物品:魔法药(小量)	怪物:0DE22210山洞蝙蝠	地图:D003	X:282	Y:136 
[2024/8/17 11:7:37] 物品:斩马刀	怪物:1959F050跳跳蜂	地图:D601	X:147	Y:209 
[2024/8/17 11:7:49] 物品:金创药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:金创药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:金创药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:金创药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:魔法药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:魔法药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:魔法药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:魔法药(中量)	怪物:284828A0骷髅战士0	地图:D003	X:291	Y:157 
[2024/8/17 11:7:49] 物品:灵魂战衣(女)	怪物:2864CE50黑野猪8	地图:H002	X:160	Y:70 
[2024/8/17 11:8:3] 物品:金创药(中量)	怪物:26504E70骷髅战将	地图:D003	X:300	Y:165 
[2024/8/17 11:8:5] 物品:太阳水	怪物:2F16B2F0蜈蚣	地图:D601	X:38	Y:23 
[2024/8/17 11:8:6] 物品:魔法药(小量)	怪物:1EF170B0山洞蝙蝠	地图:D002	X:322	Y:232 
[2024/8/17 11:8:13] 物品:太阳水	怪物:1EFE1390蜈蚣	地图:D601	X:39	Y:23 
[2024/8/17 11:8:16] 物品:金创药(小量)	怪物:30A3A800僵尸3	地图:D401	X:178	Y:107 
[2024/8/17 11:8:17] 物品:金创药(中量)	怪物:29A22210骷髅战将	地图:D003	X:287	Y:167 
[2024/8/17 11:8:20] 物品:太阳水	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:太阳水	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:太阳水	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:太阳水	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:金创药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:金创药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:金创药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:金创药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:魔法药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:魔法药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:魔法药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:20] 物品:魔法药(中量)	怪物:30E3AB20蜈蚣0	地图:D601	X:39	Y:24 
[2024/8/17 11:8:22] 物品:魔法药(小量)	怪物:283A3840骷髅战士	地图:D002	X:331	Y:230 
[2024/8/17 11:8:26] 物品:金创药(小量)	怪物:29A12E00僵尸3	地图:D401	X:176	Y:106 
[2024/8/17 11:8:26] 物品:金创药(小量)	怪物:152452E0骷髅战士	地图:D002	X:331	Y:229 
[2024/8/17 11:8:32] 物品:魔法力药水	怪物:1C168BA0骷髅	地图:D003	X:296	Y:182 
[2024/8/17 11:8:32] 物品:灵魂战衣(男)	怪物:223F2E50白野猪1	地图:M001	X:156	Y:280 
[2024/8/17 11:8:56] 物品:魔法头盔	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:金创药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:金创药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:金创药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:金创药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:魔法药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:魔法药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:魔法药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:8:56] 物品:魔法药(小量)	怪物:0D587410骷髅0	地图:D003	X:316	Y:181 
[2024/8/17 11:9:4] 物品:皮制手套	怪物:1880A5D0骷髅战士	地图:D002	X:340	Y:232 
[2024/8/17 11:9:6] 物品:太阳水	怪物:1EECDA40跳跳蜂	地图:D601	X:44	Y:30 
[2024/8/17 11:9:10] 物品:金创药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:金创药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:金创药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:金创药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:魔法药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:魔法药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:魔法药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:10] 物品:魔法药(小量)	怪物:2FB1C3E0骷髅0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:13] 物品:太阳水	怪物:1D957C80黑野猪8	地图:H002	X:125	Y:246 
[2024/8/17 11:9:15] 物品:轻型盔甲(男)	怪物:0D59C0E0骷髅战将	地图:D002	X:344	Y:230 
[2024/8/17 11:9:21] 物品:短剑	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:金创药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:金创药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:金创药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:金创药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:魔法药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:魔法药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:魔法药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:21] 物品:魔法药(中量)	怪物:30F15DE0骷髅战将0	地图:D002	X:345	Y:230 
[2024/8/17 11:9:32] 物品:铁剑	怪物:05146F80蜈蚣	地图:D601	X:44	Y:30 
[2024/8/17 11:9:37] 物品:魔法力药水	怪物:28DADAC0骷髅战将	地图:D002	X:350	Y:236 
[2024/8/17 11:9:38] 物品:太阳水	怪物:1EECF070跳跳蜂	地图:D601	X:44	Y:28 
[2024/8/17 11:9:46] 物品:灯笼项链	怪物:190CF8E0蜈蚣	地图:D601	X:49	Y:22 
[2024/8/17 11:9:47] 物品:魔法药(小量)	怪物:0DA25350骷髅战士	地图:D002	X:354	Y:231 
[2024/8/17 11:9:52] 物品:魔法药(小量)	怪物:1D5F80B0骷髅战士	地图:D003	X:160	Y:108 
[2024/8/17 11:10:2] 物品:魔法药(中量)	怪物:2808B2A0骷髅战将	地图:D003	X:329	Y:183 
[2024/8/17 11:10:11] 物品:太阳水	怪物:0D7377C0跳跳蜂	地图:D601	X:53	Y:19 
[2024/8/17 11:10:18] 物品:青铜头盔	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:金创药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:金创药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:金创药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:金创药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:魔法药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:魔法药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:魔法药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:18] 物品:魔法药(中量)	怪物:1D76CDF0掷斧骷髅0	地图:D002	X:330	Y:246 
[2024/8/17 11:10:19] 物品:黑色水晶戒指	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:偃月	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:白色虎齿项链	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:骷髅戒指	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:小手镯	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:八荒	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:半月	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:凌风	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:蓝色水晶戒指	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:魔鬼项链	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:凤凰明珠	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:魔力手镯	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:灯笼项链	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
[2024/8/17 11:10:19] 物品:太阳水	怪物:19725A60黑色恶蛆0	地图:D601	X:53	Y:18 
