[2024/8/17 10:0:7] 物品:金创药(小量)	怪物:18664BA0僵尸5	地图:D422	X:244	Y:216 
[2024/8/17 10:2:20] 物品:魔法药(小量)	怪物:2F313820骷髅0	地图:D002	X:368	Y:62 
[2024/8/17 10:2:20] 物品:魔法药(小量)	怪物:2F313820骷髅0	地图:D002	X:368	Y:62 
[2024/8/17 10:2:20] 物品:魔法药(小量)	怪物:2F313820骷髅0	地图:D002	X:368	Y:62 
[2024/8/17 10:2:20] 物品:魔法药(小量)	怪物:2F313820骷髅0	地图:D002	X:368	Y:62 
[2024/8/17 10:2:26] 物品:金创药(小量)	怪物:15CE2950骷髅战士	地图:D003	X:169	Y:228 
[2024/8/17 10:2:28] 物品:魔法长袍(女)	怪物:1C7B3D20黑野猪8	地图:H102	X:192	Y:87 
[2024/8/17 10:2:33] 物品:雷电术	怪物:1BFCE6B0僵尸4	地图:D405	X:57	Y:115 
[2024/8/17 10:2:42] 物品:魔法长袍(女)	怪物:30B6F5E0黑野猪8	地图:H002	X:242	Y:156 
[2024/8/17 10:2:48] 物品:太阳水	怪物:1C855A80僵尸5	地图:D422	X:198	Y:200 
[2024/8/17 10:2:54] 物品:金创药(小量)	怪物:1CA8A820山洞蝙蝠	地图:D002	X:282	Y:295 
[2024/8/17 10:3:4] 物品:放大镜	怪物:27F25D10祖玛弓箭手8	地图:H204	X:33	Y:80 
[2024/8/17 10:3:6] 物品:魔法药(中量)	怪物:039FA0C0骷髅战将	地图:D003	X:168	Y:211 
[2024/8/17 10:3:6] 物品:半月	怪物:039FA0C0骷髅战将	地图:D003	X:168	Y:211 
[2024/8/17 10:3:7] 物品:金创药(小量)	怪物:1C8F6980僵尸4	地图:D422	X:187	Y:197 
[2024/8/17 10:3:12] 物品:魔法药(小量)	怪物:28A163D0骷髅战士	地图:D002	X:293	Y:302 
[2024/8/17 10:3:12] 物品:魔法药(中量)	怪物:0D49F6B0骷髅战将	地图:D002	X:290	Y:265 
[2024/8/17 10:3:12] 物品:皮制手套	怪物:0D49F6B0骷髅战将	地图:D002	X:290	Y:265 
[2024/8/17 10:3:21] 物品:魔法药(中量)	怪物:1A0DD1A0骷髅战将	地图:D002	X:291	Y:265 
[2024/8/17 10:3:26] 物品:强效太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:太阳水	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:金创药(中量)	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:金创药(中量)	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效金创药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效金创药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效金创药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:魔法药(中量)	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:魔法药(中量)	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效魔法药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效魔法药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:强效魔法药	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:心灵手镯	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:火墙	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:26] 物品:召唤骷髅	怪物:27F8F050沃玛卫士8	地图:H204	X:31	Y:77 
[2024/8/17 10:3:27] 物品:金创药(小量)	怪物:1C26B8A0骷髅战士	地图:D002	X:292	Y:301 
[2024/8/17 10:3:28] 物品:半月	怪物:23751F00骷髅战士	地图:D002	X:290	Y:267 
[2024/8/17 10:3:31] 物品:太阳水	怪物:1C18F760僵尸5	地图:D405	X:78	Y:132 
[2024/8/17 10:3:32] 物品:金创药(小量)	怪物:1CA539F0僵尸5	地图:D422	X:179	Y:191 
[2024/8/17 10:3:32] 物品:魔法药(小量)	怪物:1CA539F0僵尸5	地图:D422	X:179	Y:191 
[2024/8/17 10:3:33] 物品:魔法药(小量)	怪物:282AE150僵尸4	地图:D406	X:135	Y:72 
[2024/8/17 10:3:34] 物品:金创药(小量)	怪物:236083B0山洞蝙蝠	地图:D002	X:332	Y:96 
[2024/8/17 10:3:42] 物品:木剑	怪物:289F4A50多钩猫	地图:0	X:538	Y:512 
[2024/8/17 10:3:47] 物品:金创药(小量)	怪物:0DDD8BA0骷髅战士	地图:D002	X:290	Y:308 
[2024/8/17 10:3:48] 物品:金创药(小量)	怪物:278F4B60稻草人	地图:0	X:544	Y:519 
[2024/8/17 10:3:48] 物品:魔法药(小量)	怪物:278F4B60稻草人	地图:0	X:544	Y:519 
[2024/8/17 10:3:50] 物品:金创药(小量)	怪物:1C6DB820僵尸4	地图:D422	X:179	Y:190 
[2024/8/17 10:3:50] 物品:魔法药(小量)	怪物:2AA3DD90稻草人	地图:0	X:269	Y:597 
[2024/8/17 10:3:51] 物品:金戒指	怪物:27F1AB90祖玛弓箭手8	地图:H204	X:29	Y:74 
[2024/8/17 10:3:51] 物品:黄色水晶项链	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:金创药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:金创药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:金创药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:金创药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:魔法药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:魔法药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:魔法药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:51] 物品:魔法药(中量)	怪物:18CDDBA0骷髅战士0	地图:D002	X:336	Y:101 
[2024/8/17 10:3:54] 物品:金创药(中量)	怪物:27F42D80祖玛雕像8	地图:H204	X:30	Y:75 
[2024/8/17 10:3:54] 物品:黑色水晶戒指	怪物:27F42D80祖玛雕像8	地图:H204	X:30	Y:75 
[2024/8/17 10:3:55] 物品:强效太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:太阳水	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:金创药(中量)	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:金创药(中量)	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效金创药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效金创药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效金创药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:魔法药(中量)	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:魔法药(中量)	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效魔法药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效魔法药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:强效魔法药	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:幽灵项链	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:野蛮冲撞	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:魔法盾	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:55] 物品:地狱火	怪物:27F95F40沃玛卫士8	地图:H204	X:30	Y:76 
[2024/8/17 10:3:56] 物品:金创药(小量)	怪物:1C6C2480僵尸4	地图:D422	X:180	Y:189 
[2024/8/17 10:4:0] 物品:半月	怪物:187C2590掷斧骷髅	地图:D002	X:338	Y:99 
[2024/8/17 10:4:3] 物品:金创药(小量)	怪物:2A807410稻草人	地图:0	X:544	Y:529 
[2024/8/17 10:4:8] 物品:金创药(小量)	怪物:05B078A0僵尸4	地图:D406	X:143	Y:45 
[2024/8/17 10:4:11] 物品:强效太阳水	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效太阳水	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效太阳水	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效太阳水	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效太阳水	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效金创药	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效金创药	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效魔法药	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:强效魔法药	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:死神手套	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:黑檀手镯	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:魔力手镯	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:11] 物品:圣言术	怪物:28934430尸王8	地图:H201	X:19	Y:105 
[2024/8/17 10:4:19] 物品:金创药(中量)	怪物:03A32CF0骷髅战将	地图:D003	X:192	Y:192 
[2024/8/17 10:4:19] 物品:金创药(小量)	怪物:1C6DA1F0僵尸4	地图:D422	X:174	Y:183 
[2024/8/17 10:4:19] 物品:太阳水	怪物:1D5710C0巨型蠕虫	地图:D612	X:204	Y:187 
[2024/8/17 10:4:26] 物品:金创药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:金创药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:金创药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:金创药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:魔法药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:魔法药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:魔法药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:26] 物品:魔法药(小量)	怪物:27825350骷髅0	地图:D003	X:193	Y:192 
[2024/8/17 10:4:27] 物品:金创药(小量)	怪物:186E2D50僵尸4	地图:D422	X:171	Y:186 
[2024/8/17 10:4:30] 物品:金创药(小量)	怪物:18A0B320僵尸4	地图:H201	X:18	Y:99 
[2024/8/17 10:4:31] 物品:魔鬼项链	怪物:189E1980骷髅战士	地图:D002	X:281	Y:319 
[2024/8/17 10:4:34] 物品:金创药(小量)	怪物:28BDE7F0山洞蝙蝠	地图:D003	X:183	Y:187 
[2024/8/17 10:4:34] 物品:基本剑术	怪物:1C1A01A0僵尸5	地图:D405	X:80	Y:143 
[2024/8/17 10:4:37] 物品:金创药(小量)	怪物:058F3840僵尸4	地图:D406	X:135	Y:43 
[2024/8/17 10:4:46] 物品:金创药(小量)	怪物:30502890僵尸4	地图:H201	X:120	Y:151 
[2024/8/17 10:4:46] 物品:攻击力药水	怪物:30502890僵尸4	地图:H201	X:120	Y:151 
[2024/8/17 10:4:46] 物品:太阳水	怪物:28A77090骷髅战将	地图:D002	X:233	Y:264 
[2024/8/17 10:4:48] 物品:攻杀剑术	怪物:30E2F9A0僵尸1	地图:H201	X:116	Y:150 
[2024/8/17 10:4:50] 物品:金创药(小量)	怪物:184B3ED0稻草人	地图:0	X:556	Y:527 
[2024/8/17 10:4:50] 物品:金创药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:金创药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:金创药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:金创药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:魔法药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:魔法药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:魔法药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:50] 物品:魔法药(中量)	怪物:2891F320骷髅战士0	地图:D002	X:291	Y:324 
[2024/8/17 10:4:54] 物品:金创药(小量)	怪物:036CA070僵尸4	地图:E404	X:29	Y:31 
[2024/8/17 10:4:54] 物品:金创药(小量)	怪物:1BFBF2A0僵尸4	地图:D405	X:85	Y:163 
[2024/8/17 10:4:54] 物品:金创药(小量)	怪物:05859C70僵尸4	地图:H201	X:114	Y:158 
[2024/8/17 10:4:58] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:金创药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:4:58] 物品:魔法药(小量)	怪物:304E89C0骷髅0	地图:D002	X:229	Y:245 
[2024/8/17 10:5:3] 物品:金创药(小量)	怪物:29AA95A0山洞蝙蝠	地图:D003	X:170	Y:168 
[2024/8/17 10:5:3] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效太阳水	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效金创药	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效金创药	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效魔法药	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:强效魔法药	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:蛇眼戒指	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:3] 物品:黑檀手镯	怪物:27A18FA0尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:5] 物品:太阳水	怪物:1D6DD1A0钳虫	地图:D612	X:204	Y:188 
[2024/8/17 10:5:6] 物品:金创药(小量)	怪物:18D94450僵尸4	地图:H201	X:109	Y:158 
[2024/8/17 10:5:8] 物品:隐身术	怪物:1B7FC2A0僵尸1	地图:H201	X:108	Y:163 
[2024/8/17 10:5:8] 物品:瞬息移动	怪物:1B7FC2A0僵尸1	地图:H201	X:108	Y:163 
[2024/8/17 10:5:15] 物品:强效太阳水	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效太阳水	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效太阳水	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效太阳水	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效太阳水	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效金创药	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效金创药	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效魔法药	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:强效魔法药	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:骷髅戒指	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:黑色水晶戒指	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:蓝翡翠项链	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:黑檀手镯	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:15] 物品:魔力手镯	怪物:18F18200尸王8	地图:H201	X:112	Y:159 
[2024/8/17 10:5:18] 物品:疾光电影	怪物:19078050恶灵尸王	地图:H201	X:109	Y:159 
[2024/8/17 10:5:18] 物品:攻杀剑术	怪物:19078050恶灵尸王	地图:H201	X:109	Y:159 
[2024/8/17 10:5:18] 物品:诱惑之光	怪物:19078050恶灵尸王	地图:H201	X:109	Y:159 
[2024/8/17 10:5:18] 物品:大火球	怪物:19078050恶灵尸王	地图:H201	X:109	Y:159 
[2024/8/17 10:5:19] 物品:金创药(小量)	怪物:036CA070僵尸4	地图:E404	X:30	Y:29 
[2024/8/17 10:5:23] 物品:蓝色水晶戒指	怪物:27F41750祖玛雕像8	地图:H204	X:75	Y:70 
[2024/8/17 10:5:24] 物品:魔法药(小量)	怪物:18D94450僵尸4	地图:H201	X:108	Y:157 
[2024/8/17 10:5:28] 物品:银手镯	怪物:0DCEE9C0骷髅战士	地图:D003	X:159	Y:172 
[2024/8/17 10:5:30] 物品:强效太阳水	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效太阳水	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效太阳水	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效太阳水	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效太阳水	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效金创药	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效金创药	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效魔法药	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:强效魔法药	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:黑色水晶戒指	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:凝霜	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:30] 物品:地狱雷光	怪物:038F2730尸王8	地图:H201	X:111	Y:160 
[2024/8/17 10:5:34] 物品:强效太阳水	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效太阳水	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效太阳水	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效太阳水	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效太阳水	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效金创药	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效金创药	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效魔法药	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:强效魔法药	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:黑色水晶戒指	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:珍珠戒指	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:魅力戒指	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:34] 物品:黑檀手镯	怪物:27A75CB0尸王8	地图:H201	X:109	Y:159 
[2024/8/17 10:5:35] 物品:强效太阳水	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效太阳水	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效太阳水	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效太阳水	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效太阳水	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效金创药	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效金创药	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效魔法药	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:强效魔法药	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:珍珠戒指	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:黑檀手镯	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:35] 物品:半月弯刀	怪物:1841B4F0尸王8	地图:H201	X:110	Y:160 
[2024/8/17 10:5:37] 物品:火球术	怪物:0C2E04B0僵尸10	地图:H201	X:114	Y:158 
[2024/8/17 10:5:37] 物品:基本剑术	怪物:0C2E04B0僵尸10	地图:H201	X:114	Y:158 
[2024/8/17 10:5:37] 物品:青铜斧	怪物:0C2E04B0僵尸10	地图:H201	X:114	Y:158 
[2024/8/17 10:5:37] 物品:黑檀项链	怪物:0C2E04B0僵尸10	地图:H201	X:114	Y:158 
[2024/8/17 10:5:40] 物品:金创药(中量)	怪物:183EC410骷髅战将	地图:D002	X:317	Y:74 
[2024/8/17 10:5:41] 物品:强效太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
[2024/8/17 10:5:41] 物品:强效太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
[2024/8/17 10:5:41] 物品:强效太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
[2024/8/17 10:5:41] 物品:强效太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
[2024/8/17 10:5:41] 物品:强效太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
[2024/8/17 10:5:41] 物品:太阳水	怪物:27F8DA20沃玛卫士8	地图:H204	X:72	Y:71 
