[2024/8/18 15:0:2] 物品:金创药(中量)	怪物:208E38E0红野猪	地图:D714	X:377	Y:187 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:太阳水	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:金创药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:金创药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:金创药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:魔法药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:魔法药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:魔法药(中量)	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效金创药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:强效魔法药	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:7] 物品:黑色水晶戒指	怪物:24617570白野猪8	地图:H204	X:40	Y:58 
[2024/8/18 15:1:8] 物品:大火球	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:诱惑之光	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:抗拒火环	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:精神力战法	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:火球术	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:治愈术	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:基本剑术	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:八荒	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:半月	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:海魂	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:凌风	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:凤凰明珠	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:灯笼项链	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:铁剑	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:短剑	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:轻型盔甲(男)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:轻型盔甲(女)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:青铜斧	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:黑檀项链	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:黄色水晶项链	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:黑色水晶项链	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:青铜头盔	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:金创药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:金创药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:金创药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:金创药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:魔法药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:魔法药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:魔法药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:魔法药(小量)	怪物:2A7DC950僵尸50	地图:H201	X:171	Y:72 
[2024/8/18 15:1:8] 物品:青铜头盔	怪物:20996080黑色恶蛆	地图:D714	X:39	Y:220 
[2024/8/18 15:1:12] 物品:魔法药(小量)	怪物:19F5C490僵尸4	地图:H201	X:170	Y:70 
[2024/8/18 15:1:13] 物品:强效太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:太阳水	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:金创药(中量)	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:金创药(中量)	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效金创药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效金创药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效金创药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:魔法药(中量)	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:魔法药(中量)	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效魔法药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效魔法药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:强效魔法药	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:幽灵手套	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:夏普儿手镯	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:13] 物品:死神手套	怪物:23660E30沃玛卫士8	地图:H204	X:41	Y:58 
[2024/8/18 15:1:14] 物品:强效太阳水	怪物:1BF77260白野猪0	地图:M100	X:223	Y:222 
[2024/8/18 15:1:14] 物品:强效太阳水	怪物:1BF77260白野猪0	地图:M100	X:223	Y:222 
[2024/8/18 15:1:20] 物品:雷电术	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:地狱火	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:抗拒火环	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:精神力战法	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:火球术	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:治愈术	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:基本剑术	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:青铜头盔	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:金创药(小量)	怪物:28C55910僵尸40	地图:H201	X:161	Y:75 
[2024/8/18 15:1:20] 物品:海魂	怪物:209379A0蝎蛇	地图:D714	X:17	Y:209 
[2024/8/18 15:1:25] 物品:强效太阳水	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效太阳水	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效太阳水	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效太阳水	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效太阳水	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效金创药	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效金创药	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效魔法药	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:强效魔法药	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:凝霜	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:25] 物品:黑檀手镯	怪物:2B44D830尸王8	地图:H201	X:160	Y:75 
[2024/8/18 15:1:32] 物品:太阳水	怪物:28611390黑野猪8	地图:H002	X:301	Y:98 
[2024/8/18 15:1:32] 物品:重盔甲(男)	怪物:28611390黑野猪8	地图:H002	X:301	Y:98 
[2024/8/18 15:1:36] 物品:幽灵盾	怪物:2A097A10恶灵尸王	地图:H201	X:160	Y:74 
[2024/8/18 15:1:36] 物品:召唤骷髅	怪物:2A097A10恶灵尸王	地图:H201	X:160	Y:74 
[2024/8/18 15:1:43] 物品:心灵启示	怪物:27FAD870恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/18 15:1:43] 物品:隐身术	怪物:27FAD870恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/18 15:1:43] 物品:雷电术	怪物:27FAD870恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/18 15:1:43] 物品:大火球	怪物:27FAD870恶灵尸王	地图:H201	X:162	Y:74 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效太阳水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效金创药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:强效魔法药	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:疾风药水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:MP强化药水	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:祖玛头像	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:虹魔戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:黑铁头盔	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:紫碧螺	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:幽灵战衣(女)	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:偃月	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:破魂	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:降魔	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:斩马刀	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:修罗	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:骷髅头盔	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:道士头盔	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:蓝翡翠项链	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:放大镜	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:竹笛	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:小手镯	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:魔法手镯	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:黑檀手镯	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:道士手镯	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:死神手套	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:金手镯	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:黑色水晶戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:蛇眼戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:珍珠戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:金戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:骷髅戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:魅力戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:道德戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:43] 物品:珊瑚戒指	怪物:23C94C40祖玛教主	地图:H204	X:42	Y:56 
[2024/8/18 15:1:47] 物品:强效太阳水	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效太阳水	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效太阳水	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效太阳水	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效太阳水	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效金创药	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效金创药	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效魔法药	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:强效魔法药	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:黑色水晶戒指	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:凝霜	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:黑檀手镯	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:魔力手镯	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:地狱雷光	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:魔法盾	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:47] 物品:冰咆哮	怪物:2CA18C00尸王8	地图:H201	X:161	Y:75 
[2024/8/18 15:1:48] 物品:抗拒火环	怪物:28C55910僵尸40	地图:H201	X:162	Y:75 
[2024/8/18 15:1:48] 物品:精神力战法	怪物:28C55910僵尸40	地图:H201	X:162	Y:75 
[2024/8/18 15:1:48] 物品:火球术	怪物:28C55910僵尸40	地图:H201	X:162	Y:75 
[2024/8/18 15:1:48] 物品:治愈术	怪物:28C55910僵尸40	地图:H201	X:162	Y:75 
[2024/8/18 15:1:48] 物品:基本剑术	怪物:28C55910僵尸40	地图:H201	X:162	Y:75 
[2024/8/18 15:2:0] 物品:灵魂战衣(女)	怪物:29EA2610跳跳蜂8	地图:H004	X:18	Y:48 
[2024/8/18 15:2:0] 物品:太阳水	怪物:26C9A6B0黑野猪8	地图:H002	X:300	Y:90 
[2024/8/18 15:2:2] 物品:太阳水	怪物:215B97B0黑色恶蛆8	地图:H104	X:140	Y:71 
[2024/8/18 15:2:6] 物品:心灵启示	怪物:2A491DF0恶灵尸王	地图:H201	X:156	Y:72 
[2024/8/18 15:2:6] 物品:幽灵盾	怪物:2A491DF0恶灵尸王	地图:H201	X:156	Y:72 
[2024/8/18 15:2:6] 物品:施毒术	怪物:2A491DF0恶灵尸王	地图:H201	X:156	Y:72 
[2024/8/18 15:2:6] 物品:灵魂火符	怪物:2A491DF0恶灵尸王	地图:H201	X:156	Y:72 
[2024/8/18 15:2:6] 物品:诱惑之光	怪物:2A491DF0恶灵尸王	地图:H201	X:156	Y:72 
[2024/8/18 15:2:8] 物品:灵魂战衣(男)	怪物:2A2377C0红野猪8	地图:H002	X:178	Y:194 
[2024/8/18 15:2:10] 物品:太阳水	怪物:2DED0D10黑野猪8	地图:H002	X:141	Y:214 
[2024/8/18 15:2:18] 物品:强效太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:太阳水	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:金创药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:金创药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:金创药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效金创药	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效金创药	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:魔法药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:魔法药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:魔法药(中量)	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效魔法药	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:强效魔法药	怪物:308C7340尸王	地图:H201	X:164	Y:82 
[2024/8/18 15:2:18] 物品:骷髅戒指	怪物:308C7340尸王	地图:H201	X:164	Y:82 
