[2024/8/22 18:0:5] 物品:太阳水	怪物:23A047C0黑色恶蛆8	地图:H004	X:80	Y:68 
[2024/8/22 18:10:19] 物品:金手镯	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:黑色水晶戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:蛇眼戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:珍珠戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:金戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:骷髅戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:魅力戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:道德戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:19] 物品:降妖除魔戒指	怪物:2B7BFE10虹魔教主8	地图:H008	X:40	Y:30 
[2024/8/22 18:10:22] 物品:太阳水	怪物:270D1370黑色恶蛆8	地图:H004	X:185	Y:114 
[2024/8/22 18:10:30] 物品:金创药(中量)	怪物:2BDE97C0祖玛卫士83	地图:H008	X:32	Y:34 
[2024/8/22 18:10:35] 物品:金手镯	怪物:22FE1380蜈蚣8	地图:H004	X:180	Y:107 
[2024/8/22 18:10:44] 物品:强效金创药	怪物:2D0366C0魔龙射手	地图:66	X:217	Y:110 
[2024/8/22 18:10:47] 物品:强效太阳水	怪物:178389E0祖玛卫士83	地图:H008	X:31	Y:34 
[2024/8/22 18:10:59] 物品:魔法长袍(女)	怪物:24B11F10魔龙刺蛙1	地图:66	X:229	Y:115 
[2024/8/22 18:11:5] 物品:强效金创药	怪物:29F536B0魔龙刀兵1	地图:66	X:232	Y:116 
[2024/8/22 18:11:14] 物品:灵魂战衣(男)	怪物:11FED9F0祖玛弓箭手83	地图:H008	X:20	Y:29 
[2024/8/22 18:11:24] 物品:太阳水	怪物:29E93E00祖玛弓箭手83	地图:H008	X:30	Y:21 
[2024/8/22 18:11:24] 物品:蛇眼戒指	怪物:29E93E00祖玛弓箭手83	地图:H008	X:30	Y:21 
[2024/8/22 18:11:29] 物品:强效魔法药	怪物:1213EAA0魔龙巨蛾	地图:66	X:232	Y:117 
[2024/8/22 18:11:48] 物品:死神手套	怪物:1B390730魔龙破甲兵	地图:66	X:239	Y:118 
[2024/8/22 18:11:48] 物品:苹果	怪物:1B390730魔龙破甲兵	地图:66	X:239	Y:118 
[2024/8/22 18:11:52] 物品:灵魂战衣(男)	怪物:2446FDB0跳跳蜂8	地图:H004	X:188	Y:126 
[2024/8/22 18:12:3] 物品:抗拒火环	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:精神力战法	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:火球术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:治愈术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:基本剑术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:半月	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:海魂	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:凌风	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:蓝色水晶戒指	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:琥珀项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:凤凰明珠	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:坚固手套	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:铁剑	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:短剑	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:轻型盔甲(男)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:轻型盔甲(女)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:青铜斧	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:黑檀项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:黄色水晶项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:黑色水晶项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:青铜头盔	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:3] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:9] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效金创药	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效金创药	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效魔法药	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:强效魔法药	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:黑檀手镯	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:魔力手镯	怪物:137EEA50尸王8	地图:H201	X:10	Y:103 
[2024/8/22 18:12:9] 物品:太阳水	怪物:2AB89840黑色恶蛆8	地图:H004	X:53	Y:63 
[2024/8/22 18:12:12] 物品:魔法药(小量)	怪物:1791AA30僵尸4	地图:H201	X:15	Y:101 
[2024/8/22 18:12:12] 物品:强效魔法药	怪物:2CEE81A0魔龙破甲兵	地图:66	X:233	Y:100 
[2024/8/22 18:12:17] 物品:强效太阳水	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效太阳水	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效太阳水	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效太阳水	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效太阳水	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效金创药	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效金创药	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效魔法药	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:强效魔法药	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:骷髅戒指	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:蓝翡翠项链	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:黑檀手镯	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:17] 物品:魔力手镯	怪物:2B3B8A90尸王8	地图:H201	X:9	Y:100 
[2024/8/22 18:12:18] 物品:强效太阳水	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效太阳水	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效太阳水	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效太阳水	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效太阳水	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效金创药	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效金创药	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效魔法药	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:强效魔法药	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:骷髅戒指	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:死神手套	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:18] 物品:魅力戒指	怪物:231C8660尸王8	地图:H201	X:14	Y:103 
[2024/8/22 18:12:22] 物品:金创药(小量)	怪物:15550FE0僵尸5	地图:H201	X:14	Y:106 
[2024/8/22 18:12:26] 物品:隐身术	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:瞬息移动	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:抗拒火环	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:精神力战法	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:火球术	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:治愈术	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:基本剑术	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:八荒	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:海魂	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:蓝色水晶戒指	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:琥珀项链	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:凤凰明珠	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:灯笼项链	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:铁剑	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:短剑	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:轻型盔甲(男)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:轻型盔甲(女)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:青铜斧	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:黑檀项链	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:黄色水晶项链	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:黑色水晶项链	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:青铜头盔	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:金创药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:金创药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:金创药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:金创药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:魔法药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:魔法药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:魔法药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:26] 物品:魔法药(小量)	怪物:1EE4B970僵尸50	地图:H201	X:12	Y:105 
[2024/8/22 18:12:27] 物品:强效金创药	怪物:17EF6C30魔龙破甲兵	地图:66	X:234	Y:100 
[2024/8/22 18:12:27] 物品:竹笛	怪物:17EF6C30魔龙破甲兵	地图:66	X:234	Y:100 
[2024/8/22 18:12:28] 物品:诱惑之光	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:抗拒火环	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:精神力战法	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:火球术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:治愈术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:基本剑术	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:八荒	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:半月	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:海魂	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:蓝色水晶戒指	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔鬼项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔力手镯	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:铁剑	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:短剑	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:轻型盔甲(男)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:轻型盔甲(女)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:中型盔甲(男)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:青铜斧	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:黑檀项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:黄色水晶项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:黑色水晶项链	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:青铜头盔	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:金创药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:28] 物品:魔法药(小量)	怪物:27136CC0僵尸50	地图:H201	X:13	Y:103 
[2024/8/22 18:12:34] 物品:魔法药(小量)	怪物:0F3ABE60僵尸5	地图:H201	X:17	Y:104 
[2024/8/22 18:12:38] 物品:骷髅头盔	怪物:28BE41F0魔龙刺蛙	地图:66	X:234	Y:98 
[2024/8/22 18:12:38] 物品:金手镯	怪物:28BE41F0魔龙刺蛙	地图:66	X:234	Y:98 
[2024/8/22 18:12:41] 物品:强效魔法药	怪物:17493A70魔龙破甲兵	地图:66	X:236	Y:101 
[2024/8/22 18:12:41] 物品:道士头盔	怪物:17493A70魔龙破甲兵	地图:66	X:236	Y:101 
[2024/8/22 18:12:53] 物品:金戒指	怪物:23DE06E0蜈蚣8	地图:H001	X:18	Y:139 
[2024/8/22 18:12:53] 物品:强效太阳水	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效太阳水	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效太阳水	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效太阳水	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效太阳水	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效金创药	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效金创药	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效魔法药	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:强效魔法药	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:黑色水晶戒指	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:珍珠戒指	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:凝霜	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:魅力戒指	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:53] 物品:魔力手镯	怪物:17A2F290尸王8	地图:H201	X:21	Y:107 
[2024/8/22 18:12:55] 物品:强效金创药	怪物:1EC36370魔龙战将	地图:66	X:235	Y:100 
[2024/8/22 18:12:57] 物品:金创药(小量)	怪物:22EE57E0僵尸4	地图:H201	X:16	Y:101 
[2024/8/22 18:12:57] 物品:魔法药(小量)	怪物:22EE57E0僵尸4	地图:H201	X:16	Y:101 
[2024/8/22 18:13:0] 物品:金创药(小量)	怪物:12B0C450僵尸4	地图:H201	X:15	Y:98 
[2024/8/22 18:13:0] 物品:魔法药(小量)	怪物:12B0C450僵尸4	地图:H201	X:15	Y:98 
[2024/8/22 18:13:6] 物品:强效太阳水	怪物:25BB31E0魔龙射手1	地图:66	X:241	Y:104 
[2024/8/22 18:13:14] 物品:强效太阳水	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效太阳水	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效太阳水	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效太阳水	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效太阳水	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效金创药	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效金创药	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效魔法药	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:强效魔法药	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:黑色水晶戒指	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:死神手套	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:道德戒指	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:蓝翡翠项链	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:黑檀手镯	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:14] 物品:魔力手镯	怪物:04AFCFE0尸王8	地图:H201	X:22	Y:95 
[2024/8/22 18:13:20] 物品:强效金创药	怪物:1BE26C70魔龙射手	地图:66	X:242	Y:100 
[2024/8/22 18:13:24] 物品:强效魔法药	怪物:25BD9F20魔龙射手	地图:66	X:234	Y:108 
[2024/8/22 18:13:28] 物品:施毒术	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:诱惑之光	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:抗拒火环	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:精神力战法	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:火球术	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:治愈术	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:基本剑术	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:28] 物品:魔法药(小量)	怪物:140978C0僵尸40	地图:H201	X:26	Y:93 
[2024/8/22 18:13:30] 物品:召唤骷髅	怪物:22EE57E0僵尸4	地图:H201	X:21	Y:96 
[2024/8/22 18:13:47] 物品:金创药(小量)	怪物:2057B3B0僵尸5	地图:H201	X:172	Y:83 
[2024/8/22 18:13:49] 物品:强效太阳水	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效太阳水	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效太阳水	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效太阳水	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效太阳水	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效金创药	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效金创药	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效魔法药	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:强效魔法药	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:魅力戒指	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:黑檀手镯	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:49] 物品:魔力手镯	怪物:24F091E0尸王8	地图:H201	X:173	Y:84 
[2024/8/22 18:13:52] 物品:魔法药(小量)	怪物:233627F0僵尸4	地图:H201	X:175	Y:86 
[2024/8/22 18:13:56] 物品:抗拒火环	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:13:56] 物品:精神力战法	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:13:56] 物品:火球术	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:13:56] 物品:治愈术	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:13:56] 物品:基本剑术	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:13:56] 物品:八荒	怪物:27E71370僵尸40	地图:H201	X:175	Y:85 
[2024/8/22 18:14:0] 物品:强效太阳水	怪物:24A8F240魔龙战将	地图:66	X:241	Y:102 
[2024/8/22 18:14:0] 物品:气功波	怪物:24A8F240魔龙战将	地图:66	X:241	Y:102 
[2024/8/22 18:14:0] 物品:火墙	怪物:2CBB6440恶灵尸王	地图:H201	X:172	Y:82 
[2024/8/22 18:14:0] 物品:大火球	怪物:2CBB6440恶灵尸王	地图:H201	X:172	Y:82 
[2024/8/22 18:14:4] 物品:太阳水	怪物:26849220恶灵尸王	地图:H201	X:173	Y:84 
[2024/8/22 18:14:4] 物品:雷电术	怪物:26849220恶灵尸王	地图:H201	X:173	Y:84 
[2024/8/22 18:14:5] 物品:疾光电影	怪物:1ADD0130恶灵尸王	地图:H201	X:175	Y:83 
[2024/8/22 18:14:5] 物品:集体隐身术	怪物:1ADD0130恶灵尸王	地图:H201	X:175	Y:83 
[2024/8/22 18:14:5] 物品:大火球	怪物:1ADD0130恶灵尸王	地图:H201	X:175	Y:83 
[2024/8/22 18:14:9] 物品:太阳水	怪物:1EF87A70魔龙射手1	地图:66	X:242	Y:107 
[2024/8/22 18:14:11] 物品:强效太阳水	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效太阳水	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效太阳水	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效太阳水	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效太阳水	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效金创药	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效金创药	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效魔法药	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:强效魔法药	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:黑色水晶戒指	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
[2024/8/22 18:14:11] 物品:蛇眼戒指	怪物:13C95350尸王8	地图:H201	X:176	Y:86 
