[2024/8/19 11:0:0] 物品:金创药(小量)	怪物:0DAF4FA0僵尸5	地图:H201	X:21	Y:89 
[2024/8/19 11:0:40] 物品:思贝儿手镯	怪物:17C44430虹魔猪卫8	地图:H204	X:26	Y:19 
[2024/8/19 11:0:40] 物品:重盔甲(男)	怪物:17C44430虹魔猪卫8	地图:H204	X:26	Y:19 
[2024/8/19 11:0:40] 物品:放大镜	怪物:17C44430虹魔猪卫8	地图:H204	X:26	Y:19 
[2024/8/19 11:0:42] 物品:金戒指	怪物:27A14D10祖玛卫士8	地图:H204	X:26	Y:21 
[2024/8/19 11:0:44] 物品:琥珀项链	怪物:1EDAFF30祖玛雕像8	地图:H204	X:27	Y:21 
[2024/8/19 11:0:50] 物品:白色虎齿项链	怪物:2B502210黑野猪8	地图:H002	X:212	Y:112 
[2024/8/19 11:0:50] 物品:青铜剑	怪物:18139430掷斧骷髅	地图:D002	X:340	Y:342 
[2024/8/19 11:0:50] 物品:强效魔法药	怪物:30899AB0魔龙战将	地图:66	X:234	Y:104 
[2024/8/19 11:0:51] 物品:太阳水	怪物:1EE37A90奴隶	地图:F004	X:44	Y:51 
[2024/8/19 11:0:51] 物品:强效金创药	怪物:1EE37A90奴隶	地图:F004	X:44	Y:51 
[2024/8/19 11:0:51] 物品:强效魔法药	怪物:1EE37A90奴隶	地图:F004	X:44	Y:51 
[2024/8/19 11:0:53] 物品:精神力战法	怪物:2764C530僵尸5	地图:H201	X:100	Y:166 
[2024/8/19 11:0:59] 物品:金创药(小量)	怪物:19201B00骷髅战士	地图:D002	X:329	Y:333 
[2024/8/19 11:1:4] 物品:魔法药(小量)	怪物:27E8D6C0僵尸5	地图:H201	X:38	Y:88 
[2024/8/19 11:1:5] 物品:魔法药(小量)	怪物:2A2A10C0骷髅战士	地图:D002	X:323	Y:333 
[2024/8/19 11:1:6] 物品:魔法药(中量)	怪物:19080570祖玛弓箭手8	地图:H204	X:37	Y:33 
[2024/8/19 11:1:11] 物品:狂风项链	怪物:1C099450魔龙刀兵	地图:66	X:222	Y:92 
[2024/8/19 11:1:21] 物品:金手镯	怪物:23C46AC0奴隶	地图:F004	X:35	Y:45 
[2024/8/19 11:1:21] 物品:破魂	怪物:23C46AC0奴隶	地图:F004	X:35	Y:45 
[2024/8/19 11:1:21] 物品:太阳水	怪物:23C46AC0奴隶	地图:F004	X:35	Y:45 
[2024/8/19 11:1:21] 物品:强效魔法药	怪物:23C46AC0奴隶	地图:F004	X:35	Y:45 
[2024/8/19 11:1:24] 物品:强效太阳水	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效太阳水	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效太阳水	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效太阳水	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效太阳水	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效金创药	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效金创药	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效魔法药	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:强效魔法药	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:24] 物品:蓝翡翠项链	怪物:2B335FE0尸王8	地图:H201	X:108	Y:183 
[2024/8/19 11:1:27] 物品:火墙	怪物:1A1D6BD0恶灵尸王	地图:H201	X:47	Y:40 
[2024/8/19 11:1:27] 物品:攻杀剑术	怪物:1A1D6BD0恶灵尸王	地图:H201	X:47	Y:40 
[2024/8/19 11:1:27] 物品:雷电术	怪物:1A1D6BD0恶灵尸王	地图:H201	X:47	Y:40 
[2024/8/19 11:1:28] 物品:魔法药(小量)	怪物:1A1F2610僵尸5	地图:H201	X:108	Y:182 
[2024/8/19 11:1:33] 物品:太阳水	怪物:2445A190僵尸5	地图:H201	X:107	Y:184 
[2024/8/19 11:1:34] 物品:半月	怪物:18CD2A20祖玛卫士8	地图:H204	X:58	Y:60 
[2024/8/19 11:1:37] 物品:降魔	怪物:0DB043B0奴隶	地图:F004	X:35	Y:44 
[2024/8/19 11:1:37] 物品:太阳水	怪物:0DB043B0奴隶	地图:F004	X:35	Y:44 
[2024/8/19 11:1:38] 物品:金创药(小量)	怪物:21F704D0僵尸4	地图:H201	X:115	Y:186 
[2024/8/19 11:1:38] 物品:魔法药(小量)	怪物:21F704D0僵尸4	地图:H201	X:115	Y:186 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:太阳水	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:金创药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:金创药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:金创药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:魔法药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:魔法药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:魔法药(中量)	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效金创药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:强效魔法药	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:39] 物品:骷髅头盔	怪物:29FF60F0白野猪8	地图:H204	X:58	Y:59 
[2024/8/19 11:1:40] 物品:金创药(小量)	怪物:294F3340僵尸4	地图:H201	X:45	Y:30 
[2024/8/19 11:1:42] 物品:青铜剑	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:金创药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:金创药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:金创药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:金创药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:魔法药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:魔法药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:魔法药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:42] 物品:魔法药(小量)	怪物:29AB30F0骷髅0	地图:D002	X:304	Y:334 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:太阳水	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:金创药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:金创药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:金创药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:魔法药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:魔法药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:魔法药(中量)	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效金创药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:强效魔法药	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:46] 物品:炼狱	怪物:17EAA020虹魔猪卫8	地图:H204	X:67	Y:67 
[2024/8/19 11:1:49] 物品:蓝色水晶戒指	怪物:2B547480祖玛卫士8	地图:H204	X:67	Y:65 
[2024/8/19 11:1:49] 物品:魔法药(小量)	怪物:29D715E0僵尸4	地图:H201	X:116	Y:187 
[2024/8/19 11:1:55] 物品:强效金创药	怪物:21F867D0祖玛弓箭手8	地图:H204	X:69	Y:70 
[2024/8/19 11:1:57] 物品:太阳水	怪物:038EE4A0祖玛弓箭手8	地图:H204	X:70	Y:72 
[2024/8/19 11:1:57] 物品:道德戒指	怪物:038EE4A0祖玛弓箭手8	地图:H204	X:70	Y:72 
[2024/8/19 11:1:58] 物品:强效太阳水	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效太阳水	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效太阳水	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效太阳水	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效太阳水	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效金创药	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效金创药	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效魔法药	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:强效魔法药	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:珊瑚戒指	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:蛇眼戒指	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:生铁戒指	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:死神手套	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:魅力戒指	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:黑檀手镯	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:1:58] 物品:魔力手镯	怪物:295D97B0尸王8	地图:H201	X:115	Y:186 
[2024/8/19 11:2:3] 物品:金创药(小量)	怪物:1FC28600僵尸5	地图:H201	X:117	Y:186 
[2024/8/19 11:2:4] 物品:强效金创药	怪物:2DC2B780奴隶	地图:F004	X:26	Y:43 
[2024/8/19 11:2:6] 物品:金创药(小量)	怪物:1F0151C0骷髅战士	地图:D002	X:334	Y:331 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:太阳水	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:金创药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:金创药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:金创药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:魔法药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:魔法药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:魔法药(中量)	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效金创药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:强效魔法药	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:裁决之杖	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:6] 物品:破魂	怪物:2B438B60虹魔猪卫8	地图:H204	X:74	Y:70 
[2024/8/19 11:2:12] 物品:灯笼项链	怪物:1EE8DCF0祖玛雕像8	地图:H204	X:75	Y:71 
[2024/8/19 11:2:17] 物品:珍珠戒指	怪物:28B9E130祖玛弓箭手8	地图:H204	X:66	Y:79 
[2024/8/19 11:2:20] 物品:强效太阳水	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效太阳水	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效太阳水	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效太阳水	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效太阳水	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效金创药	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效金创药	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效魔法药	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:强效魔法药	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:骷髅戒指	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:蛇眼戒指	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:道德戒指	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:20] 物品:黑檀手镯	怪物:1B76E0C0尸王8	地图:H201	X:116	Y:192 
[2024/8/19 11:2:24] 物品:疾光电影	怪物:223DCB50恶灵尸王	地图:H201	X:65	Y:25 
[2024/8/19 11:2:24] 物品:雷电术	怪物:223DCB50恶灵尸王	地图:H201	X:65	Y:25 
[2024/8/19 11:2:24] 物品:降魔	怪物:2DFE4890奴隶	地图:F004	X:26	Y:42 
[2024/8/19 11:2:24] 物品:太阳水	怪物:2DFE4890奴隶	地图:F004	X:26	Y:42 
[2024/8/19 11:2:24] 物品:太阳水	怪物:2DFE4890奴隶	地图:F004	X:26	Y:42 
[2024/8/19 11:2:24] 物品:太阳水	怪物:2DFE4890奴隶	地图:F004	X:26	Y:42 
[2024/8/19 11:2:24] 物品:强效金创药	怪物:2DFE4890奴隶	地图:F004	X:26	Y:42 
[2024/8/19 11:2:26] 物品:金创药(小量)	怪物:2A442EC0僵尸5	地图:H201	X:66	Y:24 
[2024/8/19 11:2:27] 物品:魔法药(小量)	怪物:1A1F2610僵尸5	地图:H201	X:108	Y:182 
[2024/8/19 11:2:44] 物品:珍珠戒指	怪物:2D6412D0祖玛卫士8	地图:H204	X:86	Y:79 
[2024/8/19 11:2:46] 物品:魔法药(小量)	怪物:237EA8E0僵尸4	地图:H201	X:117	Y:157 
[2024/8/19 11:2:48] 物品:太阳水	怪物:1EB1F930黑色恶蛆8	地图:H004	X:52	Y:124 
[2024/8/19 11:2:50] 物品:治愈术	怪物:1BFAFE90僵尸4	地图:H201	X:120	Y:154 
[2024/8/19 11:2:54] 物品:太阳水	怪物:30810460奴隶	地图:F004	X:32	Y:33 
[2024/8/19 11:2:54] 物品:躲避手链	怪物:30810460奴隶	地图:F004	X:32	Y:33 
