[2024/8/22 12:0:2] 物品:竹笛	怪物:17311640魔龙破甲兵	地图:66	X:230	Y:194 
[2024/8/22 12:3:7] 物品:强效魔法药	怪物:28AC2000魔龙教主	地图:66	X:256	Y:212 
[2024/8/22 12:3:7] 物品:祝福油	怪物:28AC2000魔龙教主	地图:66	X:256	Y:212 
[2024/8/22 12:3:8] 物品:神圣战甲术	怪物:23E10770恶灵尸王	地图:H201	X:83	Y:25 
[2024/8/22 12:3:8] 物品:雷电术	怪物:23E10770恶灵尸王	地图:H201	X:83	Y:25 
[2024/8/22 12:3:9] 物品:太阳水	怪物:1ED3B250钢牙蜘蛛	地图:D10051	X:97	Y:180 
[2024/8/22 12:3:9] 物品:强效金创药	怪物:1ED3B250钢牙蜘蛛	地图:D10051	X:97	Y:180 
[2024/8/22 12:3:9] 物品:强效魔法药	怪物:1ED3B250钢牙蜘蛛	地图:D10051	X:97	Y:180 
[2024/8/22 12:3:9] 物品:凤凰明珠	怪物:1ED3B250钢牙蜘蛛	地图:D10051	X:97	Y:180 
[2024/8/22 12:3:9] 物品:坚固手套	怪物:1ED3B250钢牙蜘蛛	地图:D10051	X:97	Y:180 
[2024/8/22 12:3:19] 物品:坚固手套	怪物:1E39EE20魔龙血蛙	地图:66	X:240	Y:216 
[2024/8/22 12:3:19] 物品:强效太阳水	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效太阳水	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:疗伤药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:疗伤药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效金创药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效魔法药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效金创药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效魔法药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效金创药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:强效魔法药	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:蓝翡翠项链	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:生铁戒指	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:19] 物品:冰咆哮	怪物:1EFA2C20血僵尸	地图:D10051	X:98	Y:181 
[2024/8/22 12:3:24] 物品:强效太阳水	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效太阳水	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效太阳水	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效太阳水	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效太阳水	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效金创药	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效金创药	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效魔法药	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效魔法药	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:蛇眼戒指	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:黑檀手镯	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:魔力手镯	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:烈火剑法	怪物:2B56C9B0尸王8	地图:H201	X:91	Y:20 
[2024/8/22 12:3:24] 物品:强效金创药	怪物:2CD51730魔龙射手	地图:66	X:233	Y:212 
[2024/8/22 12:3:25] 物品:金创药(小量)	怪物:2CC38A90僵尸5	地图:H201	X:92	Y:22 
[2024/8/22 12:3:30] 物品:强效金创药	怪物:18650230魔龙破甲兵	地图:66	X:234	Y:213 
[2024/8/22 12:3:30] 物品:强效魔法药	怪物:18650230魔龙破甲兵	地图:66	X:234	Y:213 
[2024/8/22 12:3:31] 物品:太阳水	怪物:1EE6E860花吻蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:31] 物品:强效金创药	怪物:1EE6E860花吻蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:31] 物品:强效魔法药	怪物:1EE6E860花吻蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:31] 物品:道士手镯	怪物:1EE6E860花吻蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:34] 物品:魔法药(小量)	怪物:13D5ABD0僵尸5	地图:H201	X:94	Y:24 
[2024/8/22 12:3:36] 物品:金创药(中量)	怪物:1ED31640天狼蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:36] 物品:魔法药(中量)	怪物:1ED31640天狼蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:36] 物品:太阳水	怪物:1ED31640天狼蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:36] 物品:琥珀项链	怪物:1ED31640天狼蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:36] 物品:凤凰明珠	怪物:1ED31640天狼蜘蛛	地图:D10051	X:100	Y:188 
[2024/8/22 12:3:37] 物品:太阳水	怪物:17A854F0魔龙破甲兵	地图:66	X:233	Y:213 
[2024/8/22 12:3:37] 物品:金手镯	怪物:17A854F0魔龙破甲兵	地图:66	X:233	Y:213 
[2024/8/22 12:3:38] 物品:金创药(中量)	怪物:23C67AF0祖玛卫士8	地图:H204	X:24	Y:34 
[2024/8/22 12:3:38] 物品:强效金创药	怪物:23C67AF0祖玛卫士8	地图:H204	X:24	Y:34 
[2024/8/22 12:3:38] 物品:魔鬼项链	怪物:23C67AF0祖玛卫士8	地图:H204	X:24	Y:34 
[2024/8/22 12:3:42] 物品:强效金创药	怪物:12B012D0魔龙破甲兵	地图:66	X:233	Y:212 
[2024/8/22 12:3:43] 物品:强效太阳水	怪物:15A905E0魔龙破甲兵	地图:66	X:234	Y:213 
[2024/8/22 12:3:43] 物品:魔法长袍(女)	怪物:15A905E0魔龙破甲兵	地图:66	X:234	Y:213 
[2024/8/22 12:3:47] 物品:太阳水	怪物:1EE48D10花吻蜘蛛	地图:D10051	X:109	Y:180 
[2024/8/22 12:3:47] 物品:强效金创药	怪物:1EE48D10花吻蜘蛛	地图:D10051	X:109	Y:180 
[2024/8/22 12:3:47] 物品:强效魔法药	怪物:1EE48D10花吻蜘蛛	地图:D10051	X:109	Y:180 
[2024/8/22 12:3:47] 物品:蓝色水晶戒指	怪物:1EE48D10花吻蜘蛛	地图:D10051	X:109	Y:180 
[2024/8/22 12:3:47] 物品:凌风	怪物:1EE48D10花吻蜘蛛	地图:D10051	X:109	Y:180 
[2024/8/22 12:3:48] 物品:金创药(小量)	怪物:17996CF0僵尸5	地图:H201	X:103	Y:19 
[2024/8/22 12:3:48] 物品:魔法药(小量)	怪物:17996CF0僵尸5	地图:H201	X:103	Y:19 
[2024/8/22 12:3:55] 物品:强效太阳水	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:强效太阳水	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:疗伤药	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:疗伤药	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:强效金创药	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:强效魔法药	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:降妖除魔戒指	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:55] 物品:召唤神兽	怪物:1EDE51B0血僵尸	地图:D10051	X:109	Y:179 
[2024/8/22 12:3:57] 物品:金创药(小量)	怪物:186EB870僵尸5	地图:H201	X:102	Y:20 
[2024/8/22 12:3:59] 物品:太阳水	怪物:29F40010暴牙蜘蛛	地图:D10051	X:113	Y:179 
[2024/8/22 12:3:59] 物品:强效金创药	怪物:29F40010暴牙蜘蛛	地图:D10051	X:113	Y:179 
[2024/8/22 12:3:59] 物品:强效魔法药	怪物:29F40010暴牙蜘蛛	地图:D10051	X:113	Y:179 
[2024/8/22 12:3:59] 物品:蓝色水晶戒指	怪物:29F40010暴牙蜘蛛	地图:D10051	X:113	Y:179 
[2024/8/22 12:4:5] 物品:强效太阳水	怪物:23464220魔龙射手	地图:66	X:224	Y:214 
[2024/8/22 12:4:10] 物品:强效太阳水	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效太阳水	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效太阳水	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效太阳水	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效太阳水	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效金创药	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效金创药	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效魔法药	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:强效魔法药	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:蛇眼戒指	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:蓝翡翠项链	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:魔力手镯	怪物:183104D0尸王8	地图:H201	X:108	Y:15 
[2024/8/22 12:4:10] 物品:金创药(中量)	怪物:2570F5B0天狼蜘蛛	地图:D10051	X:120	Y:173 
[2024/8/22 12:4:10] 物品:魔法药(中量)	怪物:2570F5B0天狼蜘蛛	地图:D10051	X:120	Y:173 
[2024/8/22 12:4:10] 物品:琥珀项链	怪物:2570F5B0天狼蜘蛛	地图:D10051	X:120	Y:173 
[2024/8/22 12:4:13] 物品:强效太阳水	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效太阳水	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效太阳水	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效太阳水	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效太阳水	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效金创药	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效金创药	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效魔法药	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:强效魔法药	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:骷髅戒指	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:蛇眼戒指	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:生铁戒指	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:死神手套	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:道德戒指	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:蓝翡翠项链	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:13] 物品:黑檀手镯	怪物:25D69110尸王8	地图:H201	X:108	Y:18 
[2024/8/22 12:4:15] 物品:强效金创药	怪物:1E42C240魔龙破甲兵	地图:66	X:226	Y:216 
[2024/8/22 12:4:15] 物品:强效魔法药	怪物:1E42C240魔龙破甲兵	地图:66	X:226	Y:216 
[2024/8/22 12:4:15] 物品:强效太阳水	怪物:1E42C240魔龙破甲兵	地图:66	X:226	Y:216 
[2024/8/22 12:4:15] 物品:金创药(小量)	怪物:186EB870僵尸5	地图:H201	X:102	Y:20 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:疗伤药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:疗伤药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效太阳水	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效金创药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:强效魔法药	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:蓝翡翠项链	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:偃月	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:18] 物品:白色虎齿项链	怪物:1ED68680钢牙蜘蛛0	地图:D10051	X:122	Y:171 
[2024/8/22 12:4:19] 物品:强效太阳水	怪物:1DC5A6B0魔龙破甲兵	地图:66	X:224	Y:215 
[2024/8/22 12:4:19] 物品:金戒指	怪物:1DC5A6B0魔龙破甲兵	地图:66	X:224	Y:215 
[2024/8/22 12:4:20] 物品:金创药(中量)	怪物:1ED05D70天狼蜘蛛	地图:D10051	X:120	Y:171 
[2024/8/22 12:4:20] 物品:魔法药(中量)	怪物:1ED05D70天狼蜘蛛	地图:D10051	X:120	Y:171 
[2024/8/22 12:4:20] 物品:偃月	怪物:1ED05D70天狼蜘蛛	地图:D10051	X:120	Y:171 
[2024/8/22 12:4:24] 物品:强效金创药	怪物:2B161D50魔龙射手	地图:66	X:231	Y:215 
[2024/8/22 12:4:24] 物品:强效魔法药	怪物:2B161D50魔龙射手	地图:66	X:231	Y:215 
[2024/8/22 12:4:24] 物品:金创药(小量)	怪物:2304CE20僵尸5	地图:H201	X:112	Y:12 
[2024/8/22 12:4:24] 物品:施毒术	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:大火球	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:抗拒火环	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:精神力战法	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:火球术	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:治愈术	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:基本剑术	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:八荒	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:短剑	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:黑檀项链	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:金创药(小量)	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:24] 物品:金创药(小量)	怪物:164032A0僵尸40	地图:H201	X:112	Y:11 
[2024/8/22 12:4:25] 物品:强效金创药	怪物:1EBFE770暴牙蜘蛛	地图:D10051	X:124	Y:169 
[2024/8/22 12:4:25] 物品:强效魔法药	怪物:1EBFE770暴牙蜘蛛	地图:D10051	X:124	Y:169 
[2024/8/22 12:4:25] 物品:坚固手套	怪物:1EBFE770暴牙蜘蛛	地图:D10051	X:124	Y:169 
[2024/8/22 12:4:25] 物品:魔力手镯	怪物:1EBFE770暴牙蜘蛛	地图:D10051	X:124	Y:169 
[2024/8/22 12:4:26] 物品:灵魂战衣(男)	怪物:29164C00祖玛弓箭手8	地图:H204	X:13	Y:50 
[2024/8/22 12:4:33] 物品:强效金创药	怪物:248E5670祖玛卫士8	地图:H204	X:13	Y:56 
[2024/8/22 12:4:34] 物品:强效太阳水	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效太阳水	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效太阳水	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效太阳水	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效太阳水	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效金创药	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效金创药	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效魔法药	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:强效魔法药	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:骷髅戒指	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:黑色水晶戒指	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:珍珠戒指	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:34] 物品:黑檀手镯	怪物:12B13340尸王8	地图:H201	X:113	Y:15 
[2024/8/22 12:4:40] 物品:强效太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:太阳水	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:金创药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:金创药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:金创药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效金创药	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效金创药	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:魔法药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:魔法药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:魔法药(中量)	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效魔法药	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:强效魔法药	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:死神手套	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:蓝翡翠项链	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:蓝色水晶戒指	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:道士手镯	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:黑檀手镯	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:小手镯	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:雷电术	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:地狱火	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:大火球	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:召唤骷髅	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:抗拒火环	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:精神力战法	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:治愈术	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:基本剑术	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:40] 物品:火球术	怪物:1DC84050尸王	地图:H201	X:114	Y:15 
[2024/8/22 12:4:41] 物品:强效金创药	怪物:2BE14BB0魔龙刀兵	地图:66	X:220	Y:210 
[2024/8/22 12:4:44] 物品:强效太阳水	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效太阳水	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:疗伤药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:疗伤药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效金创药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效金创药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效魔法药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效金创药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效金创药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:强效魔法药	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:破魂	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:44] 物品:困魔咒	怪物:1B3E40A0血僵尸	地图:D10051	X:125	Y:165 
[2024/8/22 12:4:46] 物品:魔法药(小量)	怪物:2CBF4CE0僵尸5	地图:H201	X:116	Y:12 
[2024/8/22 12:4:50] 物品:太阳水	怪物:1EBE48D0血巨人	地图:D10051	X:126	Y:165 
[2024/8/22 12:4:50] 物品:强效太阳水	怪物:1EBE48D0血巨人	地图:D10051	X:126	Y:165 
[2024/8/22 12:4:50] 物品:强效金创药	怪物:1EBE48D0血巨人	地图:D10051	X:126	Y:165 
[2024/8/22 12:4:50] 物品:强效魔法药	怪物:1EBE48D0血巨人	地图:D10051	X:126	Y:165 
[2024/8/22 12:4:52] 物品:强效金创药	怪物:28E958D0魔龙刀兵1	地图:66	X:220	Y:211 
[2024/8/22 12:4:53] 物品:重盔甲(男)	怪物:181D5D90魔龙邪眼	地图:66	X:221	Y:210 
