[2024/8/19 13:0:2] 物品:魔法药(小量)	怪物:03B19080僵尸4	地图:H201	X:149	Y:37 
[2024/8/19 13:3:51] 物品:金创药(小量)	怪物:1C14B9B0僵尸4	地图:H201	X:58	Y:33 
[2024/8/19 13:3:52] 物品:魔法药(小量)	怪物:2964B010僵尸4	地图:H201	X:96	Y:122 
[2024/8/19 13:3:55] 物品:黑檀手镯	怪物:038B4240魔龙邪眼	地图:66	X:67	Y:85 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:太阳水	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效金创药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:5] 物品:强效魔法药	怪物:19B81B60石墓尸王8	地图:H006	X:78	Y:29 
[2024/8/19 13:4:7] 物品:金创药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:金创药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:金创药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:金创药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:魔法药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:魔法药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:魔法药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:魔法药(中量)	怪物:28B51E60骷髅战士0	地图:D002	X:278	Y:290 
[2024/8/19 13:4:7] 物品:集体隐身术	怪物:2970A730恶灵尸王	地图:H201	X:48	Y:36 
[2024/8/19 13:4:7] 物品:施毒术	怪物:2970A730恶灵尸王	地图:H201	X:48	Y:36 
[2024/8/19 13:4:7] 物品:雷电术	怪物:2970A730恶灵尸王	地图:H201	X:48	Y:36 
[2024/8/19 13:4:7] 物品:召唤骷髅	怪物:2970A730恶灵尸王	地图:H201	X:48	Y:36 
[2024/8/19 13:4:7] 物品:太阳水	怪物:053AF650恶灵尸王	地图:H201	X:86	Y:117 
[2024/8/19 13:4:7] 物品:雷电术	怪物:053AF650恶灵尸王	地图:H201	X:86	Y:117 
[2024/8/19 13:4:11] 物品:金创药(小量)	怪物:051AD710僵尸5	地图:H201	X:48	Y:35 
[2024/8/19 13:4:14] 物品:强效魔法药	怪物:05985D50魔龙刀兵	地图:66	X:69	Y:84 
[2024/8/19 13:4:19] 物品:地狱火	怪物:03B378A0僵尸1	地图:H201	X:112	Y:122 
[2024/8/19 13:4:22] 物品:幽灵盾	怪物:2FB33B90恶灵尸王	地图:H201	X:43	Y:31 
[2024/8/19 13:4:22] 物品:灵魂火符	怪物:2FB33B90恶灵尸王	地图:H201	X:43	Y:31 
[2024/8/19 13:4:31] 物品:强效金创药	怪物:1883DAC0魔龙射手	地图:66	X:61	Y:84 
[2024/8/19 13:4:33] 物品:魔法药(小量)	怪物:1BD84680山洞蝙蝠	地图:D002	X:294	Y:290 
[2024/8/19 13:4:40] 物品:强效太阳水	怪物:227186C0魔龙射手	地图:66	X:63	Y:84 
[2024/8/19 13:4:43] 物品:金创药(小量)	怪物:2A09BCA0僵尸4	地图:H201	X:106	Y:120 
[2024/8/19 13:4:44] 物品:黄色水晶项链	怪物:1C904760骷髅战士	地图:D002	X:308	Y:289 
[2024/8/19 13:4:44] 物品:强效太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:太阳水	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:金创药(中量)	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:金创药(中量)	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效金创药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效金创药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效金创药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:魔法药(中量)	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:魔法药(中量)	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效魔法药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效魔法药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:强效魔法药	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:记忆头盔	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:灵魂战衣(女)	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:蓝翡翠项链	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:集体隐身术	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:隐身术	怪物:2A4BB610沃玛卫士8	地图:H003	X:33	Y:56 
[2024/8/19 13:4:44] 物品:隐身术	怪物:2E075F40恶灵尸王	地图:H201	X:106	Y:121 
[2024/8/19 13:4:44] 物品:诱惑之光	怪物:2E075F40恶灵尸王	地图:H201	X:106	Y:121 
[2024/8/19 13:4:48] 物品:魔法药(小量)	怪物:206AF530僵尸5	地图:H201	X:32	Y:54 
[2024/8/19 13:4:48] 物品:太阳水	怪物:206AF530僵尸5	地图:H201	X:32	Y:54 
[2024/8/19 13:4:56] 物品:金创药(中量)	怪物:2A395FE0僵尸1	地图:H201	X:86	Y:117 
[2024/8/19 13:4:59] 物品:金创药(小量)	怪物:1812F8E0骷髅战士	地图:D002	X:305	Y:269 
[2024/8/19 13:5:0] 物品:强效魔法药	怪物:18832940奴隶	地图:F004	X:80	Y:45 
[2024/8/19 13:5:2] 物品:幽灵盾	怪物:1BE27E50恶灵尸王	地图:H201	X:43	Y:63 
[2024/8/19 13:5:2] 物品:施毒术	怪物:1BE27E50恶灵尸王	地图:H201	X:43	Y:63 
[2024/8/19 13:5:2] 物品:攻杀剑术	怪物:1BE27E50恶灵尸王	地图:H201	X:43	Y:63 
[2024/8/19 13:5:2] 物品:金创药(小量)	怪物:1CAA4DB0僵尸3	地图:D401	X:156	Y:93 
[2024/8/19 13:5:2] 物品:太阳水	怪物:1CAA4DB0僵尸3	地图:D401	X:156	Y:93 
[2024/8/19 13:5:4] 物品:魔法药(小量)	怪物:2A312710僵尸3	地图:D401	X:158	Y:86 
[2024/8/19 13:5:4] 物品:隐身术	怪物:2A312710僵尸3	地图:D401	X:158	Y:86 
[2024/8/19 13:5:5] 物品:强效金创药	怪物:2A83EB90魔龙破甲兵	地图:66	X:72	Y:85 
[2024/8/19 13:5:5] 物品:金戒指	怪物:2A83EB90魔龙破甲兵	地图:66	X:72	Y:85 
[2024/8/19 13:5:9] 物品:黑色水晶项链	怪物:17DF74F0骷髅	地图:D001	X:298	Y:321 
[2024/8/19 13:5:11] 物品:金创药(小量)	怪物:039DA270僵尸5	地图:H201	X:110	Y:135 
[2024/8/19 13:5:15] 物品:金创药(小量)	怪物:28068970僵尸4	地图:H201	X:108	Y:138 
[2024/8/19 13:5:15] 物品:魔法药(小量)	怪物:28068970僵尸4	地图:H201	X:108	Y:138 
[2024/8/19 13:5:15] 物品:MP强化药水	怪物:278F1F00骷髅	地图:D001	X:300	Y:320 
[2024/8/19 13:5:18] 物品:火球术	怪物:27AAFF10僵尸1	地图:H201	X:34	Y:66 
[2024/8/19 13:5:19] 物品:金创药(小量)	怪物:24982D80僵尸5	地图:H201	X:110	Y:136 
[2024/8/19 13:5:21] 物品:金创药(小量)	怪物:309F0920僵尸5	地图:H201	X:35	Y:66 
[2024/8/19 13:5:21] 物品:太阳水	怪物:309F0920僵尸5	地图:H201	X:35	Y:66 
[2024/8/19 13:5:22] 物品:强效魔法药	怪物:07C9C860魔龙破甲兵	地图:66	X:69	Y:89 
[2024/8/19 13:5:24] 物品:魔法药(小量)	怪物:245723E0僵尸5	地图:H201	X:35	Y:67 
[2024/8/19 13:5:26] 物品:强效金创药	怪物:29299FE0魔龙破甲兵1	地图:66	X:69	Y:87 
[2024/8/19 13:5:26] 物品:太阳水	怪物:29299FE0魔龙破甲兵1	地图:66	X:69	Y:87 
[2024/8/19 13:5:26] 物品:强效金创药	怪物:29299FE0魔龙破甲兵1	地图:66	X:69	Y:87 
[2024/8/19 13:5:26] 物品:金创药(小量)	怪物:28BBB320僵尸3	地图:D401	X:166	Y:96 
[2024/8/19 13:5:33] 物品:道士手镯	怪物:2A2CD540魔龙射手	地图:66	X:70	Y:85 
[2024/8/19 13:5:34] 物品:强效魔法药	怪物:1CC92500奴隶	地图:F004	X:49	Y:72 
[2024/8/19 13:5:37] 物品:金创药(小量)	怪物:17FF0F10僵尸4	地图:H201	X:117	Y:147 
[2024/8/19 13:5:41] 物品:青铜头盔	怪物:28F5CB00骷髅	地图:D002	X:318	Y:282 
[2024/8/19 13:5:44] 物品:短剑	怪物:1871B980骷髅战士	地图:D001	X:315	Y:314 
[2024/8/19 13:5:47] 物品:降魔	怪物:27A6AB30魔龙射手2	地图:66	X:65	Y:85 
[2024/8/19 13:5:47] 物品:金创药(小量)	怪物:1A3F5010僵尸5	地图:H201	X:36	Y:89 
[2024/8/19 13:5:51] 物品:魔法药(中量)	怪物:2A6F8F30恶灵尸王	地图:H201	X:118	Y:149 
[2024/8/19 13:5:51] 物品:魔法长袍(女)	怪物:1BDF7AD0奴隶	地图:F004	X:49	Y:71 
[2024/8/19 13:5:51] 物品:强效太阳水	怪物:1BDF7AD0奴隶	地图:F004	X:49	Y:71 
[2024/8/19 13:5:51] 物品:强效魔法药	怪物:1BDF7AD0奴隶	地图:F004	X:49	Y:71 
[2024/8/19 13:5:55] 物品:金创药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:金创药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:金创药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:金创药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:魔法药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:魔法药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:魔法药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:55] 物品:魔法药(中量)	怪物:1B8EDF80骷髅战将0	地图:D002	X:330	Y:285 
[2024/8/19 13:5:58] 物品:蛇眼戒指	怪物:2E9D48F0恶灵尸王	地图:H201	X:117	Y:147 
[2024/8/19 13:5:58] 物品:召唤骷髅	怪物:2E9D48F0恶灵尸王	地图:H201	X:117	Y:147 
[2024/8/19 13:6:2] 物品:强效金创药	怪物:2DD3AAB0魔龙射手	地图:66	X:66	Y:89 
[2024/8/19 13:6:2] 物品:太阳水	怪物:2DD3AAB0魔龙射手	地图:66	X:66	Y:89 
[2024/8/19 13:6:2] 物品:鹿皮靴	怪物:2DD3AAB0魔龙射手	地图:66	X:66	Y:89 
[2024/8/19 13:6:4] 物品:强效金创药	怪物:2A9F1680魔龙射手	地图:66	X:70	Y:82 
[2024/8/19 13:6:10] 物品:诱惑之光	怪物:1DEFABD0僵尸1	地图:H201	X:36	Y:94 
[2024/8/19 13:6:11] 物品:精神力战法	怪物:1C495640僵尸3	地图:D401	X:177	Y:104 
[2024/8/19 13:6:11] 物品:骷髅戒指	怪物:22831B00奴隶	地图:F004	X:49	Y:71 
[2024/8/19 13:6:11] 物品:强效魔法药	怪物:22831B00奴隶	地图:F004	X:49	Y:71 
[2024/8/19 13:6:16] 物品:蓝色水晶戒指	怪物:22571A20骷髅战士	地图:D001	X:322	Y:325 
[2024/8/19 13:6:16] 物品:小手镯	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:金创药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:金创药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:金创药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:金创药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:魔法药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:魔法药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:魔法药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:16] 物品:魔法药(小量)	怪物:2DBE5B20骷髅0	地图:D002	X:305	Y:285 
[2024/8/19 13:6:17] 物品:精神力药水	怪物:227BFCE0僵尸2	地图:D401	X:176	Y:103 
[2024/8/19 13:6:17] 物品:攻杀剑术	怪物:235C7260恶灵尸王	地图:H201	X:35	Y:95 
[2024/8/19 13:6:17] 物品:雷电术	怪物:235C7260恶灵尸王	地图:H201	X:35	Y:95 
[2024/8/19 13:6:17] 物品:地狱火	怪物:235C7260恶灵尸王	地图:H201	X:35	Y:95 
[2024/8/19 13:6:17] 物品:大火球	怪物:235C7260恶灵尸王	地图:H201	X:35	Y:95 
[2024/8/19 13:6:20] 物品:金创药(小量)	怪物:2AB290C0僵尸4	地图:H201	X:35	Y:93 
[2024/8/19 13:6:25] 物品:狂风项链	怪物:30D3DDF0魔龙刀兵2	地图:66	X:69	Y:78 
[2024/8/19 13:6:26] 物品:诱惑之光	怪物:19E39500恶灵尸王	地图:H201	X:34	Y:94 
[2024/8/19 13:6:27] 物品:大火球	怪物:14986340僵尸1	地图:H201	X:102	Y:88 
[2024/8/19 13:6:28] 物品:雷电术	怪物:038EE4A0僵尸3	地图:D401	X:166	Y:94 
[2024/8/19 13:6:35] 物品:魔法药(小量)	怪物:29FF8D50僵尸5	地图:H201	X:35	Y:95 
[2024/8/19 13:6:37] 物品:生铁戒指	怪物:31AAE6E0奴隶	地图:F004	X:41	Y:78 
[2024/8/19 13:6:37] 物品:强效太阳水	怪物:31AAE6E0奴隶	地图:F004	X:41	Y:78 
[2024/8/19 13:6:38] 物品:隐身术	怪物:2A8AAB30僵尸1	地图:H201	X:36	Y:95 
[2024/8/19 13:6:38] 物品:幽灵盾	怪物:1A5B3DC0恶灵尸王	地图:H201	X:36	Y:94 
[2024/8/19 13:6:40] 物品:抗拒火环	怪物:1860E460僵尸5	地图:H201	X:78	Y:91 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:金创药(中量)	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:金创药(中量)	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效金创药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效金创药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效金创药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:魔法药(中量)	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:魔法药(中量)	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效魔法药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效魔法药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效魔法药	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:半月弯刀	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:火墙	怪物:2DB34DF0沃玛卫士8	地图:H003	X:61	Y:39 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效太阳水	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效金创药	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效金创药	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效魔法药	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:强效魔法药	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:蛇眼戒指	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:魅力戒指	怪物:0DD323E0尸王8	地图:H201	X:34	Y:93 
[2024/8/19 13:6:41] 物品:太阳水	怪物:2DD02210骷髅战将	地图:D002	X:299	Y:312 
[2024/8/19 13:6:42] 物品:六角戒指	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:金创药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:金创药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:金创药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:金创药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:魔法药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:魔法药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:魔法药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:42] 物品:魔法药(中量)	怪物:1F0771C0骷髅战士0	地图:D001	X:320	Y:357 
[2024/8/19 13:6:44] 物品:金创药(小量)	怪物:2DC7A6B0僵尸5	地图:H201	X:76	Y:93 
[2024/8/19 13:6:46] 物品:疾风药水	怪物:19E97C80僵尸1	地图:H201	X:28	Y:95 
[2024/8/19 13:7:2] 物品:强效太阳水	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效太阳水	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效太阳水	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效太阳水	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效太阳水	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效金创药	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
[2024/8/19 13:7:2] 物品:强效金创药	怪物:1EECC410尸王8	地图:H201	X:97	Y:91 
