[2024/8/21 8:0:0] 物品:生铁戒指	怪物:2BC92A30牛魔战士	地图:D2078	X:220	Y:159 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:太阳水	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效金创药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:强效魔法药	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:黑檀手镯	怪物:25FBEB70虹魔蝎卫8	地图:H204	X:64	Y:62 
[2024/8/21 8:0:36] 物品:金创药(中量)	怪物:23078090祖玛卫士8	地图:H204	X:43	Y:56 
[2024/8/21 8:0:36] 物品:半月	怪物:23078090祖玛卫士8	地图:H204	X:43	Y:56 
[2024/8/21 8:0:37] 物品:强效太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:太阳水	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:金创药(中量)	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:金创药(中量)	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效金创药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效金创药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效金创药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:魔法药(中量)	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:魔法药(中量)	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效魔法药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效魔法药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:强效魔法药	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:困魔咒	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:群体治疗术	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:37] 物品:爆裂火焰	怪物:290FDD70沃玛卫士8	地图:H204	X:44	Y:56 
[2024/8/21 8:0:38] 物品:太阳水	怪物:2D2BB540牛魔法师	地图:D2078	X:207	Y:136 
[2024/8/21 8:0:38] 物品:强效金创药	怪物:2C686520魔龙射手	地图:66	X:69	Y:156 
[2024/8/21 8:0:38] 物品:强效金创药	怪物:2C686520魔龙射手	地图:66	X:69	Y:156 
[2024/8/21 8:0:38] 物品:道士头盔	怪物:2C686520魔龙射手	地图:66	X:69	Y:156 
[2024/8/21 8:0:42] 物品:魔法药(中量)	怪物:13EDAF70祖玛弓箭手8	地图:H204	X:59	Y:56 
[2024/8/21 8:0:43] 物品:强效太阳水	怪物:13AAFB20牛魔祭司	地图:D2078	X:202	Y:135 
[2024/8/21 8:0:43] 物品:强效太阳水	怪物:13AAFB20牛魔祭司	地图:D2078	X:202	Y:135 
[2024/8/21 8:0:43] 物品:强效魔法药	怪物:13AAFB20牛魔祭司	地图:D2078	X:202	Y:135 
[2024/8/21 8:0:47] 物品:强效太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:太阳水	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:金创药(中量)	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:金创药(中量)	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效金创药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效金创药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效金创药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:魔法药(中量)	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:魔法药(中量)	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效魔法药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效魔法药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:强效魔法药	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:道士手镯	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:47] 物品:爆裂火焰	怪物:28CA1340沃玛卫士8	地图:H204	X:59	Y:55 
[2024/8/21 8:0:49] 物品:道士头盔	怪物:2340C620祖玛卫士8	地图:H204	X:44	Y:49 
[2024/8/21 8:0:50] 物品:强效金创药	怪物:25C98CC0牛魔侍卫	地图:D2078	X:195	Y:123 
[2024/8/21 8:0:50] 物品:斩马刀	怪物:25C98CC0牛魔侍卫	地图:D2078	X:195	Y:123 
[2024/8/21 8:0:50] 物品:道士头盔	怪物:28FA5020魔龙射手	地图:66	X:72	Y:146 
[2024/8/21 8:0:54] 物品:蛇眼戒指	怪物:2671EB10祖玛弓箭手8	地图:H204	X:55	Y:52 
[2024/8/21 8:0:56] 物品:强效太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:太阳水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:金创药(中量)	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:金创药(中量)	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效金创药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效金创药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效金创药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:魔法药(中量)	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:魔法药(中量)	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效魔法药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效魔法药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:强效魔法药	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:精神力药水	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:海魂	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:道士头盔	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:灯笼项链	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:0:56] 物品:诱惑之光	怪物:291AC920沃玛卫士8	地图:H204	X:46	Y:49 
[2024/8/21 8:1:0] 物品:强效太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:太阳水	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:金创药(中量)	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:金创药(中量)	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效金创药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效金创药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效金创药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:魔法药(中量)	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:魔法药(中量)	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效魔法药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效魔法药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:强效魔法药	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:隐身术	怪物:2ABBCDC0沃玛卫士8	地图:H204	X:54	Y:53 
[2024/8/21 8:1:0] 物品:竹笛	怪物:29212B90魔龙射手1	地图:66	X:68	Y:143 
[2024/8/21 8:1:2] 物品:魔法长袍(男)	怪物:29D8F280牛魔斗士	地图:D2078	X:188	Y:118 
[2024/8/21 8:1:4] 物品:金创药(中量)	怪物:29F6CF60祖玛雕像8	地图:H204	X:53	Y:50 
[2024/8/21 8:1:4] 物品:白色虎齿项链	怪物:29F6CF60祖玛雕像8	地图:H204	X:53	Y:50 
[2024/8/21 8:1:6] 物品:魔法药(中量)	怪物:2B7DBD60祖玛弓箭手8	地图:H204	X:52	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:太阳水	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效金创药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:强效魔法药	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:心灵手镯	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:12] 物品:斩马刀	怪物:29050460虹魔蝎卫8	地图:H204	X:51	Y:48 
[2024/8/21 8:1:15] 物品:强效太阳水	怪物:25F1DA10牛魔将军	地图:D2078	X:191	Y:108 
[2024/8/21 8:1:15] 物品:灯笼项链	怪物:25F1DA10牛魔将军	地图:D2078	X:191	Y:108 
[2024/8/21 8:1:18] 物品:魔法长袍(女)	怪物:22D5BDE0祖玛卫士8	地图:H204	X:61	Y:41 
[2024/8/21 8:1:18] 物品:死神手套	怪物:22D5BDE0祖玛卫士8	地图:H204	X:61	Y:41 
[2024/8/21 8:1:19] 物品:强效金创药	怪物:28E62BC0魔龙刀兵	地图:66	X:71	Y:146 
[2024/8/21 8:1:23] 物品:万年雪霜	怪物:2AE89F00牛魔法师	地图:D2078	X:197	Y:90 
[2024/8/21 8:1:24] 物品:海魂	怪物:25E1DBD0祖玛弓箭手8	地图:H204	X:66	Y:34 
[2024/8/21 8:1:25] 物品:强效太阳水	怪物:28F69E20牛魔祭司	地图:D2078	X:198	Y:91 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2B41DC90魔龙射手	地图:66	X:71	Y:141 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:太阳水	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
[2024/8/21 8:1:26] 物品:强效金创药	怪物:2C8D8F20虹魔蝎卫8	地图:H204	X:36	Y:38 
