[2024/8/19 7:0:2] 物品:金创药(中量)	怪物:28E5A3E0祖玛雕像8	地图:H204	X:88	Y:51 
[2024/8/19 7:1:28] 物品:强效太阳水	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效太阳水	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效太阳水	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效太阳水	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效太阳水	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效金创药	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效金创药	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效魔法药	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:强效魔法药	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:珍珠戒指	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:魅力戒指	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:蓝翡翠项链	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:黑檀手镯	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:28] 物品:困魔咒	怪物:27D8F670尸王8	地图:H201	X:149	Y:154 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:太阳水	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:金创药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:金创药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:金创药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:魔法药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:魔法药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:魔法药(中量)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效金创药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:强效魔法药	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:魔法长袍(女)	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:31] 物品:小手镯	怪物:18338200白野猪8	地图:H204	X:31	Y:66 
[2024/8/19 7:1:38] 物品:魔鬼项链	怪物:2DEFD310祖玛弓箭手8	地图:H204	X:25	Y:72 
[2024/8/19 7:1:38] 物品:强效太阳水	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效太阳水	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效太阳水	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效太阳水	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效太阳水	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效金创药	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效金创药	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效魔法药	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:强效魔法药	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:蛇眼戒指	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:生铁戒指	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:死神手套	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:凝霜	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:蓝翡翠项链	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:黑檀手镯	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:38] 物品:魔力手镯	怪物:284283B0尸王8	地图:H201	X:143	Y:154 
[2024/8/19 7:1:43] 物品:珊瑚戒指	怪物:31E46E50祖玛卫士8	地图:H204	X:26	Y:74 
[2024/8/19 7:1:47] 物品:道士头盔	怪物:2DE4E9C0魔龙射手	地图:66	X:64	Y:121 
[2024/8/19 7:1:50] 物品:魔法手镯	怪物:07D75DA0祖玛弓箭手8	地图:H204	X:20	Y:84 
[2024/8/19 7:1:51] 物品:凤凰明珠	怪物:2DB826F0祖玛卫士8	地图:H204	X:20	Y:78 
[2024/8/19 7:1:55] 物品:强效太阳水	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效太阳水	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效太阳水	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效太阳水	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效太阳水	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效金创药	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效金创药	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效魔法药	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:强效魔法药	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:蛇眼戒指	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:生铁戒指	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:道德戒指	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:魅力戒指	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:55] 物品:黑檀手镯	怪物:26DEC720尸王8	地图:H201	X:140	Y:163 
[2024/8/19 7:1:58] 物品:强效魔法药	怪物:18056F20魔龙射手	地图:66	X:64	Y:118 
[2024/8/19 7:1:59] 物品:太阳水	怪物:19458160僵尸5	地图:H201	X:139	Y:163 
[2024/8/19 7:1:59] 物品:火球术	怪物:19458160僵尸5	地图:H201	X:139	Y:163 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:太阳水	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:金创药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:金创药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:金创药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:魔法药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:魔法药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:魔法药(中量)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效金创药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:强效魔法药	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:魔血戒指	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:幽灵战衣(男)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:3] 物品:重盔甲(女)	怪物:2E921790虹魔猪卫8	地图:H204	X:41	Y:86 
[2024/8/19 7:2:7] 物品:强效魔法药	怪物:28EBE860魔龙射手1	地图:66	X:65	Y:115 
[2024/8/19 7:2:7] 物品:强效魔法药	怪物:28EBE860魔龙射手1	地图:66	X:65	Y:115 
[2024/8/19 7:2:7] 物品:魔法长袍(男)	怪物:28EBE860魔龙射手1	地图:66	X:65	Y:115 
[2024/8/19 7:2:16] 物品:八荒	怪物:1BFF5270巨型蠕虫	地图:D601	X:182	Y:108 
[2024/8/19 7:2:29] 物品:魔法力药水	怪物:2B3DBE50僵尸4	地图:H201	X:122	Y:152 
[2024/8/19 7:2:29] 物品:灯笼项链	怪物:24B25350祖玛弓箭手8	地图:H204	X:17	Y:44 
[2024/8/19 7:2:32] 物品:琥珀项链	怪物:1DF65F40祖玛卫士8	地图:H204	X:20	Y:41 
[2024/8/19 7:2:37] 物品:强效太阳水	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效太阳水	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效太阳水	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效太阳水	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效太阳水	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效金创药	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效金创药	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效魔法药	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:强效魔法药	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:生铁戒指	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:37] 物品:黑檀手镯	怪物:21089430尸王8	地图:H201	X:124	Y:150 
[2024/8/19 7:2:39] 物品:太阳水	怪物:264E39F0巨型蠕虫	地图:D601	X:188	Y:104 
[2024/8/19 7:2:48] 物品:金创药(小量)	怪物:2DF6D540僵尸5	地图:H201	X:121	Y:157 
[2024/8/19 7:2:55] 物品:集体隐身术	怪物:2A3B8A90恶灵尸王	地图:H201	X:123	Y:158 
[2024/8/19 7:2:55] 物品:灵魂火符	怪物:2A3B8A90恶灵尸王	地图:H201	X:123	Y:158 
[2024/8/19 7:2:55] 物品:雷电术	怪物:2A3B8A90恶灵尸王	地图:H201	X:123	Y:158 
[2024/8/19 7:2:55] 物品:大火球	怪物:2A3B8A90恶灵尸王	地图:H201	X:123	Y:158 
[2024/8/19 7:3:1] 物品:攻击力药水	怪物:1F1D59E0僵尸4	地图:H201	X:119	Y:157 
[2024/8/19 7:3:14] 物品:太阳水	怪物:1832D080魔龙射手1	地图:66	X:59	Y:104 
[2024/8/19 7:3:15] 物品:魔法药(小量)	怪物:2F42BD60僵尸5	地图:H201	X:109	Y:160 
[2024/8/19 7:3:17] 物品:抗拒火环	怪物:1F021DB0僵尸5	地图:H201	X:110	Y:160 
[2024/8/19 7:3:31] 物品:强效太阳水	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效太阳水	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效太阳水	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效太阳水	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效太阳水	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效金创药	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效金创药	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效魔法药	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:31] 物品:强效魔法药	怪物:05899790尸王8	地图:H201	X:108	Y:165 
[2024/8/19 7:3:46] 物品:金创药(小量)	怪物:28A864A0僵尸4	地图:H201	X:108	Y:165 
[2024/8/19 7:3:49] 物品:魔法药(小量)	怪物:29CD63E0僵尸5	地图:H201	X:103	Y:167 
[2024/8/19 7:3:52] 物品:太阳水	怪物:277C3F70魔龙破甲兵	地图:66	X:64	Y:101 
[2024/8/19 7:4:8] 物品:太阳水	怪物:27736B50魔龙破甲兵	地图:66	X:65	Y:99 
[2024/8/19 7:4:8] 物品:强效魔法药	怪物:27736B50魔龙破甲兵	地图:66	X:65	Y:99 
[2024/8/19 7:4:8] 物品:太阳水	怪物:17E6A500魔龙射手2	地图:66	X:67	Y:100 
[2024/8/19 7:4:8] 物品:金戒指	怪物:17E6A500魔龙射手2	地图:66	X:67	Y:100 
[2024/8/19 7:4:8] 物品:蓝翡翠项链	怪物:17E6A500魔龙射手2	地图:66	X:67	Y:100 
[2024/8/19 7:4:9] 物品:神圣战甲术	怪物:19D67090恶灵尸王	地图:H201	X:163	Y:89 
[2024/8/19 7:4:9] 物品:火墙	怪物:19D67090恶灵尸王	地图:H201	X:163	Y:89 
[2024/8/19 7:4:9] 物品:灵魂火符	怪物:19D67090恶灵尸王	地图:H201	X:163	Y:89 
[2024/8/19 7:4:9] 物品:诱惑之光	怪物:19D67090恶灵尸王	地图:H201	X:163	Y:89 
[2024/8/19 7:4:9] 物品:大火球	怪物:19D67090恶灵尸王	地图:H201	X:163	Y:89 
[2024/8/19 7:4:19] 物品:攻杀剑术	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:隐身术	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:地狱火	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:抗拒火环	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:精神力战法	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:火球术	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:治愈术	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:基本剑术	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:黑檀项链	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:19] 物品:黑色水晶项链	怪物:30D0AA80僵尸40	地图:H201	X:169	Y:83 
[2024/8/19 7:4:24] 物品:魔法长袍(女)	怪物:06257DC0魔龙射手	地图:66	X:68	Y:103 
[2024/8/19 7:4:27] 物品:强效太阳水	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效太阳水	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效太阳水	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效太阳水	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效太阳水	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效金创药	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效金创药	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效魔法药	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:强效魔法药	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:蛇眼戒指	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:27] 物品:道德戒指	怪物:2DC57C00尸王8	地图:H201	X:161	Y:81 
[2024/8/19 7:4:33] 物品:强效金创药	怪物:2C916420魔龙刀兵1	地图:66	X:70	Y:106 
[2024/8/19 7:4:34] 物品:强效太阳水	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效太阳水	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效太阳水	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效太阳水	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效太阳水	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效金创药	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效金创药	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效魔法药	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:强效魔法药	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:珍珠戒指	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:道德戒指	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:魅力戒指	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:黑檀手镯	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:34] 物品:魔力手镯	怪物:24969E20尸王8	地图:H201	X:155	Y:75 
[2024/8/19 7:4:39] 物品:隐身术	怪物:18D95A80恶灵尸王	地图:H201	X:156	Y:74 
[2024/8/19 7:4:39] 物品:施毒术	怪物:18D95A80恶灵尸王	地图:H201	X:156	Y:74 
[2024/8/19 7:4:39] 物品:攻杀剑术	怪物:18D95A80恶灵尸王	地图:H201	X:156	Y:74 
[2024/8/19 7:4:39] 物品:地狱火	怪物:18D95A80恶灵尸王	地图:H201	X:156	Y:74 
[2024/8/19 7:4:39] 物品:大火球	怪物:18D95A80恶灵尸王	地图:H201	X:156	Y:74 
[2024/8/19 7:4:46] 物品:灵魂战衣(女)	怪物:21F7E2B0魔龙射手	地图:66	X:76	Y:108 
[2024/8/19 7:4:47] 物品:金创药(小量)	怪物:0D6A9100僵尸4	地图:H201	X:167	Y:71 
[2024/8/19 7:4:52] 物品:强效金创药	怪物:2F291870魔龙射手	地图:66	X:75	Y:110 
[2024/8/19 7:4:57] 物品:重盔甲(男)	怪物:0D5DD530魔龙射手	地图:66	X:78	Y:109 
[2024/8/19 7:4:57] 物品:重盔甲(女)	怪物:0D5DD530魔龙射手	地图:66	X:78	Y:109 
[2024/8/19 7:5:17] 物品:强效金创药	怪物:28530970魔龙刀兵2	地图:66	X:80	Y:111 
[2024/8/19 7:5:23] 物品:幽灵盾	怪物:1BED0E30恶灵尸王	地图:H201	X:179	Y:62 
[2024/8/19 7:5:23] 物品:灵魂火符	怪物:1BED0E30恶灵尸王	地图:H201	X:179	Y:62 
[2024/8/19 7:5:26] 物品:强效魔法药	怪物:2DD36820魔龙射手	地图:66	X:84	Y:115 
[2024/8/19 7:5:26] 物品:重盔甲(男)	怪物:2DD36820魔龙射手	地图:66	X:84	Y:115 
[2024/8/19 7:5:37] 物品:太阳水	怪物:27EB3EF0蜈蚣	地图:D601	X:203	Y:159 
[2024/8/19 7:5:41] 物品:强效太阳水	怪物:27922610尸王8	地图:H201	X:177	Y:43 
