[2024/8/19 14:0:0] 物品:金创药(小量)	怪物:28C42270僵尸4	地图:H201	X:29	Y:70 
[2024/8/19 14:3:30] 物品:强效魔法药	怪物:29CA4E70魔龙邪眼	地图:66	X:61	Y:155 
[2024/8/19 14:3:36] 物品:魔法力药水	怪物:1D45D540僵尸2	地图:D402	X:121	Y:36 
[2024/8/19 14:3:37] 物品:蓝色水晶戒指	怪物:186B68D0祖玛卫士8	地图:H204	X:78	Y:28 
[2024/8/19 14:3:40] 物品:海魂	怪物:2F3D8BA0骷髅	地图:D002	X:358	Y:49 
[2024/8/19 14:3:41] 物品:道德戒指	怪物:2F6956C0奴隶	地图:F004	X:72	Y:70 
[2024/8/19 14:3:41] 物品:生铁戒指	怪物:2F6956C0奴隶	地图:F004	X:72	Y:70 
[2024/8/19 14:3:42] 物品:灵魂战衣(女)	怪物:28E34430魔龙血蛙	地图:66	X:55	Y:148 
[2024/8/19 14:3:44] 物品:金创药(小量)	怪物:2DC180E0僵尸3	地图:D402	X:123	Y:36 
[2024/8/19 14:3:44] 物品:魔法药(小量)	怪物:2DC180E0僵尸3	地图:D402	X:123	Y:36 
[2024/8/19 14:3:48] 物品:竹笛	怪物:292EADC0魔龙血蛙	地图:66	X:56	Y:148 
[2024/8/19 14:3:48] 物品:精神力战法	怪物:23C749B0僵尸5	地图:H201	X:56	Y:28 
[2024/8/19 14:3:50] 物品:强效太阳水	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效太阳水	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效太阳水	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效太阳水	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效太阳水	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效金创药	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效金创药	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效魔法药	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:强效魔法药	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:珍珠戒指	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:50] 物品:魔力手镯	怪物:184D26F0尸王8	地图:H201	X:56	Y:27 
[2024/8/19 14:3:55] 物品:金创药(小量)	怪物:2A0963E0僵尸5	地图:H201	X:55	Y:26 
[2024/8/19 14:4:5] 物品:强效太阳水	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效太阳水	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效太阳水	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效太阳水	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效太阳水	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效金创药	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效金创药	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效魔法药	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:强效魔法药	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:珍珠戒指	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:5] 物品:魔力手镯	怪物:23674910尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:10] 物品:魔法长袍(女)	怪物:21FA4E70奴隶	地图:F004	X:82	Y:68 
[2024/8/19 14:4:10] 物品:降魔	怪物:21FA4E70奴隶	地图:F004	X:82	Y:68 
[2024/8/19 14:4:10] 物品:太阳水	怪物:21FA4E70奴隶	地图:F004	X:82	Y:68 
[2024/8/19 14:4:10] 物品:强效魔法药	怪物:21FA4E70奴隶	地图:F004	X:82	Y:68 
[2024/8/19 14:4:10] 物品:大火球	怪物:1EBB7ED0僵尸2	地图:D402	X:134	Y:31 
[2024/8/19 14:4:11] 物品:金创药(小量)	怪物:29707AD0僵尸5	地图:H201	X:52	Y:21 
[2024/8/19 14:4:11] 物品:基本剑术	怪物:29707AD0僵尸5	地图:H201	X:52	Y:21 
[2024/8/19 14:4:12] 物品:强效太阳水	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效太阳水	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效太阳水	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效太阳水	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效太阳水	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效金创药	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效金创药	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效魔法药	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:强效魔法药	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:黑色水晶戒指	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:12] 物品:凝霜	怪物:28031FA0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:13] 物品:短剑	怪物:1DD85040骷髅战将	地图:D002	X:353	Y:49 
[2024/8/19 14:4:13] 物品:牛角戒指	怪物:1DD85040骷髅战将	地图:D002	X:353	Y:49 
[2024/8/19 14:4:14] 物品:金创药(小量)	怪物:18AD2D40僵尸3	地图:D402	X:132	Y:30 
[2024/8/19 14:4:20] 物品:强效金创药	怪物:20A59CF0魔龙破甲兵1	地图:66	X:62	Y:144 
[2024/8/19 14:4:20] 物品:太阳水	怪物:20A59CF0魔龙破甲兵1	地图:66	X:62	Y:144 
[2024/8/19 14:4:24] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效金创药	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效金创药	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效魔法药	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:强效魔法药	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:黑色水晶戒指	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:生铁戒指	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:24] 物品:蓝翡翠项链	怪物:19DC35D0尸王8	地图:H201	X:51	Y:22 
[2024/8/19 14:4:26] 物品:金创药(小量)	怪物:303155A0僵尸5	地图:H201	X:53	Y:23 
[2024/8/19 14:4:26] 物品:魔法药(小量)	怪物:303155A0僵尸5	地图:H201	X:53	Y:23 
[2024/8/19 14:4:28] 物品:强效金创药	怪物:2DF639F0魔龙刀兵	地图:66	X:60	Y:145 
[2024/8/19 14:4:29] 物品:金手镯	怪物:2B0055A0奴隶	地图:F004	X:82	Y:67 
[2024/8/19 14:4:29] 物品:破魂	怪物:2B0055A0奴隶	地图:F004	X:82	Y:67 
[2024/8/19 14:4:29] 物品:强效金创药	怪物:2B0055A0奴隶	地图:F004	X:82	Y:67 
[2024/8/19 14:4:34] 物品:强效魔法药	怪物:28FD6670魔龙射手	地图:66	X:67	Y:142 
[2024/8/19 14:4:43] 物品:魔法药(小量)	怪物:18AD2D40僵尸3	地图:D402	X:132	Y:30 
[2024/8/19 14:4:44] 物品:魔法药(小量)	怪物:2FB50D80僵尸5	地图:H201	X:47	Y:22 
[2024/8/19 14:4:46] 物品:金创药(小量)	怪物:0388BA90僵尸3	地图:D402	X:135	Y:24 
[2024/8/19 14:4:48] 物品:强效魔法药	怪物:2A73BA50魔龙破甲兵2	地图:66	X:65	Y:142 
[2024/8/19 14:4:48] 物品:强效金创药	怪物:2A73BA50魔龙破甲兵2	地图:66	X:65	Y:142 
[2024/8/19 14:4:52] 物品:强效金创药	怪物:17F87610魔龙射手	地图:66	X:67	Y:137 
[2024/8/19 14:4:52] 物品:强效金创药	怪物:17F87610魔龙射手	地图:66	X:67	Y:137 
[2024/8/19 14:5:1] 物品:金创药(小量)	怪物:2DAB6660僵尸3	地图:D402	X:142	Y:35 
[2024/8/19 14:5:7] 物品:强效太阳水	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效太阳水	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效太阳水	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效太阳水	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效太阳水	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效金创药	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效金创药	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效魔法药	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:强效魔法药	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:骷髅戒指	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:黑色水晶戒指	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:凝霜	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:蓝翡翠项链	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:黑檀手镯	怪物:29A9FA50尸王8	地图:H201	X:44	Y:26 
[2024/8/19 14:5:7] 物品:神圣战甲术	怪物:0641BF10僵尸4	地图:H201	X:44	Y:25 
[2024/8/19 14:5:10] 物品:强效金创药	怪物:1C1A9CF0魔龙刀兵1	地图:66	X:66	Y:137 
[2024/8/19 14:5:16] 物品:魔法药(小量)	怪物:0388BA90僵尸3	地图:D402	X:135	Y:26 
[2024/8/19 14:5:19] 物品:强效太阳水	怪物:23C14C00魔龙破甲兵1	地图:66	X:67	Y:137 
[2024/8/19 14:5:20] 物品:金创药(小量)	怪物:18AD2D40僵尸3	地图:D402	X:134	Y:30 
[2024/8/19 14:5:27] 物品:强效太阳水	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效太阳水	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效太阳水	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效太阳水	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效太阳水	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效金创药	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效金创药	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效魔法药	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效魔法药	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:骷髅戒指	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:生铁戒指	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:魅力戒指	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:冰咆哮	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:半月弯刀	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:野蛮冲撞	怪物:05DBC240尸王8	地图:H201	X:37	Y:52 
[2024/8/19 14:5:27] 物品:强效金创药	怪物:2DE26650魔龙刀兵1	地图:66	X:65	Y:137 
[2024/8/19 14:5:37] 物品:强效金创药	怪物:2A0AB0B0魔龙射手	地图:66	X:60	Y:142 
[2024/8/19 14:5:40] 物品:强效金创药	怪物:1E301680魔龙射手	地图:66	X:60	Y:142 
[2024/8/19 14:5:46] 物品:魔法药(小量)	怪物:061D44F0僵尸5	地图:H201	X:33	Y:100 
[2024/8/19 14:5:51] 物品:太阳水	怪物:1CA21CB0魔龙射手2	地图:66	X:60	Y:146 
[2024/8/19 14:5:51] 物品:雷霆腰带	怪物:1CA21CB0魔龙射手2	地图:66	X:60	Y:146 
[2024/8/19 14:6:3] 物品:强效魔法药	怪物:309796F0祖玛弓箭手8	地图:H204	X:46	Y:91 
[2024/8/19 14:6:4] 物品:金创药(小量)	怪物:1AEA5F40僵尸3	地图:D402	X:157	Y:40 
[2024/8/19 14:6:12] 物品:金创药(小量)	怪物:2BAD3610僵尸5	地图:H201	X:36	Y:119 
[2024/8/19 14:6:12] 物品:强效金创药	怪物:1ADA01A0魔龙射手	地图:66	X:53	Y:139 
[2024/8/19 14:6:18] 物品:金创药(小量)	怪物:0D8DA1D0僵尸4	地图:H201	X:44	Y:127 
[2024/8/19 14:6:21] 物品:蓝翡翠项链	怪物:1EF6B8A0黑野猪8	地图:H002	X:115	Y:264 
[2024/8/19 14:6:26] 物品:魔法药(小量)	怪物:1807C970僵尸3	地图:D402	X:161	Y:28 
[2024/8/19 14:6:30] 物品:魔法药(小量)	怪物:05E21DB0僵尸4	地图:H201	X:43	Y:118 
[2024/8/19 14:6:37] 物品:强效太阳水	怪物:2801BCA0魔龙破甲兵	地图:66	X:49	Y:141 
[2024/8/19 14:6:43] 物品:重盔甲(男)	怪物:0DCA3D20黑野猪8	地图:H002	X:111	Y:267 
[2024/8/19 14:6:47] 物品:大火球	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:召唤骷髅	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:雷电术	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:地狱火	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:抗拒火环	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:精神力战法	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:火球术	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:治愈术	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:基本剑术	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:半月	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:凌风	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:蓝色水晶戒指	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:凤凰明珠	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:灯笼项链	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:铁剑	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:短剑	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:轻型盔甲(男)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:轻型盔甲(女)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:中型盔甲(男)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:中型盔甲(女)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:青铜斧	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:黑檀项链	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:黄色水晶项链	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:黑色水晶项链	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:青铜头盔	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:金创药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:金创药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:金创药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:金创药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:魔法药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:魔法药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:魔法药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:47] 物品:魔法药(小量)	怪物:2EC18D40僵尸50	地图:H201	X:29	Y:141 
[2024/8/19 14:6:54] 物品:金手镯	怪物:192892D0骷髅刀斧手8	地图:H005	X:208	Y:64 
[2024/8/19 14:6:58] 物品:强效魔法药	怪物:30D858E0魔龙射手	地图:66	X:45	Y:144 
[2024/8/19 14:6:59] 物品:铁剑	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:牛角戒指	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:金创药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:金创药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:金创药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:金创药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:魔法药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:魔法药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:魔法药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:6:59] 物品:魔法药(小量)	怪物:1A1AA5D0骷髅0	地图:D002	X:316	Y:82 
[2024/8/19 14:7:10] 物品:道士头盔	怪物:30910C50魔龙破甲兵	地图:66	X:46	Y:147 
[2024/8/19 14:7:12] 物品:强效太阳水	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效太阳水	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效太阳水	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效太阳水	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效太阳水	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效金创药	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效金创药	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效魔法药	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:强效魔法药	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:珊瑚戒指	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:生铁戒指	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:魅力戒指	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:12] 物品:黑檀手镯	怪物:1C0B11C0尸王8	地图:H201	X:28	Y:158 
[2024/8/19 14:7:16] 物品:强效金创药	怪物:1C4FF380魔龙射手1	地图:66	X:47	Y:151 
[2024/8/19 14:7:17] 物品:地狱火	怪物:1CB665C0僵尸4	地图:H201	X:32	Y:156 
[2024/8/19 14:7:21] 物品:金创药(中量)	怪物:1C86FE90僵尸2	地图:D402	X:166	Y:15 
[2024/8/19 14:7:29] 物品:强效金创药	怪物:29E27260魔龙破甲兵	地图:66	X:47	Y:151 
[2024/8/19 14:7:30] 物品:玻璃戒指	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:金创药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:金创药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:金创药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:金创药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:魔法药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:魔法药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:魔法药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:魔法药(中量)	怪物:24AC2D80骷髅战士0	地图:D002	X:313	Y:78 
[2024/8/19 14:7:30] 物品:太阳水	怪物:2909F8E0僵尸2	地图:D401	X:48	Y:72 
[2024/8/19 14:7:30] 物品:灵魂火符	怪物:28FC4600僵尸1	地图:H201	X:28	Y:156 
[2024/8/19 14:7:35] 物品:魅力戒指	怪物:17D20830奴隶	地图:F004	X:78	Y:54 
[2024/8/19 14:7:35] 物品:太阳水	怪物:17D20830奴隶	地图:F004	X:78	Y:54 
[2024/8/19 14:7:40] 物品:蓝翡翠项链	怪物:28BB2E00魔龙射手	地图:66	X:45	Y:154 
[2024/8/19 14:7:44] 物品:金创药(小量)	怪物:2A447150僵尸3	地图:D402	X:153	Y:15 
[2024/8/19 14:7:45] 物品:强效太阳水	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效太阳水	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效太阳水	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效太阳水	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效太阳水	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效金创药	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效金创药	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效魔法药	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:强效魔法药	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:魅力戒指	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:魔力手镯	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:45] 物品:地狱雷光	怪物:205217F0尸王8	地图:H201	X:30	Y:156 
[2024/8/19 14:7:51] 物品:银手镯	怪物:1FA3A270骷髅战士	地图:D002	X:303	Y:73 
[2024/8/19 14:7:52] 物品:强效金创药	怪物:2A2D17D0魔龙破甲兵	地图:66	X:42	Y:154 
[2024/8/19 14:7:52] 物品:强效魔法药	怪物:2A2D17D0魔龙破甲兵	地图:66	X:42	Y:154 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:强效太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
[2024/8/19 14:7:52] 物品:太阳水	怪物:0DCCD540白野猪8	地图:H204	X:68	Y:68 
