[2024/8/20 5:0:0] 物品:重盔甲(女)	怪物:1C32EEC0魔龙破甲兵	地图:66	X:68	Y:238 
[2024/8/20 5:7:17] 物品:强效金创药	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:强效魔法药	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:强效魔法药	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:死神手套	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:蓝翡翠项链	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:黑檀手镯	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:17] 物品:魔力手镯	怪物:18C99830尸王8	地图:H201	X:181	Y:149 
[2024/8/20 5:7:20] 物品:黑檀手镯	怪物:1C4A4A50祖玛弓箭手8	地图:H204	X:61	Y:19 
[2024/8/20 5:7:21] 物品:强效太阳水	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效太阳水	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效太阳水	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效太阳水	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效太阳水	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效金创药	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效金创药	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效魔法药	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:强效魔法药	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:凝霜	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:21] 物品:魔力手镯	怪物:1A40F7C0尸王8	地图:H201	X:182	Y:148 
[2024/8/20 5:7:22] 物品:金创药(小量)	怪物:235DEB90僵尸5	地图:H201	X:182	Y:149 
[2024/8/20 5:7:25] 物品:强效金创药	怪物:2A1EE150魔龙射手	地图:66	X:37	Y:231 
[2024/8/20 5:7:26] 物品:蓝翡翠项链	怪物:2DAF1EF0祖玛卫士8	地图:H204	X:14	Y:59 
[2024/8/20 5:7:39] 物品:强效金创药	怪物:2F7A7350魔龙刀兵1	地图:66	X:38	Y:229 
[2024/8/20 5:7:39] 物品:金创药(中量)	怪物:031F74C0祖玛弓箭手8	地图:H204	X:40	Y:18 
[2024/8/20 5:7:46] 物品:强效金创药	怪物:2E0243B0魔龙射手	地图:66	X:37	Y:224 
[2024/8/20 5:7:46] 物品:琥珀项链	怪物:2070AC10祖玛卫士8	地图:H204	X:37	Y:21 
[2024/8/20 5:7:50] 物品:攻杀剑术	怪物:1C57A730恶灵尸王	地图:H201	X:161	Y:153 
[2024/8/20 5:7:50] 物品:雷电术	怪物:1C57A730恶灵尸王	地图:H201	X:161	Y:153 
[2024/8/20 5:7:50] 物品:瞬息移动	怪物:1C57A730恶灵尸王	地图:H201	X:161	Y:153 
[2024/8/20 5:7:51] 物品:强效太阳水	怪物:28DEBFB0祖玛雕像8	地图:H204	X:21	Y:80 
[2024/8/20 5:8:1] 物品:魔法药(中量)	怪物:2F6E2BF0祖玛雕像8	地图:H204	X:30	Y:28 
[2024/8/20 5:8:1] 物品:魔法手镯	怪物:2F6E2BF0祖玛雕像8	地图:H204	X:30	Y:28 
[2024/8/20 5:8:14] 物品:强效太阳水	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效太阳水	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效太阳水	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效太阳水	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效太阳水	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效金创药	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效金创药	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效魔法药	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:强效魔法药	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:黑色水晶戒指	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:凝霜	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:14] 物品:黑檀手镯	怪物:2980AC10尸王8	地图:H201	X:148	Y:155 
[2024/8/20 5:8:15] 物品:太阳水	怪物:1EF9BFB0魔龙射手	地图:6	X:85	Y:185 
[2024/8/20 5:8:15] 物品:降魔	怪物:1EF9BFB0魔龙射手	地图:6	X:85	Y:185 
[2024/8/20 5:8:18] 物品:强效金创药	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:太阳水	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:太阳水	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:放大镜	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:凝霜	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:魔法长袍(男)	怪物:0875A730魔龙射手2	地图:66	X:36	Y:221 
[2024/8/20 5:8:18] 物品:八荒	怪物:0335FE90祖玛雕像8	地图:H204	X:28	Y:24 
[2024/8/20 5:8:22] 物品:强效太阳水	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效太阳水	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效太阳水	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效太阳水	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效太阳水	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效金创药	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效金创药	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效魔法药	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:强效魔法药	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:骷髅戒指	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:22] 物品:蓝翡翠项链	怪物:1C1BA730尸王8	地图:H201	X:144	Y:156 
[2024/8/20 5:8:23] 物品:太阳水	怪物:18EF42A0魔龙射手	地图:66	X:36	Y:221 
[2024/8/20 5:8:23] 物品:强效魔法药	怪物:18EF42A0魔龙射手	地图:66	X:36	Y:221 
[2024/8/20 5:8:24] 物品:强效魔法药	怪物:285ED2B0祖玛雕像8	地图:H204	X:43	Y:46 
[2024/8/20 5:8:24] 物品:重盔甲(女)	怪物:285ED2B0祖玛雕像8	地图:H204	X:43	Y:46 
[2024/8/20 5:8:25] 物品:金创药(小量)	怪物:05A4F070僵尸4	地图:H201	X:143	Y:158 
[2024/8/20 5:8:28] 物品:强效太阳水	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效太阳水	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效太阳水	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效太阳水	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效太阳水	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效金创药	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效金创药	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效魔法药	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:强效魔法药	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:黑色水晶戒指	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:蓝翡翠项链	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:群体治疗术	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:28] 物品:召唤神兽	怪物:2A308BC0尸王8	地图:H201	X:144	Y:158 
[2024/8/20 5:8:31] 物品:强效太阳水	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效太阳水	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效太阳水	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效太阳水	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效太阳水	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效金创药	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效金创药	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效魔法药	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:强效魔法药	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:骷髅戒指	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:31] 物品:蛇眼戒指	怪物:276A0D20尸王8	地图:H201	X:138	Y:157 
[2024/8/20 5:8:33] 物品:斩马刀	怪物:282501A0祖玛卫士8	地图:H204	X:28	Y:23 
[2024/8/20 5:8:34] 物品:斩马刀	怪物:2D3DFFD0祖玛卫士8	地图:H204	X:52	Y:42 
[2024/8/20 5:8:34] 物品:道士头盔	怪物:2D3DFFD0祖玛卫士8	地图:H204	X:52	Y:42 
[2024/8/20 5:8:34] 物品:金手镯	怪物:2D3DFFD0祖玛卫士8	地图:H204	X:52	Y:42 
[2024/8/20 5:8:34] 物品:强效金创药	怪物:201E93F0魔龙刀兵1	地图:66	X:40	Y:217 
[2024/8/20 5:8:37] 物品:强效太阳水	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效太阳水	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效太阳水	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效太阳水	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效太阳水	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效金创药	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效金创药	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效魔法药	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:强效魔法药	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:死神手套	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:凝霜	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:37] 物品:魔力手镯	怪物:29E62AF0尸王8	地图:H201	X:138	Y:163 
[2024/8/20 5:8:39] 物品:灵魂战衣(女)	怪物:2B4A50C0祖玛弓箭手8	地图:H204	X:26	Y:25 
[2024/8/20 5:8:40] 物品:强效太阳水	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效太阳水	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效太阳水	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效太阳水	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效太阳水	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效金创药	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效金创药	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效魔法药	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:强效魔法药	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:珍珠戒指	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:40] 物品:魔力手镯	怪物:2E31CC80尸王8	地图:H201	X:136	Y:159 
[2024/8/20 5:8:43] 物品:魔法药(中量)	怪物:2E058D50祖玛弓箭手8	地图:H204	X:28	Y:21 
[2024/8/20 5:8:47] 物品:白色虎齿项链	怪物:1B874E30祖玛弓箭手8	地图:H204	X:26	Y:19 
[2024/8/20 5:8:47] 物品:坚固手套	怪物:1B874E30祖玛弓箭手8	地图:H204	X:26	Y:19 
[2024/8/20 5:8:52] 物品:琥珀项链	怪物:17DB3300祖玛弓箭手8	地图:H204	X:24	Y:17 
[2024/8/20 5:8:57] 物品:强效太阳水	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效太阳水	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效太阳水	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效太阳水	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效太阳水	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效金创药	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效金创药	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效魔法药	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:强效魔法药	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:57] 物品:黑檀手镯	怪物:2F33EB90尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:8:59] 物品:隐身术	怪物:06326820恶灵尸王	地图:H201	X:127	Y:159 
[2024/8/20 5:8:59] 物品:施毒术	怪物:06326820恶灵尸王	地图:H201	X:127	Y:159 
[2024/8/20 5:8:59] 物品:地狱火	怪物:06326820恶灵尸王	地图:H201	X:127	Y:159 
[2024/8/20 5:9:1] 物品:强效太阳水	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效太阳水	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效太阳水	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效太阳水	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效太阳水	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效金创药	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效金创药	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效魔法药	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:强效魔法药	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:1] 物品:黑檀手镯	怪物:0DC5FF70尸王8	地图:H201	X:127	Y:158 
[2024/8/20 5:9:2] 物品:强效金创药	怪物:276482A0魔龙刀兵1	地图:66	X:46	Y:215 
[2024/8/20 5:9:2] 物品:金创药(小量)	怪物:0DA1FA90僵尸5	地图:H201	X:127	Y:157 
[2024/8/20 5:9:4] 物品:半月	怪物:2F29E020祖玛弓箭手8	地图:H204	X:62	Y:36 
[2024/8/20 5:9:6] 物品:魔法药(中量)	怪物:1E78FD80祖玛弓箭手8	地图:H204	X:35	Y:31 
[2024/8/20 5:9:6] 物品:强效太阳水	怪物:1E78FD80祖玛弓箭手8	地图:H204	X:35	Y:31 
[2024/8/20 5:9:6] 物品:灯笼项链	怪物:1E78FD80祖玛弓箭手8	地图:H204	X:35	Y:31 
[2024/8/20 5:9:9] 物品:小手镯	怪物:1AF376A0祖玛雕像8	地图:H204	X:33	Y:32 
[2024/8/20 5:9:12] 物品:强效太阳水	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效太阳水	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效太阳水	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效太阳水	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效太阳水	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效金创药	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效金创药	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效魔法药	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:强效魔法药	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:骷髅戒指	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:12] 物品:魅力戒指	怪物:2DBD50E0尸王8	地图:H201	X:121	Y:147 
[2024/8/20 5:9:13] 物品:魔法药(小量)	怪物:1B6B1600僵尸4	地图:H201	X:120	Y:151 
[2024/8/20 5:9:17] 物品:强效太阳水	怪物:2D4CA540祖玛弓箭手8	地图:H204	X:73	Y:24 
[2024/8/20 5:9:18] 物品:太阳水	怪物:27D1FA90魔龙射手	地图:66	X:46	Y:209 
[2024/8/20 5:9:18] 物品:强效魔法药	怪物:27D1FA90魔龙射手	地图:66	X:46	Y:209 
[2024/8/20 5:9:19] 物品:金创药(中量)	怪物:27D35D90僵尸10	地图:H201	X:118	Y:159 
[2024/8/20 5:9:22] 物品:魔法长袍(女)	怪物:309E2B40祖玛弓箭手8	地图:H204	X:74	Y:21 
[2024/8/20 5:9:25] 物品:强效太阳水	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效太阳水	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效太阳水	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效太阳水	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效太阳水	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效金创药	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效金创药	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效魔法药	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:强效魔法药	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:25] 物品:蓝翡翠项链	怪物:27CE8490尸王8	地图:H201	X:113	Y:155 
[2024/8/20 5:9:29] 物品:金创药(中量)	怪物:2A05C950祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/20 5:9:29] 物品:太阳水	怪物:2A05C950祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/20 5:9:30] 物品:金创药(小量)	怪物:31ECB870僵尸5	地图:H201	X:107	Y:158 
[2024/8/20 5:9:36] 物品:竹笛	怪物:2DA7F730祖玛卫士8	地图:H204	X:77	Y:22 
[2024/8/20 5:9:36] 物品:魔法手镯	怪物:2DA7F730祖玛卫士8	地图:H204	X:77	Y:22 
[2024/8/20 5:9:37] 物品:井中月	怪物:0D87CC40魔龙破甲兵2	地图:66	X:46	Y:209 
[2024/8/20 5:9:42] 物品:蛇眼戒指	怪物:0DD9D310祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/20 5:9:42] 物品:道德戒指	怪物:0DD9D310祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/20 5:9:44] 物品:凝霜	怪物:28490680魔龙破甲兵	地图:66	X:44	Y:210 
[2024/8/20 5:10:7] 物品:太阳水	怪物:27918AC0祖玛卫士8	地图:H204	X:58	Y:60 
[2024/8/20 5:10:7] 物品:精神力药水	怪物:189F6650僵尸4	地图:H201	X:93	Y:173 
[2024/8/20 5:10:10] 物品:强效金创药	怪物:05072B90魔龙射手	地图:66	X:51	Y:205 
[2024/8/20 5:10:10] 物品:魔法药(小量)	怪物:2A9E2270僵尸4	地图:H201	X:92	Y:173 
[2024/8/20 5:10:12] 物品:强效太阳水	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效太阳水	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效太阳水	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效太阳水	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效太阳水	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效金创药	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效金创药	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效魔法药	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:强效魔法药	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:黑色水晶戒指	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:蛇眼戒指	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:珍珠戒指	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:道德戒指	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:魅力戒指	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:12] 物品:魔力手镯	怪物:277117D0尸王8	地图:H201	X:94	Y:174 
[2024/8/20 5:10:15] 物品:强效太阳水	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效太阳水	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效太阳水	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效太阳水	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效太阳水	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效金创药	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效金创药	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效魔法药	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:强效魔法药	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:生铁戒指	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:魔力手镯	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:15] 物品:地狱雷光	怪物:192970B0尸王8	地图:H201	X:92	Y:174 
[2024/8/20 5:10:19] 物品:降魔	怪物:17C700E0祖玛雕像8	地图:H204	X:61	Y:61 
[2024/8/20 5:10:19] 物品:竹笛	怪物:17C700E0祖玛雕像8	地图:H204	X:61	Y:61 
[2024/8/20 5:10:20] 物品:神圣战甲术	怪物:2B4BA1D0僵尸1	地图:H201	X:89	Y:174 
[2024/8/20 5:10:23] 物品:施毒术	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:抗拒火环	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:精神力战法	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:火球术	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:治愈术	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:基本剑术	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:中型盔甲(女)	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:青铜头盔	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:金创药(小量)	怪物:274CE0E0僵尸40	地图:H201	X:88	Y:170 
[2024/8/20 5:10:23] 物品:强效魔法药	怪物:2A93EB50魔龙射手	地图:66	X:54	Y:207 
[2024/8/20 5:10:23] 物品:重盔甲(女)	怪物:2A93EB50魔龙射手	地图:66	X:54	Y:207 
[2024/8/20 5:10:25] 物品:强效太阳水	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效太阳水	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效太阳水	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效太阳水	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效太阳水	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效金创药	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效金创药	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效魔法药	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:强效魔法药	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
[2024/8/20 5:10:25] 物品:骷髅戒指	怪物:2B359F40尸王8	地图:H201	X:87	Y:171 
