[2024/8/21 21:0:2] 物品:强效魔法药	怪物:1AC30CC0魔龙射手	地图:66	X:82	Y:236 
[2024/8/21 21:1:22] 物品:强效魔法药	怪物:1ACCDB90白野猪8	地图:H204	X:71	Y:32 
[2024/8/21 21:1:22] 物品:强效魔法药	怪物:1ACCDB90白野猪8	地图:H204	X:71	Y:32 
[2024/8/21 21:1:22] 物品:强效魔法药	怪物:1ACCDB90白野猪8	地图:H204	X:71	Y:32 
[2024/8/21 21:1:27] 物品:偃月	怪物:2CE3A550牛魔法师8	地图:H010	X:307	Y:331 
[2024/8/21 21:1:33] 物品:强效金创药	怪物:288AAEA0魔龙破甲兵	地图:66	X:62	Y:222 
[2024/8/21 21:1:33] 物品:强效魔法药	怪物:288AAEA0魔龙破甲兵	地图:66	X:62	Y:222 
[2024/8/21 21:1:33] 物品:魔法长袍(男)	怪物:288AAEA0魔龙破甲兵	地图:66	X:62	Y:222 
[2024/8/21 21:1:42] 物品:金创药(中量)	怪物:064678C0祖玛雕像8	地图:H204	X:74	Y:23 
[2024/8/21 21:1:43] 物品:强效金创药	怪物:156679D0魔龙破甲兵1	地图:66	X:63	Y:222 
[2024/8/21 21:1:44] 物品:重盔甲(男)	怪物:2304CE20牛魔法师8	地图:H010	X:315	Y:335 
[2024/8/21 21:1:48] 物品:道德戒指	怪物:28F4A150牛魔侍卫8	地图:H010	X:310	Y:339 
[2024/8/21 21:1:48] 物品:生铁戒指	怪物:28F4A150牛魔侍卫8	地图:H010	X:310	Y:339 
[2024/8/21 21:1:59] 物品:凝霜	怪物:2C546690祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/21 21:1:59] 物品:骷髅头盔	怪物:2C546690祖玛卫士8	地图:H204	X:78	Y:24 
[2024/8/21 21:2:5] 物品:强效太阳水	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:5] 物品:强效太阳水	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:5] 物品:太阳水	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:5] 物品:太阳水	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:5] 物品:太阳水	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:5] 物品:珊瑚戒指	怪物:24C6AE30牛魔祭司0	地图:H010	X:310	Y:341 
[2024/8/21 21:2:6] 物品:无极真气	怪物:24762EF0魔龙战将	地图:H007	X:100	Y:33 
[2024/8/21 21:2:9] 物品:强效魔法药	怪物:24442980魔龙刀兵	地图:66	X:65	Y:218 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:回城卷	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效太阳水	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效金创药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:13] 物品:强效魔法药	怪物:232CC8B0暗之虹魔教主	地图:T118	X:14	Y:11 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:强效太阳水	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:龙鳞	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:无字天书	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:火龙凭证	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:珊瑚戒指	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:降妖除魔戒指	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:井中月	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:无极棍	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:骨玉权杖	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:泰坦戒指	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:阎罗手套	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:三眼手镯	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:绿色项链	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:恶魔铃铛	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:布鞋	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:法神戒指	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:法神头盔	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:23] 物品:魔龙颚骨	怪物:2AC9A400魔龙树妖	地图:3	X:618	Y:117 
[2024/8/21 21:2:25] 物品:太阳水	怪物:2BCE58D0森林雪人	地图:11	X:144	Y:364 
[2024/8/21 21:2:25] 物品:钢手镯	怪物:2BCE58D0森林雪人	地图:11	X:144	Y:364 
[2024/8/21 21:2:27] 物品:强效太阳水	怪物:189252B0牛魔祭司8	地图:H010	X:322	Y:350 
[2024/8/21 21:2:27] 物品:强效太阳水	怪物:189252B0牛魔祭司8	地图:H010	X:322	Y:350 
[2024/8/21 21:2:29] 物品:斩马刀	怪物:2904ABA0祖玛弓箭手8	地图:H007	X:112	Y:43 
[2024/8/21 21:2:29] 物品:生铁戒指	怪物:2904ABA0祖玛弓箭手8	地图:H007	X:112	Y:43 
[2024/8/21 21:2:39] 物品:魔法手镯	怪物:24F185F0祖玛弓箭手83	地图:H007	X:112	Y:43 
[2024/8/21 21:2:46] 物品:强效金创药	怪物:236F6290魔龙射手	地图:66	X:78	Y:221 
[2024/8/21 21:2:46] 物品:强效太阳水	怪物:236F6290魔龙射手	地图:66	X:78	Y:221 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效太阳水	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效金创药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:强效魔法药	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:生命项链	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:重盔甲(女)	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:魔法长袍(男)	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:魔法长袍(女)	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:灵魂战衣(女)	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:偃月	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:破魂	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:降魔	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:斩马刀	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:修罗	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:骷髅头盔	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:道士头盔	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:蓝翡翠项链	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:放大镜	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:竹笛	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:小手镯	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:魔法手镯	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:黑檀手镯	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:道士手镯	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:死神手套	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:金手镯	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:黑色水晶戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:蛇眼戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:珍珠戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:金戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:骷髅戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:魅力戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:道德戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:2:47] 物品:降妖除魔戒指	怪物:2CED26A0黄泉教主8	地图:H204	X:75	Y:22 
[2024/8/21 21:3:4] 物品:魔法长袍(男)	怪物:2C07C240牛魔法师8	地图:H010	X:339	Y:344 
[2024/8/21 21:3:6] 物品:太阳水	怪物:28AD6F00黑色恶蛆8	地图:H004	X:65	Y:89 
[2024/8/21 21:3:10] 物品:强效金创药	怪物:240065B0魔龙射手2	地图:66	X:80	Y:227 
[2024/8/21 21:3:11] 物品:生铁戒指	怪物:2364AD20祖玛弓箭手8	地图:H007	X:117	Y:49 
[2024/8/21 21:3:14] 物品:魔鬼项链	怪物:24E33910祖玛雕像8	地图:H007	X:121	Y:49 
[2024/8/21 21:3:18] 物品:恶魔长袍(男)	怪物:290E0B80牛魔法师8	地图:H010	X:331	Y:348 
[2024/8/21 21:3:20] 物品:强效太阳水	怪物:25E2E610牛魔祭司8	地图:H010	X:341	Y:347 
[2024/8/21 21:3:20] 物品:强效太阳水	怪物:25E2E610牛魔祭司8	地图:H010	X:341	Y:347 
[2024/8/21 21:3:21] 物品:强效魔法药	怪物:24E04270祖玛雕像8	地图:H007	X:124	Y:52 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:太阳水	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:金创药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:金创药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:金创药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:魔法药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:魔法药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:魔法药(中量)	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效金创药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:强效魔法药	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:24] 物品:井中月	怪物:2AAE52E0白野猪8	地图:H204	X:80	Y:39 
[2024/8/21 21:3:25] 物品:强效金创药	怪物:2D2D44A0魔龙刀兵	地图:66	X:88	Y:212 
[2024/8/21 21:3:39] 物品:强效金创药	怪物:160169E0魔龙破甲兵	地图:66	X:89	Y:207 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
[2024/8/21 21:3:39] 物品:强效太阳水	怪物:063FB3C0白野猪8	地图:H204	X:82	Y:41 
