[2024/8/21 19:0:1] 物品:强效金创药	怪物:2B165FE0魔龙射手1	地图:65	X:111	Y:84 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:太阳水	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:金创药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:金创药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:金创药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:魔法药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:魔法药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:魔法药(中量)	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效金创药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:7] 物品:强效魔法药	怪物:28C39830虹魔猪卫8	地图:H204	X:73	Y:28 
[2024/8/21 19:1:11] 物品:太阳水	怪物:2688C740僵尸5	地图:H201	X:111	Y:140 
[2024/8/21 19:1:11] 物品:金创药(小量)	怪物:065BF420僵尸3	地图:D401	X:169	Y:43 
[2024/8/21 19:1:11] 物品:蓝翡翠项链	怪物:1E0BB190尸王1	地图:M001	X:275	Y:127 
[2024/8/21 19:1:16] 物品:太阳水	怪物:13EF28A0僵尸5	地图:H201	X:114	Y:140 
[2024/8/21 19:1:20] 物品:诱惑之光	怪物:244A1E80僵尸1	地图:H201	X:113	Y:140 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:2B30B6D0魔龙射手1	地图:65	X:114	Y:91 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:太阳水	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:金创药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:金创药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:金创药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:魔法药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:魔法药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:魔法药(中量)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效金创药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:强效魔法药	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:幽灵战衣(男)	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:降魔	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:22] 物品:魔法手镯	怪物:26CE1CE0虹魔猪卫8	地图:H204	X:75	Y:25 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:太阳水	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:金创药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:金创药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:金创药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:魔法药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:魔法药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:魔法药(中量)	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效金创药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:强效魔法药	怪物:2BCE58D0白野猪8	地图:H204	X:75	Y:26 
[2024/8/21 19:1:23] 物品:金创药(小量)	怪物:2688C740僵尸5	地图:H201	X:111	Y:140 
[2024/8/21 19:1:26] 物品:金创药(小量)	怪物:157C7610僵尸5	地图:H201	X:110	Y:142 
[2024/8/21 19:1:27] 物品:强效金创药	怪物:2B3D1E30魔龙射手	地图:66	X:120	Y:257 
[2024/8/21 19:1:27] 物品:珊瑚戒指	怪物:2B3D1E30魔龙射手	地图:66	X:120	Y:257 
[2024/8/21 19:1:29] 物品:强效太阳水	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效太阳水	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效太阳水	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效太阳水	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效太阳水	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效金创药	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效金创药	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效魔法药	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:强效魔法药	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:珊瑚戒指	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:29] 物品:魔力手镯	怪物:2BD455F0尸王8	地图:H201	X:111	Y:143 
[2024/8/21 19:1:31] 物品:金创药(小量)	怪物:13EF28A0僵尸5	地图:H201	X:114	Y:141 
[2024/8/21 19:1:31] 物品:灵魂火符	怪物:13EF28A0僵尸5	地图:H201	X:114	Y:141 
[2024/8/21 19:1:31] 物品:蓝色水晶戒指	怪物:24C13440祖玛卫士8	地图:H204	X:73	Y:22 
[2024/8/21 19:1:33] 物品:珊瑚戒指	怪物:24670010魔龙射手	地图:66	X:118	Y:258 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:太阳水	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:金创药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:金创药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:金创药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:魔法药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:魔法药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:魔法药(中量)	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效金创药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:强效魔法药	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:34] 物品:虹魔手镯	怪物:28BFA370虹魔猪卫8	地图:H204	X:75	Y:21 
[2024/8/21 19:1:35] 物品:金创药(小量)	怪物:245F9990僵尸3	地图:D401	X:176	Y:30 
[2024/8/21 19:1:36] 物品:重盔甲(男)	怪物:2A444470魔龙破甲兵	地图:66	X:118	Y:257 
[2024/8/21 19:1:38] 物品:金创药(小量)	怪物:1870A730僵尸5	地图:H201	X:114	Y:144 
[2024/8/21 19:1:38] 物品:魔法药(小量)	怪物:1870A730僵尸5	地图:H201	X:114	Y:144 
[2024/8/21 19:1:38] 物品:太阳水	怪物:1870A730僵尸5	地图:H201	X:114	Y:144 
[2024/8/21 19:1:41] 物品:强效太阳水	怪物:23D0B0B0祖玛卫士8	地图:H204	X:80	Y:22 
[2024/8/21 19:1:41] 物品:白金项链	怪物:23D0B0B0祖玛卫士8	地图:H204	X:80	Y:22 
[2024/8/21 19:1:41] 物品:金戒指	怪物:23D0B0B0祖玛卫士8	地图:H204	X:80	Y:22 
[2024/8/21 19:1:43] 物品:魔法药(小量)	怪物:2688C740僵尸5	地图:H201	X:111	Y:140 
[2024/8/21 19:1:44] 物品:魔法药(小量)	怪物:239C5E90僵尸3	地图:D401	X:174	Y:25 
[2024/8/21 19:1:44] 物品:精神力药水	怪物:239C5E90僵尸3	地图:D401	X:174	Y:25 
[2024/8/21 19:1:46] 物品:金创药(小量)	怪物:2D25FEA0僵尸5	地图:H201	X:109	Y:139 
[2024/8/21 19:1:46] 物品:魔法药(小量)	怪物:2D25FEA0僵尸5	地图:H201	X:109	Y:139 
[2024/8/21 19:1:48] 物品:强效魔法药	怪物:292EC610魔龙射手	地图:66	X:67	Y:204 
[2024/8/21 19:1:49] 物品:地狱火	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:抗拒火环	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:精神力战法	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:火球术	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:治愈术	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:基本剑术	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:灯笼项链	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:49] 物品:金创药(小量)	怪物:28C67D30僵尸40	地图:H201	X:110	Y:138 
[2024/8/21 19:1:58] 物品:抗拒火环	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:精神力战法	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:火球术	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:治愈术	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:基本剑术	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:半月	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:海魂	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:蓝色水晶戒指	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:凤凰明珠	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:灯笼项链	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:铁剑	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:短剑	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:轻型盔甲(男)	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
[2024/8/21 19:1:58] 物品:轻型盔甲(女)	怪物:2C43BDC0僵尸50	地图:H201	X:110	Y:136 
