[2024/8/17 20:0:5] 物品:海魂	怪物:29A84010骷髅战将	地图:D003	X:195	Y:245 
[2024/8/17 20:2:1] 物品:金创药(小量)	怪物:245FE1D0僵尸5	地图:H201	X:85	Y:169 
[2024/8/17 20:2:6] 物品:青铜剑	怪物:056F9E20骷髅	地图:D001	X:257	Y:269 
[2024/8/17 20:2:11] 物品:魔法头盔	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:金创药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:金创药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:金创药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:金创药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:魔法药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:魔法药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:魔法药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:11] 物品:魔法药(小量)	怪物:28166E20骷髅0	地图:D002	X:279	Y:102 
[2024/8/17 20:2:12] 物品:诱惑之光	怪物:181AE750僵尸5	地图:H201	X:55	Y:29 
[2024/8/17 20:2:13] 物品:强效太阳水	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效太阳水	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效太阳水	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效太阳水	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效太阳水	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效金创药	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效金创药	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效魔法药	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:强效魔法药	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:13] 物品:黑檀手镯	怪物:03BAE9C0尸王8	地图:H201	X:52	Y:27 
[2024/8/17 20:2:15] 物品:基本剑术	怪物:2AC2C7C0僵尸4	地图:H201	X:77	Y:168 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效金创药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:16] 物品:强效魔法药	怪物:189C0680暗之触龙神8	地图:H006	X:43	Y:31 
[2024/8/17 20:2:17] 物品:骷髅戒指	怪物:18E5C090祖玛卫士8	地图:H204	X:72	Y:74 
[2024/8/17 20:2:18] 物品:青铜剑	怪物:1A3C0010掷斧骷髅	地图:D002	X:283	Y:95 
[2024/8/17 20:2:20] 物品:金创药(小量)	怪物:2844C8D0僵尸4	地图:H201	X:76	Y:168 
[2024/8/17 20:2:23] 物品:治愈术	怪物:0534B610僵尸1	地图:H201	X:76	Y:169 
[2024/8/17 20:2:23] 物品:太阳水	怪物:1EBCF800祖玛卫士3	地图:D5072	X:58	Y:64 
[2024/8/17 20:2:25] 物品:魔法药(小量)	怪物:2AC2C7C0僵尸4	地图:H201	X:77	Y:168 
[2024/8/17 20:2:25] 物品:金创药(小量)	怪物:278CF450僵尸5	地图:H201	X:56	Y:29 
[2024/8/17 20:2:28] 物品:祝福油	怪物:1C791270蜈蚣8	地图:H004	X:163	Y:120 
[2024/8/17 20:2:29] 物品:金创药(小量)	怪物:29C2DBD0僵尸4	地图:H201	X:54	Y:28 
[2024/8/17 20:2:30] 物品:魔法药(小量)	怪物:1EA3EF00骷髅战士	地图:D003	X:84	Y:168 
[2024/8/17 20:2:33] 物品:金创药(小量)	怪物:0D98B340山洞蝙蝠	地图:D003	X:78	Y:164 
[2024/8/17 20:2:35] 物品:隐身术	怪物:2DFD0DB0僵尸5	地图:H201	X:56	Y:28 
[2024/8/17 20:2:38] 物品:攻击力药水	怪物:2E780370骷髅战将	地图:D002	X:292	Y:81 
[2024/8/17 20:2:39] 物品:强效太阳水	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效太阳水	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效太阳水	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效太阳水	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效太阳水	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效金创药	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效金创药	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效魔法药	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:强效魔法药	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:珍珠戒指	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:道德戒指	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:39] 物品:魔力手镯	怪物:1BD5F0F0尸王8	地图:H201	X:76	Y:177 
[2024/8/17 20:2:41] 物品:修罗	怪物:1EA5AAC0祖玛雕像	地图:D5072	X:52	Y:59 
[2024/8/17 20:2:41] 物品:骷髅头盔	怪物:1EA5AAC0祖玛雕像	地图:D5072	X:52	Y:59 
[2024/8/17 20:2:41] 物品:魔法药(小量)	怪物:1871E5E0僵尸5	地图:H201	X:75	Y:176 
[2024/8/17 20:2:41] 物品:强效魔法药	怪物:290DC410魔龙射手	地图:H006	X:47	Y:40 
[2024/8/17 20:2:41] 物品:骷髅头盔	怪物:290DC410魔龙射手	地图:H006	X:47	Y:40 
[2024/8/17 20:2:43] 物品:黑檀项链	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:金创药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:金创药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:金创药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:金创药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:魔法药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:魔法药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:魔法药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:43] 物品:魔法药(中量)	怪物:05BB57F0骷髅战将0	地图:D003	X:74	Y:147 
[2024/8/17 20:2:47] 物品:铁剑	怪物:2A390720骷髅	地图:D001	X:251	Y:254 
[2024/8/17 20:2:48] 物品:金创药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:金创药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:金创药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:金创药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:魔法药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:魔法药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:魔法药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:48] 物品:魔法药(中量)	怪物:1A1016C0掷斧骷髅0	地图:D002	X:283	Y:78 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:回城卷	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效太阳水	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效金创药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:50] 物品:强效魔法药	怪物:0D6C1710重装使者	地图:H204	X:71	Y:74 
[2024/8/17 20:2:52] 物品:精神力药水	怪物:1E02CA50僵尸5	地图:H201	X:57	Y:25 
[2024/8/17 20:2:53] 物品:金创药(中量)	怪物:18340720骷髅战将	地图:D003	X:75	Y:128 
[2024/8/17 20:2:55] 物品:刺杀剑术	怪物:05223380恶灵尸王	地图:H201	X:70	Y:173 
[2024/8/17 20:2:55] 物品:火墙	怪物:05223380恶灵尸王	地图:H201	X:70	Y:173 
[2024/8/17 20:2:55] 物品:施毒术	怪物:05223380恶灵尸王	地图:H201	X:70	Y:173 
[2024/8/17 20:2:55] 物品:诱惑之光	怪物:05223380恶灵尸王	地图:H201	X:70	Y:173 
[2024/8/17 20:2:55] 物品:大火球	怪物:05223380恶灵尸王	地图:H201	X:70	Y:173 
[2024/8/17 20:2:56] 物品:魔法药(小量)	怪物:18EC1FA0僵尸5	地图:H201	X:59	Y:28 
[2024/8/17 20:2:57] 物品:皮制手套	怪物:30117EA0掷斧骷髅	地图:D002	X:287	Y:78 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效金创药	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效金创药	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效魔法药	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效魔法药	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:蛇眼戒指	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:珍珠戒指	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:凝霜	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:魅力戒指	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:黑檀手镯	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:魔力手镯	怪物:2DB01300尸王8	地图:H201	X:69	Y:172 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效太阳水	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效金创药	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效金创药	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效魔法药	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:强效魔法药	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:魅力戒指	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:2:59] 物品:魔力手镯	怪物:28E2BF10尸王8	地图:H201	X:55	Y:23 
[2024/8/17 20:3:1] 物品:偃月	怪物:2A46F340祖玛雕像8	地图:H204	X:68	Y:69 
[2024/8/17 20:3:6] 物品:半月	怪物:1EA8C800祖玛雕像	地图:D5072	X:52	Y:62 
[2024/8/17 20:3:6] 物品:轻型盔甲(女)	怪物:1DF795E0骷髅战士	地图:D002	X:280	Y:82 
[2024/8/17 20:3:7] 物品:重盔甲(男)	怪物:2DD86D80祖玛卫士	地图:H204	X:68	Y:68 
[2024/8/17 20:3:7] 物品:金创药(小量)	怪物:18432E20僵尸5	地图:H201	X:70	Y:173 
[2024/8/17 20:3:8] 物品:青铜剑	怪物:27B61080骷髅	地图:D003	X:85	Y:103 
[2024/8/17 20:3:12] 物品:精神力战法	怪物:0D514130僵尸4	地图:H201	X:69	Y:172 
[2024/8/17 20:3:16] 物品:金创药(小量)	怪物:227D49B0僵尸4	地图:H201	X:63	Y:175 
[2024/8/17 20:3:17] 物品:生铁戒指	怪物:038A6460祖玛弓箭手	地图:D5072	X:49	Y:54 
[2024/8/17 20:3:21] 物品:魔法药(小量)	怪物:236C7AD0僵尸4	地图:H201	X:58	Y:28 
[2024/8/17 20:3:23] 物品:强效太阳水	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效太阳水	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效太阳水	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效太阳水	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效太阳水	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效金创药	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效金创药	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效魔法药	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:强效魔法药	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:蛇眼戒指	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:黑檀手镯	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:23] 物品:魔力手镯	怪物:27B95A20尸王8	地图:H201	X:64	Y:175 
[2024/8/17 20:3:24] 物品:银手镯	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:金创药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:金创药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:金创药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:金创药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:魔法药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:魔法药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:魔法药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:24] 物品:魔法药(小量)	怪物:19B58340骷髅0	地图:D002	X:262	Y:87 
[2024/8/17 20:3:25] 物品:诱惑之光	怪物:28A83840僵尸4	地图:H201	X:57	Y:27 
[2024/8/17 20:3:25] 物品:金创药(小量)	怪物:27A1D230僵尸5	地图:H201	X:56	Y:27 
[2024/8/17 20:3:25] 物品:太阳水	怪物:27A1D230僵尸5	地图:H201	X:56	Y:27 
[2024/8/17 20:3:31] 物品:金创药(小量)	怪物:283FE7F0僵尸5	地图:H201	X:63	Y:174 
[2024/8/17 20:3:36] 物品:半月	怪物:1F12F5B0骷髅	地图:D001	X:267	Y:254 
[2024/8/17 20:3:38] 物品:金创药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:金创药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:金创药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:金创药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:魔法药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:魔法药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:魔法药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:38] 物品:魔法药(小量)	怪物:182A0E50骷髅0	地图:D002	X:252	Y:81 
[2024/8/17 20:3:39] 物品:强效太阳水	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效太阳水	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效太阳水	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效太阳水	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效太阳水	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效金创药	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效金创药	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效魔法药	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:强效魔法药	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:黑色水晶戒指	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:生铁戒指	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:黑檀手镯	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:魔力手镯	怪物:2AFDD3B0尸王8	地图:H201	X:62	Y:32 
[2024/8/17 20:3:39] 物品:金创药(小量)	怪物:306C1BB0山洞蝙蝠	地图:D003	X:82	Y:68 
[2024/8/17 20:3:43] 物品:金创药(小量)	怪物:286E6E60山洞蝙蝠	地图:D002	X:250	Y:73 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:强效太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
[2024/8/17 20:3:43] 物品:太阳水	怪物:2A9DF610沃玛教主	地图:H204	X:67	Y:68 
