[2024/8/18 20:0:1] 物品:紫碧螺	怪物:29028200祖玛弓箭手83	地图:H007	X:140	Y:152 
[2024/8/18 20:1:14] 物品:强效太阳水	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效太阳水	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效太阳水	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效太阳水	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效太阳水	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效金创药	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效金创药	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效魔法药	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:强效魔法药	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:骷髅戒指	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:蛇眼戒指	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:生铁戒指	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:魅力戒指	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:蓝翡翠项链	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:黑檀手镯	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:魔力手镯	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:14] 物品:野蛮冲撞	怪物:2D53C370尸王8	地图:H201	X:53	Y:132 
[2024/8/18 20:1:15] 物品:金创药(小量)	怪物:06323BC0稻草人	地图:0	X:555	Y:508 
[2024/8/18 20:1:19] 物品:攻杀剑术	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:隐身术	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:地狱火	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:抗拒火环	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:精神力战法	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:火球术	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:治愈术	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:基本剑术	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:19] 物品:青铜斧	怪物:28D4E150僵尸40	地图:H201	X:54	Y:134 
[2024/8/18 20:1:22] 物品:传统项链	怪物:29ECC3F0半兽人	地图:0	X:564	Y:516 
[2024/8/18 20:1:27] 物品:灵魂火符	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:抗拒火环	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:精神力战法	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:火球术	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:治愈术	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:基本剑术	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:海魂	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:中型盔甲(男)	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:27] 物品:魔法药(小量)	怪物:059341C0僵尸40	地图:H201	X:35	Y:135 
[2024/8/18 20:1:29] 物品:魔法药(小量)	怪物:2B51C4B0僵尸5	地图:H201	X:36	Y:135 
[2024/8/18 20:1:35] 物品:抗拒火环	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:精神力战法	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:火球术	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:治愈术	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:基本剑术	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:凌风	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:金创药(小量)	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:金创药(小量)	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:35] 物品:魔法药(小量)	怪物:2C806B30僵尸40	地图:H201	X:48	Y:128 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:太阳水	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:金创药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:金创药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:金创药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:魔法药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:魔法药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:魔法药(中量)	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效金创药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:强效魔法药	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:白色虎齿项链	怪物:2A9E38A0虹魔猪卫8	地图:H204	X:49	Y:9 
[2024/8/18 20:1:38] 物品:施毒术	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:抗拒火环	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:精神力战法	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:火球术	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:治愈术	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:基本剑术	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:八荒	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:魔鬼项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:琥珀项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:坚固手套	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:灯笼项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:铁剑	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:短剑	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:轻型盔甲(男)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:轻型盔甲(女)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:青铜斧	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:黑檀项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:黄色水晶项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:黑色水晶项链	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:青铜头盔	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:金创药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:金创药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:金创药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:金创药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:魔法药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:魔法药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:魔法药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:魔法药(小量)	怪物:2A957AB0僵尸50	地图:H201	X:28	Y:137 
[2024/8/18 20:1:38] 物品:强效太阳水	怪物:28FE01C0祖玛弓箭手83	地图:H007	X:103	Y:185 
[2024/8/18 20:1:38] 物品:记忆头盔	怪物:28FE01C0祖玛弓箭手83	地图:H007	X:103	Y:185 
[2024/8/18 20:1:39] 物品:金创药(小量)	怪物:2B527630僵尸5	地图:H201	X:50	Y:129 
[2024/8/18 20:1:42] 物品:死神手套	怪物:1A66DCD0黑野猪8	地图:H002	X:301	Y:94 
[2024/8/18 20:1:42] 物品:雷电术	怪物:28B9B4D0恶灵尸王	地图:H201	X:48	Y:127 
[2024/8/18 20:1:44] 物品:强效金创药	怪物:18C23D40魔龙刀兵	地图:66	X:84	Y:132 
[2024/8/18 20:1:45] 物品:偃月	怪物:28EEAE60祖玛雕像8	地图:H007	X:103	Y:184 
[2024/8/18 20:1:46] 物品:诱惑之光	怪物:27939F40僵尸1	地图:H201	X:44	Y:127 
[2024/8/18 20:1:49] 物品:太阳水	怪物:2983DF80黑野猪8	地图:H002	X:300	Y:93 
[2024/8/18 20:1:50] 物品:神圣战甲术	怪物:23C6AE60恶灵尸王	地图:H201	X:38	Y:124 
[2024/8/18 20:1:50] 物品:雷电术	怪物:23C6AE60恶灵尸王	地图:H201	X:38	Y:124 
[2024/8/18 20:1:50] 物品:诱惑之光	怪物:23C6AE60恶灵尸王	地图:H201	X:38	Y:124 
[2024/8/18 20:1:50] 物品:地狱火	怪物:23C6AE60恶灵尸王	地图:H201	X:38	Y:124 
[2024/8/18 20:1:50] 物品:强效太阳水	怪物:2DC7A6B0魔龙破甲兵	地图:66	X:85	Y:132 
[2024/8/18 20:1:50] 物品:强效金创药	怪物:2DC7A6B0魔龙破甲兵	地图:66	X:85	Y:132 
[2024/8/18 20:1:55] 物品:魔法长袍(女)	怪物:07BFAFB0巨型蠕虫8	地图:H104	X:63	Y:25 
[2024/8/18 20:1:58] 物品:强效太阳水	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效太阳水	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效太阳水	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效太阳水	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效太阳水	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效金创药	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效金创药	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效魔法药	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:强效魔法药	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:骷髅戒指	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:魅力戒指	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:58] 物品:黑檀手镯	怪物:28742540尸王8	地图:H201	X:37	Y:117 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:太阳水	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效金创药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:1:59] 物品:强效魔法药	怪物:27E0F530虹魔蝎卫8	地图:H204	X:50	Y:11 
[2024/8/18 20:2:3] 物品:琥珀项链	怪物:28F14680祖玛雕像8	地图:H007	X:104	Y:184 
[2024/8/18 20:2:6] 物品:强效太阳水	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效太阳水	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效太阳水	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效太阳水	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效太阳水	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效金创药	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效金创药	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效魔法药	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:强效魔法药	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:珍珠戒指	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:6] 物品:蓝翡翠项链	怪物:30DD1640尸王8	地图:H201	X:37	Y:122 
[2024/8/18 20:2:9] 物品:强效太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:太阳水	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:金创药(中量)	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:金创药(中量)	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效金创药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效金创药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效金创药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:魔法药(中量)	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:魔法药(中量)	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效魔法药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效魔法药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:强效魔法药	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:金戒指	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:野蛮冲撞	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:9] 物品:诱惑之光	怪物:1FC3BCA0沃玛卫士8	地图:H204	X:51	Y:9 
[2024/8/18 20:2:12] 物品:隐身术	怪物:18425040恶灵尸王	地图:H201	X:37	Y:119 
[2024/8/18 20:2:15] 物品:死神手套	怪物:28F67C80祖玛弓箭手8	地图:H007	X:104	Y:189 
[2024/8/18 20:2:17] 物品:强效太阳水	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效太阳水	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效太阳水	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效太阳水	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效太阳水	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效金创药	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效金创药	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
[2024/8/18 20:2:17] 物品:强效魔法药	怪物:2F50A9A0尸王8	地图:H201	X:44	Y:115 
