[2024/8/19 19:0:2] 物品:太阳水	怪物:283FBB90黑野猪8	地图:H002	X:276	Y:149 
[2024/8/19 19:5:59] 物品:强效太阳水	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:强效金创药	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:强效金创药	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:强效魔法药	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:强效魔法药	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:道德戒指	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:魅力戒指	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:黑檀手镯	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:5:59] 物品:困魔咒	怪物:180D8490尸王8	地图:H201	X:26	Y:153 
[2024/8/19 19:6:5] 物品:强效太阳水	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效太阳水	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效太阳水	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效太阳水	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效太阳水	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效金创药	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效金创药	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效魔法药	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:强效魔法药	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:道德戒指	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:魔力手镯	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:5] 物品:困魔咒	怪物:2B47F570尸王8	地图:H201	X:24	Y:151 
[2024/8/19 19:6:31] 物品:灵魂火符	怪物:303A1B40僵尸1	地图:H201	X:45	Y:167 
[2024/8/19 19:6:50] 物品:强效太阳水	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效太阳水	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效太阳水	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效太阳水	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效太阳水	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效金创药	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效金创药	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效魔法药	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:强效魔法药	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:50] 物品:黑檀手镯	怪物:20E0A8E0尸王8	地图:H201	X:47	Y:166 
[2024/8/19 19:6:53] 物品:金创药(小量)	怪物:2F2850C0僵尸4	地图:H201	X:46	Y:165 
[2024/8/19 19:6:56] 物品:太阳水	怪物:1CBB2210黑野猪8	地图:H002	X:296	Y:38 
[2024/8/19 19:7:17] 物品:黑檀手镯	怪物:2C80F050黑野猪8	地图:H002	X:292	Y:44 
[2024/8/19 19:7:32] 物品:幽灵盾	怪物:1A21A980恶灵尸王	地图:H201	X:52	Y:164 
[2024/8/19 19:7:32] 物品:隐身术	怪物:1A21A980恶灵尸王	地图:H201	X:52	Y:164 
[2024/8/19 19:7:32] 物品:施毒术	怪物:1A21A980恶灵尸王	地图:H201	X:52	Y:164 
[2024/8/19 19:7:36] 物品:基本剑术	怪物:0624F8A0僵尸1	地图:H201	X:51	Y:166 
[2024/8/19 19:7:37] 物品:太阳水	怪物:184386E0僵尸5	地图:H201	X:52	Y:166 
[2024/8/19 19:7:38] 物品:强效魔法药	怪物:1ED764A0魔龙射手	地图:66	X:121	Y:125 
[2024/8/19 19:7:40] 物品:黑色水晶项链	怪物:2E1D2B70僵尸10	地图:H201	X:53	Y:164 
[2024/8/19 19:7:44] 物品:集体隐身术	怪物:2863DA40恶灵尸王	地图:H201	X:53	Y:165 
[2024/8/19 19:7:44] 物品:灵魂火符	怪物:2863DA40恶灵尸王	地图:H201	X:53	Y:165 
[2024/8/19 19:7:44] 物品:诱惑之光	怪物:2863DA40恶灵尸王	地图:H201	X:53	Y:165 
[2024/8/19 19:7:49] 物品:金创药(小量)	怪物:29108890僵尸5	地图:H201	X:52	Y:164 
[2024/8/19 19:8:5] 物品:强效太阳水	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效太阳水	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效太阳水	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效太阳水	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效太阳水	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效金创药	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效金创药	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效魔法药	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:强效魔法药	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:骷髅戒指	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:珍珠戒指	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:黑檀手镯	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:5] 物品:魔力手镯	怪物:27AED390尸王8	地图:H201	X:52	Y:166 
[2024/8/19 19:8:10] 物品:金创药(小量)	怪物:1B2B3840僵尸5	地图:H201	X:53	Y:164 
[2024/8/19 19:8:18] 物品:强效太阳水	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效太阳水	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效太阳水	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效太阳水	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效太阳水	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效金创药	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效金创药	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效魔法药	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:强效魔法药	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:黑色水晶戒指	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:生铁戒指	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:道德戒指	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:魅力戒指	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:蓝翡翠项链	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:18] 物品:黑檀手镯	怪物:29CEB0B0尸王8	地图:H201	X:51	Y:164 
[2024/8/19 19:8:24] 物品:强效太阳水	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效太阳水	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效太阳水	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效太阳水	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效太阳水	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效金创药	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效金创药	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效魔法药	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:强效魔法药	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:骷髅戒指	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:黑色水晶戒指	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:24] 物品:魔力手镯	怪物:053E17D0尸王8	地图:H201	X:53	Y:166 
[2024/8/19 19:8:28] 物品:雷电术	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:抗拒火环	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:精神力战法	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:火球术	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:治愈术	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:基本剑术	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:八荒	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:魔鬼项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:琥珀项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:坚固手套	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:灯笼项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:铁剑	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:短剑	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:轻型盔甲(男)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:轻型盔甲(女)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:青铜斧	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:黑檀项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:黄色水晶项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:黑色水晶项链	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:青铜头盔	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:金创药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:金创药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:金创药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:金创药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:魔法药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:魔法药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:魔法药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:28] 物品:魔法药(小量)	怪物:2B4A66F0僵尸50	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效太阳水	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效太阳水	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效太阳水	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效太阳水	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效太阳水	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效金创药	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效金创药	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效魔法药	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:强效魔法药	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:骷髅戒指	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:黑色水晶戒指	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:蓝翡翠项链	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:黑檀手镯	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:34] 物品:魔力手镯	怪物:27D88780尸王8	地图:H201	X:13	Y:104 
[2024/8/19 19:8:40] 物品:魔法药(小量)	怪物:17E5F380僵尸5	地图:H201	X:18	Y:104 
[2024/8/19 19:8:42] 物品:强效太阳水	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效太阳水	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效太阳水	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效太阳水	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效太阳水	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效金创药	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效金创药	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效魔法药	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:42] 物品:强效魔法药	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:43] 物品:珍珠戒指	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:43] 物品:凝霜	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:43] 物品:道德戒指	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:43] 物品:黑檀手镯	怪物:18381CB0尸王8	地图:H201	X:16	Y:97 
[2024/8/19 19:8:45] 物品:抗拒火环	怪物:1ADA01A0僵尸1	地图:H201	X:15	Y:98 
[2024/8/19 19:8:45] 物品:金创药(小量)	怪物:1EBE0240僵尸5	地图:H201	X:16	Y:97 
[2024/8/19 19:8:45] 物品:魔法药(小量)	怪物:1EBE0240僵尸5	地图:H201	X:16	Y:97 
[2024/8/19 19:8:46] 物品:魔法药(小量)	怪物:1A2B19A0僵尸5	地图:H201	X:16	Y:96 
[2024/8/19 19:8:46] 物品:攻杀剑术	怪物:1A2B19A0僵尸5	地图:H201	X:16	Y:96 
[2024/8/19 19:8:47] 物品:CHILD	怪物:07F52BB0冰雪守卫1	地图:JZ001	X:209	Y:110 
[2024/8/19 19:8:47] 物品:龙纹剑	怪物:07F52BB0冰雪守卫1	地图:JZ001	X:209	Y:110 
[2024/8/19 19:8:48] 物品:金创药(小量)	怪物:1B2B3840僵尸5	地图:H201	X:58	Y:165 
[2024/8/19 19:8:50] 物品:火球术	怪物:0DD20370僵尸1	地图:H201	X:14	Y:96 
[2024/8/19 19:8:52] 物品:金创药(小量)	怪物:29303D20僵尸5	地图:H201	X:60	Y:166 
[2024/8/19 19:8:55] 物品:强效太阳水	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效太阳水	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效太阳水	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效太阳水	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效太阳水	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效金创药	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效金创药	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效魔法药	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:强效魔法药	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:黑檀手镯	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:55] 物品:魔力手镯	怪物:1CAF5750尸王8	地图:H201	X:60	Y:165 
[2024/8/19 19:8:56] 物品:抗拒火环	怪物:2DF43D20僵尸5	地图:H201	X:17	Y:91 
[2024/8/19 19:8:57] 物品:魔法药(小量)	怪物:1A2B19A0僵尸5	地图:H201	X:15	Y:95 
[2024/8/19 19:9:4] 物品:强效太阳水	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效太阳水	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效太阳水	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效太阳水	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效太阳水	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效金创药	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效金创药	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效魔法药	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:强效魔法药	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:魅力戒指	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:蓝翡翠项链	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:4] 物品:魔力手镯	怪物:2A0CDB60尸王8	地图:H201	X:18	Y:89 
[2024/8/19 19:9:6] 物品:金创药(小量)	怪物:28855E90僵尸5	地图:H201	X:22	Y:91 
[2024/8/19 19:9:10] 物品:强效太阳水	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效太阳水	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效太阳水	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效太阳水	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效太阳水	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效金创药	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效金创药	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效魔法药	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:强效魔法药	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:蛇眼戒指	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:珍珠戒指	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:凝霜	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:10] 物品:魔力手镯	怪物:2F37E6B0尸王8	地图:H201	X:22	Y:90 
[2024/8/19 19:9:12] 物品:金创药(小量)	怪物:2DF43D20僵尸5	地图:H201	X:18	Y:90 
[2024/8/19 19:9:21] 物品:强效太阳水	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效太阳水	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效太阳水	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效太阳水	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效太阳水	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效金创药	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效金创药	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效魔法药	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:强效魔法药	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:珍珠戒指	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:凝霜	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:黑檀手镯	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:21] 物品:魔力手镯	怪物:15B1D1F0尸王8	地图:H201	X:61	Y:157 
[2024/8/19 19:9:23] 物品:集体隐身术	怪物:19F399E0僵尸1	地图:H201	X:26	Y:97 
[2024/8/19 19:9:28] 物品:强效太阳水	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效太阳水	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效太阳水	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效太阳水	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效太阳水	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效金创药	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效金创药	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效魔法药	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:强效魔法药	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:黑檀手镯	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:困魔咒	怪物:27CF4C40尸王8	地图:H201	X:25	Y:100 
[2024/8/19 19:9:28] 物品:魔法药(中量)	怪物:2761BCA0僵尸10	地图:H201	X:27	Y:99 
[2024/8/19 19:9:29] 物品:金创药(小量)	怪物:1DF6FA90僵尸4	地图:H201	X:26	Y:100 
[2024/8/19 19:9:32] 物品:强效太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:太阳水	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:金创药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:金创药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:金创药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效金创药	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效金创药	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:魔法药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:魔法药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:魔法药(中量)	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效魔法药	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:强效魔法药	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:生铁戒指	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:魅力戒指	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:蓝色水晶戒指	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:黑檀手镯	怪物:19732210尸王	地图:H201	X:61	Y:155 
[2024/8/19 19:9:32] 物品:群体治疗术	怪物:19732210尸王	地图:H201	X:61	Y:155 
