[2024/8/20 20:0:1] 物品:治愈术	怪物:1C832FD0僵尸1	地图:H201	X:84	Y:79 
[2024/8/20 20:3:39] 物品:强效金创药	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:39] 物品:强效金创药	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:39] 物品:强效魔法药	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:39] 物品:强效魔法药	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:39] 物品:黑色水晶戒指	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:39] 物品:珍珠戒指	怪物:28EBD230尸王8	地图:H201	X:86	Y:110 
[2024/8/20 20:3:41] 物品:金创药(小量)	怪物:1F03C780僵尸5	地图:H201	X:88	Y:110 
[2024/8/20 20:3:42] 物品:金创药(小量)	怪物:197B7F70僵尸5	地图:H201	X:92	Y:119 
[2024/8/20 20:3:47] 物品:强效魔法药	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:47] 物品:刺杀剑术	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:47] 物品:施毒术	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:47] 物品:雷电术	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:47] 物品:地狱火	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:47] 物品:召唤骷髅	怪物:29251FA0恶灵尸王	地图:H201	X:89	Y:118 
[2024/8/20 20:3:48] 物品:强效太阳水	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效太阳水	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效太阳水	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效太阳水	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效太阳水	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效金创药	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效金创药	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效魔法药	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:强效魔法药	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:骷髅戒指	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:黑色水晶戒指	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:蛇眼戒指	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:生铁戒指	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:黑檀手镯	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:48] 物品:魔力手镯	怪物:29BA0370尸王8	地图:H201	X:90	Y:119 
[2024/8/20 20:3:53] 物品:魔法药(小量)	怪物:1F03C780僵尸5	地图:H201	X:89	Y:111 
[2024/8/20 20:4:1] 物品:集体隐身术	怪物:2910E150恶灵尸王	地图:H201	X:84	Y:108 
[2024/8/20 20:4:1] 物品:雷电术	怪物:2910E150恶灵尸王	地图:H201	X:84	Y:108 
[2024/8/20 20:4:3] 物品:攻杀剑术	怪物:29769D10恶灵尸王	地图:H201	X:84	Y:105 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:魔法力药水	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:心灵手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:战神盔甲(男)	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:魔法长袍(女)	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:偃月	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:破魂	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:降魔	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:斩马刀	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:修罗	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:骷髅头盔	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:道士头盔	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:蓝翡翠项链	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:放大镜	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:竹笛	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:小手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:魔法手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:黑檀手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:道士手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:死神手套	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:金手镯	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:黑色水晶戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:蛇眼戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:珍珠戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:金戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:骷髅戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:魅力戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:道德戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:降妖除魔戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:珊瑚戒指	怪物:063877C0黄泉教主8	地图:H204	X:38	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:太阳水	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:金创药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:金创药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:金创药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:魔法药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:魔法药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:魔法药(中量)	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效金创药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:强效魔法药	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:蓝翡翠项链	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:10] 物品:降妖除魔戒指	怪物:05EDA980白野猪8	地图:H204	X:37	Y:64 
[2024/8/20 20:4:13] 物品:施毒术	怪物:2F646790僵尸5	地图:H201	X:81	Y:100 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:太阳水	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:金创药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:金创药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:金创药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:魔法药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:魔法药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:魔法药(中量)	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效金创药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:14] 物品:强效魔法药	怪物:3086A430白野猪8	地图:H204	X:36	Y:64 
[2024/8/20 20:4:16] 物品:魔法药(小量)	怪物:2FF342A0僵尸5	地图:H201	X:76	Y:98 
[2024/8/20 20:4:17] 物品:灵魂火符	怪物:2F287D20恶灵尸王	地图:H201	X:79	Y:99 
[2024/8/20 20:4:19] 物品:魔法力药水	怪物:28F701A0僵尸3	地图:D401	X:142	Y:63 
[2024/8/20 20:4:24] 物品:蛇眼戒指	怪物:2A032FB0祖玛雕像8	地图:H204	X:34	Y:65 
[2024/8/20 20:4:25] 物品:心灵启示	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:25] 物品:爆裂火焰	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:25] 物品:集体隐身术	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:25] 物品:施毒术	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:25] 物品:灵魂火符	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:25] 物品:地狱火	怪物:1972F5B0恶灵尸王	地图:H201	X:83	Y:90 
[2024/8/20 20:4:27] 物品:太阳水	怪物:181A0970祖玛弓箭手8	地图:H204	X:39	Y:59 
[2024/8/20 20:4:30] 物品:魔力手镯	怪物:2D4A3980祖玛弓箭手8	地图:H204	X:39	Y:58 
[2024/8/20 20:4:32] 物品:火墙	怪物:1B8D1F80恶灵尸王	地图:H201	X:79	Y:84 
[2024/8/20 20:4:32] 物品:爆裂火焰	怪物:1B8D1F80恶灵尸王	地图:H201	X:79	Y:84 
[2024/8/20 20:4:32] 物品:集体隐身术	怪物:1B8D1F80恶灵尸王	地图:H201	X:79	Y:84 
[2024/8/20 20:4:32] 物品:隐身术	怪物:1B8D1F80恶灵尸王	地图:H201	X:79	Y:84 
[2024/8/20 20:4:32] 物品:雷电术	怪物:1B8D1F80恶灵尸王	地图:H201	X:79	Y:84 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:太阳水	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:金创药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:金创药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:金创药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:魔法药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:魔法药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:魔法药(中量)	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效魔法药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效魔法药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效魔法药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效金创药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
[2024/8/20 20:4:37] 物品:强效魔法药	怪物:29335A60白野猪8	地图:H204	X:40	Y:58 
