[2024/8/17 22:0:1] 物品:魔法药(小量)	怪物:057E6C60僵尸5	地图:H201	X:112	Y:17 
[2024/8/17 22:5:0] 物品:强效太阳水	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效太阳水	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效太阳水	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效太阳水	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效金创药	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效金创药	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效魔法药	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:强效魔法药	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:骷髅戒指	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:0] 物品:蓝翡翠项链	怪物:1CDDDA20尸王8	地图:H201	X:63	Y:28 
[2024/8/17 22:5:1] 物品:太阳水	怪物:2D4CBB70僵尸5	地图:H201	X:65	Y:29 
[2024/8/17 22:5:6] 物品:强效太阳水	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效太阳水	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效太阳水	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效太阳水	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效太阳水	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效金创药	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效金创药	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效魔法药	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:强效魔法药	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:黑色水晶戒指	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:生铁戒指	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:黑檀手镯	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:6] 物品:冰咆哮	怪物:06301290尸王8	地图:H201	X:63	Y:29 
[2024/8/17 22:5:9] 物品:强效魔法药	怪物:2DFCCB20魔龙射手1	地图:66	X:228	Y:115 
[2024/8/17 22:5:9] 物品:兽皮腰带	怪物:2DFCCB20魔龙射手1	地图:66	X:228	Y:115 
[2024/8/17 22:5:16] 物品:幽灵盾	怪物:17B2D0E0恶灵尸王	地图:H201	X:64	Y:29 
[2024/8/17 22:5:16] 物品:诱惑之光	怪物:17B2D0E0恶灵尸王	地图:H201	X:64	Y:29 
[2024/8/17 22:5:17] 物品:金创药(小量)	怪物:278DBC00僵尸5	地图:H201	X:65	Y:29 
[2024/8/17 22:5:23] 物品:魔法药(小量)	怪物:18530260僵尸5	地图:H201	X:63	Y:29 
[2024/8/17 22:5:28] 物品:施毒术	怪物:2AA423C0僵尸1	地图:H201	X:61	Y:22 
[2024/8/17 22:5:28] 物品:瞬息移动	怪物:2AA423C0僵尸1	地图:H201	X:61	Y:22 
[2024/8/17 22:5:35] 物品:强效魔法药	怪物:2DCB5F40魔龙破甲兵	地图:66	X:196	Y:108 
[2024/8/17 22:5:35] 物品:强效太阳水	怪物:2DCB5F40魔龙破甲兵	地图:66	X:196	Y:108 
[2024/8/17 22:5:36] 物品:隐身术	怪物:1AF7E0B0恶灵尸王	地图:H201	X:59	Y:23 
[2024/8/17 22:5:36] 物品:攻杀剑术	怪物:1AF7E0B0恶灵尸王	地图:H201	X:59	Y:23 
[2024/8/17 22:5:36] 物品:诱惑之光	怪物:1AF7E0B0恶灵尸王	地图:H201	X:59	Y:23 
[2024/8/17 22:5:45] 物品:骷髅头盔	怪物:2D983150魔龙邪眼1	地图:66	X:195	Y:107 
[2024/8/17 22:5:45] 物品:兽皮腰带	怪物:2D983150魔龙邪眼1	地图:66	X:195	Y:107 
[2024/8/17 22:5:46] 物品:强效太阳水	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效太阳水	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效太阳水	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效太阳水	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效太阳水	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效金创药	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效金创药	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效魔法药	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:强效魔法药	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:骷髅戒指	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:黑色水晶戒指	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:珍珠戒指	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:生铁戒指	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:魔力手镯	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:46] 物品:冰咆哮	怪物:2E74EB50尸王8	地图:H201	X:59	Y:22 
[2024/8/17 22:5:47] 物品:金创药(小量)	怪物:1C24A5A0僵尸5	地图:H201	X:60	Y:23 
[2024/8/17 22:5:50] 物品:强效魔法药	怪物:2D53AD40魔龙刀兵1	地图:65	X:220	Y:107 
[2024/8/17 22:5:59] 物品:抗拒火环	怪物:193AA230僵尸1	地图:H201	X:53	Y:22 
[2024/8/17 22:6:7] 物品:强效魔法药	怪物:2DE2A8E0魔龙射手	地图:66	X:192	Y:116 
[2024/8/17 22:6:11] 物品:强效金创药	怪物:2E78DEC0魔龙射手2	地图:66	X:190	Y:118 
[2024/8/17 22:6:11] 物品:竹笛	怪物:2E78DEC0魔龙射手2	地图:66	X:190	Y:118 
[2024/8/17 22:6:11] 物品:灵魂战衣(男)	怪物:2E78DEC0魔龙射手2	地图:66	X:190	Y:118 
[2024/8/17 22:6:16] 物品:魔法药(小量)	怪物:29B8B6A0僵尸4	地图:H201	X:55	Y:22 
[2024/8/17 22:6:18] 物品:强效太阳水	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效太阳水	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效太阳水	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效太阳水	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效太阳水	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效金创药	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效金创药	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效魔法药	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:18] 物品:强效魔法药	怪物:2977A750尸王8	地图:H201	X:54	Y:21 
[2024/8/17 22:6:19] 物品:魔法药(小量)	怪物:2A96B150僵尸4	地图:H201	X:55	Y:22 
[2024/8/17 22:6:20] 物品:魔法长袍(女)	怪物:2A48C530红野猪8	地图:H002	X:250	Y:223 
[2024/8/17 22:6:23] 物品:太阳水	怪物:189C0680黑色恶蛆8	地图:H004	X:81	Y:99 
[2024/8/17 22:6:24] 物品:强效太阳水	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效太阳水	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效太阳水	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效太阳水	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效太阳水	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效金创药	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效金创药	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效魔法药	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:强效魔法药	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:黑檀手镯	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:24] 物品:魔力手镯	怪物:18FC0010尸王8	地图:H201	X:53	Y:23 
[2024/8/17 22:6:32] 物品:强效魔法药	怪物:2DBE0260魔龙射手	地图:66	X:185	Y:107 
[2024/8/17 22:6:33] 物品:强效太阳水	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效太阳水	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效太阳水	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效太阳水	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效太阳水	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效金创药	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效金创药	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效魔法药	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:强效魔法药	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:黑色水晶戒指	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:生铁戒指	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:道德戒指	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:蓝翡翠项链	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:黑檀手镯	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:魔力手镯	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:33] 物品:半月弯刀	怪物:2097FD80尸王8	地图:H201	X:55	Y:23 
[2024/8/17 22:6:37] 物品:强效太阳水	怪物:2DD9FCE0魔龙射手	地图:66	X:182	Y:102 
[2024/8/17 22:6:38] 物品:魔法药(小量)	怪物:2F211610僵尸4	地图:H201	X:55	Y:22 
[2024/8/17 22:6:48] 物品:神圣战甲术	怪物:19D13A90恶灵尸王	地图:H201	X:50	Y:29 
[2024/8/17 22:6:49] 物品:强效金创药	怪物:278B0DB0魔龙射手2	地图:66	X:183	Y:121 
[2024/8/17 22:6:51] 物品:重盔甲(女)	怪物:2D408780魔龙破甲兵	地图:65	X:220	Y:106 
[2024/8/17 22:7:0] 物品:强效太阳水	怪物:24573A10恶灵尸王	地图:H201	X:51	Y:28 
[2024/8/17 22:7:0] 物品:隐身术	怪物:24573A10恶灵尸王	地图:H201	X:51	Y:28 
[2024/8/17 22:7:0] 物品:施毒术	怪物:24573A10恶灵尸王	地图:H201	X:51	Y:28 
[2024/8/17 22:7:0] 物品:攻杀剑术	怪物:24573A10恶灵尸王	地图:H201	X:51	Y:28 
[2024/8/17 22:7:1] 物品:强效金创药	怪物:196B9940魔龙射手	地图:66	X:181	Y:110 
[2024/8/17 22:7:1] 物品:降妖除魔戒指	怪物:196B9940魔龙射手	地图:66	X:181	Y:110 
[2024/8/17 22:7:5] 物品:强效太阳水	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效太阳水	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效太阳水	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效太阳水	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效太阳水	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效金创药	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效金创药	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效魔法药	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:强效魔法药	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:凝霜	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:魅力戒指	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:蓝翡翠项链	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:黑檀手镯	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:魔力手镯	怪物:2F2A7B70尸王8	地图:H201	X:50	Y:29 
[2024/8/17 22:7:5] 物品:太阳水	怪物:2DF77090魔龙射手	地图:66	X:181	Y:107 
[2024/8/17 22:7:5] 物品:强效魔法药	怪物:2DF77090魔龙射手	地图:66	X:181	Y:107 
[2024/8/17 22:7:8] 物品:金创药(小量)	怪物:1E36C5B0僵尸5	地图:H201	X:51	Y:28 
[2024/8/17 22:7:10] 物品:骑士手镯	怪物:2DA7F730魔龙射手1	地图:65	X:224	Y:101 
[2024/8/17 22:7:10] 物品:心灵手镯	怪物:2DA7F730魔龙射手1	地图:65	X:224	Y:101 
[2024/8/17 22:7:10] 物品:黑檀手镯	怪物:2DA7F730魔龙射手1	地图:65	X:224	Y:101 
[2024/8/17 22:7:17] 物品:强效魔法药	怪物:2DE14760魔龙射手	地图:66	X:183	Y:101 
[2024/8/17 22:7:20] 物品:金创药(小量)	怪物:1C35F5D0僵尸4	地图:H201	X:47	Y:30 
[2024/8/17 22:7:21] 物品:金创药(小量)	怪物:1F3BE9C0稻草人	地图:0	X:617	Y:610 
[2024/8/17 22:7:27] 物品:强效金创药	怪物:277BBA50魔龙射手	地图:66	X:185	Y:99 
[2024/8/17 22:7:27] 物品:蓝翡翠项链	怪物:277BBA50魔龙射手	地图:66	X:185	Y:99 
[2024/8/17 22:7:28] 物品:强效太阳水	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效太阳水	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效太阳水	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效太阳水	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效太阳水	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效金创药	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效金创药	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效魔法药	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:强效魔法药	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:骷髅戒指	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:蛇眼戒指	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:道德戒指	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:28] 物品:魔法盾	怪物:057DCCD0尸王8	地图:H201	X:49	Y:33 
[2024/8/17 22:7:32] 物品:魔法药(小量)	怪物:055BC6E0僵尸5	地图:H201	X:49	Y:33 
[2024/8/17 22:7:38] 物品:竹笛	怪物:1873ECB0黑野猪8	地图:H002	X:282	Y:110 
[2024/8/17 22:7:41] 物品:强效太阳水	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效太阳水	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效太阳水	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效太阳水	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效太阳水	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效金创药	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效金创药	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效魔法药	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:强效魔法药	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:生铁戒指	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:死神手套	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:道德戒指	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:黑檀手镯	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:41] 物品:魔力手镯	怪物:1E099790尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:7:44] 物品:强效金创药	怪物:2D690200魔龙破甲兵2	地图:65	X:224	Y:103 
[2024/8/17 22:7:46] 物品:金创药(小量)	怪物:1EECC410僵尸4	地图:H201	X:47	Y:31 
[2024/8/17 22:7:46] 物品:爆裂火焰	怪物:1EECC410僵尸4	地图:H201	X:47	Y:31 
[2024/8/17 22:7:52] 物品:攻杀剑术	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:52] 物品:抗拒火环	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:52] 物品:精神力战法	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:52] 物品:火球术	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:52] 物品:治愈术	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:52] 物品:基本剑术	怪物:05688180僵尸40	地图:H201	X:47	Y:32 
[2024/8/17 22:7:58] 物品:太阳水	怪物:194472E0黑色恶蛆8	地图:H004	X:63	Y:88 
[2024/8/17 22:8:3] 物品:强效太阳水	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效太阳水	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效太阳水	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效太阳水	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效太阳水	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效金创药	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效金创药	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效魔法药	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:强效魔法药	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:黑色水晶戒指	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:3] 物品:珍珠戒指	怪物:2F28EC10尸王8	地图:H201	X:47	Y:33 
[2024/8/17 22:8:19] 物品:强效魔法药	怪物:189D10C0魔龙巨蛾	地图:66	X:173	Y:111 
[2024/8/17 22:8:19] 物品:太阳水	怪物:189D10C0魔龙巨蛾	地图:66	X:173	Y:111 
[2024/8/17 22:8:23] 物品:强效太阳水	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效太阳水	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效太阳水	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效太阳水	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效太阳水	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效金创药	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效金创药	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效魔法药	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:强效魔法药	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:珍珠戒指	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:生铁戒指	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:死神手套	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:23] 物品:魔力手镯	怪物:29835A60尸王8	地图:H201	X:41	Y:30 
[2024/8/17 22:8:25] 物品:金创药(小量)	怪物:23CDF8E0僵尸5	地图:H201	X:41	Y:29 
[2024/8/17 22:8:25] 物品:神水	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:鹿茸	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:神秘腰带	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:神秘戒指	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:神秘头盔	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:竹笛	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:道士头盔	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:重盔甲(男)	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:灵魂战衣(女)	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:金戒指	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:25] 物品:道德戒指	怪物:223423C0鹿1	地图:M001	X:204	Y:381 
[2024/8/17 22:8:36] 物品:强效魔法药	怪物:2DC643B0魔龙射手	地图:66	X:171	Y:108 
[2024/8/17 22:8:39] 物品:治愈术	怪物:2A6B4D40僵尸1	地图:H201	X:36	Y:24 
[2024/8/17 22:8:45] 物品:魔法药(小量)	怪物:1C0DEC70僵尸4	地图:H201	X:39	Y:26 
[2024/8/17 22:9:0] 物品:放大镜	怪物:2A3D2EA0魔龙射手	地图:66	X:165	Y:113 
[2024/8/17 22:9:5] 物品:强效魔法药	怪物:2DC5A860魔龙射手	地图:66	X:168	Y:115 
[2024/8/17 22:9:6] 物品:强效魔法药	怪物:185BDAC0魔龙破甲兵1	地图:65	X:227	Y:107 
[2024/8/17 22:9:6] 物品:金手镯	怪物:185BDAC0魔龙破甲兵1	地图:65	X:227	Y:107 
[2024/8/17 22:9:9] 物品:攻杀剑术	怪物:1E4791A0恶灵尸王	地图:H201	X:58	Y:32 
[2024/8/17 22:9:9] 物品:诱惑之光	怪物:1E4791A0恶灵尸王	地图:H201	X:58	Y:32 
[2024/8/17 22:9:9] 物品:瞬息移动	怪物:1E4791A0恶灵尸王	地图:H201	X:58	Y:32 
[2024/8/17 22:9:10] 物品:降魔	怪物:2DF7F5B0魔龙射手	地图:66	X:169	Y:118 
[2024/8/17 22:9:17] 物品:强效太阳水	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效太阳水	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效太阳水	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效太阳水	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效太阳水	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效金创药	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效金创药	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效魔法药	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:强效魔法药	怪物:29E17E50尸王8	地图:H201	X:60	Y:31 
[2024/8/17 22:9:17] 物品:金创药(小量)	怪物:039F8A90僵尸5	地图:H201	X:60	Y:32 
[2024/8/17 22:9:20] 物品:黑铁头盔	怪物:0381CE90魔龙刀兵	地图:66	X:171	Y:119 
[2024/8/17 22:9:23] 物品:强效太阳水	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效太阳水	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效太阳水	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效太阳水	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效太阳水	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效金创药	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效金创药	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效魔法药	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:强效魔法药	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:道德戒指	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:黑檀手镯	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
[2024/8/17 22:9:23] 物品:魔力手镯	怪物:039A42A0尸王8	地图:H201	X:60	Y:30 
