[2024/8/19 0:0:1] 物品:黑檀手镯	怪物:291364C0魔龙血蛙	地图:66	X:50	Y:149 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:骷髅戒指	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:珍珠戒指	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:魅力戒指	怪物:31B54000尸王8	地图:H201	X:86	Y:58 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效金创药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效魔法药	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:HP强化药水	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:祖玛头像	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:灵魂项链	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:恶魔铃铛	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:夏普儿手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:战神盔甲(女)	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:灵魂战衣(男)	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:灵魂战衣(女)	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:偃月	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:破魂	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:降魔	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:斩马刀	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:修罗	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:凝霜	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:骷髅头盔	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:道士头盔	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:蓝翡翠项链	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:放大镜	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:竹笛	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:小手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:魔法手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:黑檀手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:道士手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:死神手套	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:金手镯	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:黑色水晶戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:蛇眼戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:珍珠戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:金戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:骷髅戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:魅力戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:道德戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:降妖除魔戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:珊瑚戒指	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:召唤神兽	怪物:1A57DDF0祖玛教主	地图:H204	X:22	Y:69 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:0] 物品:强效太阳水	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:0] 物品:太阳水	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:0] 物品:太阳水	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:0] 物品:太阳水	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:0] 物品:龙之戒指	怪物:195E2E00牛魔将军0	地图:H010	X:336	Y:109 
[2024/8/19 0:1:2] 物品:太阳水	怪物:05899790黑野猪8	地图:H002	X:221	Y:96 
[2024/8/19 0:1:5] 物品:海魂	怪物:24A22210祖玛雕像	地图:H204	X:22	Y:67 
[2024/8/19 0:1:5] 物品:强效太阳水	怪物:1E0D6650牛魔祭司0	地图:H010	X:336	Y:108 
[2024/8/19 0:1:5] 物品:太阳水	怪物:1E0D6650牛魔祭司0	地图:H010	X:336	Y:108 
[2024/8/19 0:1:5] 物品:太阳水	怪物:1E0D6650牛魔祭司0	地图:H010	X:336	Y:108 
[2024/8/19 0:1:6] 物品:偃月	怪物:1F1BB450牛魔法师8	地图:H010	X:336	Y:110 
[2024/8/19 0:1:6] 物品:太阳水	怪物:2B998ED0黑野猪8	地图:H002	X:320	Y:41 
[2024/8/19 0:1:9] 物品:强效太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:太阳水	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:金创药(中量)	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:金创药(中量)	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效金创药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效金创药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效金创药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:魔法药(中量)	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:魔法药(中量)	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效魔法药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效魔法药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:强效魔法药	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:思贝儿手镯	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:记忆头盔	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:魔力手镯	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:雷电术	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:9] 物品:诱惑之光	怪物:1D903050沃玛卫士8	地图:H204	X:56	Y:55 
[2024/8/19 0:1:12] 物品:施毒术	怪物:28355F40僵尸1	地图:H201	X:81	Y:56 
[2024/8/19 0:1:14] 物品:金创药(小量)	怪物:1C5E76B0僵尸4	地图:D421	X:142	Y:354 
[2024/8/19 0:1:16] 物品:蓝色水晶戒指	怪物:28065D10祖玛雕像8	地图:H204	X:50	Y:58 
[2024/8/19 0:1:17] 物品:强效太阳水	怪物:307AC340牛魔将军0	地图:H010	X:347	Y:121 
[2024/8/19 0:1:17] 物品:强效太阳水	怪物:307AC340牛魔将军0	地图:H010	X:347	Y:121 
[2024/8/19 0:1:17] 物品:太阳水	怪物:307AC340牛魔将军0	地图:H010	X:347	Y:121 
[2024/8/19 0:1:17] 物品:太阳水	怪物:307AC340牛魔将军0	地图:H010	X:347	Y:121 
[2024/8/19 0:1:17] 物品:三眼手镯	怪物:307AC340牛魔将军0	地图:H010	X:347	Y:121 
[2024/8/19 0:1:18] 物品:召唤骷髅	怪物:1EC00350僵尸10	地图:H201	X:84	Y:52 
[2024/8/19 0:1:18] 物品:金创药(中量)	怪物:1EC00350僵尸10	地图:H201	X:84	Y:52 
[2024/8/19 0:1:19] 物品:半月	怪物:1FE13050祖玛弓箭手	地图:H204	X:18	Y:65 
[2024/8/19 0:1:19] 物品:魔力手镯	怪物:1FE13050祖玛弓箭手	地图:H204	X:18	Y:65 
[2024/8/19 0:1:25] 物品:魔力手镯	怪物:289D6230祖玛雕像8	地图:H204	X:48	Y:56 
[2024/8/19 0:1:28] 物品:太阳水	怪物:17F64CE0黑野猪8	地图:H002	X:210	Y:101 
[2024/8/19 0:1:29] 物品:黑铁头盔(封印)	怪物:296364C0牛魔将军8	地图:H010	X:357	Y:127 
[2024/8/19 0:1:29] 物品:强效魔法药	怪物:296364C0牛魔将军8	地图:H010	X:357	Y:127 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:太阳水	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:金创药(中量)	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:金创药(中量)	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:魔法药(中量)	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:魔法药(中量)	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效金创药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:强效魔法药	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:魔鬼项链	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:灯笼项链	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:魔法盾	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:31] 物品:攻杀剑术	怪物:1E306F40邪恶钳虫8	地图:H004	X:169	Y:107 
[2024/8/19 0:1:34] 物品:修罗	怪物:1C8783B0祖玛弓箭手	地图:H204	X:16	Y:63 
[2024/8/19 0:1:34] 物品:道德戒指	怪物:1C8783B0祖玛弓箭手	地图:H204	X:16	Y:63 
[2024/8/19 0:1:36] 物品:金创药(小量)	怪物:289DA4C0僵尸4	地图:H201	X:76	Y:59 
[2024/8/19 0:1:36] 物品:强效金创药	怪物:279901A0魔龙巨蛾	地图:66	X:38	Y:144 
[2024/8/19 0:1:36] 物品:强效魔法药	怪物:279901A0魔龙巨蛾	地图:66	X:38	Y:144 
[2024/8/19 0:1:36] 物品:强效太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:太阳水	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:金创药(中量)	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:金创药(中量)	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效金创药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效金创药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效金创药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:魔法药(中量)	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:魔法药(中量)	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效魔法药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效魔法药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:强效魔法药	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:红宝石戒指	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:道士手镯	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:魅力戒指	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:36] 物品:爆裂火焰	怪物:2B51C4B0沃玛卫士8	地图:H204	X:45	Y:41 
[2024/8/19 0:1:38] 物品:强效太阳水	怪物:266F4DF0祖玛弓箭手	地图:H204	X:17	Y:61 
[2024/8/19 0:1:40] 物品:金创药(小量)	怪物:282DA5D0僵尸5	地图:H201	X:78	Y:58 
[2024/8/19 0:1:40] 物品:强效金创药	怪物:1EA0D1C0牛魔祭司8	地图:H010	X:372	Y:137 
[2024/8/19 0:1:40] 物品:精神力药水	怪物:1EA0D1C0牛魔祭司8	地图:H010	X:372	Y:137 
[2024/8/19 0:1:40] 物品:黑铁头盔	怪物:1EA0D1C0牛魔祭司8	地图:H010	X:372	Y:137 
[2024/8/19 0:1:41] 物品:魔法药(小量)	怪物:1C58D600僵尸4	地图:D421	X:111	Y:346 
[2024/8/19 0:1:43] 物品:重盔甲(女)	怪物:18D4F070牛魔侍卫8	地图:H010	X:371	Y:137 
[2024/8/19 0:1:43] 物品:降魔	怪物:18D4F070牛魔侍卫8	地图:H010	X:371	Y:137 
[2024/8/19 0:1:44] 物品:太阳水	怪物:29A8C530蝙蝠	地图:D5074	X:71	Y:28 
[2024/8/19 0:1:44] 物品:强效太阳水	怪物:29F3A820尸王8	地图:H201	X:76	Y:58 
[2024/8/19 0:1:44] 物品:强效太阳水	怪物:29F3A820尸王8	地图:H201	X:76	Y:58 
[2024/8/19 0:1:44] 物品:强效太阳水	怪物:29F3A820尸王8	地图:H201	X:76	Y:58 
