[2024/8/20 15:0:3] 物品:金创药(小量)	怪物:1B029CF0僵尸3	地图:D401	X:128	Y:117 
[2024/8/20 15:1:43] 物品:金创药(中量)	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:金创药(中量)	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效金创药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效金创药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效金创药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:魔法药(中量)	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:魔法药(中量)	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效魔法药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效魔法药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:强效魔法药	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:攻击神水	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:困魔咒	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:爆裂火焰	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:43] 物品:神圣战甲术	怪物:0DB12190沃玛卫士8	地图:H003	X:46	Y:34 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:太阳水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:金创药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:金创药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:金创药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:魔法药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:魔法药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:魔法药(中量)	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效金创药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:强效魔法药	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:魔法力药水	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:魔血手镯	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:52] 物品:金手镯	怪物:1B8AC9F0白野猪8	地图:H204	X:39	Y:21 
[2024/8/20 15:1:55] 物品:半月	怪物:27385B20祖玛卫士8	地图:H204	X:38	Y:21 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:太阳水	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效金创药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:强效魔法药	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:龙之戒指	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:42] 物品:蓝翡翠项链	怪物:05CF6070虹魔蝎卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:太阳水	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:金创药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:金创药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:金创药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:魔法药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:魔法药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:魔法药(中量)	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效金创药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:强效魔法药	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:2:55] 物品:辟邪手镯	怪物:1FEBFF30虹魔猪卫8	地图:H204	X:28	Y:28 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:太阳水	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:金创药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:金创药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:金创药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:魔法药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:魔法药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:魔法药(中量)	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效金创药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:强效魔法药	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:躲避手链	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:12] 物品:黑色水晶戒指	怪物:300F1790白野猪8	地图:H204	X:25	Y:27 
[2024/8/20 15:3:13] 物品:强效魔法药	怪物:05E92500祖玛弓箭手8	地图:H204	X:64	Y:33 
[2024/8/20 15:3:13] 物品:偃月	怪物:05E92500祖玛弓箭手8	地图:H204	X:64	Y:33 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:太阳水	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:金创药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:金创药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:金创药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:魔法药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:魔法药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:魔法药(中量)	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效金创药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
[2024/8/20 15:3:21] 物品:强效魔法药	怪物:27AC6210白野猪8	地图:H204	X:59	Y:39 
