[2024/8/17 16:0:40] 物品:太阳水	怪物:0DABD560黑野猪8	地图:H002	X:184	Y:212 
[2024/8/17 16:6:19] 物品:强效太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:太阳水	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:金创药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:金创药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:金创药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:魔法药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:魔法药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:魔法药(中量)	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效金创药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:19] 物品:强效魔法药	怪物:1E164D10虹魔猪卫8	地图:H204	X:81	Y:24 
[2024/8/17 16:6:39] 物品:魔法药(小量)	怪物:1FA4EDC0骷髅战士	地图:D002	X:183	Y:266 
[2024/8/17 16:6:51] 物品:太阳水	怪物:184D26F0祖玛雕像8	地图:H204	X:81	Y:22 
[2024/8/17 16:7:3] 物品:太阳水	怪物:1C5EA310黑色恶蛆8	地图:H004	X:83	Y:108 
[2024/8/17 16:7:7] 物品:太阳水	怪物:2B00F0F0黑野猪8	地图:H002	X:246	Y:116 
[2024/8/17 16:7:11] 物品:强效太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:太阳水	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:金创药(中量)	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:金创药(中量)	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效金创药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效金创药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效金创药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:魔法药(中量)	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:魔法药(中量)	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效魔法药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效魔法药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:强效魔法药	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:11] 物品:半月	怪物:27EC8BC0沃玛卫士8	地图:H204	X:82	Y:22 
[2024/8/17 16:7:38] 物品:重盔甲(女)	怪物:058B26F0跳跳蜂8	地图:H004	X:89	Y:104 
[2024/8/17 16:7:45] 物品:魔法药(中量)	怪物:27E5B800骷髅战将	地图:D002	X:153	Y:258 
[2024/8/17 16:7:45] 物品:银手镯	怪物:27E5B800骷髅战将	地图:D002	X:153	Y:258 
[2024/8/17 16:7:57] 物品:黑檀项链	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:金创药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:金创药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:金创药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:金创药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:魔法药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:魔法药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:魔法药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:7:57] 物品:魔法药(小量)	怪物:05225FE0骷髅0	地图:D002	X:155	Y:257 
[2024/8/17 16:8:16] 物品:太阳水	怪物:194B3840黑色恶蛆8	地图:H001	X:16	Y:71 
[2024/8/17 16:8:20] 物品:魔法力药水	怪物:2F38DAC0掷斧骷髅	地图:D002	X:148	Y:244 
[2024/8/17 16:8:31] 物品:六角戒指	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:钢手镯	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:金创药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:金创药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:金创药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:金创药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:魔法药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:魔法药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:魔法药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:31] 物品:魔法药(小量)	怪物:18318530骷髅0	地图:D002	X:142	Y:238 
[2024/8/17 16:8:35] 物品:太阳水	怪物:2819FA50黑色恶蛆8	地图:H102	X:306	Y:77 
[2024/8/17 16:8:44] 物品:金创药(小量)	怪物:057BE9C0山洞蝙蝠	地图:D002	X:139	Y:230 
[2024/8/17 16:9:2] 物品:太阳水	怪物:2B480BA0黑野猪8	地图:H002	X:262	Y:136 
[2024/8/17 16:9:54] 物品:金创药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:金创药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:金创药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:金创药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:魔法药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:魔法药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:魔法药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:54] 物品:魔法药(中量)	怪物:278F6190骷髅战将0	地图:D002	X:135	Y:220 
[2024/8/17 16:9:59] 物品:强效太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:太阳水	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:金创药(中量)	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:金创药(中量)	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效金创药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效金创药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效金创药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:魔法药(中量)	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:魔法药(中量)	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效魔法药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效魔法药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:强效魔法药	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:凌风	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:爆裂火焰	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:9:59] 物品:集体隐身术	怪物:29ABEE90沃玛卫士8	地图:H003	X:47	Y:57 
[2024/8/17 16:10:0] 物品:太阳水	怪物:17EACC80黑野猪8	地图:H002	X:221	Y:145 
[2024/8/17 16:10:5] 物品:太阳水	怪物:1F2539F0黑色恶蛆8	地图:H001	X:13	Y:125 
[2024/8/17 16:10:5] 物品:八荒	怪物:1DF030F0黑野猪	地图:D711	X:278	Y:280 
[2024/8/17 16:10:6] 物品:魔法药(小量)	怪物:0DB5E460骷髅战士	地图:D002	X:134	Y:218 
[2024/8/17 16:10:6] 物品:大手镯	怪物:0DB5E460骷髅战士	地图:D002	X:134	Y:218 
[2024/8/17 16:10:15] 物品:金创药(小量)	怪物:1888A1D0山洞蝙蝠	地图:D002	X:125	Y:228 
[2024/8/17 16:10:18] 物品:魔法药(中量)	怪物:1DD42520红野猪	地图:D711	X:273	Y:291 
[2024/8/17 16:10:36] 物品:金创药(中量)	怪物:1DFBD390红野猪	地图:D711	X:268	Y:298 
[2024/8/17 16:10:50] 物品:小手镯	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:金创药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:金创药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:金创药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:金创药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:魔法药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:魔法药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:魔法药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:50] 物品:魔法药(小量)	怪物:1873AA20骷髅0	地图:D002	X:126	Y:238 
[2024/8/17 16:10:53] 物品:回城卷	怪物:30CFCCA0山洞蝙蝠	地图:D002	X:125	Y:238 
[2024/8/17 16:10:56] 物品:金创药(中量)	怪物:1DD45180红野猪	地图:D711	X:267	Y:302 
[2024/8/17 16:10:56] 物品:太阳水	怪物:1DD45180红野猪	地图:D711	X:267	Y:302 
[2024/8/17 16:11:16] 物品:太阳水	怪物:28853230黑色恶蛆8	地图:H001	X:21	Y:56 
[2024/8/17 16:11:41] 物品:太阳水	怪物:23514680黑色恶蛆8	地图:H004	X:111	Y:86 
[2024/8/17 16:11:42] 物品:灵魂战衣(女)	怪物:1DD7B150红野猪	地图:D711	X:275	Y:310 
[2024/8/17 16:11:42] 物品:珍珠戒指	怪物:1DD7B150红野猪	地图:D711	X:275	Y:310 
[2024/8/17 16:12:9] 物品:金创药(小量)	怪物:1C0A33E0骷髅战士	地图:D002	X:82	Y:243 
[2024/8/17 16:12:16] 物品:金创药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:金创药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:金创药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:金创药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:魔法药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:魔法药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:魔法药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:16] 物品:魔法药(中量)	怪物:18E60320骷髅战将0	地图:D002	X:81	Y:245 
[2024/8/17 16:12:17] 物品:金戒指	怪物:1C36E9E0黑野猪8	地图:H002	X:247	Y:44 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:太阳水	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:金创药(中量)	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:金创药(中量)	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:魔法药(中量)	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:魔法药(中量)	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效金创药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:强效魔法药	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:21] 物品:冰咆哮	怪物:037F1640邪恶钳虫8	地图:H004	X:111	Y:86 
[2024/8/17 16:12:39] 物品:魔法药(中量)	怪物:1DF77FB0红野猪	地图:D711	X:290	Y:316 
[2024/8/17 16:12:39] 物品:灯笼项链	怪物:1DF77FB0红野猪	地图:D711	X:290	Y:316 
[2024/8/17 16:12:46] 物品:灵魂战衣(男)	怪物:18AED2D0跳跳蜂8	地图:H001	X:126	Y:78 
[2024/8/17 16:12:49] 物品:金创药(中量)	怪物:1DF7D870红野猪	地图:D711	X:295	Y:315 
[2024/8/17 16:12:49] 物品:太阳水	怪物:1DF7D870红野猪	地图:D711	X:295	Y:315 
[2024/8/17 16:12:51] 物品:太阳水	怪物:1A62B4A0黑野猪8	地图:H002	X:248	Y:46 
[2024/8/17 16:12:53] 物品:金创药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:金创药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:金创药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:金创药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:魔法药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:魔法药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:魔法药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:12:53] 物品:魔法药(中量)	怪物:28177860骷髅战将0	地图:D002	X:62	Y:243 
[2024/8/17 16:13:3] 物品:金创药(小量)	怪物:286EF380骷髅战士	地图:D002	X:64	Y:242 
[2024/8/17 16:13:43] 物品:强效太阳水	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效太阳水	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效太阳水	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效太阳水	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效太阳水	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效金创药	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效金创药	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效魔法药	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:强效魔法药	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:生铁戒指	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:凝霜	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:43] 物品:黑檀手镯	怪物:0D734B60尸王8	地图:H001	X:11	Y:51 
[2024/8/17 16:13:51] 物品:小手镯	怪物:2796BC80骷髅战士	地图:D002	X:75	Y:263 
