[2024/8/21 17:0:1] 物品:灵魂战衣(男)	怪物:239AA2D0祖玛卫士83	地图:H008	X:38	Y:30 
[2024/8/21 17:0:41] 物品:强效魔法药	怪物:2BDDD010白野猪8	地图:H204	X:10	Y:53 
[2024/8/21 17:0:41] 物品:强效魔法药	怪物:2BDDD010白野猪8	地图:H204	X:10	Y:53 
[2024/8/21 17:0:41] 物品:强效魔法药	怪物:2BDDD010白野猪8	地图:H204	X:10	Y:53 
[2024/8/21 17:0:41] 物品:思贝儿手镯	怪物:2BDDD010白野猪8	地图:H204	X:10	Y:53 
[2024/8/21 17:0:41] 物品:蓝翡翠项链	怪物:2BDDD010白野猪8	地图:H204	X:10	Y:53 
[2024/8/21 17:0:42] 物品:金创药(中量)	怪物:23AC2C70祖玛弓箭手83	地图:H008	X:42	Y:25 
[2024/8/21 17:0:44] 物品:强效太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:太阳水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:金创药(中量)	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:金创药(中量)	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效金创药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效金创药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效金创药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:魔法药(中量)	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:魔法药(中量)	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效魔法药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效魔法药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:强效魔法药	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:攻击神水	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:灯笼项链	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:幽灵盾	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:44] 物品:瞬息移动	怪物:2A9B8620沃玛卫士8	地图:H204	X:12	Y:54 
[2024/8/21 17:0:45] 物品:骷髅头盔	怪物:2BBB2080魔龙破甲兵	地图:66	X:83	Y:124 
[2024/8/21 17:0:52] 物品:骷髅头盔	怪物:24E92DC0祖玛弓箭手83	地图:H008	X:32	Y:21 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:疗伤药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:太阳水	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:金创药(中量)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:金创药(中量)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:魔法药(中量)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:魔法药(中量)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效金创药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:强效魔法药	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:祈祷头盔	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:重盔甲(女)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:灵魂战衣(男)	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:偃月	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:破魂	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:降魔	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:斩马刀	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:修罗	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:骷髅头盔	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:道士头盔	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:蓝翡翠项链	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:放大镜	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:竹笛	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:小手镯	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:魔法手镯	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:黑檀手镯	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:道士手镯	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:死神手套	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:金手镯	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:黑色水晶戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:蛇眼戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:珍珠戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:金戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:骷髅戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:魅力戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:道德戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:52] 物品:降妖除魔戒指	怪物:2338FC20虹魔教主8	地图:H204	X:11	Y:54 
[2024/8/21 17:0:54] 物品:强效金创药	怪物:24012E00魔龙射手	地图:66	X:189	Y:193 
[2024/8/21 17:0:54] 物品:灵魂战衣(女)	怪物:24012E00魔龙射手	地图:66	X:189	Y:193 
[2024/8/21 17:0:58] 物品:魔法长袍(女)	怪物:2ADE5330祖玛卫士83	地图:H008	X:32	Y:22 
[2024/8/21 17:0:59] 物品:强效魔法药	怪物:24A80840祖玛弓箭手8	地图:H204	X:13	Y:60 
[2024/8/21 17:0:59] 物品:破魂	怪物:24A80840祖玛弓箭手8	地图:H204	X:13	Y:60 
[2024/8/21 17:1:0] 物品:蓝翡翠项链	怪物:2B79B860魔龙射手	地图:66	X:182	Y:188 
[2024/8/21 17:1:3] 物品:强效太阳水	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效太阳水	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效太阳水	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效太阳水	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效太阳水	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效金创药	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效金创药	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效魔法药	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:强效魔法药	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:黑色水晶戒指	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:道德戒指	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:黑檀手镯	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:3] 物品:魔力手镯	怪物:163964A0尸王8	地图:H001	X:102	Y:17 
[2024/8/21 17:1:6] 物品:太阳水	怪物:2589A830魔龙破甲兵	地图:66	X:182	Y:187 
[2024/8/21 17:1:8] 物品:灵魂战衣(女)	怪物:24D284D0祖玛雕像8	地图:H204	X:28	Y:72 
[2024/8/21 17:1:9] 物品:强效太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:太阳水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:金创药(中量)	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:金创药(中量)	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效金创药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效金创药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效金创药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:魔法药(中量)	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:魔法药(中量)	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效魔法药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效魔法药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:强效魔法药	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:攻击神水	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:心灵手镯	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:9] 物品:施毒术	怪物:12209190沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/21 17:1:11] 物品:强效太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:太阳水	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:金创药(中量)	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:金创药(中量)	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效金创药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效金创药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效金创药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:魔法药(中量)	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:魔法药(中量)	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效魔法药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效魔法药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:强效魔法药	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:思贝儿手镯	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:召唤骷髅	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:施毒术	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:11] 物品:地狱火	怪物:25593100沃玛卫士8	地图:H204	X:27	Y:71 
[2024/8/21 17:1:14] 物品:道士手镯	怪物:258564A0魔龙射手	地图:66	X:73	Y:117 
[2024/8/21 17:1:15] 物品:强效太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:疗伤药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:疗伤药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:疗伤药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:疗伤药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:太阳水	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效金创药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效金创药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效魔法药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效魔法药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效金创药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效金创药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效魔法药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:强效魔法药	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:祝福油	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:魔血戒指	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:生命项链	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:躲避手链	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:幽灵手套	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:夏普儿手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:恶魔长袍(女)	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:重盔甲(女)	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:魔法长袍(男)	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:偃月	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:破魂	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:降魔	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:斩马刀	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:修罗	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:凝霜	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:骷髅头盔	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:道士头盔	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:蓝翡翠项链	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:放大镜	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:竹笛	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:小手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:魔法手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:黑檀手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:道士手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:死神手套	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:金手镯	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
[2024/8/21 17:1:15] 物品:黑色水晶戒指	怪物:27F08C10牛魔王8	地图:H204	X:29	Y:72 
