[2024/8/18 14:0:1] 物品:道士手镯	怪物:29624450黑野猪8	地图:H002	X:278	Y:345 
[2024/8/18 14:0:51] 物品:魔法药(中量)	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效金创药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:强效魔法药	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:辟邪手镯	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:51] 物品:红宝石戒指	怪物:058174F0白野猪8	地图:H204	X:44	Y:40 
[2024/8/18 14:0:52] 物品:金戒指	怪物:28D49EC0牛魔法师8	地图:H010	X:49	Y:344 
[2024/8/18 14:0:52] 物品:幽灵战衣(男)	怪物:28D49EC0牛魔法师8	地图:H010	X:49	Y:344 
[2024/8/18 14:0:56] 物品:金创药(小量)	怪物:2DEFBCE0僵尸5	地图:H201	X:51	Y:162 
[2024/8/18 14:0:56] 物品:金手镯	怪物:1EA88570牛魔法师8	地图:H010	X:48	Y:343 
[2024/8/18 14:0:56] 物品:黑檀手镯	怪物:1EA88570牛魔法师8	地图:H010	X:48	Y:343 
[2024/8/18 14:1:1] 物品:魔法长袍(女)	怪物:29837090牛魔侍卫8	地图:H010	X:48	Y:342 
[2024/8/18 14:1:6] 物品:精神力药水	怪物:1CEAE420僵尸4	地图:H201	X:25	Y:101 
[2024/8/18 14:1:9] 物品:强效太阳水	怪物:3104B140牛魔祭司0	地图:H010	X:49	Y:342 
[2024/8/18 14:1:9] 物品:太阳水	怪物:3104B140牛魔祭司0	地图:H010	X:49	Y:342 
[2024/8/18 14:1:9] 物品:太阳水	怪物:3104B140牛魔祭司0	地图:H010	X:49	Y:342 
[2024/8/18 14:1:10] 物品:强效太阳水	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效太阳水	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效太阳水	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效太阳水	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效太阳水	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效金创药	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效金创药	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效魔法药	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:强效魔法药	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:道德戒指	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:10] 物品:魅力戒指	怪物:18212790尸王8	地图:H201	X:56	Y:168 
[2024/8/18 14:1:14] 物品:强效太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:太阳水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:金创药(中量)	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:金创药(中量)	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效金创药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效金创药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效金创药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:魔法药(中量)	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:魔法药(中量)	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效魔法药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效魔法药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:强效魔法药	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:攻击神水	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:辟邪手镯	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:召唤神兽	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:爆裂火焰	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:14] 物品:灵魂火符	怪物:234F3380沃玛卫士8	地图:H204	X:44	Y:54 
[2024/8/18 14:1:15] 物品:八荒	怪物:1A07D830祖玛卫士8	地图:H204	X:44	Y:55 
[2024/8/18 14:1:15] 物品:偃月	怪物:1A07D830祖玛卫士8	地图:H204	X:44	Y:55 
[2024/8/18 14:1:15] 物品:放大镜	怪物:1A07D830祖玛卫士8	地图:H204	X:44	Y:55 
[2024/8/18 14:1:15] 物品:魅力戒指	怪物:1A07D830祖玛卫士8	地图:H204	X:44	Y:55 
[2024/8/18 14:1:19] 物品:战神油	怪物:1EAA02E0蜈蚣8	地图:H004	X:94	Y:73 
[2024/8/18 14:1:20] 物品:重盔甲(女)	怪物:0399D3B0蜈蚣8	地图:H104	X:84	Y:88 
[2024/8/18 14:1:20] 物品:金创药(小量)	怪物:1AF29480僵尸5	地图:H201	X:57	Y:168 
[2024/8/18 14:1:22] 物品:攻杀剑术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:召唤骷髅	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:抗拒火环	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:精神力战法	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:火球术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:治愈术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:基本剑术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:八荒	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:凌风	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:蓝色水晶戒指	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:魔鬼项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:凤凰明珠	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:铁剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:短剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:轻型盔甲(男)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:轻型盔甲(女)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:中型盔甲(男)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:青铜斧	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:黑檀项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:黄色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:黑色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:青铜头盔	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:22] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:23] 物品:隐身术	怪物:29BE83B0僵尸1	地图:H201	X:58	Y:168 
[2024/8/18 14:1:23] 物品:太阳水	怪物:29E8DAC0牛魔将军8	地图:H010	X:41	Y:339 
[2024/8/18 14:1:23] 物品:凝霜	怪物:29E8DAC0牛魔将军8	地图:H010	X:41	Y:339 
[2024/8/18 14:1:23] 物品:道士手镯	怪物:29E8DAC0牛魔将军8	地图:H010	X:41	Y:339 
[2024/8/18 14:1:25] 物品:太阳水	怪物:184ECC80祖玛卫士8	地图:H204	X:51	Y:53 
[2024/8/18 14:1:25] 物品:偃月	怪物:184ECC80祖玛卫士8	地图:H204	X:51	Y:53 
[2024/8/18 14:1:25] 物品:破魂	怪物:184ECC80祖玛卫士8	地图:H204	X:51	Y:53 
[2024/8/18 14:1:25] 物品:珍珠戒指	怪物:184ECC80祖玛卫士8	地图:H204	X:51	Y:53 
[2024/8/18 14:1:30] 物品:瞬息移动	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:地狱火	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:抗拒火环	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:精神力战法	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:火球术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:治愈术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:基本剑术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:半月	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:海魂	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:凌风	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔鬼项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:琥珀项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:凤凰明珠	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:坚固手套	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔力手镯	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:灯笼项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:铁剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:短剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:轻型盔甲(男)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:轻型盔甲(女)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:中型盔甲(男)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:青铜斧	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:黑檀项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:黄色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:黑色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:青铜头盔	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:30] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:31] 物品:海魂	怪物:0D91DF80祖玛卫士8	地图:H204	X:52	Y:54 
[2024/8/18 14:1:31] 物品:金戒指	怪物:0D91DF80祖玛卫士8	地图:H204	X:52	Y:54 
[2024/8/18 14:1:33] 物品:魔法药(小量)	怪物:1AF29480僵尸5	地图:H201	X:57	Y:168 
[2024/8/18 14:1:33] 物品:瞬息移动	怪物:1AF29480僵尸5	地图:H201	X:57	Y:168 
[2024/8/18 14:1:40] 物品:强效太阳水	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:强效太阳水	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:太阳水	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:太阳水	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:降魔	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:金戒指	怪物:1845B010白野猪80	地图:H006	X:71	Y:33 
[2024/8/18 14:1:40] 物品:攻杀剑术	怪物:2B4D8870恶灵尸王	地图:H201	X:58	Y:166 
[2024/8/18 14:1:40] 物品:召唤骷髅	怪物:2B4D8870恶灵尸王	地图:H201	X:58	Y:166 
[2024/8/18 14:1:40] 物品:瞬息移动	怪物:2B4D8870恶灵尸王	地图:H201	X:58	Y:166 
[2024/8/18 14:1:43] 物品:金创药(小量)	怪物:227F9F40僵尸4	地图:H201	X:56	Y:167 
[2024/8/18 14:1:47] 物品:刺杀剑术	怪物:052550C0恶灵尸王	地图:H201	X:57	Y:166 
[2024/8/18 14:1:47] 物品:施毒术	怪物:052550C0恶灵尸王	地图:H201	X:57	Y:166 
[2024/8/18 14:1:47] 物品:灵魂火符	怪物:052550C0恶灵尸王	地图:H201	X:57	Y:166 
[2024/8/18 14:1:47] 物品:召唤骷髅	怪物:052550C0恶灵尸王	地图:H201	X:57	Y:166 
[2024/8/18 14:1:48] 物品:灵魂火符	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:地狱火	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:抗拒火环	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:精神力战法	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:火球术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:治愈术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:基本剑术	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:海魂	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔鬼项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:琥珀项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔力手镯	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:灯笼项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:铁剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:短剑	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:轻型盔甲(男)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:轻型盔甲(女)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:青铜斧	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:黑檀项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:黄色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:黑色水晶项链	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:青铜头盔	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:金创药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:48] 物品:魔法药(小量)	怪物:27B9F570僵尸50	地图:H201	X:58	Y:167 
[2024/8/18 14:1:58] 物品:金创药(小量)	怪物:05AA6900僵尸5	地图:H201	X:41	Y:86 
[2024/8/18 14:2:0] 物品:心灵启示	怪物:2763E750恶灵尸王	地图:H201	X:60	Y:167 
[2024/8/18 14:2:0] 物品:集体隐身术	怪物:2763E750恶灵尸王	地图:H201	X:60	Y:167 
[2024/8/18 14:2:0] 物品:灵魂火符	怪物:2763E750恶灵尸王	地图:H201	X:60	Y:167 
[2024/8/18 14:2:0] 物品:大火球	怪物:2763E750恶灵尸王	地图:H201	X:60	Y:167 
[2024/8/18 14:2:1] 物品:强效太阳水	怪物:29F101A0牛魔祭司0	地图:H010	X:32	Y:321 
[2024/8/18 14:2:1] 物品:强效太阳水	怪物:29F101A0牛魔祭司0	地图:H010	X:32	Y:321 
[2024/8/18 14:2:1] 物品:太阳水	怪物:29F101A0牛魔祭司0	地图:H010	X:32	Y:321 
[2024/8/18 14:2:1] 物品:太阳水	怪物:29F101A0牛魔祭司0	地图:H010	X:32	Y:321 
[2024/8/18 14:2:1] 物品:夏普儿手镯	怪物:29F101A0牛魔祭司0	地图:H010	X:32	Y:321 
[2024/8/18 14:2:6] 物品:强效太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:强效太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:强效太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:太阳水	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:绿色项链	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:魔杖	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:6] 物品:道德戒指	怪物:2B32DAC0牛魔祭司0	地图:H010	X:32	Y:320 
[2024/8/18 14:2:7] 物品:强效魔法药	怪物:2CB45EC0祖玛卫士8	地图:H204	X:65	Y:25 
[2024/8/18 14:2:12] 物品:强效太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:太阳水	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:金创药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:金创药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:金创药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效金创药	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效金创药	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:魔法药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:魔法药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:魔法药(中量)	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效魔法药	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:强效魔法药	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:骷髅戒指	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:黑色水晶戒指	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:凝霜	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:蓝色水晶戒指	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:道士手镯	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:黑檀手镯	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:魔力手镯	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
[2024/8/18 14:2:12] 物品:召唤神兽	怪物:27A9F650尸王	地图:H201	X:60	Y:166 
