[2024/8/18 18:0:2] 物品:幽灵手套	怪物:29166BD0祖玛雕像83	地图:H008	X:60	Y:53 
[2024/8/18 18:2:27] 物品:强效太阳水	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:强效金创药	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:强效金创药	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:强效魔法药	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:强效魔法药	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:生铁戒指	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:魔力手镯	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:27] 物品:地狱雷光	怪物:0D7EA730尸王8	地图:H201	X:37	Y:157 
[2024/8/18 18:2:28] 物品:金创药(小量)	怪物:1B5651F0僵尸5	地图:H201	X:38	Y:156 
[2024/8/18 18:2:29] 物品:诱惑之光	怪物:22812EA0僵尸4	地图:H201	X:36	Y:156 
[2024/8/18 18:2:35] 物品:金创药(小量)	怪物:2A003ED0僵尸5	地图:H201	X:31	Y:160 
[2024/8/18 18:2:37] 物品:太阳水	怪物:28D0E9C0黑色恶蛆	地图:D717	X:34	Y:35 
[2024/8/18 18:2:38] 物品:魔法药(中量)	怪物:29C14DF0祖玛雕像83	地图:H008	X:69	Y:37 
[2024/8/18 18:2:39] 物品:金创药(小量)	怪物:1523FA20僵尸5	地图:H201	X:33	Y:161 
[2024/8/18 18:2:39] 物品:魔法药(小量)	怪物:1523FA20僵尸5	地图:H201	X:33	Y:161 
[2024/8/18 18:2:39] 物品:火球术	怪物:1523FA20僵尸5	地图:H201	X:33	Y:161 
[2024/8/18 18:2:40] 物品:太阳水	怪物:1EBDBFB0红野猪	地图:D717	X:34	Y:34 
[2024/8/18 18:2:41] 物品:魔法药(小量)	怪物:17D5ED20僵尸5	地图:H201	X:33	Y:160 
[2024/8/18 18:2:41] 物品:赤月恶魔油	怪物:2A532CF0赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:2:42] 物品:隐身术	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:灵魂火符	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:抗拒火环	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:精神力战法	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:火球术	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:治愈术	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:基本剑术	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:八荒	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:半月	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:琥珀项链	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:凤凰明珠	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:坚固手套	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:铁剑	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:短剑	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:轻型盔甲(男)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:轻型盔甲(女)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:青铜斧	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:黑檀项链	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:黄色水晶项链	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:黑色水晶项链	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:青铜头盔	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:金创药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:金创药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:金创药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:金创药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:魔法药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:魔法药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:魔法药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:42] 物品:魔法药(小量)	怪物:036D6820僵尸50	地图:H201	X:32	Y:161 
[2024/8/18 18:2:44] 物品:太阳水	怪物:18432E20黑野猪8	地图:H002	X:265	Y:160 
[2024/8/18 18:2:52] 物品:强效太阳水	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效太阳水	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效太阳水	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效太阳水	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效太阳水	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效金创药	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效金创药	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效魔法药	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:强效魔法药	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:黑色水晶戒指	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:死神手套	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:魅力戒指	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:黑檀手镯	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:52] 物品:魔力手镯	怪物:24655A60尸王8	地图:H201	X:31	Y:160 
[2024/8/18 18:2:56] 物品:太阳水	怪物:288B9ED0黑野猪	地图:D717	X:32	Y:36 
[2024/8/18 18:3:1] 物品:强效太阳水	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效太阳水	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效太阳水	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效太阳水	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效太阳水	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效金创药	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效金创药	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效魔法药	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:强效魔法药	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:骷髅戒指	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:珍珠戒指	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:道德戒指	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:黑檀手镯	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:1] 物品:烈火剑法	怪物:0381E4C0尸王8	地图:H201	X:27	Y:153 
[2024/8/18 18:3:2] 物品:魅力戒指	怪物:17D4A1D0黑野猪8	地图:H002	X:264	Y:143 
[2024/8/18 18:3:5] 物品:祝福油	怪物:20503150赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:3:7] 物品:太阳水	怪物:29E0F930僵尸5	地图:H201	X:25	Y:154 
[2024/8/18 18:3:7] 物品:火球术	怪物:29E0F930僵尸5	地图:H201	X:25	Y:154 
[2024/8/18 18:3:7] 物品:攻击力药水	怪物:29E0F930僵尸5	地图:H201	X:25	Y:154 
[2024/8/18 18:3:7] 物品:强效太阳水	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效太阳水	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效太阳水	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效太阳水	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效太阳水	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效金创药	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效金创药	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效魔法药	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:强效魔法药	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:凝霜	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:7] 物品:魅力戒指	怪物:19350D90尸王8	地图:H201	X:26	Y:155 
[2024/8/18 18:3:8] 物品:太阳水	怪物:23651A20黑野猪8	地图:H002	X:259	Y:145 
[2024/8/18 18:3:12] 物品:强效太阳水	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效太阳水	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效太阳水	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效太阳水	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效太阳水	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效金创药	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效金创药	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效魔法药	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:强效魔法药	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:骷髅戒指	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:蓝翡翠项链	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:12] 物品:魔力手镯	怪物:1826A020尸王8	地图:H201	X:26	Y:153 
[2024/8/18 18:3:16] 物品:太阳水	怪物:223E0DE0黑锷蜘蛛	地图:D10061	X:13	Y:19 
[2024/8/18 18:3:16] 物品:强效金创药	怪物:223E0DE0黑锷蜘蛛	地图:D10061	X:13	Y:19 
[2024/8/18 18:3:16] 物品:强效魔法药	怪物:223E0DE0黑锷蜘蛛	地图:D10061	X:13	Y:19 
[2024/8/18 18:3:16] 物品:骷髅头盔	怪物:223E0DE0黑锷蜘蛛	地图:D10061	X:13	Y:19 
[2024/8/18 18:3:16] 物品:斩马刀	怪物:223E0DE0黑锷蜘蛛	地图:D10061	X:13	Y:19 
[2024/8/18 18:3:17] 物品:强效太阳水	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效太阳水	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效太阳水	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效太阳水	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效太阳水	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效金创药	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效金创药	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效魔法药	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:强效魔法药	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:生铁戒指	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:凝霜	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:17] 物品:魔力手镯	怪物:19B9AAC0尸王8	地图:H201	X:25	Y:153 
[2024/8/18 18:3:19] 物品:强效太阳水	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效太阳水	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效太阳水	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效太阳水	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效太阳水	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效金创药	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效金创药	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效魔法药	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:强效魔法药	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:骷髅戒指	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:蛇眼戒指	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:珍珠戒指	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:凝霜	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:19] 物品:魔力手镯	怪物:03B773C0尸王8	地图:H001	X:111	Y:119 
[2024/8/18 18:3:21] 物品:金创药(小量)	怪物:2A40AA60僵尸4	地图:H201	X:26	Y:153 
[2024/8/18 18:3:32] 物品:强效太阳水	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效太阳水	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效太阳水	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效太阳水	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效太阳水	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效金创药	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效金创药	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效魔法药	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:强效魔法药	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:珍珠戒指	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:死神手套	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:32] 物品:魅力戒指	怪物:0DD96420尸王8	地图:H201	X:32	Y:148 
[2024/8/18 18:3:33] 物品:金创药(中量)	怪物:1A73AC10红野猪	地图:D717	X:47	Y:42 
[2024/8/18 18:3:37] 物品:太阳水	怪物:1A5F0C80黑色恶蛆	地图:D717	X:46	Y:42 
[2024/8/18 18:3:38] 物品:隐身术	怪物:22F8C3F0恶灵尸王	地图:H201	X:32	Y:146 
[2024/8/18 18:3:38] 物品:灵魂火符	怪物:22F8C3F0恶灵尸王	地图:H201	X:32	Y:146 
[2024/8/18 18:3:41] 物品:神圣战甲术	怪物:29FF7720恶灵尸王	地图:H201	X:32	Y:147 
[2024/8/18 18:3:41] 物品:施毒术	怪物:29FF7720恶灵尸王	地图:H201	X:32	Y:147 
[2024/8/18 18:3:41] 物品:地狱火	怪物:29FF7720恶灵尸王	地图:H201	X:32	Y:147 
[2024/8/18 18:3:46] 物品:金创药(中量)	怪物:1BE98200红野猪	地图:D717	X:50	Y:47 
[2024/8/18 18:3:49] 物品:强效太阳水	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效太阳水	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效太阳水	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效太阳水	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效太阳水	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效金创药	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效金创药	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效魔法药	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:强效魔法药	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:骷髅戒指	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:蓝翡翠项链	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:黑檀手镯	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:49] 物品:魔力手镯	怪物:2867D560尸王8	地图:H201	X:30	Y:146 
[2024/8/18 18:3:54] 物品:太阳水	怪物:288EA5E0暴牙蜘蛛	地图:D10061	X:16	Y:23 
[2024/8/18 18:3:54] 物品:太阳水	怪物:288EA5E0暴牙蜘蛛	地图:D10061	X:16	Y:23 
[2024/8/18 18:3:54] 物品:强效太阳水	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效太阳水	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效太阳水	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效太阳水	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效太阳水	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效金创药	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效金创药	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效魔法药	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:强效魔法药	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:珊瑚戒指	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:蓝翡翠项链	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:54] 物品:黑檀手镯	怪物:1F0233E0尸王8	地图:H201	X:31	Y:146 
[2024/8/18 18:3:56] 物品:施毒术	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:攻杀剑术	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:抗拒火环	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:精神力战法	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:火球术	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:治愈术	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:基本剑术	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:海魂	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:凤凰明珠	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:坚固手套	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:灯笼项链	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:铁剑	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:短剑	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:轻型盔甲(男)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:轻型盔甲(女)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:青铜斧	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:黑檀项链	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:黄色水晶项链	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:黑色水晶项链	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:青铜头盔	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:金创药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:金创药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:金创药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:金创药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:魔法药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:魔法药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:魔法药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:56] 物品:魔法药(小量)	怪物:1BE59B90僵尸50	地图:H201	X:30	Y:147 
[2024/8/18 18:3:58] 物品:隐身术	怪物:28607840僵尸5	地图:H201	X:30	Y:146 
[2024/8/18 18:4:2] 物品:地狱火	怪物:2B3E6FD0恶灵尸王	地图:H201	X:31	Y:146 
[2024/8/18 18:4:3] 物品:赤月恶魔油	怪物:051F83B0赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:4:6] 物品:抗拒火环	怪物:2829AAB0僵尸1	地图:H201	X:31	Y:141 
[2024/8/18 18:4:12] 物品:集体隐身术	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:12] 物品:攻杀剑术	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:12] 物品:灵魂火符	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:12] 物品:诱惑之光	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:12] 物品:召唤骷髅	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:12] 物品:瞬息移动	怪物:0D871AC0恶灵尸王	地图:H201	X:30	Y:141 
[2024/8/18 18:4:13] 物品:金手镯	怪物:0B86FC50骷髅锤兵8	地图:H005	X:192	Y:173 
[2024/8/18 18:4:14] 物品:金创药(中量)	怪物:284BB4D0红野猪	地图:D717	X:42	Y:61 
[2024/8/18 18:4:20] 物品:强效太阳水	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效太阳水	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效太阳水	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效太阳水	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效太阳水	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效金创药	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效金创药	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效魔法药	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:强效魔法药	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:生铁戒指	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:魅力戒指	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:蓝翡翠项链	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:20] 物品:黑檀手镯	怪物:2DCEEB70尸王8	地图:H201	X:30	Y:141 
[2024/8/18 18:4:21] 物品:降魔	怪物:211C9430红野猪	地图:D717	X:42	Y:61 
[2024/8/18 18:4:28] 物品:强效太阳水	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效太阳水	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效太阳水	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效太阳水	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效太阳水	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效金创药	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效金创药	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效魔法药	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
[2024/8/18 18:4:28] 物品:强效魔法药	怪物:1A81F530尸王8	地图:H201	X:30	Y:140 
