[2024/8/18 0:0:1] 物品:召唤骷髅	怪物:28BF1D10僵尸1	地图:H201	X:35	Y:89 
[2024/8/18 0:1:1] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:1] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:37	Y:86 
[2024/8/18 0:1:3] 物品:金创药(小量)	怪物:2D474720僵尸5	地图:H201	X:37	Y:84 
[2024/8/18 0:1:4] 物品:太阳水	怪物:207104D0黑野猪8	地图:H002	X:255	Y:168 
[2024/8/18 0:1:5] 物品:金创药(小量)	怪物:19D4F760僵尸4	地图:H201	X:29	Y:145 
[2024/8/18 0:1:10] 物品:太阳水	怪物:19B19890黑色恶蛆8	地图:H004	X:59	Y:66 
[2024/8/18 0:1:12] 物品:隐身术	怪物:295EA1F0恶灵尸王	地图:H201	X:31	Y:146 
[2024/8/18 0:1:12] 物品:隐身术	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:抗拒火环	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:精神力战法	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:火球术	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:治愈术	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:基本剑术	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:八荒	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:半月	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:凤凰明珠	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:坚固手套	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:魔力手镯	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:铁剑	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:短剑	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:轻型盔甲(男)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:轻型盔甲(女)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:青铜斧	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:黑檀项链	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:黄色水晶项链	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:黑色水晶项链	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:青铜头盔	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:金创药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:12] 物品:魔法药(小量)	怪物:28567F70僵尸50	地图:H201	X:38	Y:85 
[2024/8/18 0:1:13] 物品:攻击力药水	怪物:27A1E860僵尸4	地图:H201	X:29	Y:146 
[2024/8/18 0:1:20] 物品:强效太阳水	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效太阳水	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效太阳水	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效太阳水	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效太阳水	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效金创药	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效金创药	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效魔法药	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:强效魔法药	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:骷髅戒指	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:黑檀手镯	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:20] 物品:魔力手镯	怪物:27885DE0尸王8	地图:H201	X:30	Y:147 
[2024/8/18 0:1:22] 物品:金创药(小量)	怪物:1E6ABCE0骷髅战士	地图:D002	X:361	Y:357 
[2024/8/18 0:1:24] 物品:强效太阳水	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效太阳水	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效太阳水	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效太阳水	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效太阳水	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效金创药	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效金创药	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效魔法药	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:强效魔法药	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:骷髅戒指	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:黑檀手镯	怪物:2A8A9500尸王8	地图:H201	X:38	Y:83 
[2024/8/18 0:1:24] 物品:太阳水	怪物:1F3A9CF0黑野猪8	地图:H002	X:115	Y:303 
[2024/8/18 0:1:26] 物品:魔法药(小量)	怪物:28994CA0僵尸5	地图:H201	X:31	Y:145 
[2024/8/18 0:1:28] 物品:金创药(小量)	怪物:0D68EB70山洞蝙蝠	地图:D001	X:259	Y:85 
[2024/8/18 0:1:33] 物品:攻杀剑术	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:隐身术	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:召唤骷髅	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:抗拒火环	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:精神力战法	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:火球术	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:治愈术	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:33] 物品:基本剑术	怪物:1A3A9CF0僵尸40	地图:H201	X:36	Y:150 
[2024/8/18 0:1:35] 物品:金创药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:金创药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:金创药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:金创药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:魔法药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:魔法药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:魔法药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:35] 物品:魔法药(小量)	怪物:063E7130骷髅0	地图:D002	X:367	Y:371 
[2024/8/18 0:1:38] 物品:治愈术	怪物:2A749830僵尸1	地图:H201	X:38	Y:147 
[2024/8/18 0:1:40] 物品:蓝翡翠项链	怪物:1CCB65E0红野猪8	地图:H002	X:118	Y:302 
[2024/8/18 0:1:44] 物品:强效太阳水	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效太阳水	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效太阳水	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效太阳水	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效太阳水	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效金创药	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效金创药	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效魔法药	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:强效魔法药	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:黑色水晶戒指	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:蓝翡翠项链	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:44] 物品:魔力手镯	怪物:28832FA0尸王8	地图:H201	X:38	Y:148 
[2024/8/18 0:1:55] 物品:半月	怪物:2ABD7FD0掷斧骷髅	地图:D002	X:374	Y:364 
[2024/8/18 0:1:59] 物品:强效太阳水	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效太阳水	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效太阳水	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效太阳水	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效太阳水	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效金创药	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效金创药	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效魔法药	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:强效魔法药	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:蛇眼戒指	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:蓝翡翠项链	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:黑檀手镯	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:1:59] 物品:圣言术	怪物:181CE9E0尸王8	地图:H201	X:35	Y:140 
[2024/8/18 0:2:0] 物品:刺杀剑术	怪物:24664E70恶灵尸王	地图:H201	X:48	Y:86 
[2024/8/18 0:2:0] 物品:地狱火	怪物:24664E70恶灵尸王	地图:H201	X:48	Y:86 
[2024/8/18 0:2:7] 物品:金创药(小量)	怪物:1F255020僵尸5	地图:H201	X:35	Y:139 
[2024/8/18 0:2:8] 物品:魔法药(小量)	怪物:2A52EA60骷髅战士	地图:D002	X:375	Y:366 
[2024/8/18 0:2:10] 物品:太阳水	怪物:223423C0黑野猪8	地图:H002	X:169	Y:69 
[2024/8/18 0:2:13] 物品:金创药(小量)	怪物:27B4C3B0僵尸5	地图:H201	X:35	Y:138 
[2024/8/18 0:2:14] 物品:金创药(小量)	怪物:2DD883B0骷髅战士	地图:D002	X:376	Y:370 
[2024/8/18 0:2:15] 物品:强效太阳水	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效太阳水	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效太阳水	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效太阳水	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效太阳水	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效金创药	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效金创药	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效魔法药	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:强效魔法药	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:蛇眼戒指	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:珍珠戒指	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:死神手套	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:黑檀手镯	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:15] 物品:圣言术	怪物:07D7A030尸王8	地图:H201	X:36	Y:138 
[2024/8/18 0:2:17] 物品:精神力战法	怪物:31DD8860僵尸1	地图:H201	X:48	Y:92 
[2024/8/18 0:2:18] 物品:金创药(小量)	怪物:235250C0骷髅战士	地图:D002	X:374	Y:368 
[2024/8/18 0:2:26] 物品:强效太阳水	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效太阳水	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效太阳水	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效太阳水	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效太阳水	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效金创药	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效金创药	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效魔法药	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:强效魔法药	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:蛇眼戒指	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:黑檀手镯	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:26] 物品:魔力手镯	怪物:17FD3D20尸王8	地图:H201	X:37	Y:139 
[2024/8/18 0:2:32] 物品:金戒指	怪物:2EC3BB30蜈蚣8	地图:H004	X:70	Y:85 
[2024/8/18 0:2:36] 物品:魔法药(小量)	怪物:20938FD0僵尸4	地图:H201	X:42	Y:134 
[2024/8/18 0:2:36] 物品:强效太阳水	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效太阳水	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效太阳水	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效太阳水	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效太阳水	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效金创药	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效金创药	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效魔法药	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:强效魔法药	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:黑色水晶戒指	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:魅力戒指	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:36] 物品:黑檀手镯	怪物:1BEAA0F0尸王8	地图:H201	X:50	Y:91 
[2024/8/18 0:2:37] 物品:金创药(小量)	怪物:0DADD7F0僵尸5	地图:H201	X:49	Y:92 
[2024/8/18 0:2:37] 物品:魔法力药水	怪物:0DADD7F0僵尸5	地图:H201	X:49	Y:92 
[2024/8/18 0:2:43] 物品:强效金创药	怪物:23CED6C0魔龙破甲兵	地图:66	X:154	Y:159 
[2024/8/18 0:2:44] 物品:蓝翡翠项链	怪物:2E02DF00红野猪8	地图:H002	X:227	Y:174 
[2024/8/18 0:2:46] 物品:攻击力药水	怪物:309805E0僵尸5	地图:H201	X:42	Y:134 
[2024/8/18 0:2:46] 物品:金创药(小量)	怪物:0D6C6FD0僵尸5	地图:H201	X:53	Y:98 
[2024/8/18 0:2:47] 物品:金创药(小量)	怪物:1BF39100山洞蝙蝠	地图:D001	X:261	Y:89 
[2024/8/18 0:2:51] 物品:金创药(小量)	怪物:0D9EC720僵尸4	地图:H201	X:42	Y:128 
[2024/8/18 0:3:3] 物品:太阳水	怪物:2F41B320黑野猪8	地图:H002	X:183	Y:64 
[2024/8/18 0:3:3] 物品:恶魔铃铛	怪物:2E0243B0魔龙破甲兵2	地图:66	X:150	Y:154 
[2024/8/18 0:3:3] 物品:凝霜	怪物:2E0243B0魔龙破甲兵2	地图:66	X:150	Y:154 
[2024/8/18 0:3:7] 物品:强效太阳水	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效太阳水	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效太阳水	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效太阳水	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效太阳水	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效金创药	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效金创药	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效魔法药	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:强效魔法药	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:7] 物品:道德戒指	怪物:1E75F0B0尸王8	地图:H201	X:42	Y:127 
[2024/8/18 0:3:9] 物品:太阳水	怪物:1A31C490黑野猪8	地图:H002	X:182	Y:65 
[2024/8/18 0:3:9] 物品:魔法长袍(女)	怪物:2796BC80黑野猪8	地图:H002	X:70	Y:280 
[2024/8/18 0:3:10] 物品:金创药(小量)	怪物:18B962B0僵尸4	地图:H201	X:54	Y:102 
[2024/8/18 0:3:10] 物品:火球术	怪物:18B962B0僵尸4	地图:H201	X:54	Y:102 
[2024/8/18 0:3:10] 物品:魔法药(小量)	怪物:039510E0僵尸5	地图:H201	X:42	Y:129 
[2024/8/18 0:3:13] 物品:精神力战法	怪物:05CD63A0僵尸1	地图:H201	X:54	Y:101 
[2024/8/18 0:3:15] 物品:强效太阳水	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效太阳水	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效太阳水	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效太阳水	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效太阳水	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效金创药	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效金创药	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效魔法药	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:强效魔法药	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:蛇眼戒指	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:15] 物品:黑檀手镯	怪物:2A009790尸王8	地图:H201	X:41	Y:127 
[2024/8/18 0:3:16] 物品:金创药(小量)	怪物:1BE147B0僵尸5	地图:H201	X:40	Y:127 
[2024/8/18 0:3:22] 物品:金创药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:金创药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:金创药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:金创药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:魔法药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:魔法药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:魔法药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:22] 物品:魔法药(中量)	怪物:29832E00骷髅战士0	地图:D002	X:347	Y:329 
[2024/8/18 0:3:25] 物品:集体隐身术	怪物:2A420BE0恶灵尸王	地图:H201	X:53	Y:102 
[2024/8/18 0:3:25] 物品:瞬息移动	怪物:2A420BE0恶灵尸王	地图:H201	X:53	Y:102 
[2024/8/18 0:3:26] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效金创药	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效金创药	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效魔法药	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:强效魔法药	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:黑色水晶戒指	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:珍珠戒指	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:生铁戒指	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:魔力手镯	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:26] 物品:召唤神兽	怪物:2A8D5B00尸王8	地图:H201	X:42	Y:128 
[2024/8/18 0:3:31] 物品:强效魔法药	怪物:27731290魔龙射手2	地图:66	X:150	Y:152 
[2024/8/18 0:3:31] 物品:太阳水	怪物:27731290魔龙射手2	地图:66	X:150	Y:152 
[2024/8/18 0:3:31] 物品:放大镜	怪物:27731290魔龙射手2	地图:66	X:150	Y:152 
[2024/8/18 0:3:32] 物品:攻击力药水	怪物:29A813B0掷斧骷髅	地图:D002	X:358	Y:317 
[2024/8/18 0:3:33] 物品:道士手镯	怪物:1A1DDAC0黑野猪8	地图:H002	X:178	Y:27 
[2024/8/18 0:3:35] 物品:金创药(小量)	怪物:289BFAF0僵尸5	地图:H201	X:53	Y:100 
[2024/8/18 0:3:42] 物品:白色虎齿项链	怪物:27CAE230黑野猪8	地图:H002	X:187	Y:58 
[2024/8/18 0:3:42] 物品:魔法药(小量)	怪物:2A9DF610僵尸4	地图:H201	X:53	Y:102 
[2024/8/18 0:3:42] 物品:铁剑	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:金创药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:金创药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:金创药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:金创药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:魔法药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:魔法药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:魔法药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:魔法药(中量)	怪物:29BC5A80骷髅战将0	地图:D002	X:369	Y:320 
[2024/8/18 0:3:42] 物品:魔法药(小量)	怪物:1A62E100僵尸4	地图:H201	X:40	Y:121 
[2024/8/18 0:3:49] 物品:强效太阳水	怪物:29704E70尸王8	地图:H201	X:42	Y:120 
[2024/8/18 0:3:49] 物品:强效太阳水	怪物:29704E70尸王8	地图:H201	X:42	Y:120 
[2024/8/18 0:3:49] 物品:强效太阳水	怪物:29704E70尸王8	地图:H201	X:42	Y:120 
