[2024/8/17 8:0:6] 物品:死神手套	怪物:27827FB0恶灵尸王8	地图:H001	X:38	Y:16 
[2024/8/17 8:14:1] 物品:强效金创药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效金创药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效金创药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:强效魔法药	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:恶魔长袍(男)	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:重盔甲(男)	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:灵魂战衣(女)	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:偃月	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:破魂	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:降魔	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:斩马刀	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:修罗	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:凝霜	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:骷髅头盔	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:道士头盔	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:蓝翡翠项链	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:放大镜	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:竹笛	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:小手镯	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:魔法手镯	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:黑檀手镯	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:道士手镯	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:死神手套	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:金手镯	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:黑色水晶戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:蛇眼戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:珍珠戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:金戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:骷髅戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:魅力戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:道德戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:1] 物品:降妖除魔戒指	怪物:0D5114D0黄泉教主8	地图:H005	X:66	Y:210 
[2024/8/17 8:14:18] 物品:魔法药(小量)	怪物:30871620骷髅战士	地图:D001	X:299	Y:313 
[2024/8/17 8:14:28] 物品:轻型盔甲(男)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:黑色水晶项链	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:金创药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:金创药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:金创药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:金创药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:魔法药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:魔法药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:魔法药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:28] 物品:魔法药(小量)	怪物:18507090骷髅0	地图:D001	X:276	Y:310 
[2024/8/17 8:14:31] 物品:回城卷	怪物:0517BD60山洞蝙蝠0	地图:D011	X:131	Y:203 
[2024/8/17 8:14:31] 物品:回城卷	怪物:0517BD60山洞蝙蝠0	地图:D011	X:131	Y:203 
[2024/8/17 8:14:31] 物品:回城卷	怪物:0517BD60山洞蝙蝠0	地图:D011	X:131	Y:203 
[2024/8/17 8:14:31] 物品:回城卷	怪物:0517BD60山洞蝙蝠0	地图:D011	X:131	Y:203 
[2024/8/17 8:14:31] 物品:回城卷	怪物:0517BD60山洞蝙蝠0	地图:D011	X:131	Y:203 
[2024/8/17 8:14:40] 物品:青铜剑	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:牛角戒指	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:金创药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:金创药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:金创药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:金创药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:魔法药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:魔法药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:魔法药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:魔法药(小量)	怪物:1BDB7B70骷髅0	地图:D001	X:280	Y:294 
[2024/8/17 8:14:40] 物品:皮制手套	怪物:30988B00骷髅战将	地图:D012	X:76	Y:199 
[2024/8/17 8:14:50] 物品:魔法药(小量)	怪物:03A54170骷髅战士	地图:D003	X:174	Y:43 
[2024/8/17 8:14:53] 物品:魔法药(小量)	怪物:28DD8910稻草人	地图:0	X:657	Y:407 
[2024/8/17 8:14:57] 物品:黄色水晶项链	怪物:280AF380骷髅战将	地图:D002	X:222	Y:253 
[2024/8/17 8:15:0] 物品:金创药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:金创药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:金创药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:金创药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:魔法药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:魔法药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:魔法药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:0] 物品:魔法药(中量)	怪物:1B546B50骷髅战士0	地图:D012	X:87	Y:208 
[2024/8/17 8:15:27] 物品:皮制手套	怪物:052722B0骷髅战将	地图:D012	X:88	Y:232 
[2024/8/17 8:15:33] 物品:轻型盔甲(女)	怪物:0DDB8D50骷髅	地图:D001	X:267	Y:344 
[2024/8/17 8:15:33] 物品:黑檀项链	怪物:0DDB8D50骷髅	地图:D001	X:267	Y:344 
[2024/8/17 8:15:37] 物品:金创药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:金创药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:金创药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:金创药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:魔法药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:魔法药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:魔法药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:37] 物品:魔法药(中量)	怪物:05484FA0骷髅战将0	地图:D012	X:81	Y:229 
[2024/8/17 8:15:45] 物品:金创药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:金创药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:金创药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:金创药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:魔法药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:魔法药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:魔法药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:45] 物品:魔法药(中量)	怪物:28341270骷髅战将0	地图:D002	X:248	Y:265 
[2024/8/17 8:15:55] 物品:金创药(小量)	怪物:15B4A4B0僵尸3	地图:D401	X:42	Y:125 
[2024/8/17 8:16:1] 物品:金创药(小量)	怪物:186C4530骷髅战士	地图:D002	X:256	Y:270 
[2024/8/17 8:16:2] 物品:抗拒火环	怪物:038BDD90僵尸3	地图:D401	X:43	Y:125 
[2024/8/17 8:16:7] 物品:轻型盔甲(男)	怪物:05186B50掷斧骷髅	地图:D012	X:92	Y:255 
[2024/8/17 8:16:7] 物品:轻型盔甲(女)	怪物:05186B50掷斧骷髅	地图:D012	X:92	Y:255 
[2024/8/17 8:16:11] 物品:青铜斧	怪物:30FB11A0骷髅战士	地图:D002	X:248	Y:273 
[2024/8/17 8:16:13] 物品:魔法长袍(男)	怪物:280E7FB0蝎蛇8	地图:H006	X:70	Y:45 
[2024/8/17 8:16:19] 物品:短剑	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:钢手镯	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:金创药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:金创药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:金创药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:金创药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:魔法药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:魔法药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:魔法药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:19] 物品:魔法药(中量)	怪物:05471900掷斧骷髅0	地图:D012	X:101	Y:258 
[2024/8/17 8:16:30] 物品:金创药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:金创药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:金创药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:金创药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:魔法药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:魔法药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:魔法药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:30] 物品:魔法药(小量)	怪物:1909D5E0骷髅0	地图:D001	X:278	Y:300 
[2024/8/17 8:16:43] 物品:玻璃戒指	怪物:053C5D90掷斧骷髅	地图:D012	X:103	Y:246 
[2024/8/17 8:16:49] 物品:青铜斧	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:金创药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:金创药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:金创药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:金创药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:魔法药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:魔法药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:魔法药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:16:49] 物品:魔法药(中量)	怪物:0548BE90骷髅战将0	地图:D012	X:101	Y:247 
[2024/8/17 8:17:5] 物品:金创药(小量)	怪物:1EF9A980僵尸3	地图:D401	X:45	Y:128 
[2024/8/17 8:17:8] 物品:强效太阳水	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:8] 物品:强效太阳水	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:8] 物品:强效太阳水	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:8] 物品:太阳水	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:8] 物品:太阳水	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:8] 物品:红宝石戒指	怪物:28D47260白野猪80	地图:H006	X:77	Y:43 
[2024/8/17 8:17:12] 物品:金创药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:金创药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:金创药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:金创药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:魔法药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:魔法药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:魔法药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:12] 物品:魔法药(中量)	怪物:0559CA10掷斧骷髅0	地图:D003	X:190	Y:78 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:太阳水	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:金创药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:金创药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:金创药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:魔法药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:魔法药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:魔法药(中量)	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效金创药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:强效魔法药	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:蓝翡翠项链	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:小手镯	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:19] 物品:黑色水晶戒指	怪物:1C83B4F0白野猪8	地图:H006	X:74	Y:44 
[2024/8/17 8:17:27] 物品:金创药(小量)	怪物:0D93BFD0骷髅战士	地图:D002	X:280	Y:286 
[2024/8/17 8:17:38] 物品:重盔甲(女)	怪物:0D65C9F0蝎蛇8	地图:H006	X:78	Y:29 
[2024/8/17 8:17:40] 物品:金创药(中量)	怪物:052816C0骷髅战将	地图:D012	X:128	Y:222 
[2024/8/17 8:17:54] 物品:金创药(小量)	怪物:0D58A070骷髅战士	地图:D002	X:286	Y:296 
[2024/8/17 8:17:54] 物品:小手镯	怪物:0D58A070骷髅战士	地图:D002	X:286	Y:296 
[2024/8/17 8:18:5] 物品:魔法力药水	怪物:28FDD560掷斧骷髅	地图:D003	X:200	Y:75 
[2024/8/17 8:18:9] 物品:金创药(小量)	怪物:193FABD0稻草人	地图:0	X:335	Y:599 
[2024/8/17 8:18:15] 物品:魔法药(中量)	怪物:051D5A80骷髅战将	地图:D012	X:136	Y:212 
[2024/8/17 8:18:31] 物品:轻型盔甲(女)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:金创药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:金创药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:金创药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:金创药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:魔法药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:魔法药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:魔法药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:31] 物品:魔法药(小量)	怪物:184C32E0骷髅0	地图:D002	X:304	Y:293 
[2024/8/17 8:18:43] 物品:魔法头盔	怪物:05268760骷髅战将	地图:D012	X:155	Y:211 
[2024/8/17 8:18:51] 物品:HP强化药水	怪物:050F53F0骷髅	地图:D012	X:162	Y:205 
[2024/8/17 8:19:5] 物品:金创药(小量)	怪物:0386A790稻草人	地图:0	X:138	Y:41 
[2024/8/17 8:19:11] 物品:强效太阳水	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效太阳水	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效太阳水	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效太阳水	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效太阳水	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效金创药	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效金创药	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效魔法药	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:强效魔法药	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:黑色水晶戒指	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:珍珠戒指	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:黑檀手镯	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:11] 物品:圣言术	怪物:30F2D710尸王8	地图:H001	X:135	Y:75 
[2024/8/17 8:19:28] 物品:大手镯	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:金创药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:金创药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:金创药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:金创药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:魔法药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:魔法药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:魔法药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:28] 物品:魔法药(中量)	怪物:0547B450掷斧骷髅0	地图:D012	X:167	Y:180 
[2024/8/17 8:19:39] 物品:强效太阳水	怪物:28D40370石墓尸王8	地图:H006	X:80	Y:40 
[2024/8/17 8:19:39] 物品:强效太阳水	怪物:28D40370石墓尸王8	地图:H006	X:80	Y:40 
