[2024/8/18 16:0:3] 物品:金创药(小量)	怪物:15AD4780僵尸4	地图:H201	X:51	Y:97 
[2024/8/18 16:2:38] 物品:黑檀项链	怪物:2A7E4E70蜈蚣	地图:D601	X:186	Y:42 
[2024/8/18 16:2:41] 物品:魔法药(小量)	怪物:1BDFBD60骷髅战士	地图:D002	X:201	Y:61 
[2024/8/18 16:2:42] 物品:幽灵盾	怪物:247D51F0恶灵尸王	地图:D2051	X:77	Y:140 
[2024/8/18 16:2:42] 物品:爆裂火焰	怪物:247D51F0恶灵尸王	地图:D2051	X:77	Y:140 
[2024/8/18 16:2:42] 物品:雷电术	怪物:247D51F0恶灵尸王	地图:D2051	X:77	Y:140 
[2024/8/18 16:2:42] 物品:召唤骷髅	怪物:247D51F0恶灵尸王	地图:D2051	X:77	Y:140 
[2024/8/18 16:2:42] 物品:强效太阳水	怪物:28E5BA10邪恶巨人0	地图:D2001A	X:203	Y:160 
[2024/8/18 16:2:42] 物品:强效太阳水	怪物:28E5BA10邪恶巨人0	地图:D2001A	X:203	Y:160 
[2024/8/18 16:2:42] 物品:强效太阳水	怪物:28E5BA10邪恶巨人0	地图:D2001A	X:203	Y:160 
[2024/8/18 16:2:42] 物品:强效太阳水	怪物:28E5BA10邪恶巨人0	地图:D2001A	X:203	Y:160 
[2024/8/18 16:2:45] 物品:强效魔法药	怪物:056F9E20魔龙破甲兵	地图:64	X:90	Y:192 
[2024/8/18 16:2:45] 物品:太阳水	怪物:056F9E20魔龙破甲兵	地图:64	X:90	Y:192 
[2024/8/18 16:2:46] 物品:强效太阳水	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效太阳水	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效太阳水	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效太阳水	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效太阳水	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效金创药	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效金创药	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效魔法药	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:强效魔法药	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:魔力手镯	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:46] 物品:魔法盾	怪物:2962F5D0尸王8	地图:H201	X:35	Y:78 
[2024/8/18 16:2:51] 物品:诱惑之光	怪物:1C6804D0僵尸5	地图:H201	X:32	Y:73 
[2024/8/18 16:2:53] 物品:强效太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:太阳水	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:金创药(中量)	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:金创药(中量)	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效金创药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效金创药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效金创药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:魔法药(中量)	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:魔法药(中量)	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效魔法药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效魔法药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:强效魔法药	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:竹笛	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:冰咆哮	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:幽灵盾	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:地狱火	怪物:27587DC0沃玛卫士	地图:D024	X:37	Y:34 
[2024/8/18 16:2:53] 物品:金戒指	怪物:306F3270跳跳蜂8	地图:H001	X:66	Y:44 
[2024/8/18 16:2:55] 物品:太阳水	怪物:27AD29C0沃玛勇士	地图:D024	X:39	Y:37 
[2024/8/18 16:2:58] 物品:强效魔法药	怪物:2D325830魔龙破甲兵	地图:64	X:99	Y:191 
[2024/8/18 16:2:59] 物品:瞬息移动	怪物:2CBD0800僵尸1	地图:H201	X:33	Y:68 
[2024/8/18 16:3:0] 物品:金创药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:金创药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:金创药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:金创药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:魔法药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:魔法药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:魔法药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:0] 物品:魔法药(中量)	怪物:1E7C30F0骷髅战士0	地图:D002	X:204	Y:69 
[2024/8/18 16:3:1] 物品:攻杀剑术	怪物:249A56B0恶灵尸王	地图:D2051	X:64	Y:145 
[2024/8/18 16:3:3] 物品:金创药(小量)	怪物:299B1FE0暗黑战士	地图:D024	X:42	Y:34 
[2024/8/18 16:3:4] 物品:太阳水	怪物:290C7AD0黑色恶蛆8	地图:H004	X:65	Y:62 
[2024/8/18 16:3:6] 物品:心灵启示	怪物:194BA730恶灵尸王	地图:H201	X:35	Y:67 
[2024/8/18 16:3:6] 物品:爆裂火焰	怪物:194BA730恶灵尸王	地图:H201	X:35	Y:67 
[2024/8/18 16:3:6] 物品:攻杀剑术	怪物:194BA730恶灵尸王	地图:H201	X:35	Y:67 
[2024/8/18 16:3:7] 物品:金创药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:金创药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:金创药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:金创药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:魔法药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:魔法药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:魔法药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:魔法药(小量)	怪物:1F97F5B0骷髅0	地图:D002	X:202	Y:80 
[2024/8/18 16:3:7] 物品:八荒	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:蓝色水晶戒指	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:灯笼项链	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:短剑	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:轻型盔甲(女)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:青铜斧	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:黑檀项链	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:黄色水晶项链	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:青铜头盔	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:太阳水	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:太阳水	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:太阳水	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:太阳水	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:金创药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:金创药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:金创药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:金创药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:魔法药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:魔法药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:魔法药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:7] 物品:魔法药(中量)	怪物:285AD790沃玛勇士0	地图:D024	X:44	Y:32 
[2024/8/18 16:3:10] 物品:强效太阳水	怪物:27E137C0邪恶巨人0	地图:D2001A	X:186	Y:188 
[2024/8/18 16:3:10] 物品:强效太阳水	怪物:27E137C0邪恶巨人0	地图:D2001A	X:186	Y:188 
[2024/8/18 16:3:11] 物品:隐身术	怪物:2498B2A0恶灵尸王	地图:D2051	X:64	Y:146 
[2024/8/18 16:3:11] 物品:地狱火	怪物:2498B2A0恶灵尸王	地图:D2051	X:64	Y:146 
[2024/8/18 16:3:11] 物品:召唤骷髅	怪物:2498B2A0恶灵尸王	地图:D2051	X:64	Y:146 
[2024/8/18 16:3:14] 物品:太阳水	怪物:2DCD4760蜈蚣	地图:D601	X:68	Y:155 
[2024/8/18 16:3:15] 物品:灵魂战衣(女)	怪物:31AEC420黑野猪8	地图:H002	X:150	Y:249 
[2024/8/18 16:3:17] 物品:金创药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:金创药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:金创药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:金创药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:魔法药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:魔法药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:魔法药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:17] 物品:魔法药(中量)	怪物:2977A750骷髅战将0	地图:D002	X:214	Y:79 
[2024/8/18 16:3:20] 物品:强效太阳水	怪物:1E763340邪恶巨人0	地图:D2001A	X:185	Y:184 
[2024/8/18 16:3:20] 物品:强效太阳水	怪物:1E763340邪恶巨人0	地图:D2001A	X:185	Y:184 
[2024/8/18 16:3:21] 物品:轻型盔甲(男)	怪物:1EA5C0F0沃玛战将0	地图:D024	X:56	Y:25 
[2024/8/18 16:3:21] 物品:魔法药(中量)	怪物:1EA5C0F0沃玛战将0	地图:D024	X:56	Y:25 
[2024/8/18 16:3:26] 物品:强效太阳水	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效太阳水	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效太阳水	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效太阳水	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效太阳水	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效金创药	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效金创药	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效魔法药	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:强效魔法药	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:生铁戒指	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:黑檀手镯	怪物:2FB03480尸王8	地图:H201	X:42	Y:59 
[2024/8/18 16:3:26] 物品:金创药(小量)	怪物:1CA21CB0骷髅战士	地图:D002	X:218	Y:85 
[2024/8/18 16:3:26] 物品:地狱火	怪物:24AFE610恶灵尸王	地图:D2051	X:64	Y:150 
[2024/8/18 16:3:29] 物品:疾风药水	怪物:2F4264A0僵尸1	地图:H201	X:42	Y:58 
[2024/8/18 16:3:30] 物品:魔法药(小量)	怪物:057143B0僵尸4	地图:H201	X:40	Y:58 
[2024/8/18 16:3:30] 物品:魔法力药水	怪物:057143B0僵尸4	地图:H201	X:40	Y:58 
[2024/8/18 16:3:34] 物品:青铜剑	怪物:039A2C70暗黑战士	地图:D024	X:59	Y:31 
[2024/8/18 16:3:37] 物品:太阳水	怪物:282728C0蜈蚣	地图:D601	X:178	Y:32 
[2024/8/18 16:3:38] 物品:诱惑之光	怪物:308A9B40恶灵僵尸	地图:D2051	X:57	Y:152 
[2024/8/18 16:3:39] 物品:金创药(小量)	怪物:22591CB0僵尸4	地图:H201	X:36	Y:52 
[2024/8/18 16:3:40] 物品:强效太阳水	怪物:1A4EB320邪恶巨人0	地图:D2001A	X:181	Y:182 
[2024/8/18 16:3:40] 物品:强效太阳水	怪物:1A4EB320邪恶巨人0	地图:D2001A	X:181	Y:182 
[2024/8/18 16:3:40] 物品:红宝石戒指	怪物:1A4EB320邪恶巨人0	地图:D2001A	X:181	Y:182 
[2024/8/18 16:3:42] 物品:强效太阳水	怪物:1D421870邪恶巨人0	地图:D2001A	X:181	Y:183 
[2024/8/18 16:3:42] 物品:强效太阳水	怪物:1D421870邪恶巨人0	地图:D2001A	X:181	Y:183 
[2024/8/18 16:3:42] 物品:强效太阳水	怪物:1D421870邪恶巨人0	地图:D2001A	X:181	Y:183 
[2024/8/18 16:3:42] 物品:强效太阳水	怪物:1D421870邪恶巨人0	地图:D2001A	X:181	Y:183 
[2024/8/18 16:3:45] 物品:金创药(小量)	怪物:31AC8C70僵尸5	地图:H201	X:35	Y:51 
[2024/8/18 16:3:45] 物品:钢手镯	怪物:2897A710掷斧骷髅	地图:D002	X:222	Y:75 
[2024/8/18 16:3:51] 物品:强效太阳水	怪物:1E6B6E60邪恶巨人0	地图:D2001A	X:181	Y:181 
[2024/8/18 16:3:51] 物品:强效太阳水	怪物:1E6B6E60邪恶巨人0	地图:D2001A	X:181	Y:181 
[2024/8/18 16:3:51] 物品:强效太阳水	怪物:1E6B6E60邪恶巨人0	地图:D2001A	X:181	Y:181 
[2024/8/18 16:3:52] 物品:魔法药(中量)	怪物:2E79A3E0恶灵僵尸8	地图:H001	X:46	Y:47 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效金创药	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效金创药	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效魔法药	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效魔法药	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:黑色水晶戒指	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:珍珠戒指	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:蓝翡翠项链	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:黑檀手镯	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:魔力手镯	怪物:0B899C70尸王8	地图:H201	X:35	Y:51 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:2871A1D0邪恶巨人0	地图:D2001A	X:182	Y:180 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:2871A1D0邪恶巨人0	地图:D2001A	X:182	Y:180 
[2024/8/18 16:3:54] 物品:强效太阳水	怪物:2871A1D0邪恶巨人0	地图:D2001A	X:182	Y:180 
[2024/8/18 16:3:54] 物品:魔血手镯	怪物:2871A1D0邪恶巨人0	地图:D2001A	X:182	Y:180 
[2024/8/18 16:3:55] 物品:刺杀剑术	怪物:249BE610恶灵尸王	地图:D2051	X:57	Y:152 
[2024/8/18 16:3:55] 物品:隐身术	怪物:249BE610恶灵尸王	地图:D2051	X:57	Y:152 
[2024/8/18 16:3:55] 物品:大火球	怪物:249BE610恶灵尸王	地图:D2051	X:57	Y:152 
[2024/8/18 16:3:56] 物品:太阳水	怪物:1EF2BD80黑野猪8	地图:H002	X:333	Y:264 
[2024/8/18 16:4:1] 物品:太阳水	怪物:281DD310黑野猪8	地图:H002	X:165	Y:131 
[2024/8/18 16:4:2] 物品:太阳水	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:太阳水	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:太阳水	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:太阳水	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:金创药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:金创药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:金创药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:金创药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔法药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔法药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔法药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔法药(中量)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:八荒	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:海魂	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:蓝色水晶戒指	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔鬼项链	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:魔力手镯	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:铁剑	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:轻型盔甲(男)	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:青铜斧	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:黑檀项链	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:黄色水晶项链	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:2] 物品:黑色水晶项链	怪物:058637C0暗黑战士0	地图:D024	X:62	Y:35 
[2024/8/18 16:4:3] 物品:太阳水	怪物:1F1B71C0黑野猪8	地图:H002	X:172	Y:67 
[2024/8/18 16:4:5] 物品:魔法长袍(男)	怪物:2F66A870魔龙破甲兵	地图:65	X:188	Y:123 
[2024/8/18 16:4:7] 物品:强效太阳水	怪物:2C89C0E0邪恶巨人0	地图:D2001A	X:177	Y:174 
[2024/8/18 16:4:7] 物品:强效太阳水	怪物:2C89C0E0邪恶巨人0	地图:D2001A	X:177	Y:174 
[2024/8/18 16:4:7] 物品:强效太阳水	怪物:2C89C0E0邪恶巨人0	地图:D2001A	X:177	Y:174 
[2024/8/18 16:4:8] 物品:魔法药(小量)	怪物:1C7BC240僵尸4	地图:H201	X:47	Y:38 
[2024/8/18 16:4:11] 物品:修罗	怪物:1A36E020红野猪8	地图:H002	X:167	Y:130 
[2024/8/18 16:4:20] 物品:蓝翡翠项链	怪物:288B9ED0黑野猪8	地图:H002	X:174	Y:140 
[2024/8/18 16:4:21] 物品:强效太阳水	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效太阳水	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效太阳水	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效太阳水	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效太阳水	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效金创药	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效金创药	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效魔法药	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:强效魔法药	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:黑色水晶戒指	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:蛇眼戒指	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:黑檀手镯	怪物:2A510240尸王8	地图:H201	X:50	Y:34 
[2024/8/18 16:4:21] 物品:灵魂火符	怪物:24994DF0恶灵尸王	地图:D2051	X:51	Y:151 
[2024/8/18 16:4:21] 物品:雷电术	怪物:24994DF0恶灵尸王	地图:D2051	X:51	Y:151 
[2024/8/18 16:4:21] 物品:召唤骷髅	怪物:24994DF0恶灵尸王	地图:D2051	X:51	Y:151 
[2024/8/18 16:4:22] 物品:道士手镯	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:海魂	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:凌风	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:坚固手套	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔力手镯	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:太阳水	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:太阳水	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:太阳水	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:太阳水	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:金创药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:金创药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:金创药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:金创药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔法药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔法药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔法药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔法药(中量)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:22] 物品:魔法长袍(男)	怪物:0572FF70巨型蠕虫0	地图:D601	X:55	Y:144 
[2024/8/18 16:4:23] 物品:金创药(中量)	怪物:28A8A730骷髅战士0	地图:D002	X:227	Y:66 
