[2024/8/22 13:0:1] 物品:强效金创药	怪物:253658D0魔龙射手	地图:66	X:50	Y:44 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:太阳水	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:金创药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:金创药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:金创药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:魔法药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:魔法药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:魔法药(中量)	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效金创药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:28] 物品:强效魔法药	怪物:242755E0白野猪8	地图:H204	X:67	Y:81 
[2024/8/22 13:1:29] 物品:强效太阳水	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效太阳水	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效太阳水	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效太阳水	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效太阳水	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效金创药	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效金创药	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效魔法药	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:强效魔法药	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:骷髅戒指	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:黑色水晶戒指	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:珍珠戒指	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:蓝翡翠项链	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:黑檀手镯	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:魔力手镯	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:29] 物品:野蛮冲撞	怪物:256651D0尸王8	地图:H201	X:167	Y:72 
[2024/8/22 13:1:31] 物品:太阳水	怪物:1CFFC350花吻蜘蛛	地图:D10032	X:195	Y:156 
[2024/8/22 13:1:31] 物品:强效金创药	怪物:1CFFC350花吻蜘蛛	地图:D10032	X:195	Y:156 
[2024/8/22 13:1:31] 物品:强效魔法药	怪物:1CFFC350花吻蜘蛛	地图:D10032	X:195	Y:156 
[2024/8/22 13:1:31] 物品:八荒	怪物:1CFFC350花吻蜘蛛	地图:D10032	X:195	Y:156 
[2024/8/22 13:1:37] 物品:金创药(中量)	怪物:1D017F10天狼蜘蛛	地图:D10032	X:198	Y:154 
[2024/8/22 13:1:37] 物品:魔法药(中量)	怪物:1D017F10天狼蜘蛛	地图:D10032	X:198	Y:154 
[2024/8/22 13:1:37] 物品:疗伤药	怪物:1D017F10天狼蜘蛛	地图:D10032	X:198	Y:154 
[2024/8/22 13:1:37] 物品:琥珀项链	怪物:1D017F10天狼蜘蛛	地图:D10032	X:198	Y:154 
[2024/8/22 13:1:42] 物品:鹿皮靴	怪物:1BDA9B10魔龙破甲兵1	地图:66	X:67	Y:64 
[2024/8/22 13:1:43] 物品:强效太阳水	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效太阳水	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效太阳水	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效太阳水	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效太阳水	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效金创药	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效金创药	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效魔法药	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:强效魔法药	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:黑檀手镯	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:43] 物品:魔力手镯	怪物:1E1629A0尸王8	地图:H201	X:160	Y:70 
[2024/8/22 13:1:47] 物品:金创药(小量)	怪物:13B4F650僵尸4	地图:H201	X:160	Y:73 
[2024/8/22 13:1:48] 物品:金创药(小量)	怪物:1BCC1BE0僵尸4	地图:H201	X:162	Y:74 
[2024/8/22 13:1:48] 物品:凤凰明珠	怪物:124E1B00祖玛雕像8	地图:H204	X:43	Y:42 
[2024/8/22 13:1:52] 物品:强效魔法药	怪物:1EB5CFB0暴牙蜘蛛	地图:D1004	X:200	Y:152 
[2024/8/22 13:1:52] 物品:太阳水	怪物:1EB5CFB0暴牙蜘蛛	地图:D1004	X:200	Y:152 
[2024/8/22 13:1:52] 物品:竹笛	怪物:1EB5CFB0暴牙蜘蛛	地图:D1004	X:200	Y:152 
[2024/8/22 13:1:52] 物品:凤凰明珠	怪物:1EB5CFB0暴牙蜘蛛	地图:D1004	X:200	Y:152 
[2024/8/22 13:1:52] 物品:坚固手套	怪物:1EB5CFB0暴牙蜘蛛	地图:D1004	X:200	Y:152 
[2024/8/22 13:1:55] 物品:隐身术	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:抗拒火环	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:精神力战法	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:火球术	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:治愈术	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:基本剑术	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:八荒	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:55] 物品:凌风	怪物:1ECBFB60僵尸40	地图:H201	X:158	Y:73 
[2024/8/22 13:1:56] 物品:金创药(小量)	怪物:2509DEF0僵尸4	地图:H201	X:157	Y:72 
[2024/8/22 13:1:58] 物品:太阳水	怪物:1D225630暴牙蜘蛛	地图:D1004	X:197	Y:153 
[2024/8/22 13:1:58] 物品:强效太阳水	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效太阳水	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效太阳水	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效太阳水	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效太阳水	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效金创药	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效金创药	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效魔法药	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:强效魔法药	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:骷髅戒指	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:生铁戒指	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:1:58] 物品:蓝翡翠项链	怪物:29F8B780尸王8	地图:H201	X:157	Y:73 
[2024/8/22 13:2:2] 物品:太阳水	怪物:1D2B4720花吻蜘蛛	地图:D1004	X:207	Y:127 
[2024/8/22 13:2:2] 物品:强效金创药	怪物:1D2B4720花吻蜘蛛	地图:D1004	X:207	Y:127 
[2024/8/22 13:2:2] 物品:强效魔法药	怪物:1D2B4720花吻蜘蛛	地图:D1004	X:207	Y:127 
[2024/8/22 13:2:2] 物品:疗伤药	怪物:1D2B4720花吻蜘蛛	地图:D1004	X:207	Y:127 
[2024/8/22 13:2:3] 物品:蓝翡翠项链	怪物:1EDBE030祖玛雕像8	地图:H204	X:36	Y:37 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:疗伤药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:疗伤药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效太阳水	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效金创药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:强效魔法药	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:5] 物品:魔法长袍(女)	怪物:1EAC6310花吻蜘蛛0	地图:D1004	X:209	Y:128 
[2024/8/22 13:2:6] 物品:强效太阳水	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效太阳水	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效太阳水	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效太阳水	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效太阳水	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效金创药	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效金创药	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效魔法药	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:强效魔法药	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:骷髅戒指	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:魅力戒指	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:黑檀手镯	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:6] 物品:魔力手镯	怪物:2C50A760尸王8	地图:H201	X:155	Y:72 
[2024/8/22 13:2:9] 物品:重盔甲(男)	怪物:2C44DE30祖玛卫士8	地图:H204	X:33	Y:34 
[2024/8/22 13:2:15] 物品:金创药(中量)	怪物:1E84B260天狼蜘蛛	地图:D10051	X:49	Y:183 
[2024/8/22 13:2:15] 物品:魔法药(中量)	怪物:1E84B260天狼蜘蛛	地图:D10051	X:49	Y:183 
[2024/8/22 13:2:19] 物品:金创药(中量)	怪物:1ED04740天狼蜘蛛	地图:D10051	X:52	Y:182 
[2024/8/22 13:2:19] 物品:魔法药(中量)	怪物:1ED04740天狼蜘蛛	地图:D10051	X:52	Y:182 
[2024/8/22 13:2:19] 物品:太阳水	怪物:1ED04740天狼蜘蛛	地图:D10051	X:52	Y:182 
[2024/8/22 13:2:19] 物品:道士手镯	怪物:1ED04740天狼蜘蛛	地图:D10051	X:52	Y:182 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:太阳水	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:金创药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:金创药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:金创药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:魔法药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:魔法药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:魔法药(中量)	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效金创药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:强效魔法药	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:20] 物品:道德戒指	怪物:2BC71FC0白野猪8	地图:H204	X:34	Y:30 
[2024/8/22 13:2:25] 物品:爆裂火焰	怪物:15739690恶灵尸王	地图:H201	X:162	Y:83 
[2024/8/22 13:2:25] 物品:灵魂火符	怪物:15739690恶灵尸王	地图:H201	X:162	Y:83 
[2024/8/22 13:2:25] 物品:地狱火	怪物:15739690恶灵尸王	地图:H201	X:162	Y:83 
[2024/8/22 13:2:29] 物品:金创药(中量)	怪物:179743C0天狼蜘蛛	地图:D10051	X:180	Y:56 
[2024/8/22 13:2:29] 物品:魔法药(中量)	怪物:179743C0天狼蜘蛛	地图:D10051	X:180	Y:56 
[2024/8/22 13:2:29] 物品:道德戒指	怪物:179743C0天狼蜘蛛	地图:D10051	X:180	Y:56 
[2024/8/22 13:2:29] 物品:降魔	怪物:179743C0天狼蜘蛛	地图:D10051	X:180	Y:56 
[2024/8/22 13:2:29] 物品:凤凰明珠	怪物:179743C0天狼蜘蛛	地图:D10051	X:180	Y:56 
[2024/8/22 13:2:29] 物品:灵魂火符	怪物:1C1654F0恶灵尸王	地图:H201	X:162	Y:84 
[2024/8/22 13:2:29] 物品:瞬息移动	怪物:1C1654F0恶灵尸王	地图:H201	X:162	Y:84 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:太阳水	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:金创药(中量)	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:金创药(中量)	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:金创药(中量)	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效金创药	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效金创药	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
[2024/8/22 13:2:36] 物品:强效金创药	怪物:2AC132F0白野猪8	地图:H204	X:35	Y:23 
