[2024/8/20 11:0:18] 物品:金创药(小量)	怪物:28AC6E20僵尸4	地图:H201	X:95	Y:171 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:太阳水	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效金创药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:强效魔法药	怪物:2B5EABA0邪恶毒蛇	地图:D717	X:40	Y:63 
[2024/8/20 11:2:53] 物品:地狱火	怪物:28F701A0僵尸1	地图:H201	X:52	Y:160 
[2024/8/20 11:2:55] 物品:金创药(小量)	怪物:2E0B01A0僵尸4	地图:H201	X:52	Y:162 
[2024/8/20 11:2:55] 物品:强效金创药	怪物:1E394590魔龙射手	地图:66	X:251	Y:92 
[2024/8/20 11:2:58] 物品:强效太阳水	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效太阳水	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效太阳水	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效太阳水	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效太阳水	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效金创药	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效金创药	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效魔法药	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:强效魔法药	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:死神手套	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:58] 物品:凝霜	怪物:19B8E310尸王8	地图:H201	X:53	Y:161 
[2024/8/20 11:2:59] 物品:金创药(小量)	怪物:1E1EB800僵尸5	地图:H201	X:51	Y:160 
[2024/8/20 11:3:3] 物品:太阳水	怪物:03A07EA0恶灵尸王	地图:H201	X:53	Y:162 
[2024/8/20 11:3:3] 物品:集体隐身术	怪物:03A07EA0恶灵尸王	地图:H201	X:53	Y:162 
[2024/8/20 11:3:3] 物品:隐身术	怪物:03A07EA0恶灵尸王	地图:H201	X:53	Y:162 
[2024/8/20 11:3:3] 物品:施毒术	怪物:03A07EA0恶灵尸王	地图:H201	X:53	Y:162 
[2024/8/20 11:3:4] 物品:金创药(小量)	怪物:05E1DB20僵尸5	地图:H201	X:50	Y:162 
[2024/8/20 11:3:8] 物品:强效魔法药	怪物:276D7570魔龙射手2	地图:66	X:249	Y:84 
[2024/8/20 11:3:15] 物品:太阳水	怪物:31F707B0僵尸5	地图:H201	X:48	Y:158 
[2024/8/20 11:3:22] 物品:兽皮腰带	怪物:194B7AD0魔龙射手	地图:66	X:245	Y:81 
[2024/8/20 11:3:26] 物品:诱惑之光	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:抗拒火环	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:精神力战法	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:火球术	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:治愈术	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:基本剑术	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:海魂	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:凌风	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔鬼项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:琥珀项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:坚固手套	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔力手镯	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:灯笼项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:铁剑	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:短剑	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:轻型盔甲(男)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:轻型盔甲(女)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:青铜斧	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:黑檀项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:黄色水晶项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:黑色水晶项链	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:青铜头盔	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:金创药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:金创药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:金创药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:金创药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔法药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔法药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔法药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:26] 物品:魔法药(小量)	怪物:2B5431F0僵尸50	地图:H201	X:49	Y:159 
[2024/8/20 11:3:27] 物品:强效太阳水	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效太阳水	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效太阳水	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效太阳水	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效太阳水	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效金创药	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效金创药	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效魔法药	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:强效魔法药	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:珍珠戒指	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:道德戒指	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:蓝翡翠项链	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:27] 物品:黑檀手镯	怪物:1C8A7A50尸王8	地图:H201	X:49	Y:155 
[2024/8/20 11:3:30] 物品:抗拒火环	怪物:052550C0僵尸1	地图:H201	X:48	Y:153 
[2024/8/20 11:3:30] 物品:精神力战法	怪物:052550C0僵尸1	地图:H201	X:48	Y:153 
[2024/8/20 11:3:34] 物品:金创药(中量)	怪物:0D46C340恶灵尸王	地图:H201	X:47	Y:157 
[2024/8/20 11:3:34] 物品:刺杀剑术	怪物:0D46C340恶灵尸王	地图:H201	X:47	Y:157 
[2024/8/20 11:3:34] 物品:雷电术	怪物:0D46C340恶灵尸王	地图:H201	X:47	Y:157 
[2024/8/20 11:3:34] 物品:诱惑之光	怪物:0D46C340恶灵尸王	地图:H201	X:47	Y:157 
[2024/8/20 11:3:34] 物品:召唤骷髅	怪物:0D46C340恶灵尸王	地图:H201	X:47	Y:157 
[2024/8/20 11:3:36] 物品:抗拒火环	怪物:1C318BC0僵尸1	地图:H201	X:46	Y:156 
[2024/8/20 11:3:39] 物品:爆裂火焰	怪物:27CFFDC0恶灵尸王	地图:H201	X:47	Y:158 
[2024/8/20 11:3:39] 物品:召唤骷髅	怪物:27CFFDC0恶灵尸王	地图:H201	X:47	Y:158 
[2024/8/20 11:3:39] 物品:瞬息移动	怪物:27CFFDC0恶灵尸王	地图:H201	X:47	Y:158 
[2024/8/20 11:3:40] 物品:强效金创药	怪物:0857B7F0魔龙刀兵	地图:66	X:245	Y:76 
[2024/8/20 11:3:43] 物品:强效金创药	怪物:276A0D20魔龙破甲兵	地图:66	X:243	Y:78 
[2024/8/20 11:3:43] 物品:灵魂战衣(男)	怪物:276A0D20魔龙破甲兵	地图:66	X:243	Y:78 
[2024/8/20 11:3:44] 物品:魔法药(小量)	怪物:031B79A0僵尸5	地图:H201	X:47	Y:158 
[2024/8/20 11:3:55] 物品:强效金创药	怪物:28007150魔龙射手2	地图:66	X:244	Y:73 
[2024/8/20 11:3:55] 物品:强效魔法药	怪物:28007150魔龙射手2	地图:66	X:244	Y:73 
[2024/8/20 11:3:56] 物品:地狱火	怪物:2A47D120僵尸1	地图:H201	X:43	Y:166 
[2024/8/20 11:4:5] 物品:强效太阳水	怪物:2B502210魔龙破甲兵	地图:66	X:242	Y:74 
[2024/8/20 11:4:7] 物品:强效金创药	怪物:05922150魔龙血蛙	地图:66	X:238	Y:76 
[2024/8/20 11:4:7] 物品:灵魂战衣(男)	怪物:1BBF42A0魔龙破甲兵	地图:66	X:245	Y:73 
[2024/8/20 11:4:7] 物品:神圣战甲术	怪物:2E0D2720恶灵尸王	地图:H201	X:43	Y:167 
[2024/8/20 11:4:7] 物品:灵魂火符	怪物:2E0D2720恶灵尸王	地图:H201	X:43	Y:167 
[2024/8/20 11:4:7] 物品:诱惑之光	怪物:2E0D2720恶灵尸王	地图:H201	X:43	Y:167 
[2024/8/20 11:4:7] 物品:召唤骷髅	怪物:2E0D2720恶灵尸王	地图:H201	X:43	Y:167 
[2024/8/20 11:4:7] 物品:瞬息移动	怪物:2E0D2720恶灵尸王	地图:H201	X:43	Y:167 
[2024/8/20 11:4:9] 物品:金创药(小量)	怪物:181FC490僵尸4	地图:H201	X:42	Y:164 
[2024/8/20 11:4:10] 物品:强效魔法药	怪物:27FEE9C0魔龙破甲兵	地图:66	X:250	Y:74 
[2024/8/20 11:4:10] 物品:太阳水	怪物:27FEE9C0魔龙破甲兵	地图:66	X:250	Y:74 
[2024/8/20 11:4:11] 物品:太阳水	怪物:21091950白野猪0	地图:D717	X:36	Y:58 
[2024/8/20 11:4:11] 物品:太阳水	怪物:21091950白野猪0	地图:D717	X:36	Y:58 
[2024/8/20 11:4:18] 物品:魔法药(小量)	怪物:1EAA5BA0僵尸4	地图:H201	X:33	Y:161 
[2024/8/20 11:4:21] 物品:强效太阳水	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效太阳水	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效太阳水	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效太阳水	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效太阳水	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效金创药	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效金创药	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效魔法药	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:强效魔法药	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:生铁戒指	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:道德戒指	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:魅力戒指	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:蓝翡翠项链	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:黑檀手镯	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:21] 物品:魔法盾	怪物:23520E30尸王8	地图:H201	X:35	Y:160 
[2024/8/20 11:4:25] 物品:强效金创药	怪物:2F4FB590魔龙射手	地图:66	X:236	Y:75 
[2024/8/20 11:4:31] 物品:强效金创药	怪物:2B3DA820魔龙破甲兵1	地图:66	X:234	Y:75 
[2024/8/20 11:4:31] 物品:骨玉权杖	怪物:2B3DA820魔龙破甲兵1	地图:66	X:234	Y:75 
[2024/8/20 11:4:32] 物品:幽灵盾	怪物:18121B00恶灵尸王	地图:H201	X:35	Y:158 
[2024/8/20 11:4:32] 物品:雷电术	怪物:18121B00恶灵尸王	地图:H201	X:35	Y:158 
[2024/8/20 11:4:37] 物品:重盔甲(女)	怪物:062AE460魔龙射手	地图:66	X:230	Y:72 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效金创药	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效金创药	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效魔法药	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效魔法药	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:珊瑚戒指	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:道德戒指	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:魔力手镯	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:群体治疗术	怪物:2934A730尸王8	地图:H201	X:33	Y:161 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效太阳水	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效金创药	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效金创药	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效魔法药	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:强效魔法药	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:43] 物品:黑檀手镯	怪物:1E9D5600尸王8	地图:H201	X:34	Y:156 
[2024/8/20 11:4:45] 物品:强效魔法药	怪物:2FCCD450魔龙射手	地图:66	X:231	Y:76 
[2024/8/20 11:4:45] 物品:降魔	怪物:2FCCD450魔龙射手	地图:66	X:231	Y:76 
[2024/8/20 11:4:45] 物品:金创药(小量)	怪物:2A85D230僵尸5	地图:H201	X:35	Y:161 
[2024/8/20 11:4:45] 物品:治愈术	怪物:2A85D230僵尸5	地图:H201	X:35	Y:161 
[2024/8/20 11:4:51] 物品:强效太阳水	怪物:2D41D2D0魔龙射手	地图:66	X:232	Y:83 
[2024/8/20 11:4:51] 物品:铁腰带	怪物:2D41D2D0魔龙射手	地图:66	X:232	Y:83 
[2024/8/20 11:4:51] 物品:灵魂战衣(男)	怪物:2D41D2D0魔龙射手	地图:66	X:232	Y:83 
[2024/8/20 11:4:52] 物品:强效太阳水	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效太阳水	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效太阳水	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效太阳水	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效太阳水	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效金创药	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效金创药	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效魔法药	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:强效魔法药	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:骷髅戒指	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:生铁戒指	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:蓝翡翠项链	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:52] 物品:魔力手镯	怪物:2EBF4820尸王8	地图:H201	X:34	Y:159 
[2024/8/20 11:4:55] 物品:强效金创药	怪物:2DF77090魔龙破甲兵1	地图:66	X:236	Y:68 
[2024/8/20 11:4:55] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效太阳水	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效金创药	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效金创药	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效魔法药	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:强效魔法药	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:骷髅戒指	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:4:55] 物品:困魔咒	怪物:0DB16420尸王8	地图:H201	X:33	Y:160 
[2024/8/20 11:5:0] 物品:强效太阳水	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效太阳水	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效太阳水	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效太阳水	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效太阳水	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效金创药	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效金创药	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效魔法药	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:强效魔法药	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:蛇眼戒指	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:道德戒指	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:0] 物品:魔力手镯	怪物:28D419A0尸王8	地图:H201	X:32	Y:161 
[2024/8/20 11:5:10] 物品:强效太阳水	怪物:2D402EC0白野猪0	地图:D717	X:36	Y:62 
[2024/8/20 11:5:10] 物品:强效太阳水	怪物:2D402EC0白野猪0	地图:D717	X:36	Y:62 
[2024/8/20 11:5:10] 物品:太阳水	怪物:2D402EC0白野猪0	地图:D717	X:36	Y:62 
[2024/8/20 11:5:10] 物品:太阳水	怪物:2D402EC0白野猪0	地图:D717	X:36	Y:62 
[2024/8/20 11:5:10] 物品:太阳水	怪物:2D402EC0白野猪0	地图:D717	X:36	Y:62 
[2024/8/20 11:5:12] 物品:强效太阳水	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效太阳水	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效太阳水	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效太阳水	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效太阳水	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效金创药	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效金创药	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效魔法药	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:强效魔法药	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:黑色水晶戒指	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:蛇眼戒指	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:12] 物品:魔力手镯	怪物:2D63A3E0尸王8	地图:H201	X:29	Y:162 
[2024/8/20 11:5:14] 物品:金创药(小量)	怪物:2873CC80僵尸5	地图:H201	X:34	Y:161 
[2024/8/20 11:5:14] 物品:太阳水	怪物:2873CC80僵尸5	地图:H201	X:34	Y:161 
[2024/8/20 11:5:22] 物品:强效魔法药	怪物:2D637780魔龙破甲兵	地图:66	X:231	Y:79 
[2024/8/20 11:5:22] 物品:凝霜	怪物:2D637780魔龙破甲兵	地图:66	X:231	Y:79 
[2024/8/20 11:5:22] 物品:金创药(小量)	怪物:2A301CD0僵尸5	地图:H201	X:25	Y:161 
