[2024/8/19 22:0:0] 物品:强效太阳水	怪物:280A5830祖玛雕像8	地图:H204	X:49	Y:10 
[2024/8/19 22:2:1] 物品:强效太阳水	怪物:297AF0F0牛魔祭司0	地图:H010	X:334	Y:37 
[2024/8/19 22:2:1] 物品:太阳水	怪物:297AF0F0牛魔祭司0	地图:H010	X:334	Y:37 
[2024/8/19 22:2:1] 物品:太阳水	怪物:297AF0F0牛魔祭司0	地图:H010	X:334	Y:37 
[2024/8/19 22:2:1] 物品:治愈术	怪物:052DF4F0僵尸4	地图:H201	X:112	Y:186 
[2024/8/19 22:2:3] 物品:魔法长袍(男)	怪物:15CB6C80牛魔法师8	地图:H010	X:334	Y:36 
[2024/8/19 22:2:6] 物品:强效金创药	怪物:29EDB800牛魔法师8	地图:H010	X:332	Y:36 
[2024/8/19 22:2:10] 物品:金创药(小量)	怪物:2A112F40僵尸5	地图:H201	X:117	Y:189 
[2024/8/19 22:2:10] 物品:太阳水	怪物:2F0E50B0黑野猪8	地图:H002	X:161	Y:352 
[2024/8/19 22:2:17] 物品:金戒指	怪物:1EF1B340牛魔侍卫8	地图:H010	X:325	Y:36 
[2024/8/19 22:2:17] 物品:道德戒指	怪物:1EF1B340牛魔侍卫8	地图:H010	X:325	Y:36 
[2024/8/19 22:2:20] 物品:强效太阳水	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效太阳水	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:疗伤药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:疗伤药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效魔法药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效魔法药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:蛇眼戒指	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:骷髅戒指	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:20] 物品:召唤神兽	怪物:180D2BD0血僵尸	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:23] 物品:金创药(小量)	怪物:2A4C5160僵尸5	地图:H201	X:104	Y:170 
[2024/8/19 22:2:28] 物品:强效太阳水	怪物:29BA5C30牛魔祭司8	地图:H010	X:325	Y:38 
[2024/8/19 22:2:28] 物品:强效太阳水	怪物:29BA5C30牛魔祭司8	地图:H010	X:325	Y:38 
[2024/8/19 22:2:28] 物品:强效太阳水	怪物:29BA5C30牛魔祭司8	地图:H010	X:325	Y:38 
[2024/8/19 22:2:29] 物品:太阳水	怪物:24600E30血巨人	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:29] 物品:强效太阳水	怪物:24600E30血巨人	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:29] 物品:强效金创药	怪物:24600E30血巨人	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:29] 物品:强效魔法药	怪物:24600E30血巨人	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:29] 物品:疗伤药	怪物:24600E30血巨人	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:29] 物品:黑檀手镯	怪物:28CC26F0牛魔法师8	地图:H010	X:325	Y:36 
[2024/8/19 22:2:29] 物品:生铁戒指	怪物:28CC26F0牛魔法师8	地图:H010	X:325	Y:36 
[2024/8/19 22:2:31] 物品:太阳水	怪物:063DA980血巨人	地图:D10061	X:20	Y:24 
[2024/8/19 22:2:31] 物品:强效太阳水	怪物:063DA980血巨人	地图:D10061	X:20	Y:24 
[2024/8/19 22:2:31] 物品:强效金创药	怪物:063DA980血巨人	地图:D10061	X:20	Y:24 
[2024/8/19 22:2:31] 物品:强效魔法药	怪物:063DA980血巨人	地图:D10061	X:20	Y:24 
[2024/8/19 22:2:32] 物品:强效太阳水	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:强效太阳水	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:疗伤药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:疗伤药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:强效金创药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:强效魔法药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:强效金创药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:32] 物品:强效魔法药	怪物:21ECB340血僵尸	地图:D10061	X:20	Y:23 
[2024/8/19 22:2:36] 物品:太阳水	怪物:0D9641C0黑锷蜘蛛	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:36] 物品:强效金创药	怪物:0D9641C0黑锷蜘蛛	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:36] 物品:强效魔法药	怪物:0D9641C0黑锷蜘蛛	地图:D10061	X:18	Y:23 
[2024/8/19 22:2:36] 物品:灵魂战衣(女)	怪物:28FA4590牛魔法师8	地图:H010	X:323	Y:35 
[2024/8/19 22:2:36] 物品:道德戒指	怪物:28FA4590牛魔法师8	地图:H010	X:323	Y:35 
[2024/8/19 22:2:38] 物品:强效太阳水	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效太阳水	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效太阳水	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效太阳水	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效太阳水	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效金创药	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效金创药	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效魔法药	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:强效魔法药	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:黑色水晶戒指	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:珍珠戒指	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:道德戒指	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:蓝翡翠项链	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:38] 物品:黑檀手镯	怪物:181A35D0尸王8	地图:H201	X:103	Y:168 
[2024/8/19 22:2:44] 物品:集体隐身术	怪物:26D8DFA0恶灵尸王	地图:H201	X:105	Y:168 
[2024/8/19 22:2:44] 物品:施毒术	怪物:26D8DFA0恶灵尸王	地图:H201	X:105	Y:168 
[2024/8/19 22:2:44] 物品:攻杀剑术	怪物:26D8DFA0恶灵尸王	地图:H201	X:105	Y:168 
[2024/8/19 22:2:44] 物品:瞬息移动	怪物:26D8DFA0恶灵尸王	地图:H201	X:105	Y:168 
[2024/8/19 22:2:46] 物品:强效太阳水	怪物:2EC09930牛魔将军0	地图:H010	X:322	Y:34 
[2024/8/19 22:2:46] 物品:强效太阳水	怪物:2EC09930牛魔将军0	地图:H010	X:322	Y:34 
[2024/8/19 22:2:46] 物品:太阳水	怪物:2EC09930牛魔将军0	地图:H010	X:322	Y:34 
[2024/8/19 22:2:48] 物品:强效太阳水	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:强效太阳水	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:疗伤药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:疗伤药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:强效魔法药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:强效金创药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:强效魔法药	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:48] 物品:白色虎齿项链	怪物:180D2BD0血僵尸	地图:D10061	X:19	Y:23 
[2024/8/19 22:2:51] 物品:强效太阳水	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效太阳水	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:太阳水	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:太阳水	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:疗伤药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:疗伤药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效金创药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效金创药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效魔法药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效魔法药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效金创药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效金创药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效魔法药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:强效魔法药	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:金戒指	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:51] 物品:野蛮冲撞	怪物:0515E730血巨人0	地图:D10061	X:21	Y:24 
[2024/8/19 22:2:53] 物品:强效太阳水	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效太阳水	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效太阳水	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效太阳水	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效太阳水	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效金创药	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效金创药	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效魔法药	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:强效魔法药	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:道德戒指	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:蓝翡翠项链	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:黑檀手镯	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:53] 物品:魔力手镯	怪物:1B755160尸王8	地图:H201	X:103	Y:162 
[2024/8/19 22:2:59] 物品:强效太阳水	怪物:1F3BBD60牛魔将军0	地图:H010	X:320	Y:42 
[2024/8/19 22:2:59] 物品:强效太阳水	怪物:1F3BBD60牛魔将军0	地图:H010	X:320	Y:42 
[2024/8/19 22:2:59] 物品:太阳水	怪物:1F3BBD60牛魔将军0	地图:H010	X:320	Y:42 
[2024/8/19 22:2:59] 物品:太阳水	怪物:1F3BBD60牛魔将军0	地图:H010	X:320	Y:42 
[2024/8/19 22:2:59] 物品:天珠项链	怪物:1F3BBD60牛魔将军0	地图:H010	X:320	Y:42 
[2024/8/19 22:3:1] 物品:强效魔法药	怪物:21EC2E20祖玛雕像8	地图:H204	X:19	Y:75 
[2024/8/19 22:3:1] 物品:珍珠戒指	怪物:21EC2E20祖玛雕像8	地图:H204	X:19	Y:75 
[2024/8/19 22:3:4] 物品:太阳水	怪物:194B4E70暴牙蜘蛛	地图:D10061	X:16	Y:21 
[2024/8/19 22:3:4] 物品:强效魔法药	怪物:194B4E70暴牙蜘蛛	地图:D10061	X:16	Y:21 
[2024/8/19 22:3:4] 物品:太阳水	怪物:194B4E70暴牙蜘蛛	地图:D10061	X:16	Y:21 
[2024/8/19 22:3:4] 物品:琥珀项链	怪物:194B4E70暴牙蜘蛛	地图:D10061	X:16	Y:21 
[2024/8/19 22:3:4] 物品:凤凰明珠	怪物:194B4E70暴牙蜘蛛	地图:D10061	X:16	Y:21 
[2024/8/19 22:3:8] 物品:强效太阳水	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效太阳水	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效太阳水	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效太阳水	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效太阳水	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效金创药	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效金创药	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效魔法药	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:强效魔法药	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:黑色水晶戒指	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:珍珠戒指	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:生铁戒指	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:8] 物品:魔力手镯	怪物:0D5114D0尸王8	地图:H201	X:110	Y:163 
[2024/8/19 22:3:10] 物品:幽灵战衣(男)	怪物:28B4F200牛魔侍卫8	地图:H010	X:325	Y:47 
[2024/8/19 22:3:10] 物品:白色虎齿项链	怪物:28B4F200牛魔侍卫8	地图:H010	X:325	Y:47 
[2024/8/19 22:3:10] 物品:治愈术	怪物:277406A0僵尸4	地图:H201	X:111	Y:162 
[2024/8/19 22:3:14] 物品:疾风药水	怪物:28ECDC70僵尸1	地图:H201	X:110	Y:163 
[2024/8/19 22:3:19] 物品:金创药(小量)	怪物:262ADF60僵尸5	地图:H201	X:111	Y:161 
[2024/8/19 22:3:19] 物品:偃月	怪物:2B371870祖玛弓箭手8	地图:H204	X:19	Y:83 
[2024/8/19 22:3:19] 物品:重盔甲(男)	怪物:03B75D90牛魔侍卫8	地图:H010	X:330	Y:50 
[2024/8/19 22:3:23] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效魔法药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:23] 物品:强效魔法药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:3:26] 物品:太阳水	怪物:29658DF0牛魔将军8	地图:H010	X:330	Y:49 
[2024/8/19 22:3:26] 物品:偃月	怪物:29658DF0牛魔将军8	地图:H010	X:330	Y:49 
[2024/8/19 22:3:28] 物品:太阳水	怪物:1E1F7FB0恶灵尸王	地图:H201	X:116	Y:158 
[2024/8/19 22:3:30] 物品:重盔甲(女)	怪物:19D5D540红野猪8	地图:H002	X:305	Y:35 
[2024/8/19 22:3:32] 物品:魔法药(中量)	怪物:31ADFC70僵尸1	地图:H201	X:122	Y:158 
[2024/8/19 22:3:38] 物品:魔鬼项链	怪物:31DA4520祖玛雕像8	地图:H204	X:43	Y:88 
[2024/8/19 22:3:38] 物品:小手镯	怪物:31DA4520祖玛雕像8	地图:H204	X:43	Y:88 
[2024/8/19 22:3:38] 物品:白金项链	怪物:285F8430牛魔将军8	地图:H010	X:333	Y:41 
[2024/8/19 22:3:41] 物品:金创药(小量)	怪物:2EB8E140僵尸5	地图:H201	X:127	Y:157 
[2024/8/19 22:3:43] 物品:强效魔法药	怪物:1AEB7FB0祖玛雕像8	地图:H204	X:44	Y:88 
[2024/8/19 22:3:43] 物品:坚固手套	怪物:1AEB7FB0祖玛雕像8	地图:H204	X:44	Y:88 
[2024/8/19 22:3:43] 物品:强效太阳水	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效太阳水	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效太阳水	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效太阳水	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效太阳水	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效金创药	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效金创药	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效魔法药	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:强效魔法药	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:珍珠戒指	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:43] 物品:魔力手镯	怪物:1848B8A0尸王8	地图:H201	X:128	Y:158 
[2024/8/19 22:3:48] 物品:重盔甲(女)	怪物:2A29FA90牛魔法师8	地图:H010	X:339	Y:51 
[2024/8/19 22:3:51] 物品:抗拒火环	怪物:1B56ED40僵尸1	地图:H201	X:128	Y:158 
[2024/8/19 22:3:59] 物品:刺杀剑术	怪物:28B99EA0恶灵尸王	地图:H201	X:128	Y:159 
[2024/8/19 22:3:59] 物品:隐身术	怪物:28B99EA0恶灵尸王	地图:H201	X:128	Y:159 
[2024/8/19 22:3:59] 物品:召唤骷髅	怪物:28B99EA0恶灵尸王	地图:H201	X:128	Y:159 
[2024/8/19 22:4:1] 物品:强效太阳水	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:1] 物品:强效太阳水	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:1] 物品:太阳水	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:1] 物品:太阳水	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:1] 物品:太阳水	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:1] 物品:魔法手镯	怪物:2A5AF340牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效魔法药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:凝霜	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:25 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效太阳水	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效金创药	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效金创药	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效魔法药	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:强效魔法药	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:黑色水晶戒指	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:4] 物品:生铁戒指	怪物:27ABF320尸王8	地图:H201	X:128	Y:157 
[2024/8/19 22:4:10] 物品:灵魂战衣(女)	怪物:2F34B340牛魔法师8	地图:H010	X:342	Y:57 
[2024/8/19 22:4:12] 物品:抗拒火环	怪物:27646C70僵尸4	地图:H201	X:135	Y:158 
[2024/8/19 22:4:13] 物品:太阳水	怪物:1C5D82A0黑野猪8	地图:H002	X:299	Y:44 
[2024/8/19 22:4:14] 物品:强效太阳水	怪物:227BFCE0牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:14] 物品:太阳水	怪物:227BFCE0牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:14] 物品:太阳水	怪物:227BFCE0牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:14] 物品:无极棍	怪物:227BFCE0牛魔祭司0	地图:H010	X:343	Y:56 
[2024/8/19 22:4:14] 物品:魔法力药水	怪物:31FA3150僵尸4	地图:H201	X:134	Y:157 
[2024/8/19 22:4:26] 物品:强效太阳水	怪物:29793530牛魔祭司0	地图:H010	X:341	Y:56 
[2024/8/19 22:4:26] 物品:强效太阳水	怪物:29793530牛魔祭司0	地图:H010	X:341	Y:56 
[2024/8/19 22:4:26] 物品:强效太阳水	怪物:29793530牛魔祭司0	地图:H010	X:341	Y:56 
[2024/8/19 22:4:26] 物品:太阳水	怪物:29793530牛魔祭司0	地图:H010	X:341	Y:56 
[2024/8/19 22:4:26] 物品:太阳水	怪物:29793530牛魔祭司0	地图:H010	X:341	Y:56 
[2024/8/19 22:4:29] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:29] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:29] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:29] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:29] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:29] 物品:强效金创药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:30] 物品:召唤骷髅	怪物:1838A1D0僵尸1	地图:H201	X:141	Y:158 
[2024/8/19 22:4:32] 物品:疗伤药	怪物:27B50640双头血魔	地图:D10061	X:20	Y:25 
[2024/8/19 22:4:32] 物品:太阳水	怪物:27B50640双头血魔	地图:D10061	X:20	Y:25 
[2024/8/19 22:4:32] 物品:强效魔法药	怪物:27B50640双头血魔	地图:D10061	X:20	Y:25 
[2024/8/19 22:4:33] 物品:珊瑚戒指	怪物:2DF4AC10蝎蛇8	地图:H002	X:246	Y:155 
[2024/8/19 22:4:33] 物品:强效太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:强效太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:太阳水	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:思贝儿手镯	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:33] 物品:灯笼项链	怪物:31E312E0牛魔祭司0	地图:H010	X:343	Y:57 
[2024/8/19 22:4:35] 物品:太阳水	怪物:19D0B570恶灵尸王	地图:H201	X:141	Y:159 
[2024/8/19 22:4:35] 物品:神圣战甲术	怪物:19D0B570恶灵尸王	地图:H201	X:141	Y:159 
[2024/8/19 22:4:35] 物品:攻杀剑术	怪物:19D0B570恶灵尸王	地图:H201	X:141	Y:159 
[2024/8/19 22:4:35] 物品:雷电术	怪物:19D0B570恶灵尸王	地图:H201	X:141	Y:159 
[2024/8/19 22:4:41] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:41] 物品:强效太阳水	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
[2024/8/19 22:4:41] 物品:疗伤药	怪物:28A8BD60血僵尸	地图:D10061	X:18	Y:26 
