[2024/8/19 5:0:0] 物品:强效魔法药	怪物:0D6D4DB0魔龙射手	地图:66	X:29	Y:220 
[2024/8/19 5:1:51] 物品:强效太阳水	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效太阳水	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效太阳水	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效金创药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:强效魔法药	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:疾风药水	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:虹魔项链	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:幽灵项链	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:重盔甲(女)	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:偃月	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:破魂	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:降魔	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:斩马刀	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:修罗	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:凝霜	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:骷髅头盔	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:道士头盔	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:蓝翡翠项链	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:放大镜	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:竹笛	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:小手镯	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:魔法手镯	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:黑檀手镯	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:道士手镯	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:死神手套	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:金手镯	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:黑色水晶戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:蛇眼戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:珍珠戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:金戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:骷髅戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:魅力戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:道德戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:1:51] 物品:降妖除魔戒指	怪物:2DC09EC0黄泉教主8	地图:H204	X:31	Y:28 
[2024/8/19 5:2:1] 物品:蓝翡翠项链	怪物:17CAE5D0魔龙射手	地图:66	X:38	Y:205 
[2024/8/19 5:2:9] 物品:强效魔法药	怪物:2797F320魔龙破甲兵	地图:66	X:39	Y:205 
[2024/8/19 5:2:9] 物品:珊瑚戒指	怪物:2797F320魔龙破甲兵	地图:66	X:39	Y:205 
[2024/8/19 5:2:14] 物品:小手镯	怪物:19C5A070祖玛卫士8	地图:H204	X:28	Y:24 
[2024/8/19 5:2:14] 物品:魔法手镯	怪物:19C5A070祖玛卫士8	地图:H204	X:28	Y:24 
[2024/8/19 5:2:14] 物品:蓝色水晶戒指	怪物:19C5A070祖玛卫士8	地图:H204	X:28	Y:24 
[2024/8/19 5:2:14] 物品:强效太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:疗伤药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:疗伤药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:疗伤药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:疗伤药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:太阳水	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效金创药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效金创药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效魔法药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效魔法药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效金创药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效金创药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效魔法药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:强效魔法药	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:虹魔戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:绿色项链	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:红宝石戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:魔法长袍(男)	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:偃月	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:破魂	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:降魔	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:斩马刀	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:修罗	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:骷髅头盔	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:道士头盔	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:蓝翡翠项链	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:放大镜	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:竹笛	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:小手镯	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:魔法手镯	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:黑檀手镯	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:道士手镯	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:死神手套	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:金手镯	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:黑色水晶戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:蛇眼戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:珍珠戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:金戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:骷髅戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:魅力戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:道德戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:14] 物品:珊瑚戒指	怪物:188910C0牛魔王8	地图:H204	X:27	Y:24 
[2024/8/19 5:2:17] 物品:魔法药(中量)	怪物:21F09C70祖玛雕像8	地图:H204	X:28	Y:22 
[2024/8/19 5:2:43] 物品:降妖除魔戒指	怪物:2C9360F0魔龙邪眼	地图:66	X:31	Y:201 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:疗伤药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:太阳水	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:金创药(中量)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:金创药(中量)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:魔法药(中量)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:魔法药(中量)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效金创药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:强效魔法药	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:祈祷戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:夏普儿手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:红宝石戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:战神盔甲(女)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:幽灵战衣(女)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:魔法长袍(女)	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:偃月	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:破魂	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:降魔	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:斩马刀	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:修罗	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:凝霜	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:骷髅头盔	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:道士头盔	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:蓝翡翠项链	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:放大镜	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:竹笛	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:小手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:魔法手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:黑檀手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:道士手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:死神手套	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:金手镯	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:黑色水晶戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:蛇眼戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:珍珠戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:金戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:骷髅戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:魅力戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:47] 物品:道德戒指	怪物:1EAA1910虹魔教主8	地图:H204	X:25	Y:34 
[2024/8/19 5:2:52] 物品:强效金创药	怪物:2224AE20祖玛弓箭手8	地图:H204	X:22	Y:36 
[2024/8/19 5:2:52] 物品:死神手套	怪物:2224AE20祖玛弓箭手8	地图:H204	X:22	Y:36 
[2024/8/19 5:2:57] 物品:强效太阳水	怪物:0598B610魔龙射手2	地图:66	X:47	Y:203 
[2024/8/19 5:2:58] 物品:强效金创药	怪物:1A6B9FA0祖玛弓箭手8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:太阳水	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:金创药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:金创药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:金创药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:魔法药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:魔法药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:魔法药(中量)	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效金创药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:1] 物品:强效魔法药	怪物:29DA5350白野猪8	地图:H204	X:11	Y:47 
[2024/8/19 5:3:11] 物品:道士头盔	怪物:186CE080祖玛雕像8	地图:H204	X:9	Y:51 
[2024/8/19 5:3:11] 物品:黑檀手镯	怪物:186CE080祖玛雕像8	地图:H204	X:9	Y:51 
