[2024/8/20 14:0:1] 物品:金创药(中量)	怪物:27617A10沃玛勇士	地图:D024	X:56	Y:46 
[2024/8/20 14:4:51] 物品:强效金创药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效金创药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效金创药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效金创药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效金创药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:强效魔法药	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:4:51] 物品:死神手套	怪物:18BCF760虹魔猪卫8	地图:H204	X:23	Y:28 
[2024/8/20 14:5:2] 物品:八荒	怪物:24913BC0祖玛弓箭手8	地图:H204	X:30	Y:29 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:太阳水	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:金创药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:金创药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:金创药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:魔法药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:魔法药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:魔法药(中量)	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效金创药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:强效魔法药	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:4] 物品:魔法手镯	怪物:29D74240白野猪8	地图:H204	X:38	Y:64 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:太阳水	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:金创药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:金创药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:金创药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:魔法药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:魔法药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:魔法药(中量)	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效金创药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:12] 物品:强效魔法药	怪物:20177A10白野猪8	地图:H204	X:31	Y:28 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:太阳水	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:金创药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:金创药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:金创药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:魔法药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:魔法药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:魔法药(中量)	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效金创药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:强效魔法药	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:30] 物品:珊瑚戒指	怪物:300B56A0虹魔猪卫8	地图:H204	X:25	Y:20 
[2024/8/20 14:5:39] 物品:魔法手镯	怪物:274CE0E0祖玛弓箭手8	地图:H204	X:29	Y:23 
[2024/8/20 14:5:47] 物品:灯笼项链	怪物:22A8ADC0祖玛卫士8	地图:H204	X:32	Y:26 
[2024/8/20 14:5:53] 物品:灵魂战衣(女)	怪物:05290950祖玛雕像8	地图:H204	X:35	Y:34 
[2024/8/20 14:5:55] 物品:灵魂战衣(男)	怪物:2F3044D0魔龙血蛙	地图:6	X:130	Y:184 
[2024/8/20 14:5:55] 物品:魔法长袍(男)	怪物:2F3044D0魔龙血蛙	地图:6	X:130	Y:184 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:太阳水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:金创药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:金创药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:金创药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:魔法药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:魔法药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:魔法药(中量)	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效金创药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:强效魔法药	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:攻击力药水	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:7] 物品:记忆头盔	怪物:2508B3E0白野猪8	地图:H204	X:43	Y:42 
[2024/8/20 14:6:9] 物品:凌风	怪物:237F2E00祖玛雕像8	地图:H204	X:43	Y:41 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:太阳水	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:金创药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:金创药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:金创药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:魔法药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:魔法药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:魔法药(中量)	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效金创药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:强效魔法药	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:炼狱	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:10] 物品:黑檀手镯	怪物:27B6D830白野猪8	地图:H204	X:40	Y:57 
[2024/8/20 14:6:21] 物品:强效太阳水	怪物:05B1DA20虹魔猪卫8	地图:H204	X:42	Y:42 
