[2024/8/22 9:0:1] 物品:道德戒指	怪物:2CAD8020魔龙破甲兵	地图:66	X:46	Y:126 
[2024/8/22 9:9:2] 物品:强效太阳水	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效太阳水	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效太阳水	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效金创药	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效金创药	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效魔法药	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:强效魔法药	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:凝霜	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:蓝翡翠项链	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:困魔咒	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:2] 物品:野蛮冲撞	怪物:23FBDF70尸王8	地图:H201	X:37	Y:55 
[2024/8/22 9:9:4] 物品:太阳水	怪物:2ACBE870魔龙射手	地图:66	X:73	Y:54 
[2024/8/22 9:9:4] 物品:布鞋	怪物:2ACBE870魔龙射手	地图:66	X:73	Y:54 
[2024/8/22 9:9:5] 物品:强效太阳水	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效太阳水	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效太阳水	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效太阳水	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效太阳水	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效金创药	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效金创药	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效魔法药	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:强效魔法药	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:骷髅戒指	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:凝霜	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:魔力手镯	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:5] 物品:冰咆哮	怪物:14D58210尸王8	地图:H201	X:34	Y:52 
[2024/8/22 9:9:10] 物品:魔法药(小量)	怪物:292F08A0僵尸4	地图:H201	X:39	Y:47 
[2024/8/22 9:9:13] 物品:强效太阳水	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效太阳水	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效太阳水	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效太阳水	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效太阳水	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效金创药	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效金创药	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效魔法药	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:强效魔法药	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:骷髅戒指	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:珍珠戒指	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:道德戒指	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:13] 物品:黑檀手镯	怪物:12015FD0尸王8	地图:H201	X:37	Y:48 
[2024/8/22 9:9:14] 物品:强效魔法药	怪物:24AE2AA0魔龙刀兵	地图:66	X:68	Y:59 
[2024/8/22 9:9:18] 物品:强效太阳水	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效太阳水	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效太阳水	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效太阳水	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效太阳水	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效金创药	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效金创药	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效魔法药	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:强效魔法药	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:蛇眼戒指	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:珍珠戒指	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:凝霜	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:魅力戒指	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:18] 物品:魔力手镯	怪物:2BC7B100尸王8	地图:H201	X:39	Y:48 
[2024/8/22 9:9:20] 物品:强效太阳水	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效太阳水	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效太阳水	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效太阳水	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效太阳水	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效金创药	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效金创药	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效魔法药	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:强效魔法药	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:生铁戒指	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:凝霜	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:黑檀手镯	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:20] 物品:魔力手镯	怪物:14B9EEA0尸王8	地图:H201	X:36	Y:47 
[2024/8/22 9:9:22] 物品:强效魔法药	怪物:1B1267B0魔龙射手	地图:66	X:65	Y:64 
[2024/8/22 9:9:31] 物品:强效金创药	怪物:24C4AC50魔龙射手	地图:66	X:75	Y:62 
[2024/8/22 9:9:31] 物品:强效金创药	怪物:24C4AC50魔龙射手	地图:66	X:75	Y:62 
[2024/8/22 9:9:31] 物品:放大镜	怪物:24C4AC50魔龙射手	地图:66	X:75	Y:62 
[2024/8/22 9:9:31] 物品:魔法长袍(女)	怪物:24C4AC50魔龙射手	地图:66	X:75	Y:62 
[2024/8/22 9:9:31] 物品:金手镯	怪物:24C4AC50魔龙射手	地图:66	X:75	Y:62 
[2024/8/22 9:9:32] 物品:强效太阳水	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效太阳水	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效太阳水	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效太阳水	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效太阳水	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效金创药	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效金创药	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效魔法药	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:强效魔法药	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:骷髅戒指	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:珍珠戒指	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:魅力戒指	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:蓝翡翠项链	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:群体治疗术	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:32] 物品:圣言术	怪物:2B798C00尸王8	地图:H201	X:44	Y:40 
[2024/8/22 9:9:37] 物品:强效太阳水	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效太阳水	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效太阳水	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效太阳水	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效太阳水	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效金创药	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效金创药	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效魔法药	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:强效魔法药	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:37] 物品:道德戒指	怪物:25F0CFD0尸王8	地图:H201	X:46	Y:41 
[2024/8/22 9:9:43] 物品:强效魔法药	怪物:1456DD10魔龙刀兵	地图:66	X:78	Y:65 
[2024/8/22 9:9:45] 物品:强效魔法药	怪物:1E0FEA30魔龙刀兵	地图:66	X:77	Y:68 
[2024/8/22 9:9:50] 物品:雷电术	怪物:2353DA10恶灵尸王	地图:H201	X:48	Y:37 
[2024/8/22 9:9:50] 物品:大火球	怪物:2353DA10恶灵尸王	地图:H201	X:48	Y:37 
[2024/8/22 9:9:55] 物品:隐身术	怪物:25F8E460恶灵尸王	地图:H201	X:49	Y:39 
[2024/8/22 9:9:55] 物品:大火球	怪物:25F8E460恶灵尸王	地图:H201	X:49	Y:39 
[2024/8/22 9:10:1] 物品:太阳水	怪物:23BA59A0魔龙破甲兵	地图:66	X:82	Y:53 
[2024/8/22 9:10:1] 物品:黑檀手镯	怪物:23BA59A0魔龙破甲兵	地图:66	X:82	Y:53 
[2024/8/22 9:10:5] 物品:太阳水	怪物:2CECFA40黑色恶蛆8	地图:H004	X:124	Y:117 
[2024/8/22 9:10:10] 物品:精神力战法	怪物:2D047100僵尸5	地图:H201	X:48	Y:34 
[2024/8/22 9:10:10] 物品:强效太阳水	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效太阳水	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效太阳水	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效太阳水	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效太阳水	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效金创药	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效金创药	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效魔法药	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:强效魔法药	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:黑色水晶戒指	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:蛇眼戒指	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:死神手套	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:10] 物品:召唤神兽	怪物:2D09B640尸王8	地图:H201	X:44	Y:33 
[2024/8/22 9:10:14] 物品:魔法药(中量)	怪物:2A967570恶灵尸王	地图:H201	X:53	Y:34 
[2024/8/22 9:10:14] 物品:刺杀剑术	怪物:2A967570恶灵尸王	地图:H201	X:53	Y:34 
[2024/8/22 9:10:14] 物品:施毒术	怪物:2A967570恶灵尸王	地图:H201	X:53	Y:34 
[2024/8/22 9:10:19] 物品:施毒术	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:雷电术	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:抗拒火环	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:精神力战法	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:火球术	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:治愈术	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:基本剑术	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:半月	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:海魂	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:凌风	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔鬼项链	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:琥珀项链	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:凤凰明珠	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:坚固手套	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔力手镯	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:铁剑	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:短剑	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:轻型盔甲(男)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:轻型盔甲(女)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:中型盔甲(男)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:青铜斧	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:黑檀项链	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:黄色水晶项链	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:黑色水晶项链	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:青铜头盔	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:金创药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:金创药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:金创药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:金创药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔法药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔法药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔法药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:19] 物品:魔法药(小量)	怪物:06145D50僵尸50	地图:H201	X:52	Y:30 
[2024/8/22 9:10:20] 物品:神圣战甲术	怪物:2AC77AD0恶灵尸王	地图:H201	X:52	Y:31 
[2024/8/22 9:10:20] 物品:隐身术	怪物:2AC77AD0恶灵尸王	地图:H201	X:52	Y:31 
[2024/8/22 9:10:20] 物品:灵魂火符	怪物:2AC77AD0恶灵尸王	地图:H201	X:52	Y:31 
[2024/8/22 9:10:20] 物品:诱惑之光	怪物:2AC77AD0恶灵尸王	地图:H201	X:52	Y:31 
[2024/8/22 9:10:21] 物品:诱惑之光	怪物:25B3C0C0恶灵尸王	地图:H201	X:50	Y:32 
[2024/8/22 9:10:28] 物品:魔法药(小量)	怪物:25E06420僵尸5	地图:H201	X:56	Y:31 
[2024/8/22 9:10:42] 物品:强效太阳水	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效太阳水	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效太阳水	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效太阳水	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效太阳水	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效金创药	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效金创药	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效魔法药	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:强效魔法药	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:骷髅戒指	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:42] 物品:魔力手镯	怪物:248B76B0尸王8	地图:H201	X:51	Y:28 
[2024/8/22 9:10:44] 物品:强效太阳水	怪物:11F919F0魔龙战将	地图:66	X:87	Y:120 
[2024/8/22 9:10:47] 物品:魔法药(小量)	怪物:25E06420僵尸5	地图:H201	X:56	Y:31 
[2024/8/22 9:10:53] 物品:强效魔法药	怪物:10F92D30魔龙刀兵1	地图:66	X:92	Y:121 
[2024/8/22 9:10:53] 物品:蓝翡翠项链	怪物:2AD5E780巨型蠕虫8	地图:H004	X:59	Y:135 
[2024/8/22 9:10:58] 物品:强效太阳水	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效太阳水	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效太阳水	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效太阳水	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效太阳水	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效金创药	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效金创药	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效魔法药	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:强效魔法药	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:骷髅戒指	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:蛇眼戒指	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:生铁戒指	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:死神手套	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:10:58] 物品:魔力手镯	怪物:25D5C9B0尸王8	地图:H201	X:53	Y:23 
[2024/8/22 9:11:0] 物品:强效太阳水	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效太阳水	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效太阳水	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效太阳水	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效太阳水	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效金创药	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效金创药	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效魔法药	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:强效魔法药	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:生铁戒指	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:0] 物品:道德戒指	怪物:22D8F970尸王8	地图:H201	X:52	Y:23 
[2024/8/22 9:11:3] 物品:魔法药(中量)	怪物:1B1BA570角蝇	地图:D713	X:220	Y:363 
[2024/8/22 9:11:6] 物品:强效太阳水	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效太阳水	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效太阳水	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效太阳水	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效太阳水	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效金创药	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效金创药	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效魔法药	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:强效魔法药	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:生铁戒指	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:凝霜	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:魅力戒指	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:黑檀手镯	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:6] 物品:魔力手镯	怪物:2BD36360尸王8	地图:H201	X:36	Y:25 
[2024/8/22 9:11:9] 物品:强效魔法药	怪物:16B28F30魔龙破甲兵	地图:66	X:100	Y:115 
[2024/8/22 9:11:24] 物品:强效太阳水	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效太阳水	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效太阳水	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效太阳水	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效太阳水	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效金创药	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效金创药	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效魔法药	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:强效魔法药	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:黑色水晶戒指	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:蛇眼戒指	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:生铁戒指	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:黑檀手镯	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:魔力手镯	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:24] 物品:魔法盾	怪物:28E4B290尸王8	地图:H201	X:50	Y:18 
[2024/8/22 9:11:27] 物品:蓝翡翠项链	怪物:14BB92B0魔龙射手	地图:66	X:108	Y:109 
[2024/8/22 9:11:32] 物品:强效金创药	怪物:060BC7C0魔龙射手1	地图:66	X:107	Y:109 
[2024/8/22 9:11:32] 物品:强效魔法药	怪物:060BC7C0魔龙射手1	地图:66	X:107	Y:109 
[2024/8/22 9:11:32] 物品:阎罗手套	怪物:060BC7C0魔龙射手1	地图:66	X:107	Y:109 
[2024/8/22 9:11:36] 物品:强效太阳水	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效太阳水	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效太阳水	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效太阳水	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效太阳水	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效金创药	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效金创药	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效魔法药	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:强效魔法药	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:魔力手镯	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
[2024/8/22 9:11:36] 物品:困魔咒	怪物:2CC1E680尸王8	地图:H201	X:52	Y:25 
