[2024/8/18 2:0:0] 物品:黑檀手镯	怪物:279A7AD0牛魔侍卫8	地图:H010	X:373	Y:227 
[2024/8/18 2:3:17] 物品:金创药(小量)	怪物:189B6B30僵尸5	地图:H201	X:136	Y:157 
[2024/8/18 2:3:17] 物品:攻击力药水	怪物:189B6B30僵尸5	地图:H201	X:136	Y:157 
[2024/8/18 2:3:25] 物品:金创药(小量)	怪物:189ECB00僵尸4	地图:H201	X:172	Y:94 
[2024/8/18 2:3:25] 物品:强效太阳水	怪物:039E6A20牛魔将军0	地图:H010	X:383	Y:255 
[2024/8/18 2:3:25] 物品:强效太阳水	怪物:039E6A20牛魔将军0	地图:H010	X:383	Y:255 
[2024/8/18 2:3:25] 物品:太阳水	怪物:039E6A20牛魔将军0	地图:H010	X:383	Y:255 
[2024/8/18 2:3:25] 物品:太阳水	怪物:039E6A20牛魔将军0	地图:H010	X:383	Y:255 
[2024/8/18 2:3:26] 物品:魔法药(小量)	怪物:307E27E0骷髅战士	地图:D002	X:284	Y:46 
[2024/8/18 2:3:28] 物品:道德戒指	怪物:2F328890牛魔法师8	地图:H010	X:383	Y:256 
[2024/8/18 2:3:32] 物品:强效太阳水	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:强效太阳水	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:太阳水	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:太阳水	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:太阳水	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:泰坦戒指	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:红宝石戒指	怪物:2A27E1D0牛魔祭司0	地图:H010	X:382	Y:257 
[2024/8/18 2:3:32] 物品:金创药(小量)	怪物:2AA3DD90僵尸4	地图:H201	X:168	Y:92 
[2024/8/18 2:3:37] 物品:重盔甲(女)	怪物:2F24BCB0牛魔法师8	地图:H010	X:379	Y:257 
[2024/8/18 2:3:37] 物品:生铁戒指	怪物:2F24BCB0牛魔法师8	地图:H010	X:379	Y:257 
[2024/8/18 2:3:41] 物品:强效魔法药	怪物:1BFDDAC0牛魔将军8	地图:H010	X:379	Y:256 
[2024/8/18 2:3:44] 物品:强效魔法药	怪物:297DFC40牛魔法师8	地图:H010	X:378	Y:259 
[2024/8/18 2:3:44] 物品:白色虎齿项链	怪物:297DFC40牛魔法师8	地图:H010	X:378	Y:259 
[2024/8/18 2:3:50] 物品:金创药(小量)	怪物:272FCFE0僵尸5	地图:H201	X:163	Y:152 
[2024/8/18 2:3:51] 物品:强效太阳水	怪物:2F1F9CE0牛魔祭司8	地图:H010	X:375	Y:258 
[2024/8/18 2:3:51] 物品:强效太阳水	怪物:2F1F9CE0牛魔祭司8	地图:H010	X:375	Y:258 
[2024/8/18 2:3:51] 物品:强效金创药	怪物:2F1F9CE0牛魔祭司8	地图:H010	X:375	Y:258 
[2024/8/18 2:3:51] 物品:白金项链	怪物:2F1F9CE0牛魔祭司8	地图:H010	X:375	Y:258 
[2024/8/18 2:3:52] 物品:强效太阳水	怪物:2B4F5A60牛魔祭司8	地图:H010	X:376	Y:258 
[2024/8/18 2:3:52] 物品:强效太阳水	怪物:2B4F5A60牛魔祭司8	地图:H010	X:376	Y:258 
[2024/8/18 2:3:52] 物品:重盔甲(女)	怪物:2B4F5A60牛魔祭司8	地图:H010	X:376	Y:258 
[2024/8/18 2:3:59] 物品:强效太阳水	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效太阳水	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效太阳水	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效太阳水	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效太阳水	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效金创药	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效金创药	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效魔法药	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:强效魔法药	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:黑檀手镯	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:魔力手镯	怪物:2F67F3C0尸王8	地图:H201	X:162	Y:151 
[2024/8/18 2:3:59] 物品:金创药(小量)	怪物:291EBF10山洞蝙蝠	地图:D002	X:315	Y:35 
[2024/8/18 2:4:2] 物品:攻杀剑术	怪物:0D85E5A0僵尸5	地图:H201	X:164	Y:152 
[2024/8/18 2:4:2] 物品:金创药(小量)	怪物:30D62E30僵尸5	地图:H201	X:163	Y:153 
[2024/8/18 2:4:6] 物品:强效太阳水	怪物:29FC3F70牛魔将军0	地图:H010	X:371	Y:258 
[2024/8/18 2:4:6] 物品:强效太阳水	怪物:29FC3F70牛魔将军0	地图:H010	X:371	Y:258 
[2024/8/18 2:4:6] 物品:强效太阳水	怪物:29FC3F70牛魔将军0	地图:H010	X:371	Y:258 
[2024/8/18 2:4:6] 物品:太阳水	怪物:29FC3F70牛魔将军0	地图:H010	X:371	Y:258 
[2024/8/18 2:4:6] 物品:小手镯	怪物:29FC3F70牛魔将军0	地图:H010	X:371	Y:258 
[2024/8/18 2:4:14] 物品:强效魔法药	怪物:2B43B7C0牛魔将军8	地图:H010	X:371	Y:259 
[2024/8/18 2:4:14] 物品:精神力药水	怪物:2B43B7C0牛魔将军8	地图:H010	X:371	Y:259 
[2024/8/18 2:4:16] 物品:太阳水	怪物:18687670僵尸5	地图:H201	X:101	Y:178 
[2024/8/18 2:4:17] 物品:蓝翡翠项链	怪物:0C485400牛魔法师8	地图:H010	X:372	Y:259 
[2024/8/18 2:4:17] 物品:金手镯	怪物:0C485400牛魔法师8	地图:H010	X:372	Y:259 
[2024/8/18 2:4:21] 物品:太阳水	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:魔法药(中量)	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:魔法药(中量)	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:降魔	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:黑色水晶戒指	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:斩马刀	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:偃月	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:生铁戒指	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:白金项链	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:爆裂火焰	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:幽灵盾	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:青铜头盔	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:21] 物品:钢手镯	怪物:24474B60骷髅精灵	地图:D002	X:316	Y:34 
[2024/8/18 2:4:22] 物品:集体隐身术	怪物:245A83B0恶灵尸王	地图:H201	X:171	Y:144 
[2024/8/18 2:4:22] 物品:隐身术	怪物:245A83B0恶灵尸王	地图:H201	X:171	Y:144 
[2024/8/18 2:4:23] 物品:魔法长袍(女)	怪物:2A2017F0牛魔法师8	地图:H010	X:367	Y:262 
[2024/8/18 2:4:26] 物品:金创药(小量)	怪物:184E3130僵尸5	地图:H201	X:93	Y:174 
[2024/8/18 2:4:26] 物品:魔法药(小量)	怪物:184E3130僵尸5	地图:H201	X:93	Y:174 
[2024/8/18 2:4:26] 物品:太阳水	怪物:294A8260黑色恶蛆8	地图:H004	X:103	Y:113 
[2024/8/18 2:4:28] 物品:太阳水	怪物:1909A980黑色恶蛆8	地图:H001	X:96	Y:19 
[2024/8/18 2:4:35] 物品:强效太阳水	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效太阳水	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效太阳水	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效太阳水	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效太阳水	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效金创药	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效金创药	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效魔法药	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:强效魔法药	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:珍珠戒指	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:道德戒指	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:35] 物品:黑檀手镯	怪物:1815E9C0尸王8	地图:H201	X:176	Y:143 
[2024/8/18 2:4:37] 物品:强效太阳水	怪物:1C47C6E0牛魔将军8	地图:H010	X:362	Y:269 
[2024/8/18 2:4:40] 物品:强效太阳水	怪物:2B4426B0牛魔将军8	地图:H010	X:361	Y:269 
[2024/8/18 2:4:40] 物品:强效金创药	怪物:2B4426B0牛魔将军8	地图:H010	X:361	Y:269 
[2024/8/18 2:4:40] 物品:黑檀手镯	怪物:2B4426B0牛魔将军8	地图:H010	X:361	Y:269 
[2024/8/18 2:4:43] 物品:幽灵盾	怪物:1966FE90恶灵尸王	地图:H201	X:175	Y:143 
[2024/8/18 2:4:43] 物品:施毒术	怪物:1966FE90恶灵尸王	地图:H201	X:175	Y:143 
[2024/8/18 2:4:43] 物品:召唤骷髅	怪物:1966FE90恶灵尸王	地图:H201	X:175	Y:143 
[2024/8/18 2:4:46] 物品:魔法长袍(男)	怪物:1A044C00红野猪8	地图:H002	X:130	Y:162 
[2024/8/18 2:4:50] 物品:强效太阳水	怪物:2A047C80牛魔祭司0	地图:H010	X:367	Y:272 
[2024/8/18 2:4:50] 物品:强效太阳水	怪物:2A047C80牛魔祭司0	地图:H010	X:367	Y:272 
[2024/8/18 2:4:50] 物品:太阳水	怪物:2A047C80牛魔祭司0	地图:H010	X:367	Y:272 
[2024/8/18 2:4:50] 物品:太阳水	怪物:2A047C80牛魔祭司0	地图:H010	X:367	Y:272 
[2024/8/18 2:4:52] 物品:金创药(小量)	怪物:186927F0僵尸5	地图:H201	X:79	Y:171 
[2024/8/18 2:4:52] 物品:蓝翡翠项链	怪物:0DC9E460牛魔法师8	地图:H010	X:365	Y:272 
[2024/8/18 2:4:52] 物品:魅力戒指	怪物:0DC9E460牛魔法师8	地图:H010	X:365	Y:272 
[2024/8/18 2:4:57] 物品:魔法药(小量)	怪物:17C0CE30僵尸4	地图:H201	X:182	Y:147 
[2024/8/18 2:5:2] 物品:金创药(小量)	怪物:2A46B0B0僵尸4	地图:H201	X:181	Y:147 
[2024/8/18 2:5:3] 物品:灵魂战衣(男)	怪物:281C9830牛魔侍卫8	地图:H010	X:358	Y:275 
[2024/8/18 2:5:5] 物品:强效太阳水	怪物:2B4EEB70牛魔祭司8	地图:H010	X:359	Y:275 
[2024/8/18 2:5:5] 物品:破魂	怪物:2B4EEB70牛魔祭司8	地图:H010	X:359	Y:275 
[2024/8/18 2:5:7] 物品:瞬息移动	怪物:1EBD7D20僵尸5	地图:H201	X:182	Y:147 
[2024/8/18 2:5:9] 物品:牛角戒指	怪物:05D252D0骷髅	地图:D002	X:326	Y:25 
[2024/8/18 2:5:10] 物品:魔法长袍(男)	怪物:2F2EBD60牛魔侍卫8	地图:H010	X:355	Y:277 
[2024/8/18 2:5:10] 物品:黑檀手镯	怪物:2F2EBD60牛魔侍卫8	地图:H010	X:355	Y:277 
[2024/8/18 2:5:16] 物品:金创药(小量)	怪物:2352BFB0骷髅战士	地图:D002	X:325	Y:35 
[2024/8/18 2:5:16] 物品:强效太阳水	怪物:31ACB8D0牛魔将军0	地图:H010	X:355	Y:278 
[2024/8/18 2:5:16] 物品:太阳水	怪物:31ACB8D0牛魔将军0	地图:H010	X:355	Y:278 
[2024/8/18 2:5:16] 物品:幽灵手套	怪物:31ACB8D0牛魔将军0	地图:H010	X:355	Y:278 
[2024/8/18 2:5:16] 物品:夏普儿手镯	怪物:31ACB8D0牛魔将军0	地图:H010	X:355	Y:278 
[2024/8/18 2:5:16] 物品:辟邪手镯	怪物:31ACB8D0牛魔将军0	地图:H010	X:355	Y:278 
[2024/8/18 2:5:19] 物品:魅力戒指	怪物:2A448780牛魔法师8	地图:H010	X:353	Y:278 
[2024/8/18 2:5:21] 物品:强效太阳水	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效太阳水	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效太阳水	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效太阳水	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效太阳水	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效金创药	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效金创药	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效魔法药	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:强效魔法药	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:骷髅戒指	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:黑檀手镯	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:魔力手镯	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:21] 物品:召唤神兽	怪物:1E9FDDB0尸王8	地图:H201	X:173	Y:154 
[2024/8/18 2:5:24] 物品:道德戒指	怪物:30369120牛魔法师8	地图:H010	X:356	Y:279 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:2F3DCE30牛魔将军8	地图:H010	X:355	Y:279 
[2024/8/18 2:5:26] 物品:强效魔法药	怪物:2F3DCE30牛魔将军8	地图:H010	X:355	Y:279 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效太阳水	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效金创药	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效金创药	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效魔法药	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:强效魔法药	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:凝霜	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:魔力手镯	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:26] 物品:圣言术	怪物:1B1539F0尸王8	地图:H201	X:173	Y:153 
[2024/8/18 2:5:31] 物品:太阳水	怪物:1CE55560恶灵尸王	地图:H201	X:175	Y:153 
[2024/8/18 2:5:31] 物品:隐身术	怪物:1CE55560恶灵尸王	地图:H201	X:175	Y:153 
[2024/8/18 2:5:31] 物品:召唤骷髅	怪物:1CE55560恶灵尸王	地图:H201	X:175	Y:153 
[2024/8/18 2:5:31] 物品:强效太阳水	怪物:31ACE530牛魔将军0	地图:H010	X:356	Y:279 
[2024/8/18 2:5:31] 物品:强效太阳水	怪物:31ACE530牛魔将军0	地图:H010	X:356	Y:279 
[2024/8/18 2:5:31] 物品:强效太阳水	怪物:31ACE530牛魔将军0	地图:H010	X:356	Y:279 
[2024/8/18 2:5:31] 物品:魔法长袍(女)	怪物:31ACE530牛魔将军0	地图:H010	X:356	Y:279 
[2024/8/18 2:5:33] 物品:魔法药(小量)	怪物:17C0CE30僵尸4	地图:H201	X:174	Y:152 
[2024/8/18 2:5:37] 物品:攻杀剑术	怪物:2D9D2080僵尸5	地图:H201	X:174	Y:152 
[2024/8/18 2:5:38] 物品:银手镯	怪物:224ECB20骷髅战士	地图:D002	X:322	Y:18 
[2024/8/18 2:5:40] 物品:强效太阳水	怪物:28889200牛魔祭司8	地图:H010	X:354	Y:283 
[2024/8/18 2:5:40] 物品:强效太阳水	怪物:28889200牛魔祭司8	地图:H010	X:354	Y:283 
[2024/8/18 2:5:40] 物品:强效金创药	怪物:28889200牛魔祭司8	地图:H010	X:354	Y:283 
[2024/8/18 2:5:42] 物品:强效太阳水	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效太阳水	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效太阳水	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效太阳水	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效太阳水	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效金创药	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效金创药	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效魔法药	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:强效魔法药	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:珊瑚戒指	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:黑色水晶戒指	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:蛇眼戒指	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:42] 物品:黑檀手镯	怪物:195E7090尸王8	地图:H201	X:174	Y:154 
[2024/8/18 2:5:49] 物品:太阳水	怪物:2D9D2080僵尸5	地图:H201	X:174	Y:152 
[2024/8/18 2:5:55] 物品:强效太阳水	怪物:2B3E4370牛魔将军8	地图:H010	X:358	Y:289 
[2024/8/18 2:5:55] 物品:骷髅戒指	怪物:2B3E4370牛魔将军8	地图:H010	X:358	Y:289 
[2024/8/18 2:5:57] 物品:魅力戒指	怪物:0630C410牛魔侍卫8	地图:H010	X:359	Y:288 
[2024/8/18 2:5:58] 物品:太阳水	怪物:27BA21D0黑野猪8	地图:H002	X:309	Y:65 
[2024/8/18 2:6:0] 物品:疾光电影	怪物:1CCA8800恶灵尸王	地图:H201	X:105	Y:184 
[2024/8/18 2:6:0] 物品:诱惑之光	怪物:1CCA8800恶灵尸王	地图:H201	X:105	Y:184 
[2024/8/18 2:6:0] 物品:瞬息移动	怪物:1CCA8800恶灵尸王	地图:H201	X:105	Y:184 
[2024/8/18 2:6:2] 物品:太阳水	怪物:27B7CC40黑野猪8	地图:H002	X:311	Y:65 
[2024/8/18 2:6:5] 物品:魔法长袍(女)	怪物:2F29E020牛魔侍卫8	地图:H010	X:359	Y:293 
[2024/8/18 2:6:5] 物品:金戒指	怪物:2F29E020牛魔侍卫8	地图:H010	X:359	Y:293 
[2024/8/18 2:6:5] 物品:金创药(小量)	怪物:19E67130僵尸5	地图:H201	X:175	Y:154 
[2024/8/18 2:6:5] 物品:火墙	怪物:19E67130僵尸5	地图:H201	X:175	Y:154 
[2024/8/18 2:6:7] 物品:灵魂战衣(女)	怪物:0D724120牛魔法师8	地图:H010	X:359	Y:293 
[2024/8/18 2:6:7] 物品:降魔	怪物:0D724120牛魔法师8	地图:H010	X:359	Y:293 
[2024/8/18 2:6:16] 物品:魔法药(小量)	怪物:1EBD7D20僵尸5	地图:H201	X:183	Y:150 
[2024/8/18 2:6:20] 物品:灵魂战衣(男)	怪物:3067BEE0牛魔法师8	地图:H010	X:364	Y:288 
[2024/8/18 2:6:20] 物品:强效太阳水	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效太阳水	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效太阳水	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效太阳水	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效太阳水	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效金创药	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效金创药	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效魔法药	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:强效魔法药	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:20] 物品:珍珠戒指	怪物:1AD726F0尸王8	地图:H201	X:108	Y:178 
[2024/8/18 2:6:23] 物品:金创药(小量)	怪物:1C891310山洞蝙蝠	地图:D002	X:328	Y:96 
[2024/8/18 2:6:23] 物品:重盔甲(男)	怪物:29CF1FA0牛魔法师8	地图:H010	X:364	Y:288 
[2024/8/18 2:6:23] 物品:狂风项链	怪物:29CF1FA0牛魔法师8	地图:H010	X:364	Y:288 
[2024/8/18 2:6:25] 物品:金创药(小量)	怪物:1E68EAF0僵尸5	地图:H201	X:108	Y:180 
[2024/8/18 2:6:26] 物品:太阳水	怪物:2A42BD60牛魔将军8	地图:H010	X:364	Y:290 
[2024/8/18 2:6:29] 物品:竹笛	怪物:1B97B190红野猪8	地图:H002	X:146	Y:49 
[2024/8/18 2:6:33] 物品:重盔甲(女)	怪物:30316BD0牛魔侍卫8	地图:H010	X:368	Y:289 
[2024/8/18 2:6:35] 物品:强效太阳水	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效太阳水	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效太阳水	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效太阳水	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效太阳水	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效金创药	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效金创药	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效魔法药	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:强效魔法药	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:蛇眼戒指	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:生铁戒指	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:道德戒指	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:魅力戒指	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:黑檀手镯	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:35] 物品:魔力手镯	怪物:1988AA40尸王8	地图:H201	X:109	Y:179 
[2024/8/18 2:6:42] 物品:隐身术	怪物:299A9AC0恶灵尸王	地图:H201	X:162	Y:91 
[2024/8/18 2:6:42] 物品:灵魂火符	怪物:299A9AC0恶灵尸王	地图:H201	X:162	Y:91 
[2024/8/18 2:6:42] 物品:雷电术	怪物:299A9AC0恶灵尸王	地图:H201	X:162	Y:91 
[2024/8/18 2:6:42] 物品:诱惑之光	怪物:299A9AC0恶灵尸王	地图:H201	X:162	Y:91 
[2024/8/18 2:6:42] 物品:召唤骷髅	怪物:299A9AC0恶灵尸王	地图:H201	X:162	Y:91 
[2024/8/18 2:6:43] 物品:强效太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:359	Y:298 
[2024/8/18 2:6:43] 物品:太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:359	Y:298 
[2024/8/18 2:6:43] 物品:太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:359	Y:298 
[2024/8/18 2:6:43] 物品:龙纹剑	怪物:1D970BE0牛魔将军0	地图:H010	X:359	Y:298 
[2024/8/18 2:6:44] 物品:隐身术	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:瞬息移动	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:抗拒火环	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:精神力战法	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:火球术	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:治愈术	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:基本剑术	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:半月	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:海魂	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:凌风	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:蓝色水晶戒指	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:魔鬼项链	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
[2024/8/18 2:6:44] 物品:琥珀项链	怪物:061E7A10僵尸50	地图:H201	X:113	Y:183 
