[2024/8/20 1:0:0] 物品:道士手镯	怪物:2D701BE0魔龙破甲兵1	地图:65	X:213	Y:116 
[2024/8/20 1:1:11] 物品:强效金创药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效金创药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效金创药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效金创药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:强效魔法药	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:11] 物品:地狱雷光	怪物:1F903DC0白野猪	地图:D714	X:63	Y:179 
[2024/8/20 1:1:15] 物品:金创药(中量)	怪物:2D8197B0祖玛卫士8	地图:H204	X:65	Y:25 
[2024/8/20 1:1:15] 物品:修罗	怪物:2D8197B0祖玛卫士8	地图:H204	X:65	Y:25 
[2024/8/20 1:1:15] 物品:道士头盔	怪物:2D8197B0祖玛卫士8	地图:H204	X:65	Y:25 
[2024/8/20 1:1:20] 物品:魔法药(中量)	怪物:0D9AF2A0祖玛雕像8	地图:H204	X:64	Y:23 
[2024/8/20 1:1:26] 物品:蓝翡翠项链	怪物:2A60AE60祖玛卫士8	地图:H204	X:65	Y:23 
[2024/8/20 1:1:26] 物品:降妖除魔戒指	怪物:2A60AE60祖玛卫士8	地图:H204	X:65	Y:23 
[2024/8/20 1:1:26] 物品:魔法长袍(男)	怪物:2DA27EA0魔龙射手1	地图:65	X:227	Y:105 
[2024/8/20 1:1:31] 物品:魔力手镯	怪物:2A2CA8E0祖玛卫士8	地图:H204	X:65	Y:24 
[2024/8/20 1:1:31] 物品:珊瑚戒指	怪物:2A2CA8E0祖玛卫士8	地图:H204	X:65	Y:24 
[2024/8/20 1:1:33] 物品:强效魔法药	怪物:0395D890魔龙破甲兵	地图:65	X:225	Y:106 
[2024/8/20 1:1:33] 物品:强效金创药	怪物:0395D890魔龙破甲兵	地图:65	X:225	Y:106 
[2024/8/20 1:1:43] 物品:强效魔法药	怪物:2B507AD0魔龙刀兵1	地图:65	X:227	Y:105 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:太阳水	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:金创药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:金创药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:金创药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:魔法药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:魔法药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:魔法药(中量)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效金创药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:强效魔法药	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:记忆项链	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:幽灵战衣(男)	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:凝霜	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:1:53] 物品:生铁戒指	怪物:2497A860白野猪8	地图:H204	X:73	Y:28 
[2024/8/20 1:2:0] 物品:灵魂战衣(男)	怪物:2D5B0830魔龙破甲兵1	地图:65	X:226	Y:105 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:太阳水	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:金创药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:金创药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:金创药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:魔法药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:魔法药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:魔法药(中量)	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效金创药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:强效魔法药	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:道士手镯	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:4] 物品:生铁戒指	怪物:285FC6C0白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:太阳水	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:金创药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:金创药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:金创药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:魔法药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:魔法药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:魔法药(中量)	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效金创药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:14] 物品:强效魔法药	怪物:27BB5870白野猪8	地图:H204	X:74	Y:25 
[2024/8/20 1:2:24] 物品:蓝翡翠项链	怪物:1FE37130钳虫8	地图:H004	X:66	Y:151 
[2024/8/20 1:2:31] 物品:强效金创药	怪物:2D6B1680魔龙破甲兵1	地图:65	X:218	Y:105 
[2024/8/20 1:2:44] 物品:强效魔法药	怪物:31B54000祖玛弓箭手8	地图:H204	X:95	Y:53 
[2024/8/20 1:2:49] 物品:坚固手套	怪物:2D50A4B0祖玛卫士8	地图:H204	X:95	Y:53 
[2024/8/20 1:2:49] 物品:生铁戒指	怪物:2D50A4B0祖玛卫士8	地图:H204	X:95	Y:53 
[2024/8/20 1:2:57] 物品:强效金创药	怪物:2D3DD370魔龙射手	地图:65	X:215	Y:99 
[2024/8/20 1:3:7] 物品:光芒腰带	怪物:2D4F5960魔龙刀兵2	地图:65	X:217	Y:99 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:太阳水	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:金创药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:金创药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:金创药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:魔法药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:魔法药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:魔法药(中量)	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效金创药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:强效魔法药	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:群体治疗术	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:17] 物品:蛇眼戒指	怪物:1F9053F0白野猪	地图:D714	X:8	Y:203 
[2024/8/20 1:3:29] 物品:骷髅戒指	怪物:235D6670祖玛卫士8	地图:H204	X:61	Y:41 
[2024/8/20 1:3:43] 物品:强效金创药	怪物:2D643F30魔龙射手1	地图:65	X:224	Y:97 
[2024/8/20 1:3:43] 物品:太阳水	怪物:2D643F30魔龙射手1	地图:65	X:224	Y:97 
[2024/8/20 1:3:43] 物品:灵魂战衣(女)	怪物:2D643F30魔龙射手1	地图:65	X:224	Y:97 
[2024/8/20 1:3:43] 物品:金戒指	怪物:2D643F30魔龙射手1	地图:65	X:224	Y:97 
[2024/8/20 1:3:43] 物品:强效太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:疗伤药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:疗伤药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:疗伤药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:疗伤药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:太阳水	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效金创药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效金创药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效魔法药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效魔法药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效金创药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效金创药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效魔法药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:强效魔法药	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:恶魔铃铛	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:红宝石戒指	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:重盔甲(男)	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:重盔甲(女)	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:魔法长袍(男)	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
[2024/8/20 1:3:43] 物品:魔法长袍(女)	怪物:08562890牛魔王8	地图:H204	X:55	Y:44 
