[2024/8/20 12:0:15] 物品:施毒术	怪物:2D5AC5A0僵尸1	地图:H201	X:104	Y:18 
[2024/8/20 12:3:51] 物品:召唤骷髅	怪物:1F137AD0恶灵尸王	地图:H201	X:108	Y:86 
[2024/8/20 12:3:59] 物品:太阳水	怪物:1D0ADF80僵尸5	地图:H201	X:98	Y:90 
[2024/8/20 12:4:0] 物品:金创药(小量)	怪物:2B5BB940僵尸4	地图:H201	X:97	Y:89 
[2024/8/20 12:4:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效太阳水	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效金创药	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效金创药	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效魔法药	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效魔法药	怪物:0DA79370尸王8	地图:H201	X:90	Y:92 
[2024/8/20 12:4:11] 物品:强效魔法药	怪物:27DE9FA0魔龙射手	地图:66	X:157	Y:129 
[2024/8/20 12:4:11] 物品:死神手套	怪物:27DE9FA0魔龙射手	地图:66	X:157	Y:129 
[2024/8/20 12:4:11] 物品:金手镯	怪物:27DE9FA0魔龙射手	地图:66	X:157	Y:129 
[2024/8/20 12:4:13] 物品:强效太阳水	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效太阳水	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效太阳水	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效太阳水	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效太阳水	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效金创药	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效金创药	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效魔法药	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:强效魔法药	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:珊瑚戒指	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:黑色水晶戒指	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:道德戒指	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:13] 物品:地狱雷光	怪物:1CBF2C30尸王8	地图:H201	X:89	Y:90 
[2024/8/20 12:4:23] 物品:太阳水	怪物:2E937A90恶灵尸王	地图:H201	X:93	Y:97 
[2024/8/20 12:4:23] 物品:爆裂火焰	怪物:2E937A90恶灵尸王	地图:H201	X:93	Y:97 
[2024/8/20 12:4:23] 物品:雷电术	怪物:2E937A90恶灵尸王	地图:H201	X:93	Y:97 
[2024/8/20 12:4:23] 物品:诱惑之光	怪物:2E937A90恶灵尸王	地图:H201	X:93	Y:97 
[2024/8/20 12:4:23] 物品:召唤骷髅	怪物:2E937A90恶灵尸王	地图:H201	X:93	Y:97 
[2024/8/20 12:4:23] 物品:强效魔法药	怪物:2DEF9080魔龙破甲兵	地图:66	X:154	Y:126 
[2024/8/20 12:4:23] 物品:强效魔法药	怪物:2DEF9080魔龙破甲兵	地图:66	X:154	Y:126 
[2024/8/20 12:4:25] 物品:金创药(小量)	怪物:27CFFDC0僵尸5	地图:H201	X:94	Y:97 
[2024/8/20 12:4:25] 物品:太阳水	怪物:27CFFDC0僵尸5	地图:H201	X:94	Y:97 
[2024/8/20 12:4:28] 物品:金创药(小量)	怪物:2C0EDF00僵尸5	地图:H201	X:93	Y:98 
[2024/8/20 12:4:33] 物品:金创药(小量)	怪物:1C318BC0僵尸5	地图:H201	X:98	Y:98 
[2024/8/20 12:4:38] 物品:强效太阳水	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效太阳水	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效太阳水	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效太阳水	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效太阳水	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效金创药	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效金创药	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效魔法药	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:强效魔法药	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:38] 物品:珍珠戒指	怪物:197139F0尸王8	地图:H201	X:97	Y:102 
[2024/8/20 12:4:39] 物品:金创药(小量)	怪物:2B536A40僵尸4	地图:H201	X:99	Y:99 
[2024/8/20 12:4:45] 物品:强效太阳水	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效太阳水	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效太阳水	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效太阳水	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效太阳水	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效金创药	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效金创药	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效魔法药	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:强效魔法药	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:珊瑚戒指	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:黑色水晶戒指	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:黑檀手镯	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:召唤神兽	怪物:2DDDCFE0尸王8	地图:H201	X:98	Y:102 
[2024/8/20 12:4:45] 物品:金创药(小量)	怪物:302C9430僵尸5	地图:H201	X:99	Y:101 
[2024/8/20 12:4:45] 物品:魔法药(小量)	怪物:302C9430僵尸5	地图:H201	X:99	Y:101 
[2024/8/20 12:4:46] 物品:太阳水	怪物:2D58C8D0僵尸5	地图:H201	X:97	Y:101 
[2024/8/20 12:4:47] 物品:金创药(小量)	怪物:1C318BC0僵尸5	地图:H201	X:97	Y:99 
[2024/8/20 12:4:49] 物品:太阳水	怪物:19F03A10僵尸5	地图:H201	X:99	Y:102 
[2024/8/20 12:4:50] 物品:强效太阳水	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效太阳水	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效太阳水	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效太阳水	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效太阳水	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效金创药	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效金创药	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效魔法药	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:强效魔法药	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:50] 物品:黑檀手镯	怪物:2A345A80尸王8	地图:H201	X:96	Y:103 
[2024/8/20 12:4:55] 物品:金创药(小量)	怪物:224D6820僵尸5	地图:H201	X:99	Y:99 
[2024/8/20 12:5:3] 物品:强效金创药	怪物:2D753FF0魔龙巨蛾	地图:66	X:156	Y:138 
[2024/8/20 12:5:9] 物品:瞬息移动	怪物:2E2DCD20僵尸1	地图:H201	X:101	Y:109 
[2024/8/20 12:5:18] 物品:强效太阳水	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效太阳水	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效太阳水	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效太阳水	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效太阳水	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效金创药	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效金创药	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效魔法药	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:强效魔法药	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:18] 物品:黑檀手镯	怪物:18E68840尸王8	地图:H201	X:102	Y:108 
[2024/8/20 12:5:19] 物品:金创药(小量)	怪物:18952AF0僵尸4	地图:H201	X:99	Y:105 
[2024/8/20 12:5:21] 物品:强效太阳水	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效太阳水	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效太阳水	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效太阳水	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效太阳水	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效金创药	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效金创药	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效魔法药	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:强效魔法药	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:骷髅戒指	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:珍珠戒指	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:生铁戒指	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:21] 物品:魔力手镯	怪物:2A4D4570尸王8	地图:H201	X:95	Y:114 
[2024/8/20 12:5:24] 物品:道士手镯	怪物:1E20CB00魔龙邪眼	地图:66	X:164	Y:135 
[2024/8/20 12:5:26] 物品:神圣战甲术	怪物:27CFE790恶灵尸王	地图:H201	X:96	Y:114 
[2024/8/20 12:5:26] 物品:施毒术	怪物:27CFE790恶灵尸王	地图:H201	X:96	Y:114 
[2024/8/20 12:5:26] 物品:诱惑之光	怪物:27CFE790恶灵尸王	地图:H201	X:96	Y:114 
[2024/8/20 12:5:30] 物品:金创药(小量)	怪物:27E08640僵尸5	地图:H201	X:105	Y:109 
[2024/8/20 12:5:36] 物品:强效太阳水	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效太阳水	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效太阳水	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效太阳水	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效太阳水	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效金创药	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效金创药	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效魔法药	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:强效魔法药	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:珍珠戒指	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:生铁戒指	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:黑檀手镯	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:36] 物品:魔力手镯	怪物:2BF03840尸王8	地图:H201	X:108	Y:107 
[2024/8/20 12:5:38] 物品:金创药(小量)	怪物:1DF32BD0僵尸5	地图:H201	X:108	Y:106 
[2024/8/20 12:5:49] 物品:金创药(小量)	怪物:29FA2AF0僵尸4	地图:H201	X:99	Y:120 
[2024/8/20 12:5:49] 物品:放大镜	怪物:07EB0300魔龙射手2	地图:66	X:164	Y:140 
[2024/8/20 12:5:49] 物品:太阳水	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:太阳水	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:太阳水	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:太阳水	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:金创药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:金创药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:金创药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:金创药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:魔法药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:魔法药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:魔法药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:魔法药(中量)	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:黑色水晶戒指	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:珍珠戒指	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:斩马刀	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:偃月	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:49] 物品:生铁戒指	怪物:2ABBC410钉耙猫王	地图:H106	X:75	Y:57 
[2024/8/20 12:5:50] 物品:强效太阳水	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效太阳水	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效太阳水	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效太阳水	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效太阳水	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效金创药	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效金创药	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效魔法药	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:强效魔法药	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:凝霜	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:道德戒指	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:蓝翡翠项链	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:黑檀手镯	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:50] 物品:魔力手镯	怪物:063AE500尸王8	地图:H201	X:100	Y:119 
[2024/8/20 12:5:51] 物品:金创药(小量)	怪物:2B5327B0僵尸4	地图:H201	X:98	Y:119 
[2024/8/20 12:5:54] 物品:强效太阳水	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效太阳水	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效太阳水	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效太阳水	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效太阳水	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效金创药	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效金创药	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效魔法药	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:强效魔法药	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:黑色水晶戒指	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:蛇眼戒指	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:珍珠戒指	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:54] 物品:魔力手镯	怪物:1BC73D20尸王8	地图:H201	X:98	Y:118 
[2024/8/20 12:5:59] 物品:骷髅头盔	怪物:2F274800魔龙射手	地图:66	X:178	Y:139 
[2024/8/20 12:6:3] 物品:放大镜	怪物:059B21D0魔龙射手	地图:66	X:177	Y:134 
[2024/8/20 12:6:10] 物品:太阳水	怪物:1BFB5750魔龙破甲兵	地图:66	X:178	Y:140 
[2024/8/20 12:6:10] 物品:苹果	怪物:1BFB5750魔龙破甲兵	地图:66	X:178	Y:140 
[2024/8/20 12:6:11] 物品:火球术	怪物:1A3FD8D0僵尸1	地图:H201	X:91	Y:121 
[2024/8/20 12:6:13] 物品:强效金创药	怪物:2D6970F0魔龙刀兵1	地图:66	X:173	Y:133 
[2024/8/20 12:6:19] 物品:火球术	怪物:27EA7AD0僵尸1	地图:H201	X:85	Y:115 
[2024/8/20 12:6:20] 物品:隐身术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:灵魂火符	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:抗拒火环	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:精神力战法	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:火球术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:治愈术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:基本剑术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:轻型盔甲(男)	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:青铜斧	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:金创药(小量)	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:20] 物品:金创药(小量)	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:26] 物品:强效金创药	怪物:29732150魔龙射手	地图:66	X:172	Y:124 
[2024/8/20 12:6:26] 物品:强效魔法药	怪物:29732150魔龙射手	地图:66	X:172	Y:124 
[2024/8/20 12:6:27] 物品:骷髅戒指	怪物:2DB37A50恶灵尸王8	地图:H201	X:85	Y:116 
[2024/8/20 12:6:30] 物品:强效太阳水	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效太阳水	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效太阳水	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效太阳水	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效太阳水	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效金创药	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效金创药	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效魔法药	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效魔法药	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:珍珠戒指	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:魅力戒指	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:魔力手镯	怪物:0321F6B0尸王8	地图:H201	X:85	Y:115 
[2024/8/20 12:6:30] 物品:强效魔法药	怪物:2DF5F760魔龙射手	地图:66	X:171	Y:121 
[2024/8/20 12:6:30] 物品:强效金创药	怪物:2DF5F760魔龙射手	地图:66	X:171	Y:121 
[2024/8/20 12:6:30] 物品:太阳水	怪物:2DF5F760魔龙射手	地图:66	X:171	Y:121 
[2024/8/20 12:6:30] 物品:强效金创药	怪物:2DF5F760魔龙射手	地图:66	X:171	Y:121 
[2024/8/20 12:6:30] 物品:强效魔法药	怪物:2DF5F760魔龙射手	地图:66	X:171	Y:121 
[2024/8/20 12:6:38] 物品:强效太阳水	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效太阳水	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效太阳水	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效太阳水	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效太阳水	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效金创药	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效金创药	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效魔法药	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:强效魔法药	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:38] 物品:黑檀手镯	怪物:033C9790尸王8	地图:H201	X:89	Y:110 
[2024/8/20 12:6:40] 物品:隐身术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:灵魂火符	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:抗拒火环	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:精神力战法	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:火球术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:治愈术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:基本剑术	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:海魂	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:凌风	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:灯笼项链	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:中型盔甲(女)	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:青铜头盔	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:40] 物品:金创药(小量)	怪物:30509780僵尸40	地图:H201	X:86	Y:114 
[2024/8/20 12:6:45] 物品:魔法长袍(男)	怪物:1E84CC80魔龙血蛙	地图:66	X:167	Y:124 
[2024/8/20 12:6:48] 物品:强效太阳水	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效太阳水	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效太阳水	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效太阳水	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效太阳水	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效金创药	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效金创药	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效魔法药	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:强效魔法药	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:死神手套	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:蓝翡翠项链	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:黑檀手镯	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:48] 物品:魔力手镯	怪物:187D8890尸王8	地图:H201	X:85	Y:106 
[2024/8/20 12:6:56] 物品:攻杀剑术	怪物:30509780僵尸40	地图:H201	X:85	Y:110 
[2024/8/20 12:6:56] 物品:召唤骷髅	怪物:30509780僵尸40	地图:H201	X:85	Y:110 
[2024/8/20 12:6:56] 物品:地狱火	怪物:30509780僵尸40	地图:H201	X:85	Y:110 
[2024/8/20 12:6:56] 物品:抗拒火环	怪物:30509780僵尸40	地图:H201	X:85	Y:110 
