[2024/8/20 3:0:0] 物品:白金项链	怪物:281FB9B0祖玛弓箭手8	地图:H204	X:20	Y:20 
[2024/8/20 3:0:54] 物品:强效魔法药	怪物:27D2C240虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/20 3:0:54] 物品:强效魔法药	怪物:27D2C240虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/20 3:0:54] 物品:强效魔法药	怪物:27D2C240虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/20 3:0:54] 物品:铂金戒指	怪物:27D2C240虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/20 3:1:1] 物品:凝霜	怪物:209379A0祖玛卫士8	地图:H204	X:67	Y:34 
[2024/8/20 3:1:1] 物品:白色虎齿项链	怪物:209379A0祖玛卫士8	地图:H204	X:67	Y:34 
[2024/8/20 3:1:1] 物品:降妖除魔戒指	怪物:209379A0祖玛卫士8	地图:H204	X:67	Y:34 
[2024/8/20 3:1:6] 物品:强效太阳水	怪物:2D5A8310魔龙射手	地图:66	X:125	Y:216 
[2024/8/20 3:1:6] 物品:降妖除魔戒指	怪物:2D5A8310魔龙射手	地图:66	X:125	Y:216 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:太阳水	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:金创药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:金创药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:金创药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:魔法药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:魔法药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:魔法药(中量)	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效金创药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:强效魔法药	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:记忆头盔	怪物:3075EC50白野猪8	地图:H204	X:58	Y:39 
[2024/8/20 3:1:10] 物品:重盔甲(女)	怪物:17FDD870祖玛弓箭手8	地图:H204	X:63	Y:39 
[2024/8/20 3:1:10] 物品:魔鬼项链	怪物:17FDD870祖玛弓箭手8	地图:H204	X:63	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:太阳水	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效金创药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:强效魔法药	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:18] 物品:白色虎齿项链	怪物:28C915E0虹魔蝎卫8	地图:H204	X:59	Y:39 
[2024/8/20 3:1:20] 物品:强效魔法药	怪物:062DEB70魔龙射手2	地图:66	X:129	Y:213 
[2024/8/20 3:1:28] 物品:强效金创药	怪物:1CBE6480魔龙射手	地图:66	X:126	Y:219 
[2024/8/20 3:1:28] 物品:强效太阳水	怪物:1CBE6480魔龙射手	地图:66	X:126	Y:219 
[2024/8/20 3:2:10] 物品:魔法药(中量)	怪物:2DFB2150祖玛弓箭手8	地图:H204	X:42	Y:88 
[2024/8/20 3:2:18] 物品:强效金创药	怪物:28B28200魔龙破甲兵	地图:66	X:135	Y:223 
[2024/8/20 3:2:18] 物品:太阳水	怪物:28B28200魔龙破甲兵	地图:66	X:135	Y:223 
[2024/8/20 3:2:18] 物品:降妖除魔戒指	怪物:28B28200魔龙破甲兵	地图:66	X:135	Y:223 
[2024/8/20 3:2:20] 物品:强效太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:太阳水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:金创药(中量)	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:金创药(中量)	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效金创药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效金创药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效金创药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:魔法药(中量)	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:魔法药(中量)	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效魔法药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效魔法药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:强效魔法药	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:精神力药水	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:海魂	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:魔力手镯	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:20] 物品:降妖除魔戒指	怪物:27CF6270沃玛卫士8	地图:H204	X:53	Y:91 
[2024/8/20 3:2:28] 物品:太阳水	怪物:291A9790魔龙破甲兵2	地图:66	X:135	Y:221 
[2024/8/20 3:2:28] 物品:强效太阳水	怪物:291A9790魔龙破甲兵2	地图:66	X:135	Y:221 
[2024/8/20 3:2:28] 物品:金戒指	怪物:291A9790魔龙破甲兵2	地图:66	X:135	Y:221 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:太阳水	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效金创药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:强效魔法药	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:29] 物品:铂金戒指	怪物:1B2B3840虹魔蝎卫8	地图:H204	X:56	Y:90 
[2024/8/20 3:2:41] 物品:强效金创药	怪物:19B97E60魔龙射手	地图:66	X:140	Y:225 
[2024/8/20 3:2:47] 物品:强效太阳水	怪物:1CEB95A0魔龙射手	地图:66	X:141	Y:224 
[2024/8/20 3:2:47] 物品:灵魂战衣(男)	怪物:1CEB95A0魔龙射手	地图:66	X:141	Y:224 
[2024/8/20 3:2:55] 物品:强效魔法药	怪物:03855AC0魔龙刀兵	地图:66	X:139	Y:225 
[2024/8/20 3:3:3] 物品:强效魔法药	怪物:2DBC7AD0魔龙射手	地图:66	X:138	Y:230 
[2024/8/20 3:3:3] 物品:太阳水	怪物:2DBC7AD0魔龙射手	地图:66	X:138	Y:230 
[2024/8/20 3:3:26] 物品:强效太阳水	怪物:085B17C0魔龙射手	地图:66	X:145	Y:230 
[2024/8/20 3:3:26] 物品:降魔	怪物:085B17C0魔龙射手	地图:66	X:145	Y:230 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:太阳水	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:金创药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:金创药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:金创药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:魔法药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:魔法药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:魔法药(中量)	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效金创药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:27] 物品:强效魔法药	怪物:19E65B00白野猪8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:强效太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:强效太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:强效太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:强效太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:强效太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
[2024/8/20 3:3:31] 物品:太阳水	怪物:2DCAC3F0沃玛卫士8	地图:H204	X:89	Y:58 
