[2024/8/20 18:0:0] 物品:修罗	怪物:290255A0祖玛雕像	地图:H204	X:23	Y:79 
[2024/8/20 18:4:17] 物品:强效太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:太阳水	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:金创药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:金创药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:金创药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:魔法药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:魔法药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:魔法药(中量)	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效金创药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:17] 物品:强效魔法药	怪物:31DD2FA0虹魔猪卫8	地图:H008	X:68	Y:47 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:太阳水	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:金创药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:金创药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:金创药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:魔法药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:魔法药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:魔法药(中量)	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效金创药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:强效魔法药	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:生命项链	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:斩马刀	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:18] 物品:骷髅头盔	怪物:29525200虹魔猪卫8	地图:H204	X:64	Y:22 
[2024/8/20 18:4:25] 物品:金创药(中量)	怪物:0333EB90祖玛雕像83	地图:H008	X:69	Y:49 
[2024/8/20 18:4:27] 物品:强效太阳水	怪物:063877C0祖玛卫士83	地图:H008	X:65	Y:52 
[2024/8/20 18:4:27] 物品:躲避手链	怪物:063877C0祖玛卫士83	地图:H008	X:65	Y:52 
[2024/8/20 18:4:29] 物品:魔法长袍(男)	怪物:2066DB60祖玛卫士83	地图:H008	X:66	Y:50 
[2024/8/20 18:4:29] 物品:灵魂战衣(女)	怪物:2066DB60祖玛卫士83	地图:H008	X:66	Y:50 
[2024/8/20 18:4:32] 物品:黑色水晶戒指	怪物:29349100祖玛弓箭手8	地图:H204	X:68	Y:30 
[2024/8/20 18:4:32] 物品:道德戒指	怪物:29349100祖玛弓箭手8	地图:H204	X:68	Y:30 
[2024/8/20 18:4:36] 物品:强效魔法药	怪物:299A4200祖玛雕像83	地图:H008	X:68	Y:50 
[2024/8/20 18:4:38] 物品:铂金戒指	怪物:05E8F8A0祖玛弓箭手83	地图:H008	X:69	Y:42 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:太阳水	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:金创药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:金创药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:金创药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:魔法药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:魔法药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:魔法药(中量)	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效金创药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:强效魔法药	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:白金项链	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:40] 物品:道士手镯	怪物:19C79EC0白野猪8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:43] 物品:半月	怪物:185AD080祖玛卫士8	地图:H204	X:74	Y:24 
[2024/8/20 18:4:46] 物品:琥珀项链	怪物:29FA2AF0祖玛雕像8	地图:H204	X:73	Y:24 
[2024/8/20 18:4:46] 物品:降魔	怪物:2AEF5E30祖玛雕像83	地图:H008	X:67	Y:50 
[2024/8/20 18:4:49] 物品:强效魔法药	怪物:03997AF0祖玛弓箭手8	地图:H204	X:77	Y:22 
[2024/8/20 18:4:49] 物品:半月	怪物:03997AF0祖玛弓箭手8	地图:H204	X:77	Y:22 
[2024/8/20 18:4:49] 物品:黑色水晶戒指	怪物:03997AF0祖玛弓箭手8	地图:H204	X:77	Y:22 
[2024/8/20 18:4:50] 物品:金创药(中量)	怪物:27979A60祖玛雕像83	地图:H008	X:66	Y:52 
[2024/8/20 18:4:50] 物品:重盔甲(男)	怪物:27979A60祖玛雕像83	地图:H008	X:66	Y:52 
[2024/8/20 18:4:54] 物品:强效太阳水	怪物:1BE714C0虹魔蝎卫80	地图:H008	X:65	Y:51 
[2024/8/20 18:4:54] 物品:强效太阳水	怪物:1BE714C0虹魔蝎卫80	地图:H008	X:65	Y:51 
[2024/8/20 18:4:54] 物品:强效太阳水	怪物:1BE714C0虹魔蝎卫80	地图:H008	X:65	Y:51 
[2024/8/20 18:4:54] 物品:强效太阳水	怪物:1BE714C0虹魔蝎卫80	地图:H008	X:65	Y:51 
[2024/8/20 18:4:54] 物品:强效太阳水	怪物:1BE714C0虹魔蝎卫80	地图:H008	X:65	Y:51 
[2024/8/20 18:4:56] 物品:小手镯	怪物:2851FF30祖玛雕像83	地图:H008	X:67	Y:52 
[2024/8/20 18:4:56] 物品:躲避手链	怪物:2851FF30祖玛雕像83	地图:H008	X:67	Y:52 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:太阳水	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:金创药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:金创药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:金创药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:魔法药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:魔法药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:魔法药(中量)	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效金创药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:强效魔法药	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:4:58] 物品:虹魔戒指	怪物:2FF24E70虹魔猪卫8	地图:H204	X:77	Y:23 
[2024/8/20 18:5:3] 物品:强效太阳水	怪物:181A35D0祖玛弓箭手8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:3] 物品:八荒	怪物:181A35D0祖玛弓箭手8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:太阳水	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:金创药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:金创药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:金创药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效金创药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效金创药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效金创药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:魔法药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:魔法药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:魔法药(中量)	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效魔法药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效魔法药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效魔法药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
[2024/8/20 18:5:10] 物品:强效金创药	怪物:2DA11BA0虹魔猪卫8	地图:H204	X:81	Y:21 
