[2024/8/17 9:0:3] 物品:金创药(小量)	怪物:19EB4E70僵尸3	地图:D401	X:19	Y:147 
[2024/8/17 9:8:17] 物品:魔法药(中量)	怪物:30E35260骷髅战士0	地图:D002	X:294	Y:166 
[2024/8/17 9:8:21] 物品:强效太阳水	怪物:27776670牛魔将军	地图:D2079	X:17	Y:71 
[2024/8/17 9:8:25] 物品:金创药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:金创药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:金创药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:金创药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:魔法药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:魔法药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:魔法药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:25] 物品:魔法药(中量)	怪物:27502A80骷髅战士0	地图:D002	X:97	Y:290 
[2024/8/17 9:8:34] 物品:金创药(小量)	怪物:0D7F6710僵尸5	地图:D406	X:106	Y:154 
[2024/8/17 9:8:34] 物品:魔法药(小量)	怪物:0D7F6710僵尸5	地图:D406	X:106	Y:154 
[2024/8/17 9:8:38] 物品:铁剑	怪物:28D8C640掷斧骷髅	地图:D003	X:275	Y:143 
[2024/8/17 9:8:43] 物品:蓝翡翠项链	怪物:060B9A80牛魔侍卫	地图:D2079	X:22	Y:83 
[2024/8/17 9:8:49] 物品:魔法药(小量)	怪物:30F08010骷髅战士	地图:D002	X:108	Y:281 
[2024/8/17 9:8:49] 物品:金创药(小量)	怪物:02DCE7B0僵尸3	地图:D413	X:27	Y:37 
[2024/8/17 9:8:49] 物品:基本剑术	怪物:02DCE7B0僵尸3	地图:D413	X:27	Y:37 
[2024/8/17 9:8:59] 物品:金创药(小量)	怪物:03907840僵尸3	地图:D401	X:78	Y:29 
[2024/8/17 9:9:1] 物品:青铜头盔	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:金创药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:金创药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:金创药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:金创药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:魔法药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:魔法药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:魔法药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:1] 物品:魔法药(中量)	怪物:0DA586C0掷斧骷髅0	地图:D003	X:280	Y:136 
[2024/8/17 9:9:2] 物品:金创药(小量)	怪物:1F099C70僵尸4	地图:D406	X:64	Y:161 
[2024/8/17 9:9:9] 物品:强效太阳水	怪物:18784430牛魔祭司	地图:D2079	X:21	Y:87 
[2024/8/17 9:9:9] 物品:强效魔法药	怪物:18784430牛魔祭司	地图:D2079	X:21	Y:87 
[2024/8/17 9:9:9] 物品:生铁戒指	怪物:18784430牛魔祭司	地图:D2079	X:21	Y:87 
[2024/8/17 9:9:13] 物品:金创药(小量)	怪物:310484E0僵尸3	地图:D401	X:84	Y:33 
[2024/8/17 9:9:15] 物品:MP强化药水	怪物:1F241980骷髅	地图:D003	X:287	Y:140 
[2024/8/17 9:9:20] 物品:魔法药(小量)	怪物:18309120僵尸3	地图:D401	X:83	Y:34 
[2024/8/17 9:9:20] 物品:强效太阳水	怪物:2782C240牛魔祭司	地图:D2079	X:22	Y:86 
[2024/8/17 9:9:20] 物品:凝霜	怪物:2782C240牛魔祭司	地图:D2079	X:22	Y:86 
[2024/8/17 9:9:20] 物品:骷髅头盔	怪物:2782C240牛魔祭司	地图:D2079	X:22	Y:86 
[2024/8/17 9:9:27] 物品:金创药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:金创药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:金创药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:金创药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:魔法药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:魔法药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:魔法药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:27] 物品:魔法药(中量)	怪物:18CF10C0骷髅战士0	地图:D002	X:313	Y:147 
[2024/8/17 9:9:29] 物品:治愈术	怪物:1C0A7670僵尸1	地图:D406	X:50	Y:154 
[2024/8/17 9:9:35] 物品:魔法力药水	怪物:1C114010骷髅	地图:D002	X:320	Y:146 
[2024/8/17 9:9:40] 物品:刺杀剑术	怪物:1F1C7C00僵尸2	地图:D401	X:24	Y:178 
[2024/8/17 9:9:44] 物品:魔法药(小量)	怪物:30EA0170山洞蝙蝠	地图:D003	X:298	Y:149 
[2024/8/17 9:9:54] 物品:太阳水	怪物:18FA1950骷髅战将	地图:D003	X:300	Y:147 
[2024/8/17 9:9:57] 物品:魔法药(小量)	怪物:17E32F00僵尸3	地图:D401	X:144	Y:124 
[2024/8/17 9:10:5] 物品:金创药(小量)	怪物:0558F2B0僵尸3	地图:D413	X:86	Y:9 
[2024/8/17 9:10:7] 物品:金创药(小量)	怪物:22729100僵尸3	地图:D401	X:148	Y:120 
[2024/8/17 9:10:7] 物品:大火球	怪物:22729100僵尸3	地图:D401	X:148	Y:120 
[2024/8/17 9:10:7] 物品:金创药(小量)	怪物:18309120僵尸3	地图:D401	X:86	Y:38 
[2024/8/17 9:10:8] 物品:金创药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:金创药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:金创药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:金创药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:魔法药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:魔法药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:魔法药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:8] 物品:魔法药(小量)	怪物:18CAA270骷髅0	地图:D002	X:323	Y:136 
[2024/8/17 9:10:11] 物品:大手镯	怪物:188277C0掷斧骷髅	地图:D002	X:84	Y:259 
[2024/8/17 9:10:18] 物品:黄色水晶项链	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:金创药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:金创药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:金创药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:金创药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:魔法药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:魔法药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:魔法药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:18] 物品:魔法药(中量)	怪物:18CD6CB0掷斧骷髅0	地图:D002	X:86	Y:251 
[2024/8/17 9:10:22] 物品:金创药(小量)	怪物:275F3AB0僵尸5	地图:D406	X:49	Y:133 
[2024/8/17 9:10:23] 物品:金创药(小量)	怪物:18FCA9A0山洞蝙蝠	地图:D002	X:81	Y:241 
[2024/8/17 9:10:28] 物品:回城卷	怪物:27847C80山洞蝙蝠	地图:D002	X:323	Y:125 
[2024/8/17 9:10:31] 物品:太阳水	怪物:189F7C80骷髅战将	地图:D002	X:80	Y:240 
[2024/8/17 9:10:33] 物品:坚固手套	怪物:19FA8760沃玛战将	地图:D022	X:341	Y:371 
[2024/8/17 9:10:40] 物品:金创药(小量)	怪物:1F1922B0僵尸4	地图:D406	X:48	Y:132 
[2024/8/17 9:10:42] 物品:金创药(小量)	怪物:18DDC490骷髅战士	地图:D002	X:325	Y:123 
[2024/8/17 9:10:44] 物品:古铜戒指	怪物:0D66D2B0多钩猫	地图:0	X:51	Y:115 
[2024/8/17 9:10:49] 物品:青铜斧	怪物:17DFA150骷髅战将	地图:D002	X:325	Y:122 
[2024/8/17 9:10:49] 物品:HP强化药水	怪物:17DFA150骷髅战将	地图:D002	X:325	Y:122 
[2024/8/17 9:10:55] 物品:魔法药(小量)	怪物:1F1922B0僵尸4	地图:D406	X:49	Y:130 
[2024/8/17 9:10:57] 物品:黑檀项链	怪物:284443B0掷斧骷髅	地图:D003	X:302	Y:167 
[2024/8/17 9:10:59] 物品:金创药(小量)	怪物:2784A8E0山洞蝙蝠	地图:D011	X:153	Y:364 
[2024/8/17 9:11:5] 物品:金创药(小量)	怪物:2767E270僵尸4	地图:D406	X:46	Y:118 
[2024/8/17 9:11:5] 物品:集体隐身术	怪物:2767E270僵尸4	地图:D406	X:46	Y:118 
[2024/8/17 9:11:8] 物品:魔鬼项链	怪物:19EA7090沃玛战士	地图:D022	X:323	Y:390 
[2024/8/17 9:11:9] 物品:金创药(中量)	怪物:05355160骷髅战将	地图:D002	X:330	Y:113 
[2024/8/17 9:11:11] 物品:魔法药(小量)	怪物:274BAA40僵尸3	地图:D401	X:65	Y:62 
[2024/8/17 9:11:13] 物品:魔法药(小量)	怪物:307FCF40僵尸4	地图:D406	X:48	Y:119 
[2024/8/17 9:11:15] 物品:魔法药(小量)	怪物:1A11EB70山洞蝙蝠	地图:D022	X:323	Y:396 
[2024/8/17 9:11:21] 物品:魔法药(小量)	怪物:05304C00僵尸3	地图:D401	X:160	Y:121 
[2024/8/17 9:11:33] 物品:魔法药(中量)	怪物:19DDF010沃玛勇士	地图:D022	X:318	Y:394 
[2024/8/17 9:11:38] 物品:魔法药(中量)	怪物:0D98C970骷髅战将	地图:D003	X:318	Y:150 
[2024/8/17 9:11:41] 物品:坚固手套	怪物:18812AF0掷斧骷髅	地图:D002	X:334	Y:107 
[2024/8/17 9:11:51] 物品:轻型盔甲(女)	怪物:05849230火焰沃玛	地图:D022	X:318	Y:401 
[2024/8/17 9:11:56] 物品:金创药(小量)	怪物:0D7F50E0僵尸5	地图:D406	X:59	Y:106 
[2024/8/17 9:12:1] 物品:魔法药(小量)	怪物:03B1BCE0僵尸3	地图:D401	X:39	Y:26 
[2024/8/17 9:12:8] 物品:攻击力药水	怪物:03A1F650多钩猫	地图:0	X:29	Y:163 
[2024/8/17 9:12:20] 物品:太阳水	怪物:2866CB20骷髅战将	地图:D002	X:329	Y:142 
[2024/8/17 9:12:25] 物品:钢手镯	怪物:0627ACB0掷斧骷髅	地图:D003	X:331	Y:131 
[2024/8/17 9:12:26] 物品:紫宝石矿	怪物:185926B0骷髅精灵8	地图:H001	X:82	Y:20 
[2024/8/17 9:12:27] 物品:金创药(小量)	怪物:0D396370骷髅战士	地图:D002	X:79	Y:218 
[2024/8/17 9:12:28] 物品:金创药(小量)	怪物:05729080僵尸3	地图:D401	X:84	Y:13 
[2024/8/17 9:12:36] 物品:金创药(中量)	怪物:0630ADE0骷髅战将	地图:D003	X:327	Y:127 
[2024/8/17 9:12:36] 物品:太阳水	怪物:18FDFCF0僵尸5	地图:D406	X:77	Y:93 
[2024/8/17 9:12:36] 物品:精神力战法	怪物:18FDFCF0僵尸5	地图:D406	X:77	Y:93 
[2024/8/17 9:12:39] 物品:疾风药水	怪物:19E05D50沃玛勇士	地图:D022	X:298	Y:404 
[2024/8/17 9:12:39] 物品:青铜斧	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:小手镯	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:金创药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:金创药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:金创药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:金创药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:魔法药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:魔法药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:魔法药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:39] 物品:魔法药(小量)	怪物:18CB2790骷髅0	地图:D002	X:79	Y:211 
[2024/8/17 9:12:41] 物品:魔法药(小量)	怪物:288F14D0僵尸3	地图:D401	X:83	Y:13 
[2024/8/17 9:12:41] 物品:强效太阳水	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效太阳水	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效太阳水	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效太阳水	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效太阳水	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效金创药	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效金创药	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效魔法药	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:强效魔法药	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:道德戒指	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:41] 物品:魔力手镯	怪物:28531FA0尸王8	地图:H001	X:47	Y:71 
[2024/8/17 9:12:51] 物品:金创药(小量)	怪物:0DCCD540僵尸4	地图:D406	X:76	Y:94 
[2024/8/17 9:12:51] 物品:魔法药(小量)	怪物:0DCCD540僵尸4	地图:D406	X:76	Y:94 
[2024/8/17 9:12:53] 物品:黄色水晶项链	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:金创药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:金创药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:金创药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:金创药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:魔法药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:魔法药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:魔法药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:53] 物品:魔法药(小量)	怪物:05A7E150骷髅0	地图:D002	X:84	Y:211 
[2024/8/17 9:12:55] 物品:金项链	怪物:0560B610多钩猫	地图:0	X:83	Y:138 
[2024/8/17 9:12:55] 物品:疾风药水	怪物:0560B610多钩猫	地图:0	X:83	Y:138 
[2024/8/17 9:12:56] 物品:小手镯	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:金创药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:金创药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:金创药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:金创药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:魔法药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:魔法药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:魔法药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:56] 物品:魔法药(中量)	怪物:28549750骷髅战将0	地图:D002	X:328	Y:221 
[2024/8/17 9:12:58] 物品:魔法药(小量)	怪物:186AA120山洞蝙蝠	地图:D002	X:328	Y:220 
[2024/8/17 9:13:5] 物品:强效太阳水	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效太阳水	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效太阳水	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效太阳水	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效太阳水	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效金创药	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效金创药	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效魔法药	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:强效魔法药	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:生铁戒指	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:魅力戒指	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:黑檀手镯	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:魔力手镯	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:5] 物品:野蛮冲撞	怪物:062F4E70尸王8	地图:H001	X:60	Y:65 
[2024/8/17 9:13:11] 物品:战神油	怪物:0DE22210蜈蚣8	地图:H001	X:60	Y:63 
[2024/8/17 9:13:11] 物品:青铜斧	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:黑檀项链	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:钢手镯	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:金创药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:金创药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:金创药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:金创药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:魔法药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:魔法药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:魔法药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:11] 物品:魔法药(中量)	怪物:18CD9910骷髅战士0	地图:D002	X:76	Y:196 
[2024/8/17 9:13:18] 物品:魔法药(小量)	怪物:1F091750骷髅战士	地图:D003	X:338	Y:125 
[2024/8/17 9:13:19] 物品:魔法药(中量)	怪物:189F92B0骷髅战将	地图:D002	X:69	Y:195 
[2024/8/17 9:13:29] 物品:金创药(中量)	怪物:19F90E30沃玛战将	地图:D022	X:294	Y:409 
[2024/8/17 9:13:31] 物品:疾光电影	怪物:0D940260僵尸2	地图:D402	X:102	Y:153 
[2024/8/17 9:13:38] 物品:金创药(小量)	怪物:17B46640僵尸3	地图:D402	X:101	Y:153 
[2024/8/17 9:13:48] 物品:魔法药(小量)	怪物:03AE46E0僵尸5	地图:D406	X:99	Y:52 
[2024/8/17 9:13:53] 物品:魔法药(小量)	怪物:2863ADE0僵尸3	地图:D402	X:108	Y:143 
[2024/8/17 9:13:55] 物品:魔法药(小量)	怪物:1891B4F0僵尸4	地图:D406	X:99	Y:51 
[2024/8/17 9:14:8] 物品:轻型盔甲(女)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:银手镯	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:金创药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:金创药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:金创药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:金创药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:魔法药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:魔法药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:魔法药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:8] 物品:魔法药(中量)	怪物:275040B0掷斧骷髅0	地图:D002	X:268	Y:266 
[2024/8/17 9:14:9] 物品:魔法药(中量)	怪物:27762FD0僵尸2	地图:D401	X:26	Y:141 
[2024/8/17 9:14:15] 物品:金创药(小量)	怪物:057B4E70山洞蝙蝠	地图:D002	X:273	Y:253 
[2024/8/17 9:14:16] 物品:神秘腰带	怪物:2238F250邪恶毒蛇1	地图:M001	X:104	Y:138 
[2024/8/17 9:14:17] 物品:黄色水晶项链	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:金创药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:金创药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:金创药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:金创药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:魔法药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:魔法药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:魔法药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:魔法药(小量)	怪物:18CAFB30骷髅0	地图:D002	X:81	Y:190 
[2024/8/17 9:14:17] 物品:魔法药(小量)	怪物:1C2BAC10僵尸4	地图:D406	X:126	Y:54 
[2024/8/17 9:14:19] 物品:灵魂战衣(女)	怪物:22460D20邪恶钳虫1	地图:M001	X:107	Y:137 
[2024/8/17 9:14:29] 物品:灵魂火符	怪物:30AD1610僵尸3	地图:D401	X:17	Y:157 
[2024/8/17 9:14:30] 物品:金创药(小量)	怪物:17E1F860僵尸3	地图:D401	X:137	Y:82 
[2024/8/17 9:14:30] 物品:金创药(中量)	怪物:277264A0骷髅战将	地图:D002	X:69	Y:173 
[2024/8/17 9:14:43] 物品:金创药(小量)	怪物:19716650稻草人	地图:0	X:149	Y:128 
[2024/8/17 9:14:43] 物品:魔法药(小量)	怪物:19716650稻草人	地图:0	X:149	Y:128 
[2024/8/17 9:14:43] 物品:魔法药(小量)	怪物:057AC950僵尸3	地图:D401	X:37	Y:165 
[2024/8/17 9:14:43] 物品:火球术	怪物:057AC950僵尸3	地图:D401	X:37	Y:165 
[2024/8/17 9:14:46] 物品:青铜剑	怪物:1B17A730掷斧骷髅	地图:D012	X:95	Y:249 
[2024/8/17 9:14:48] 物品:魔法药(小量)	怪物:1C2E1950僵尸5	地图:D406	X:134	Y:56 
[2024/8/17 9:14:49] 物品:金创药(小量)	怪物:29B31B00骷髅战士	地图:D002	X:227	Y:232 
[2024/8/17 9:14:50] 物品:铁手镯	怪物:19048DF0稻草人	地图:0	X:654	Y:658 
[2024/8/17 9:14:50] 物品:回城卷	怪物:05466780山洞蝙蝠0	地图:D012	X:99	Y:248 
[2024/8/17 9:14:50] 物品:回城卷	怪物:05466780山洞蝙蝠0	地图:D012	X:99	Y:248 
[2024/8/17 9:14:50] 物品:回城卷	怪物:05466780山洞蝙蝠0	地图:D012	X:99	Y:248 
[2024/8/17 9:14:50] 物品:回城卷	怪物:05466780山洞蝙蝠0	地图:D012	X:99	Y:248 
[2024/8/17 9:14:50] 物品:回城卷	怪物:05466780山洞蝙蝠0	地图:D012	X:99	Y:248 
[2024/8/17 9:14:54] 物品:攻杀剑术	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:54] 物品:瞬息移动	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:54] 物品:诱惑之光	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:54] 物品:蓝色水晶戒指	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:54] 物品:短剑	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:54] 物品:魔法药(中量)	怪物:1C27B0F0僵尸20	地图:D406	X:133	Y:55 
[2024/8/17 9:14:56] 物品:魔法药(小量)	怪物:0F0D7530稻草人	地图:0	X:654	Y:657 
[2024/8/17 9:14:58] 物品:太阳水	怪物:183F8BC0僵尸3	地图:D401	X:155	Y:91 
[2024/8/17 9:15:4] 物品:魔法长袍(男)	怪物:17D11420黑色恶蛆8	地图:H001	X:63	Y:17 
[2024/8/17 9:15:4] 物品:金创药(中量)	怪物:19DC35D0沃玛勇士	地图:D022	X:263	Y:431 
[2024/8/17 9:15:10] 物品:瞬息移动	怪物:180942A0僵尸1	地图:D406	X:127	Y:65 
