[2024/8/21 9:0:3] 物品:强效金创药	怪物:28B09530祖玛卫士8	地图:H204	X:68	Y:65 
[2024/8/21 9:1:32] 物品:太阳水	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:金创药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:金创药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:金创药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:魔法药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:魔法药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:魔法药(中量)	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效金创药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:32] 物品:强效魔法药	怪物:25F88BA0白野猪8	地图:H204	X:39	Y:37 
[2024/8/21 9:1:47] 物品:强效金创药	怪物:1832EB70魔龙射手	地图:66	X:248	Y:77 
[2024/8/21 9:2:1] 物品:魔法长袍(女)	怪物:1899F030祖玛卫士8	地图:H204	X:27	Y:33 
[2024/8/21 9:2:6] 物品:魔法长袍(女)	怪物:1417AF40祖玛雕像8	地图:H204	X:27	Y:32 
[2024/8/21 9:2:8] 物品:重盔甲(女)	怪物:25BBB700魔龙破甲兵	地图:66	X:244	Y:75 
[2024/8/21 9:2:19] 物品:灵魂项链	怪物:24B0F2B0魔龙射手	地图:66	X:254	Y:86 
[2024/8/21 9:2:19] 物品:骷髅头盔	怪物:24B0F2B0魔龙射手	地图:66	X:254	Y:86 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:太阳水	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:金创药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:金创药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:金创药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:魔法药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:魔法药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:魔法药(中量)	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效金创药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:21] 物品:强效魔法药	怪物:28B813C0白野猪8	地图:H204	X:24	Y:25 
[2024/8/21 9:2:26] 物品:坚固手套	怪物:14098EF0祖玛弓箭手8	地图:H204	X:28	Y:24 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:太阳水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:金创药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:金创药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:金创药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:魔法药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:魔法药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:魔法药(中量)	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效金创药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:强效魔法药	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:MP强化药水	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:夏普儿手镯	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:30] 物品:降魔	怪物:22D8F970白野猪8	地图:H204	X:24	Y:20 
[2024/8/21 9:2:32] 物品:蓝色水晶戒指	怪物:28C79DA0祖玛雕像8	地图:H204	X:37	Y:23 
[2024/8/21 9:2:34] 物品:魔法药(中量)	怪物:1814F2A0祖玛弓箭手8	地图:H204	X:43	Y:16 
[2024/8/21 9:2:34] 物品:金手镯	怪物:1814F2A0祖玛弓箭手8	地图:H204	X:43	Y:16 
[2024/8/21 9:2:38] 物品:凝霜	怪物:24837310祖玛卫士8	地图:H204	X:45	Y:15 
[2024/8/21 9:2:41] 物品:凌风	怪物:291AC920祖玛雕像8	地图:H204	X:45	Y:14 
[2024/8/21 9:2:41] 物品:竹笛	怪物:291AC920祖玛雕像8	地图:H204	X:45	Y:14 
[2024/8/21 9:2:41] 物品:蓝色水晶戒指	怪物:291AC920祖玛雕像8	地图:H204	X:45	Y:14 
[2024/8/21 9:2:47] 物品:强效金创药	怪物:22BF9080魔龙巨蛾	地图:66	X:252	Y:87 
[2024/8/21 9:2:47] 物品:强效魔法药	怪物:22BF9080魔龙巨蛾	地图:66	X:252	Y:87 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:太阳水	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:金创药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:金创药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:金创药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:魔法药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:魔法药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:魔法药(中量)	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效金创药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:48] 物品:强效魔法药	怪物:249B4B10白野猪8	地图:H204	X:51	Y:13 
[2024/8/21 9:2:55] 物品:道士手镯	怪物:28D79230魔龙射手2	地图:66	X:252	Y:87 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:太阳水	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:魔法药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:魔法药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:魔法药(中量)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效魔法药	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:幽灵战衣(女)	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:魅力戒指	怪物:28BB1F10白野猪8	地图:H204	X:61	Y:19 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:太阳水	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:金创药(中量)	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 9:2:57] 物品:强效金创药	怪物:13B34E60白野猪8	地图:H204	X:52	Y:13 
