[2024/8/20 2:0:4] 物品:强效魔法药	怪物:2751D010魔龙刀兵	地图:66	X:197	Y:117 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:太阳水	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:金创药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:金创药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:金创药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:魔法药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:魔法药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:魔法药(中量)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效金创药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:强效魔法药	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:天珠项链	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:57] 物品:重盔甲(女)	怪物:2A6450C0白野猪8	地图:H204	X:52	Y:52 
[2024/8/20 2:6:59] 物品:强效太阳水	怪物:0854F1F0魔龙破甲兵	地图:66	X:247	Y:65 
[2024/8/20 2:7:0] 物品:白金项链	怪物:2D9D2080祖玛卫士8	地图:H204	X:57	Y:50 
[2024/8/20 2:7:2] 物品:强效金创药	怪物:235717D0魔龙射手1	地图:66	X:241	Y:61 
[2024/8/20 2:7:2] 物品:太阳水	怪物:235717D0魔龙射手1	地图:66	X:241	Y:61 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:太阳水	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:金创药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:金创药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:金创药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:魔法药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:魔法药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:魔法药(中量)	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效金创药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:强效魔法药	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:虹魔项链	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:道士头盔	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:4] 物品:金戒指	怪物:20E58C00虹魔猪卫8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:21] 物品:祝福油	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:祝福油	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:金条	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:苹果	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:魔血戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:虹魔项链	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:力量戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:三眼手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:无极棍	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:幽灵手套	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:心灵手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:记忆项链	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:战神盔甲(男)	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:恶魔长袍(男)	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:恶魔长袍(女)	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:重盔甲(女)	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:魔法长袍(男)	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:偃月	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:破魂	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:降魔	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:斩马刀	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:修罗	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:骷髅头盔	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:道士头盔	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:蓝翡翠项链	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:放大镜	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:竹笛	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:小手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:魔法手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:黑檀手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:道士手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:死神手套	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:金手镯	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:黑色水晶戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:蛇眼戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:珍珠戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:金戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:骷髅戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:魅力戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:道德戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:降妖除魔戒指	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:野蛮冲撞	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:烈火剑法	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:地狱雷光	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:圣言术	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:困魔咒	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:群体治疗术	怪物:197EA0F0地藏王	地图:H204	X:56	Y:50 
[2024/8/20 2:7:21] 物品:魔法长袍(女)	怪物:2D4163E0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:21] 物品:放大镜	怪物:2D4163E0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:21] 物品:金手镯	怪物:2D4163E0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:21] 物品:生铁戒指	怪物:2D4163E0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:太阳水	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:金创药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:金创药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:金创药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:魔法药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:魔法药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:魔法药(中量)	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效金创药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:23] 物品:强效魔法药	怪物:1DF18200虹魔猪卫8	地图:H204	X:49	Y:47 
[2024/8/20 2:7:25] 物品:强效金创药	怪物:2F6E2BF0魔龙破甲兵	地图:66	X:241	Y:61 
[2024/8/20 2:7:25] 物品:道士手镯	怪物:2F6E2BF0魔龙破甲兵	地图:66	X:241	Y:61 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:太阳水	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:金创药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:金创药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:金创药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:魔法药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:魔法药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:魔法药(中量)	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效金创药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:30] 物品:强效魔法药	怪物:1E0B5350白野猪8	地图:H204	X:50	Y:45 
[2024/8/20 2:7:32] 物品:降妖除魔戒指	怪物:1A529600祖玛卫士8	地图:H204	X:49	Y:45 
[2024/8/20 2:7:33] 物品:魔法药(中量)	怪物:180558F0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:33] 物品:小手镯	怪物:180558F0祖玛卫士8	地图:H204	X:48	Y:47 
[2024/8/20 2:7:33] 物品:金创药(中量)	怪物:245EEDC0天狼蜘蛛	地图:T1342	X:31	Y:11 
[2024/8/20 2:7:33] 物品:魔法药(中量)	怪物:245EEDC0天狼蜘蛛	地图:T1342	X:31	Y:11 
[2024/8/20 2:7:33] 物品:白金项链	怪物:245EEDC0天狼蜘蛛	地图:T1342	X:31	Y:11 
[2024/8/20 2:7:39] 物品:强效太阳水	怪物:1FE81DD0沃玛卫士8	地图:H003	X:67	Y:25 
