[2024/8/22 5:0:21] 物品:魔法长袍(女)	怪物:13A22CF0跳跳蜂8	地图:H004	X:189	Y:103 
[2024/8/22 5:8:20] 物品:强效太阳水	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效太阳水	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效太阳水	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效太阳水	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效太阳水	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效金创药	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效金创药	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效魔法药	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:强效魔法药	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:珍珠戒指	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:魅力戒指	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:20] 物品:黑檀手镯	怪物:25FD64A0尸王8	地图:H201	X:45	Y:116 
[2024/8/22 5:8:21] 物品:强效魔法药	怪物:28D12390魔龙刀兵	地图:66	X:217	Y:208 
[2024/8/22 5:8:24] 物品:布鞋	怪物:2CD559C0魔龙射手	地图:66	X:218	Y:207 
[2024/8/22 5:8:35] 物品:疾光电影	怪物:251076D0恶灵尸王	地图:H201	X:46	Y:108 
[2024/8/22 5:8:35] 物品:幽灵盾	怪物:251076D0恶灵尸王	地图:H201	X:46	Y:108 
[2024/8/22 5:8:35] 物品:灵魂火符	怪物:251076D0恶灵尸王	地图:H201	X:46	Y:108 
[2024/8/22 5:8:35] 物品:诱惑之光	怪物:251076D0恶灵尸王	地图:H201	X:46	Y:108 
[2024/8/22 5:8:35] 物品:召唤骷髅	怪物:251076D0恶灵尸王	地图:H201	X:46	Y:108 
[2024/8/22 5:8:38] 物品:强效金创药	怪物:2B41C660魔龙破甲兵	地图:66	X:212	Y:203 
[2024/8/22 5:8:38] 物品:鹿皮靴	怪物:2B41C660魔龙破甲兵	地图:66	X:212	Y:203 
[2024/8/22 5:8:43] 物品:强效金创药	怪物:2B5A3FB0魔龙刀兵1	地图:66	X:212	Y:205 
[2024/8/22 5:8:43] 物品:铁腰带	怪物:2B5A3FB0魔龙刀兵1	地图:66	X:212	Y:205 
[2024/8/22 5:8:53] 物品:强效太阳水	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效太阳水	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效太阳水	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效太阳水	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效太阳水	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效金创药	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效金创药	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效魔法药	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:强效魔法药	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:珍珠戒指	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:魅力戒指	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:蓝翡翠项链	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:黑檀手镯	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:53] 物品:魔力手镯	怪物:2B4D8D40尸王8	地图:H201	X:53	Y:105 
[2024/8/22 5:8:54] 物品:道士手镯	怪物:25F61C40魔龙射手1	地图:66	X:214	Y:210 
[2024/8/22 5:9:0] 物品:强效金创药	怪物:25F37FA0魔龙刀兵	地图:66	X:209	Y:217 
[2024/8/22 5:9:2] 物品:金创药(小量)	怪物:28F72340僵尸5	地图:H201	X:39	Y:115 
[2024/8/22 5:9:3] 物品:金创药(小量)	怪物:2491C780僵尸4	地图:H201	X:45	Y:111 
[2024/8/22 5:9:3] 物品:雷电术	怪物:2491C780僵尸4	地图:H201	X:45	Y:111 
[2024/8/22 5:9:6] 物品:太阳水	怪物:24DCAC60魔龙射手1	地图:66	X:204	Y:216 
[2024/8/22 5:9:12] 物品:强效魔法药	怪物:1750CF30魔龙刀兵	地图:66	X:203	Y:216 
[2024/8/22 5:9:12] 物品:力量戒指	怪物:1750CF30魔龙刀兵	地图:66	X:203	Y:216 
[2024/8/22 5:9:21] 物品:金创药(小量)	怪物:14BC2E00僵尸5	地图:H201	X:54	Y:133 
[2024/8/22 5:9:27] 物品:死神手套	怪物:18933090魔龙射手1	地图:66	X:205	Y:216 
[2024/8/22 5:9:28] 物品:金创药(小量)	怪物:2939DE90僵尸5	地图:H201	X:47	Y:136 
[2024/8/22 5:9:33] 物品:黑檀手镯	怪物:2904C1D0魔龙射手	地图:66	X:201	Y:206 
[2024/8/22 5:9:38] 物品:降魔	怪物:29236E80魔龙射手	地图:66	X:197	Y:204 
[2024/8/22 5:9:46] 物品:强效金创药	怪物:233458D0魔龙刀兵	地图:66	X:197	Y:204 
[2024/8/22 5:9:46] 物品:强效魔法药	怪物:233458D0魔龙刀兵	地图:66	X:197	Y:204 
[2024/8/22 5:9:49] 物品:太阳水	怪物:2BE7A490魔龙破甲兵	地图:66	X:197	Y:206 
[2024/8/22 5:9:56] 物品:重盔甲(男)	怪物:28BE2BC0魔龙血蛙	地图:66	X:196	Y:208 
[2024/8/22 5:10:2] 物品:金创药(小量)	怪物:2B56C9B0僵尸5	地图:H201	X:59	Y:103 
[2024/8/22 5:10:6] 物品:火墙	怪物:2CF98C50恶灵尸王	地图:H201	X:57	Y:104 
[2024/8/22 5:10:6] 物品:幽灵盾	怪物:2CF98C50恶灵尸王	地图:H201	X:57	Y:104 
[2024/8/22 5:10:6] 物品:大火球	怪物:2CF98C50恶灵尸王	地图:H201	X:57	Y:104 
[2024/8/22 5:10:8] 物品:强效太阳水	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效太阳水	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效太阳水	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效太阳水	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效太阳水	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效金创药	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效金创药	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效魔法药	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:强效魔法药	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:8] 物品:凝霜	怪物:25DB41F0尸王8	地图:H201	X:59	Y:104 
[2024/8/22 5:10:12] 物品:强效太阳水	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效太阳水	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效太阳水	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效太阳水	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效太阳水	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效金创药	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效金创药	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效魔法药	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:强效魔法药	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:死神手套	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:魅力戒指	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:12] 物品:黑檀手镯	怪物:144A1BE0尸王8	地图:H201	X:57	Y:103 
[2024/8/22 5:10:13] 物品:金创药(小量)	怪物:2B56C9B0僵尸5	地图:H201	X:59	Y:104 
[2024/8/22 5:10:13] 物品:魔法药(小量)	怪物:2CA72320僵尸5	地图:H201	X:58	Y:101 
[2024/8/22 5:10:13] 物品:强效太阳水	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效太阳水	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效太阳水	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效太阳水	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效太阳水	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效金创药	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效金创药	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效魔法药	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:强效魔法药	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:蛇眼戒指	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:珍珠戒指	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:道德戒指	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:蓝翡翠项链	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:13] 物品:魔力手镯	怪物:13E86340尸王8	地图:H001	X:66	Y:106 
[2024/8/22 5:10:22] 物品:强效太阳水	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效太阳水	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效太阳水	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效太阳水	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效太阳水	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效金创药	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效金创药	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效魔法药	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效魔法药	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:黑檀手镯	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:圣言术	怪物:2A3A59F0尸王8	地图:H201	X:52	Y:104 
[2024/8/22 5:10:22] 物品:强效魔法药	怪物:23B8E070魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 5:10:22] 物品:骷髅头盔	怪物:23B8E070魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 5:10:22] 物品:道士手镯	怪物:23B8E070魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:22FE1380魔龙破甲兵	地图:66	X:185	Y:215 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:22FE1380魔龙破甲兵	地图:66	X:185	Y:215 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效太阳水	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效金创药	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效金创药	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效魔法药	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:强效魔法药	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:26] 物品:蛇眼戒指	怪物:189252B0尸王8	地图:H201	X:53	Y:102 
[2024/8/22 5:10:28] 物品:灵魂战衣(男)	怪物:2C4705F0魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 5:10:28] 物品:鹿皮靴	怪物:2C4705F0魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 5:10:30] 物品:魔法药(小量)	怪物:1793E990僵尸5	地图:H201	X:53	Y:100 
[2024/8/22 5:10:30] 物品:强效金创药	怪物:2CBE1640魔龙邪眼	地图:66	X:186	Y:215 
[2024/8/22 5:10:30] 物品:死神手套	怪物:2CBE1640魔龙邪眼	地图:66	X:186	Y:215 
[2024/8/22 5:10:39] 物品:灵魂战衣(男)	怪物:14263AF0魔龙破甲兵	地图:66	X:182	Y:203 
[2024/8/22 5:10:41] 物品:强效魔法药	怪物:28DFEB80魔龙邪眼	地图:66	X:183	Y:203 
[2024/8/22 5:10:41] 物品:骷髅头盔	怪物:28DFEB80魔龙邪眼	地图:66	X:183	Y:203 
[2024/8/22 5:10:41] 物品:死神手套	怪物:28DFEB80魔龙邪眼	地图:66	X:183	Y:203 
[2024/8/22 5:10:45] 物品:诱惑之光	怪物:1837FF30恶灵尸王	地图:H201	X:50	Y:94 
[2024/8/22 5:10:55] 物品:抗拒火环	怪物:1201DDC0僵尸4	地图:H201	X:51	Y:90 
[2024/8/22 5:11:2] 物品:强效太阳水	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效太阳水	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效太阳水	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效太阳水	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效太阳水	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效金创药	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效金创药	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效魔法药	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:强效魔法药	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:珍珠戒指	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:道德戒指	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:2] 物品:魔力手镯	怪物:1398D3B0尸王8	地图:H201	X:52	Y:90 
[2024/8/22 5:11:7] 物品:强效金创药	怪物:28D4B140魔龙射手2	地图:66	X:176	Y:197 
[2024/8/22 5:11:7] 物品:强效魔法药	怪物:28D4B140魔龙射手2	地图:66	X:176	Y:197 
[2024/8/22 5:11:7] 物品:鹿皮靴	怪物:28D4B140魔龙射手2	地图:66	X:176	Y:197 
[2024/8/22 5:11:10] 物品:金创药(小量)	怪物:17352C40僵尸4	地图:H201	X:45	Y:91 
[2024/8/22 5:11:13] 物品:强效魔法药	怪物:13A93F60魔龙刀兵1	地图:66	X:174	Y:194 
[2024/8/22 5:11:17] 物品:太阳水	怪物:23BBD2D0黑色恶蛆8	地图:H004	X:55	Y:140 
[2024/8/22 5:11:27] 物品:金创药(小量)	怪物:2C826F00僵尸5	地图:H201	X:43	Y:88 
[2024/8/22 5:11:27] 物品:魔法药(小量)	怪物:2C826F00僵尸5	地图:H201	X:43	Y:88 
[2024/8/22 5:11:27] 物品:太阳水	怪物:2C826F00僵尸5	地图:H201	X:43	Y:88 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:1296C0D0魔龙射手	地图:66	X:166	Y:183 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效太阳水	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效金创药	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效金创药	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效魔法药	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:强效魔法药	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:生铁戒指	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:凝霜	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:34] 物品:黑檀手镯	怪物:2AE19CD0尸王8	地图:H201	X:42	Y:88 
[2024/8/22 5:11:40] 物品:金创药(小量)	怪物:2C539840僵尸5	地图:H201	X:42	Y:89 
[2024/8/22 5:11:44] 物品:强效金创药	怪物:2325DD90魔龙刀兵1	地图:66	X:168	Y:184 
[2024/8/22 5:11:45] 物品:幽灵盾	怪物:24762EF0恶灵尸王	地图:H201	X:45	Y:87 
[2024/8/22 5:11:45] 物品:攻杀剑术	怪物:24762EF0恶灵尸王	地图:H201	X:45	Y:87 
[2024/8/22 5:11:45] 物品:召唤骷髅	怪物:24762EF0恶灵尸王	地图:H201	X:45	Y:87 
[2024/8/22 5:11:48] 物品:强效太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:太阳水	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:金创药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:金创药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:金创药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效金创药	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效金创药	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:魔法药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:魔法药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:魔法药(中量)	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效魔法药	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:强效魔法药	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:骷髅戒指	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:蓝翡翠项链	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:道士手镯	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:小手镯	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:刺杀剑术	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:诱惑之光	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:地狱火	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:大火球	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:抗拒火环	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:精神力战法	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:治愈术	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:基本剑术	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:48] 物品:火球术	怪物:233D4980尸王	地图:H201	X:42	Y:86 
[2024/8/22 5:11:54] 物品:金创药(小量)	怪物:2C826F00僵尸5	地图:H201	X:43	Y:89 
[2024/8/22 5:12:1] 物品:强效金创药	怪物:25F326E0魔龙刀兵	地图:66	X:164	Y:179 
[2024/8/22 5:12:7] 物品:强效太阳水	怪物:293E5850魔龙射手	地图:66	X:171	Y:174 
[2024/8/22 5:12:15] 物品:太阳水	怪物:2B65DEF0魔龙破甲兵	地图:66	X:171	Y:175 
[2024/8/22 5:12:15] 物品:道士头盔	怪物:2B65DEF0魔龙破甲兵	地图:66	X:171	Y:175 
[2024/8/22 5:12:19] 物品:强效金创药	怪物:28AF5B00魔龙破甲兵	地图:66	X:169	Y:174 
[2024/8/22 5:12:19] 物品:强效魔法药	怪物:28AF5B00魔龙破甲兵	地图:66	X:169	Y:174 
[2024/8/22 5:12:19] 物品:道德戒指	怪物:28AF5B00魔龙破甲兵	地图:66	X:169	Y:174 
[2024/8/22 5:12:26] 物品:强效太阳水	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效太阳水	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效太阳水	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效太阳水	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效太阳水	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效金创药	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效金创药	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效魔法药	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:强效魔法药	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:凝霜	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:26] 物品:黑檀手镯	怪物:2BDF2280尸王8	地图:H201	X:32	Y:99 
[2024/8/22 5:12:29] 物品:强效太阳水	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效太阳水	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效太阳水	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效太阳水	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效太阳水	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效金创药	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效金创药	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效魔法药	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:强效魔法药	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:蛇眼戒指	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:珍珠戒指	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:蓝翡翠项链	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:29] 物品:魔力手镯	怪物:2459C350尸王8	地图:H201	X:31	Y:100 
[2024/8/22 5:12:30] 物品:强效太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:强效太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:强效太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:强效太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:强效太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
[2024/8/22 5:12:30] 物品:太阳水	怪物:2AB11900尸王	地图:H201	X:31	Y:98 
