[2024/8/19 16:0:2] 物品:金创药(小量)	怪物:289C2750稻草人	地图:0	X:133	Y:127 
[2024/8/19 16:4:43] 物品:强效太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:太阳水	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:金创药(中量)	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:金创药(中量)	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效金创药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效金创药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效金创药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:魔法药(中量)	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:魔法药(中量)	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效魔法药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效魔法药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:强效魔法药	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:半月弯刀	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:刺杀剑术	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:43] 物品:攻杀剑术	怪物:17D12A50沃玛卫士8	地图:H003	X:47	Y:40 
[2024/8/19 16:4:44] 物品:强效太阳水	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效太阳水	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效太阳水	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效太阳水	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效太阳水	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效金创药	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效金创药	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效魔法药	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:强效魔法药	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:44] 物品:珊瑚戒指	怪物:0DB9C950尸王8	地图:H201	X:51	Y:96 
[2024/8/19 16:4:46] 物品:金创药(中量)	怪物:19DE1C70沃玛勇士	地图:D022	X:123	Y:137 
[2024/8/19 16:5:0] 物品:隐身术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:瞬息移动	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:抗拒火环	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:精神力战法	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:火球术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:治愈术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:基本剑术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:0] 物品:金创药(小量)	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:102 
[2024/8/19 16:5:2] 物品:魔法长袍(男)	怪物:31AD27C0祖玛卫士8	地图:H204	X:14	Y:59 
[2024/8/19 16:5:2] 物品:半月	怪物:31AD27C0祖玛卫士8	地图:H204	X:14	Y:59 
[2024/8/19 16:5:2] 物品:道德戒指	怪物:31AD27C0祖玛卫士8	地图:H204	X:14	Y:59 
[2024/8/19 16:5:4] 物品:幽灵盾	怪物:1A18D560恶灵尸王	地图:H201	X:52	Y:104 
[2024/8/19 16:5:4] 物品:诱惑之光	怪物:1A18D560恶灵尸王	地图:H201	X:52	Y:104 
[2024/8/19 16:5:4] 物品:大火球	怪物:1A18D560恶灵尸王	地图:H201	X:52	Y:104 
[2024/8/19 16:5:17] 物品:金创药(小量)	怪物:30FE4A60稻草人	地图:0	X:180	Y:392 
[2024/8/19 16:5:23] 物品:爆裂火焰	怪物:18B19750恶灵尸王	地图:H201	X:48	Y:110 
[2024/8/19 16:5:23] 物品:隐身术	怪物:18B19750恶灵尸王	地图:H201	X:48	Y:110 
[2024/8/19 16:5:23] 物品:召唤骷髅	怪物:18B19750恶灵尸王	地图:H201	X:48	Y:110 
[2024/8/19 16:5:41] 物品:魔法药(小量)	怪物:18DA7AF0稻草人	地图:0	X:193	Y:403 
[2024/8/19 16:5:43] 物品:金创药(中量)	怪物:2EC2B0F0祖玛卫士8	地图:H204	X:20	Y:78 
[2024/8/19 16:5:43] 物品:白色虎齿项链	怪物:2EC2B0F0祖玛卫士8	地图:H204	X:20	Y:78 
[2024/8/19 16:5:47] 物品:施毒术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:瞬息移动	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:雷电术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:抗拒火环	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:精神力战法	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:火球术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:治愈术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:基本剑术	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:47] 物品:铁剑	怪物:2DBFED40僵尸40	地图:H201	X:53	Y:103 
[2024/8/19 16:5:53] 物品:金创药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:金创药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:金创药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:金创药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:金创药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔法药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔法药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔法药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔法药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔法药(中量)	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:坚固手套	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:魔力手镯	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:灯笼项链	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:雷电术	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:黑檀项链	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:黑色水晶项链	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:青铜头盔	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:抗拒火环	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:青铜剑	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:小手镯	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:玻璃戒指	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:六角戒指	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:皮制手套	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:银手镯	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:钢手镯	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:牛角戒指	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:大手镯	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:精神力战法	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:治愈术	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:5:53] 物品:基本剑术	怪物:0602F650巨型多角虫	地图:3	X:608	Y:498 
[2024/8/19 16:6:1] 物品:匕首	怪物:2EC7CC80多钩猫	地图:0	X:218	Y:427 
[2024/8/19 16:6:7] 物品:金创药(小量)	怪物:28755A60僵尸5	地图:H201	X:46	Y:113 
[2024/8/19 16:6:17] 物品:强效太阳水	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效太阳水	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效太阳水	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效太阳水	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效太阳水	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效金创药	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效金创药	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效魔法药	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:强效魔法药	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:蓝翡翠项链	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:17] 物品:黑檀手镯	怪物:226D8BA0尸王8	地图:H201	X:45	Y:113 
[2024/8/19 16:6:18] 物品:强效太阳水	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效太阳水	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效太阳水	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效太阳水	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效太阳水	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效金创药	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效金创药	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效魔法药	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:强效魔法药	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:18] 物品:黑檀手镯	怪物:2A5CC530尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效太阳水	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效太阳水	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效太阳水	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效太阳水	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效太阳水	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效金创药	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效金创药	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效魔法药	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:强效魔法药	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:珊瑚戒指	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:黑色水晶戒指	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:黑檀手镯	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:28] 物品:魔力手镯	怪物:1C2E5BE0尸王8	地图:H201	X:45	Y:114 
[2024/8/19 16:6:36] 物品:太阳水	怪物:2DD03840沃玛勇士	地图:D023	X:201	Y:194 
[2024/8/19 16:6:49] 物品:匕首	怪物:2D317A50蛤蟆	地图:0	X:271	Y:430 
[2024/8/19 16:7:8] 物品:蓝色水晶戒指	怪物:28565310恶灵尸王	地图:H201	X:39	Y:115 
[2024/8/19 16:7:8] 物品:隐身术	怪物:28565310恶灵尸王	地图:H201	X:39	Y:115 
[2024/8/19 16:7:11] 物品:魔鬼项链	怪物:0585C8D0沃玛战将	地图:D023	X:27	Y:279 
[2024/8/19 16:7:12] 物品:灵魂战衣(男)	怪物:1854A670红野猪8	地图:H002	X:275	Y:105 
[2024/8/19 16:7:17] 物品:金创药(小量)	怪物:18D6D890僵尸4	地图:H201	X:39	Y:126 
[2024/8/19 16:7:25] 物品:金创药(小量)	怪物:1F18D9A0僵尸5	地图:H201	X:38	Y:124 
[2024/8/19 16:7:25] 物品:魔法药(小量)	怪物:1F18D9A0僵尸5	地图:H201	X:38	Y:124 
[2024/8/19 16:7:29] 物品:布衣(男)	怪物:1B7C0010半兽人	地图:0	X:254	Y:448 
[2024/8/19 16:7:34] 物品:太阳水	怪物:1BFCBA50僵尸5	地图:H201	X:39	Y:124 
[2024/8/19 16:7:34] 物品:金创药(中量)	怪物:2DB01300沃玛勇士	地图:D023	X:39	Y:347 
[2024/8/19 16:7:34] 物品:魔法药(中量)	怪物:2DB01300沃玛勇士	地图:D023	X:39	Y:347 
[2024/8/19 16:7:36] 物品:金创药(小量)	怪物:218C59E0僵尸5	地图:H201	X:37	Y:126 
[2024/8/19 16:7:36] 物品:魔法药(小量)	怪物:218C59E0僵尸5	地图:H201	X:37	Y:126 
[2024/8/19 16:7:36] 物品:诱惑之光	怪物:218C59E0僵尸5	地图:H201	X:37	Y:126 
[2024/8/19 16:7:38] 物品:半月	怪物:30D86F10祖玛卫士8	地图:H204	X:13	Y:56 
[2024/8/19 16:7:41] 物品:乌木剑	怪物:299E26F0半兽人	地图:0	X:247	Y:477 
[2024/8/19 16:7:42] 物品:紫宝石矿	怪物:2BA7C1C0骷髅精灵8	地图:H001	X:104	Y:16 
[2024/8/19 16:7:45] 物品:强效太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:太阳水	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:金创药(中量)	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:金创药(中量)	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效金创药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效金创药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效金创药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:魔法药(中量)	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:魔法药(中量)	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效魔法药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效魔法药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:强效魔法药	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:夏普儿手镯	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:道士头盔	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:魔法手镯	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:召唤神兽	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:45] 物品:幽灵盾	怪物:053035D0沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/19 16:7:49] 物品:强效太阳水	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效太阳水	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效太阳水	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效太阳水	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效太阳水	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效金创药	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效金创药	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效魔法药	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:强效魔法药	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:凝霜	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:魅力戒指	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:黑檀手镯	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:群体治疗术	怪物:1DF05D50尸王8	地图:H201	X:39	Y:125 
[2024/8/19 16:7:49] 物品:魔法药(小量)	怪物:28675040僵尸4	地图:H201	X:40	Y:125 
[2024/8/19 16:7:54] 物品:强效太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:太阳水	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:金创药(中量)	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:金创药(中量)	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效金创药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效金创药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效金创药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:魔法药(中量)	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:魔法药(中量)	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效魔法药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效魔法药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:54] 物品:强效魔法药	怪物:27ED2710沃玛卫士8	地图:H204	X:19	Y:65 
[2024/8/19 16:7:55] 物品:强效太阳水	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效太阳水	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效太阳水	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效太阳水	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效太阳水	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效金创药	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效金创药	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效魔法药	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:强效魔法药	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:珍珠戒指	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:魔力手镯	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:7:55] 物品:圣言术	怪物:2B3B01A0尸王8	地图:H201	X:38	Y:125 
[2024/8/19 16:8:1] 物品:铁手镯	怪物:2DC82BD0多钩猫	地图:0	X:279	Y:481 
[2024/8/19 16:8:6] 物品:太阳水	怪物:2275D710跳跳蜂	地图:D601	X:205	Y:225 
[2024/8/19 16:8:6] 物品:蓝色水晶戒指	怪物:2275D710跳跳蜂	地图:D601	X:205	Y:225 
[2024/8/19 16:8:10] 物品:降魔	怪物:23899800祖玛卫士8	地图:H204	X:21	Y:67 
[2024/8/19 16:8:10] 物品:白金项链	怪物:23899800祖玛卫士8	地图:H204	X:21	Y:67 
[2024/8/19 16:8:10] 物品:坚固手套	怪物:23899800祖玛卫士8	地图:H204	X:21	Y:67 
[2024/8/19 16:8:28] 物品:强效太阳水	怪物:187E23E0尸王8	地图:H201	X:54	Y:93 
[2024/8/19 16:8:28] 物品:强效太阳水	怪物:187E23E0尸王8	地图:H201	X:54	Y:93 
[2024/8/19 16:8:28] 物品:强效太阳水	怪物:187E23E0尸王8	地图:H201	X:54	Y:93 
[2024/8/19 16:8:28] 物品:强效太阳水	怪物:187E23E0尸王8	地图:H201	X:54	Y:93 
