[2024/8/21 2:0:32] 物品:魔法长袍(男)	怪物:2585E9C0祖玛雕像8	地图:H204	X:60	Y:58 
[2024/8/21 2:2:47] 物品:强效魔法药	怪物:2BD36360虹魔蝎卫8	地图:H204	X:28	Y:73 
[2024/8/21 2:2:47] 物品:强效魔法药	怪物:2BD36360虹魔蝎卫8	地图:H204	X:28	Y:73 
[2024/8/21 2:2:47] 物品:强效魔法药	怪物:2BD36360虹魔蝎卫8	地图:H204	X:28	Y:73 
[2024/8/21 2:2:47] 物品:强效魔法药	怪物:2BD36360虹魔蝎卫8	地图:H204	X:28	Y:73 
[2024/8/21 2:2:47] 物品:降魔	怪物:2BD36360虹魔蝎卫8	地图:H204	X:28	Y:73 
[2024/8/21 2:2:53] 物品:强效太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:太阳水	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:金创药(中量)	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:金创药(中量)	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效金创药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效金创药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效金创药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:魔法药(中量)	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:魔法药(中量)	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效魔法药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效魔法药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:强效魔法药	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:铂金戒指	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:2:53] 物品:爆裂火焰	怪物:25A14560沃玛卫士8	地图:H204	X:26	Y:72 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:太阳水	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效金创药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:强效魔法药	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:重盔甲(男)	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:黑檀手镯	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:5] 物品:降妖除魔戒指	怪物:252F6380虹魔蝎卫8	地图:H204	X:25	Y:70 
[2024/8/21 2:3:17] 物品:半月	怪物:25B30F40祖玛弓箭手8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:太阳水	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:金创药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:金创药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:金创药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:魔法药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:魔法药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:魔法药(中量)	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效金创药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:强效魔法药	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:25] 物品:幽灵手套	怪物:2C92BC70白野猪8	地图:H204	X:18	Y:63 
[2024/8/21 2:3:46] 物品:太阳水	怪物:2321DCD0黑色恶蛆8	地图:H004	X:93	Y:82 
[2024/8/21 2:3:46] 物品:冰核	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:CHILD	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:雷霆项链	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:CHILD	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:法神披风	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:CHILD	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:46] 物品:Hp强化药水	怪物:12257CA0雪域领主	地图:YXSD	X:56	Y:23 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:太阳水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效金创药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:强效魔法药	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:魔法力药水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:3:48] 物品:精神力药水	怪物:12747570虹魔蝎卫8	地图:H204	X:13	Y:55 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:太阳水	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效金创药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:强效魔法药	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:3] 物品:记忆头盔	怪物:258B8490虹魔蝎卫8	地图:H204	X:10	Y:51 
[2024/8/21 2:4:16] 物品:金创药(中量)	怪物:1F22B7C0祖玛雕像8	地图:H204	X:16	Y:44 
[2024/8/21 2:4:16] 物品:强效魔法药	怪物:1F22B7C0祖玛雕像8	地图:H204	X:16	Y:44 
[2024/8/21 2:4:28] 物品:道德戒指	怪物:2BD82130巨型蠕虫8	地图:H004	X:76	Y:100 
[2024/8/21 2:4:33] 物品:强效太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:太阳水	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:金创药(中量)	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:金创药(中量)	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效金创药	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效金创药	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效金创药	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:魔法药(中量)	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:魔法药(中量)	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
[2024/8/21 2:4:33] 物品:强效魔法药	怪物:25E3C3F0沃玛卫士8	地图:H204	X:25	Y:27 
