[2024/8/22 17:0:4] 物品:生铁戒指	怪物:242583F0祖玛雕像8	地图:H204	X:69	Y:27 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效金创药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:强效魔法药	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:31] 物品:攻击力药水	怪物:13938BC0白野猪8	地图:H204	X:68	Y:25 
[2024/8/22 17:0:40] 物品:太阳水	怪物:269A8450黑色恶蛆8	地图:H004	X:31	Y:31 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效太阳水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效金创药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:强效魔法药	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:精神力药水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:疾风药水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:HP强化药水	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:骑士手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:夏普儿手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:重盔甲(女)	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:偃月	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:破魂	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:降魔	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:斩马刀	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:修罗	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:骷髅头盔	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:道士头盔	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:蓝翡翠项链	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:放大镜	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:竹笛	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:小手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:魔法手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:黑檀手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:道士手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:死神手套	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:金手镯	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:黑色水晶戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:蛇眼戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:珍珠戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:金戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:骷髅戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:魅力戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:道德戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:0:52] 物品:珊瑚戒指	怪物:25F8B800祖玛教主	地图:H204	X:65	Y:24 
[2024/8/22 17:1:2] 物品:金创药(中量)	怪物:14BC4430祖玛卫士83	地图:H008	X:25	Y:33 
[2024/8/22 17:1:5] 物品:道士手镯	怪物:28F8C8D0祖玛雕像	地图:H204	X:67	Y:24 
[2024/8/22 17:1:6] 物品:小手镯	怪物:174C75B0祖玛卫士	地图:H204	X:65	Y:23 
[2024/8/22 17:1:15] 物品:金手镯	怪物:18628040祖玛卫士	地图:H204	X:67	Y:25 
[2024/8/22 17:1:16] 物品:灯笼项链	怪物:139D2790祖玛弓箭手	地图:H204	X:65	Y:22 
[2024/8/22 17:1:27] 物品:小手镯	怪物:11F68E60祖玛卫士83	地图:H008	X:28	Y:33 
[2024/8/22 17:1:33] 物品:骷髅头盔	怪物:29AA46F0祖玛卫士8	地图:H204	X:58	Y:15 
[2024/8/22 17:1:33] 物品:凤凰明珠	怪物:29AA46F0祖玛卫士8	地图:H204	X:58	Y:15 
[2024/8/22 17:1:33] 物品:小手镯	怪物:29AA46F0祖玛卫士8	地图:H204	X:58	Y:15 
[2024/8/22 17:1:37] 物品:太阳水	怪物:27512DD0虹魔猪卫80	地图:H008	X:26	Y:35 
[2024/8/22 17:1:37] 物品:太阳水	怪物:27512DD0虹魔猪卫80	地图:H008	X:26	Y:35 
[2024/8/22 17:1:37] 物品:太阳水	怪物:27512DD0虹魔猪卫80	地图:H008	X:26	Y:35 
[2024/8/22 17:1:37] 物品:白色虎齿项链	怪物:27512DD0虹魔猪卫80	地图:H008	X:26	Y:35 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:太阳水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:金创药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:金创药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:金创药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:魔法药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:魔法药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:魔法药(中量)	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效金创药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:强效魔法药	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:39] 物品:精神力药水	怪物:1ECA9860白野猪8	地图:H204	X:59	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:太阳水	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效金创药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:强效魔法药	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:破魂	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:44] 物品:蛇眼戒指	怪物:1DAEEC20虹魔蝎卫8	地图:H204	X:58	Y:17 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:疗伤药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:太阳水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:金创药(中量)	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:金创药(中量)	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:魔法药(中量)	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:魔法药(中量)	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效金创药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:强效魔法药	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:魔法力药水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:HP强化药水	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:祝福油	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
[2024/8/22 17:1:48] 物品:龙之手镯	怪物:2AE35890虹魔教主8	地图:H008	X:28	Y:34 
