[2024/8/19 17:0:2] 物品:道德戒指	怪物:2DD03840祖玛卫士8	地图:H204	X:36	Y:62 
[2024/8/19 17:3:28] 物品:强效金创药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:强效魔法药	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:28] 物品:幽灵项链	怪物:2A873530白野猪8	地图:H204	X:69	Y:76 
[2024/8/19 17:3:51] 物品:八荒	怪物:2BD86980祖玛卫士8	地图:H204	X:77	Y:82 
[2024/8/19 17:3:56] 物品:魔力手镯	怪物:17B48CA0祖玛卫士8	地图:H204	X:78	Y:81 
[2024/8/19 17:4:0] 物品:白色虎齿项链	怪物:061ED2D0祖玛卫士8	地图:H204	X:77	Y:82 
[2024/8/19 17:4:8] 物品:魔法药(中量)	怪物:2DDAC490祖玛弓箭手8	地图:H204	X:85	Y:78 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:太阳水	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:金创药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:金创药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:金创药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:魔法药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:魔法药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:魔法药(中量)	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效金创药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:22] 物品:强效魔法药	怪物:19DB57F0白野猪8	地图:H204	X:80	Y:68 
[2024/8/19 17:4:30] 物品:强效魔法药	怪物:22784450祖玛弓箭手8	地图:H204	X:82	Y:63 
[2024/8/19 17:4:39] 物品:灯笼项链	怪物:23482B90祖玛雕像8	地图:H204	X:94	Y:54 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:太阳水	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:金创药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:金创药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:金创药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:魔法药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:魔法药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:魔法药(中量)	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效金创药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:50] 物品:强效魔法药	怪物:23C94C40白野猪8	地图:H204	X:93	Y:50 
[2024/8/19 17:4:53] 物品:魔法药(中量)	怪物:1A36E020祖玛雕像8	地图:H204	X:92	Y:50 
[2024/8/19 17:6:4] 物品:强效太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:太阳水	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:金创药(中量)	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:金创药(中量)	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效金创药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效金创药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效金创药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:魔法药(中量)	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:魔法药(中量)	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效魔法药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效魔法药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:强效魔法药	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:辟邪手镯	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:道士手镯	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:金戒指	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:攻杀剑术	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:4] 物品:地狱火	怪物:2C732040沃玛卫士8	地图:H003	X:74	Y:40 
[2024/8/19 17:6:40] 物品:道士手镯	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:蛇眼戒指	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:白金项链	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:小手镯	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:海魂	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:凤凰明珠	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:太阳水	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:太阳水	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:太阳水	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:太阳水	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:金创药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:金创药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:金创药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:金创药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:魔法药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:魔法药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:魔法药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:40] 物品:魔法药(中量)	怪物:17E02670黑色恶蛆0	地图:D601	X:82	Y:193 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:太阳水	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:金创药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:金创药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:金创药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:魔法药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:魔法药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:魔法药(中量)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效金创药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:强效魔法药	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:恶魔长袍(男)	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:48] 物品:生铁戒指	怪物:280ADD50白野猪8	地图:H204	X:56	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:太阳水	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:金创药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:金创药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:金创药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:魔法药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:魔法药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:魔法药(中量)	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效金创药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:强效魔法药	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:6:54] 物品:魔法手镯	怪物:2DCDF8E0白野猪8	地图:H204	X:54	Y:91 
[2024/8/19 17:7:2] 物品:强效太阳水	怪物:2DDAF0F0邪恶钳虫8	地图:H004	X:191	Y:124 
[2024/8/19 17:7:2] 物品:强效太阳水	怪物:2DDAF0F0邪恶钳虫8	地图:H004	X:191	Y:124 
