[2024/8/20 4:0:5] 物品:强效太阳水	怪物:19CF9500魔龙射手	地图:66	X:34	Y:49 
[2024/8/20 4:6:39] 物品:雷电术	怪物:1FA6BFB0沃玛卫士8	地图:H204	X:62	Y:63 
[2024/8/20 4:6:41] 物品:强效太阳水	怪物:0F6F7C10魔龙射手2	地图:66	X:43	Y:67 
[2024/8/20 4:6:41] 物品:灵魂战衣(女)	怪物:0F6F7C10魔龙射手2	地图:66	X:43	Y:67 
[2024/8/20 4:6:41] 物品:太阳水	怪物:17E6FDC0祖玛弓箭手8	地图:H204	X:68	Y:66 
[2024/8/20 4:6:45] 物品:强效金创药	怪物:05243050魔龙破甲兵	地图:66	X:42	Y:67 
[2024/8/20 4:6:45] 物品:强效魔法药	怪物:05243050魔龙破甲兵	地图:66	X:42	Y:67 
[2024/8/20 4:6:45] 物品:强效魔法药	怪物:05243050魔龙破甲兵	地图:66	X:42	Y:67 
[2024/8/20 4:6:45] 物品:苹果	怪物:05243050魔龙破甲兵	地图:66	X:42	Y:67 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:太阳水	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:金创药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:金创药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:金创药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:魔法药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:魔法药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:魔法药(中量)	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效金创药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:46] 物品:强效魔法药	怪物:2D565B90白野猪8	地图:H204	X:37	Y:62 
[2024/8/20 4:6:50] 物品:阎罗手套	怪物:0DBFC370魔龙射手	地图:66	X:41	Y:67 
[2024/8/20 4:6:50] 物品:龙纹剑	怪物:0DBFC370魔龙射手	地图:66	X:41	Y:67 
[2024/8/20 4:6:51] 物品:强效太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:太阳水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:金创药(中量)	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:金创药(中量)	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效金创药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效金创药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效金创药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:魔法药(中量)	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:魔法药(中量)	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效魔法药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效魔法药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:强效魔法药	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:攻击神水	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:困魔咒	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:神圣战甲术	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:51] 物品:雷电术	怪物:1C1395A0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:太阳水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效金创药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:强效魔法药	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:MP强化药水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:沃玛号角	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:攻击神水	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:心灵手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:重盔甲(女)	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:灵魂战衣(女)	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:偃月	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:破魂	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:降魔	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:斩马刀	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:修罗	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:凝霜	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:骷髅头盔	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:道士头盔	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:蓝翡翠项链	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:放大镜	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:竹笛	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:小手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:魔法手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:黑檀手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:道士手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:死神手套	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:金手镯	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:黑色水晶戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:蛇眼戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:珍珠戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:金戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:骷髅戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:魅力戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:道德戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:降妖除魔戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:珊瑚戒指	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:52] 物品:圣言术	怪物:18463530沃玛教主	地图:H204	X:59	Y:58 
[2024/8/20 4:6:57] 物品:八荒	怪物:1C501FE0祖玛弓箭手8	地图:H204	X:56	Y:58 
[2024/8/20 4:6:58] 物品:强效太阳水	怪物:21F54910魔龙破甲兵	地图:66	X:41	Y:67 
[2024/8/20 4:6:59] 物品:凤凰明珠	怪物:28008780祖玛卫士8	地图:H204	X:41	Y:60 
[2024/8/20 4:7:2] 物品:金创药(中量)	怪物:308EB7D0祖玛卫士8	地图:H204	X:41	Y:58 
[2024/8/20 4:7:2] 物品:凌风	怪物:308EB7D0祖玛卫士8	地图:H204	X:41	Y:58 
[2024/8/20 4:7:2] 物品:生铁戒指	怪物:308EB7D0祖玛卫士8	地图:H204	X:41	Y:58 
[2024/8/20 4:7:3] 物品:强效太阳水	怪物:309874D0魔龙射手	地图:66	X:39	Y:69 
[2024/8/20 4:7:3] 物品:青铜头盔	怪物:29583D20黑色恶蛆	地图:D717	X:58	Y:52 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:太阳水	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效金创药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:6] 物品:强效魔法药	怪物:2F0BDF30虹魔蝎卫8	地图:H204	X:56	Y:56 
[2024/8/20 4:7:9] 物品:魔法长袍(男)	怪物:0D6917D0祖玛雕像8	地图:H204	X:55	Y:56 
[2024/8/20 4:7:13] 物品:强效魔法药	怪物:1A47C160祖玛弓箭手8	地图:H204	X:50	Y:50 
[2024/8/20 4:7:16] 物品:放大镜	怪物:2460DA20魔龙射手	地图:66	X:35	Y:65 
[2024/8/20 4:7:17] 物品:蓝色水晶戒指	怪物:21F3D160祖玛雕像8	地图:H204	X:53	Y:56 
[2024/8/20 4:7:18] 物品:太阳水	怪物:29368600黑野猪	地图:D717	X:56	Y:54 
[2024/8/20 4:7:24] 物品:强效太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:太阳水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:金创药(中量)	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:金创药(中量)	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效金创药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效金创药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效金创药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:魔法药(中量)	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:魔法药(中量)	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效魔法药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效魔法药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:强效魔法药	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:攻击神水	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:金戒指	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:野蛮冲撞	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:攻杀剑术	怪物:182B44F0沃玛卫士8	地图:H204	X:45	Y:51 
[2024/8/20 4:7:24] 物品:金创药(中量)	怪物:1FBB7130祖玛卫士8	地图:H204	X:44	Y:49 
[2024/8/20 4:7:25] 物品:强效太阳水	怪物:24B0DA20沃玛卫士8	地图:H204	X:58	Y:49 
[2024/8/20 4:7:25] 物品:强效太阳水	怪物:24B0DA20沃玛卫士8	地图:H204	X:58	Y:49 
[2024/8/20 4:7:25] 物品:强效太阳水	怪物:24B0DA20沃玛卫士8	地图:H204	X:58	Y:49 
