[2024/8/17 21:0:0] 物品:金创药(小量)	怪物:1A3F92A0僵尸5	地图:H201	X:34	Y:89 
[2024/8/17 21:1:23] 物品:强效太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:太阳水	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:金创药(中量)	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:金创药(中量)	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效金创药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效金创药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效金创药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:魔法药(中量)	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:魔法药(中量)	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效魔法药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效魔法药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:强效魔法药	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:心灵手镯	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:23] 物品:火墙	怪物:30D38530沃玛卫士8	地图:H204	X:93	Y:53 
[2024/8/17 21:1:24] 物品:金创药(小量)	怪物:2FB04AB0僵尸5	地图:D422	X:331	Y:369 
[2024/8/17 21:1:31] 物品:轻型盔甲(女)	怪物:1838FA90僵尸10	地图:H201	X:17	Y:98 
[2024/8/17 21:1:31] 物品:金创药(中量)	怪物:1838FA90僵尸10	地图:H201	X:17	Y:98 
[2024/8/17 21:1:31] 物品:魔法药(中量)	怪物:1838FA90僵尸10	地图:H201	X:17	Y:98 
[2024/8/17 21:1:33] 物品:放大镜	怪物:2F3ED870祖玛雕像8	地图:H204	X:93	Y:55 
[2024/8/17 21:1:35] 物品:金创药(中量)	怪物:29AAD830骷髅战将	地图:D002	X:76	Y:198 
[2024/8/17 21:1:39] 物品:强效太阳水	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效太阳水	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效太阳水	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效太阳水	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效太阳水	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效金创药	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效金创药	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效魔法药	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:强效魔法药	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:珍珠戒指	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:39] 物品:野蛮冲撞	怪物:1BD00970尸王8	地图:H201	X:15	Y:99 
[2024/8/17 21:1:40] 物品:魔法药(小量)	怪物:1901C530僵尸4	地图:D406	X:150	Y:127 
[2024/8/17 21:1:44] 物品:强效太阳水	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效太阳水	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效太阳水	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效太阳水	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效太阳水	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效金创药	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效金创药	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效魔法药	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:强效魔法药	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:骷髅戒指	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:黑色水晶戒指	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:凝霜	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:44] 物品:魅力戒指	怪物:2992C340尸王8	地图:H201	X:16	Y:99 
[2024/8/17 21:1:50] 物品:强效太阳水	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效太阳水	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效太阳水	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效太阳水	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效太阳水	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效金创药	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效金创药	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效魔法药	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:强效魔法药	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:黑檀手镯	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:召唤神兽	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:50] 物品:圣言术	怪物:063AB8A0尸王8	地图:H201	X:17	Y:99 
[2024/8/17 21:1:52] 物品:金创药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:金创药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:金创药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:金创药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:魔法药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:魔法药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:魔法药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:52] 物品:魔法药(中量)	怪物:0DC2F6E0骷髅战将0	地图:D002	X:74	Y:197 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:太阳水	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:金创药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:金创药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:金创药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:魔法药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:魔法药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:魔法药(中量)	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效金创药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:强效魔法药	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:1:57] 物品:记忆头盔	怪物:0388E6F0白野猪8	地图:H204	X:43	Y:59 
[2024/8/17 21:2:1] 物品:强效太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:太阳水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:金创药(中量)	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:金创药(中量)	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效金创药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效金创药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效金创药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:魔法药(中量)	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:魔法药(中量)	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效魔法药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效魔法药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:强效魔法药	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:攻击神水	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:魔力手镯	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:1] 物品:召唤骷髅	怪物:189F7C80沃玛卫士8	地图:H204	X:43	Y:58 
[2024/8/17 21:2:3] 物品:强效太阳水	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效太阳水	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效太阳水	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效太阳水	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效太阳水	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效金创药	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效金创药	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效魔法药	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:强效魔法药	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:黑檀手镯	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:魔力手镯	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:3] 物品:魔法盾	怪物:1DEAA670尸王8	地图:H001	X:74	Y:114 
[2024/8/17 21:2:4] 物品:魔法药(小量)	怪物:2FB523B0僵尸5	地图:H201	X:12	Y:103 
[2024/8/17 21:2:8] 物品:太阳水	怪物:29A898D0骷髅战将	地图:D002	X:76	Y:183 
[2024/8/17 21:2:8] 物品:皮制手套	怪物:29A898D0骷髅战将	地图:D002	X:76	Y:183 
[2024/8/17 21:2:12] 物品:强效太阳水	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效太阳水	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效太阳水	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效太阳水	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效太阳水	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效金创药	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效金创药	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效魔法药	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:强效魔法药	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:骷髅戒指	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:12] 物品:黑檀手镯	怪物:26F3E610尸王8	地图:H001	X:79	Y:20 
[2024/8/17 21:2:13] 物品:金创药(小量)	怪物:28E2D540僵尸5	地图:D406	X:153	Y:133 
[2024/8/17 21:2:13] 物品:魔法药(小量)	怪物:28E2D540僵尸5	地图:D406	X:153	Y:133 
[2024/8/17 21:2:23] 物品:太阳水	怪物:03A34320黑色恶蛆8	地图:H001	X:87	Y:23 
[2024/8/17 21:2:25] 物品:强效太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:太阳水	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:金创药(中量)	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:金创药(中量)	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效金创药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效金创药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效金创药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:魔法药(中量)	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:魔法药(中量)	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效魔法药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效魔法药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:强效魔法药	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:大火球	怪物:1862A020沃玛卫士8	地图:H204	X:43	Y:55 
[2024/8/17 21:2:25] 物品:金创药(小量)	怪物:03C771D0僵尸5	地图:H201	X:23	Y:103 
[2024/8/17 21:2:29] 物品:金创药(小量)	怪物:18FFB0B0僵尸5	地图:H201	X:23	Y:102 
[2024/8/17 21:2:29] 物品:魔法药(小量)	怪物:18FFB0B0僵尸5	地图:H201	X:23	Y:102 
[2024/8/17 21:2:29] 物品:太阳水	怪物:18FFB0B0僵尸5	地图:H201	X:23	Y:102 
[2024/8/17 21:2:30] 物品:金创药(小量)	怪物:1C5645B0僵尸5	地图:D406	X:151	Y:133 
[2024/8/17 21:2:30] 物品:魔法药(小量)	怪物:1C5645B0僵尸5	地图:D406	X:151	Y:133 
[2024/8/17 21:2:31] 物品:太阳水	怪物:1E9A5A60黑野猪8	地图:H002	X:96	Y:90 
[2024/8/17 21:2:34] 物品:抗拒火环	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:34] 物品:精神力战法	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:34] 物品:火球术	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:34] 物品:治愈术	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:34] 物品:基本剑术	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:34] 物品:魔法药(小量)	怪物:31AA1F30僵尸40	地图:H201	X:22	Y:103 
[2024/8/17 21:2:41] 物品:黑色水晶项链	怪物:1BCFC6E0跳跳蜂	地图:D601	X:23	Y:170 
[2024/8/17 21:2:41] 物品:金创药(小量)	怪物:2182BD60山洞蝙蝠	地图:D001	X:53	Y:324 
[2024/8/17 21:2:41] 物品:金创药(小量)	怪物:15B4A4B0僵尸4	地图:H201	X:29	Y:102 
[2024/8/17 21:2:46] 物品:精神力战法	怪物:31E32F90僵尸10	地图:H201	X:31	Y:102 
[2024/8/17 21:2:46] 物品:海魂	怪物:31E32F90僵尸10	地图:H201	X:31	Y:102 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:太阳水	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效金创药	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效金创药	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/17 21:2:46] 物品:强效金创药	怪物:1F012560虹魔蝎卫8	地图:H204	X:43	Y:54 
